a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,6341,100,6341,1,0
A,C,A,10274,100,10274,1,0
A,D,A,9893,100,9893,1,0
A,E,A,1392,100,1392,1,0
A,F,A,6623,100,6623,1,0
A,G,A,10452,100,10452,1,0
A,H,A,9937,100,9937,1,0
A,B,B,6352,100,6352,1,0
B,C,B,8770,100,8770,1,0
B,D,B,12982,100,12982,1,0
B,E,B,6697,100,6697,1,0
B,F,B,1312,100,1312,1,0
B,G,B,8937,100,8937,1,0
B,H,B,12995,100,12995,1,0
A,C,C,10227,100,10227,1,0
B,C,C,8748,100,8748,1,0
C,D,C,7679,100,7679,1,0
C,E,C,10381,100,10381,1,0
C,F,C,8890,100,8890,1,0
C,G,C,1395,100,1395,1,0
C,H,C,7812,100,7812,1,0
A,D,D,9875,100,9875,1,0
B,D,D,12980,100,12980,1,0
C,D,D,7659,100,7659,1,0
D,E,D,9996,100,9996,1,0
D,F,D,13074,100,13074,1,0
D,G,D,7944,100,7944,1,0
D,H,D,1441,100,1441,1,0
A,E,E,1407,100,1407,1,0
B,E,E,6654,100,6654,1,0
C,E,E,10350,100,10350,1,0
D,E,E,9991,100,9991,1,0
E,F,E,6605,100,6605,1,0
E,G,E,10492,100,10492,1,0
E,H,E,9878,100,9878,1,0
A,F,F,6613,100,6613,1,0
B,F,F,1360,100,1360,1,0
C,F,F,8907,100,8907,1,0
D,F,F,13071,100,13071,1,0
E,F,F,6630,100,6630,1,0
F,G,F,8848,100,8848,1,0
F,H,F,13064,100,13064,1,0
A,G,G,10482,100,10482,1,0
B,G,G,8912,100,8912,1,0
C,G,G,1379,100,1379,1,0
D,G,G,8023,100,8023,1,0
E,G,G,10468,100,10468,1,0
F,G,G,8871,100,8871,1,0
G,H,G,7862,100,7862,1,0
A,H,H,9960,100,9960,1,0
B,H,H,12980,100,12980,1,0
C,H,H,7830,100,7830,1,0
D,H,H,1371,100,1371,1,0
E,H,H,9855,100,9855,1,0
F,H,H,13043,100,13043,1,0
G,H,H,7865,100,7865,1,0
A,B,A,6366,100,6366,1,0
A,C,A,10199,100,10199,1,0
A,D,A,9875,100,9875,1,0
A,E,A,1397,100,1397,1,0
A,F,A,6636,100,6636,1,0
A,G,A,10490,100,10490,1,0
A,H,A,9966,100,9966,1,0
A,B,B,6394,100,6394,1,0
B,C,B,8749,100,8749,1,0
B,D,B,12921,100,12921,1,0
B,E,B,6694,100,6694,1,0
B,F,B,1371,100,1371,1,0
B,G,B,8962,100,8962,1,0
B,H,B,13014,100,13014,1,0
A,C,C,10235,100,10235,1,0
B,C,C,8737,100,8737,1,0
C,D,C,7703,100,7703,1,0
C,E,C,10461,100,10461,1,0
C,F,C,8916,100,8916,1,0
C,G,C,1424,100,1424,1,0
C,H,C,7858,100,7858,1,0
A,D,D,9856,100,9856,1,0
B,D,D,12982,100,12982,1,0
C,D,D,7714,100,7714,1,0
D,E,D,9995,100,9995,1,0
D,F,D,13097,100,13097,1,0
D,G,D,7963,100,7963,1,0
D,H,D,1411,100,1411,1,0
A,E,E,1371,100,1371,1,0
B,E,E,6708,100,6708,1,0
C,E,E,10400,100,10400,1,0
D,E,E,9986,100,9986,1,0
E,F,E,6625,100,6625,1,0
E,G,E,10472,100,10472,1,0
E,H,E,9852,100,9852,1,0
A,F,F,6628,100,6628,1,0
B,F,F,1321,100,1321,1,0
C,F,F,8943,100,8943,1,0
D,F,F,13121,100,13121,1,0
E,F,F,6601,100,6601,1,0
F,G,F,8855,100,8855,1,0
F,H,F,13018,100,13018,1,0
A,G,G,10445,100,10445,1,0
B,G,G,8948,100,8948,1,0
C,G,G,1374,100,1374,1,0
D,G,G,7970,100,7970,1,0
E,G,G,10489,100,10489,1,0
F,G,G,8875,100,8875,1,0
G,H,G,7868,100,7868,1,0
A,H,H,9929,100,9929,1,0
B,H,H,13008,100,13008,1,0
C,H,H,7812,100,7812,1,0
D,H,H,1346,100,1346,1,0
E,H,H,9851,100,9851,1,0
F,H,H,13009,100,13009,1,0
G,H,H,7871,100,7871,1,0
A,B,A,6388,100,6388,1,0
A,C,A,10173,100,10173,1,0
A,D,A,9896,100,9896,1,0
A,E,A,1406,100,1406,1,0
A,F,A,6611,100,6611,1,0
A,G,A,10477,100,10477,1,0
A,H,A,9919,100,9919,1,0
A,B,B,6355,100,6355,1,0
B,C,B,8770,100,8770,1,0
B,D,B,12934,100,12934,1,0
B,E,B,6687,100,6687,1,0
B,F,B,1366,100,1366,1,0
B,G,B,8950,100,8950,1,0
B,H,B,12979,100,12979,1,0
A,C,C,10210,100,10210,1,0
B,C,C,8806,100,8806,1,0
C,D,C,7682,100,7682,1,0
C,E,C,10391,100,10391,1,0
C,F,C,8896,100,8896,1,0
C,G,C,1391,100,1391,1,0
C,H,C,7790,100,7790,1,0
A,D,D,9872,100,9872,1,0
B,D,D,12951,100,12951,1,0
C,D,D,7676,100,7676,1,0
D,E,D,10027,100,10027,1,0
D,F,D,13113,100,13113,1,0
D,G,D,7987,100,7987,1,0
D,H,D,1400,100,1400,1,0
A,E,E,1403,100,1403,1,0
B,E,E,6675,100,6675,1,0
C,E,E,10406,100,10406,1,0
D,E,E,9957,100,9957,1,0
E,F,E,6618,100,6618,1,0
E,G,E,10461,100,10461,1,0
E,H,E,9842,100,9842,1,0
A,F,F,6579,100,6579,1,0
B,F,F,1362,100,1362,1,0
C,F,F,8898,100,8898,1,0
D,F,F,13097,100,13097,1,0
E,F,F,6616,100,6616,1,0
