a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2643,100,2643,1,0
A,C,A,3716,100,3716,1,0
A,D,A,3968,100,3968,1,0
A,E,A,1515,100,1515,1,0
A,F,A,3144,100,3144,1,0
A,G,A,3848,100,3848,1,0
A,H,A,4207,100,4207,1,0
A,B,B,2654,100,2654,1,0
B,C,B,1338,100,1338,1,0
B,D,B,1461,100,1461,1,0
B,E,B,3132,100,3132,1,0
B,F,B,1457,100,1457,1,0
B,G,B,1805,100,1805,1,0
B,H,B,1968,100,1968,1,0
A,C,C,3734,100,3734,1,0
B,C,C,1354,100,1354,1,0
C,D,C,1807,100,1807,1,0
C,E,C,4082,100,4082,1,0
C,F,C,2099,100,2099,1,0
C,G,C,1415,100,1415,1,0
C,H,C,2281,100,2281,1,0
A,D,D,3977,100,3977,1,0
B,D,D,1476,100,1476,1,0
C,D,D,1758,100,1758,1,0
D,E,D,4418,100,4418,1,0
D,F,D,1992,100,1992,1,0
D,G,D,2286,100,2286,1,0
D,H,D,1396,100,1396,1,0
A,E,E,1499,100,1499,1,0
B,E,E,3133,100,3133,1,0
C,E,E,4122,100,4122,1,0
D,E,E,4355,100,4355,1,0
E,F,E,2890,100,2890,1,0
E,G,E,3702,100,3702,1,0
E,H,E,4136,100,4136,1,0
A,F,F,3115,100,3115,1,0
B,F,F,1475,100,1475,1,0
C,F,F,2098,100,2098,1,0
D,F,F,1993,100,1993,1,0
E,F,F,2882,100,2882,1,0
F,G,F,1323,100,1323,1,0
F,H,F,1304,100,1304,1,0
A,G,G,3817,100,3817,1,0
B,G,G,1791,100,1791,1,0
C,G,G,1400,100,1400,1,0
D,G,G,2284,100,2284,1,0
E,G,G,3668,100,3668,1,0
F,G,G,1329,100,1329,1,0
G,H,G,1823,100,1823,1,0
A,H,H,4189,100,4189,1,0
B,H,H,1944,100,1944,1,0
C,H,H,2263,100,2263,1,0
D,H,H,1323,100,1323,1,0
E,H,H,4098,100,4098,1,0
F,H,H,1339,100,1339,1,0
G,H,H,1793,100,1793,1,0
A,B,A,2655,100,2655,1,0
A,C,A,3753,100,3753,1,0
A,D,A,4012,100,4012,1,0
A,E,A,1507,100,1507,1,0
A,F,A,3130,100,3130,1,0
A,G,A,3754,100,3754,1,0
A,H,A,4174,100,4174,1,0
A,B,B,2679,100,2679,1,0
B,C,B,1338,100,1338,1,0
B,D,B,1497,100,1497,1,0
B,E,B,3122,100,3122,1,0
B,F,B,1448,100,1448,1,0
B,G,B,1791,100,1791,1,0
B,H,B,1940,100,1940,1,0
A,C,C,3638,100,3638,1,0
B,C,C,1331,100,1331,1,0
C,D,C,1829,100,1829,1,0
C,E,C,4113,100,4113,1,0
C,F,C,2118,100,2118,1,0
C,G,C,1388,100,1388,1,0
C,H,C,2332,100,2332,1,0
A,D,D,3978,100,3978,1,0
B,D,D,1463,100,1463,1,0
C,D,D,1782,100,1782,1,0
D,E,D,4381,100,4381,1,0
D,F,D,2000,100,2000,1,0
D,G,D,2265,100,2265,1,0
D,H,D,1387,100,1387,1,0
A,E,E,1493,100,1493,1,0
B,E,E,3145,100,3145,1,0
C,E,E,4119,100,4119,1,0
D,E,E,4366,100,4366,1,0
E,F,E,2919,100,2919,1,0
E,G,E,3697,100,3697,1,0
E,H,E,4096,100,4096,1,0
A,F,F,3123,100,3123,1,0
B,F,F,1485,100,1485,1,0
C,F,F,2056,100,2056,1,0
D,F,F,2023,100,2023,1,0
E,F,F,2841,100,2841,1,0
F,G,F,1304,100,1304,1,0
F,H,F,1325,100,1325,1,0
A,G,G,3824,100,3824,1,0
B,G,G,1796,100,1796,1,0
C,G,G,1367,100,1367,1,0
D,G,G,2261,100,2261,1,0
E,G,G,3705,100,3705,1,0
F,G,G,1313,100,1313,1,0
G,H,G,1769,100,1769,1,0
A,H,H,4234,100,4234,1,0
B,H,H,1960,100,1960,1,0
C,H,H,2260,100,2260,1,0
D,H,H,1351,100,1351,1,0
E,H,H,4154,100,4154,1,0
F,H,H,1336,100,1336,1,0
G,H,H,1810,100,1810,1,0
A,B,A,2621,100,2621,1,0
A,C,A,3689,100,3689,1,0
A,D,A,3993,100,3993,1,0
A,E,A,1539,100,1539,1,0
A,F,A,3098,100,3098,1,0
A,G,A,3794,100,3794,1,0
A,H,A,4151,100,4151,1,0
A,B,B,2677,100,2677,1,0
B,C,B,1327,100,1327,1,0
B,D,B,1483,100,1483,1,0
B,E,B,3191,100,3191,1,0
B,F,B,1483,100,1483,1,0
B,G,B,1812,100,1812,1,0
B,H,B,2037,100,2037,1,0
A,C,C,3657,100,3657,1,0
B,C,C,1339,100,1339,1,0
C,D,C,1773,100,1773,1,0
C,E,C,4116,100,4116,1,0
C,F,C,2060,100,2060,1,0
C,G,C,1410,100,1410,1,0
C,H,C,2276,100,2276,1,0
A,D,D,3998,100,3998,1,0
B,D,D,1417,100,1417,1,0
C,D,D,1790,100,1790,1,0
D,E,D,4378,100,4378,1,0
D,F,D,1978,100,1978,1,0
D,G,D,2273,100,2273,1,0
D,H,D,1401,100,1401,1,0
A,E,E,1548,100,1548,1,0
B,E,E,3111,100,3111,1,0
C,E,E,4130,100,4130,1,0
D,E,E,4385,100,4385,1,0
E,F,E,2895,100,2895,1,0
E,G,E,3685,100,3685,1,0
E,H,E,4134,100,4134,1,0
A,F,F,3160,100,3160,1,0
B,F,F,1435,100,1435,1,0
C,F,F,2084,100,2084,1,0
D,F,F,2001,100,2001,1,0
E,F,F,2902,100,2902,1,0
F,G,F,1328,100,1328,1,0
F,H,F,1306,100,1306,1,0
A,G,G,3782,100,3782,1,0
B,G,G,1795,100,1795,1,0
C,G,G,1412,100,1412,1,0
D,G,G,2271,100,2271,1,0
E,G,G,3735,100,3735,1,0
F,G,G,1284,100,1284,1,0
G,H,G,1811,100,1811,1,0
A,H,H,4225,100,4225,1,0
B,H,H,1918,100,1918,1,0
C,H,H,2247,100,2247,1,0
D,H,H,1342,100,1342,1,0
E,H,H,4115,100,4115,1,0
F,H,H,1327,100,1327,1,0
G,H,H,1807,100,1807,1,0
A,B,A,2640,100,2640,1,0
A,C,A,3683,100,3683,1,0
A,D,A,3983,100,3983,1,0
A,E,A,1511,100,1511,1,0
A,F,A,3125,100,3125,1,0
A,G,A,3774,100,3774,1,0
A,H,A,4161,100,4161,1,0
A,B,B,2646,100,2646,1,0
B,C,B,1359,100,1359,1,0
B,D,B,1470,100,1470,1,0
B,E,B,3128,100,3128,1,0
B,F,B,1463,100,1463,1,0
B,G,B,1776,100,1776,1,0
B,H,B,1980,100,1980,1,0
A,C,C,3700,100,3700,1,0
B,C,C,1354,100,1354,1,0
C,D,C,1815,100,1815,1,0
C,E,C,4136,100,4136,1,0
C,F,C,2081,100,2081,1,0
C,G,C,1398,100,1398,1,0
C,H,C,2293,100,2293,1,0
A,D,D,3966,100,3966,1,0
B,D,D,1480,100,1480,1,0
C,D,D,1802,100,1802,1,0
D,E,D,4335,100,4335,1,0
D,F,D,1999,100,1999,1,0
D,G,D,2243,100,2243,1,0
D,H,D,1355,100,1355,1,0
A,E,E,1479,100,1479,1,0
B,E,E,3133,100,3133,1,0
C,E,E,4111,100,4111,1,0
D,E,E,4407,100,4407,1,0
E,F,E,2904,100,2904,1,0
E,G,E,3673,100,3673,1,0
E,H,E,4105,100,4105,1,0
A,F,F,3104,100,3104,1,0
B,F,F,1462,100,1462,1,0
C,F,F,2111,100,2111,1,0
D,F,F,2013,100,2013,1,0
E,F,F,2887,100,2887,1,0
F,G,F,1299,100,1299,1,0
F,H,F,1298,100,1298,1,0
A,G,G,3790,100,3790,1,0
B,G,G,1766,100,1766,1,0
C,G,G,1396,100,1396,1,0
D,G,G,2255,100,2255,1,0
E,G,G,3685,100,3685,1,0
F,G,G,1304,100,1304,1,0
G,H,G,1825,100,1825,1,0
A,H,H,4210,100,4210,1,0
B,H,H,1952,100,1952,1,0
C,H,H,2257,100,2257,1,0
D,H,H,1363,100,1363,1,0
E,H,H,4097,100,4097,1,0
F,H,H,1322,100,1322,1,0
G,H,H,1818,100,1818,1,0
A,B,A,2691,100,2691,1,0
A,C,A,3672,100,3672,1,0
A,D,A,3993,100,3993,1,0
A,E,A,1505,100,1505,1,0
A,F,A,3115,100,3115,1,0
A,G,A,3843,100,3843,1,0
A,H,A,4225,100,4225,1,0
A,B,B,2668,100,2668,1,0
B,C,B,1340,100,1340,1,0
B,D,B,1469,100,1469,1,0
B,E,B,3146,100,3146,1,0
B,F,B,1448,100,1448,1,0
B,G,B,1809,100,1809,1,0
B,H,B,1917,100,1917,1,0
A,C,C,3666,100,3666,1,0
B,C,C,1341,100,1341,1,0
C,D,C,1796,100,1796,1,0
C,E,C,4120,100,4120,1,0
C,F,C,2086,100,2086,1,0
C,G,C,1366,100,1366,1,0
C,H,C,2286,100,2286,1,0
A,D,D,3969,100,3969,1,0
B,D,D,1400,100,1400,1,0
C,D,D,1783,100,1783,1,0
D,E,D,4405,100,4405,1,0
D,F,D,1992,100,1992,1,0
D,G,D,2281,100,2281,1,0
D,H,D,1355,100,1355,1,0
A,E,E,1495,100,1495,1,0
B,E,E,3148,100,3148,1,0
C,E,E,4118,100,4118,1,0
D,E,E,4403,100,4403,1,0
E,F,E,2874,100,2874,1,0
E,G,E,3674,100,3674,1,0
E,H,E,4133,100,4133,1,0
A,F,F,3145,100,3145,1,0
B,F,F,1479,100,1479,1,0
C,F,F,2082,100,2082,1,0
D,F,F,2039,100,2039,1,0
E,F,F,2883,100,2883,1,0
F,G,F,1336,100,1336,1,0
F,H,F,1366,100,1366,1,0
A,G,G,3827,100,3827,1,0
B,G,G,1784,100,1784,1,0
C,G,G,1396,100,1396,1,0
D,G,G,2273,100,2273,1,0
E,G,G,3691,100,3691,1,0
F,G,G,1350,100,1350,1,0
G,H,G,1799,100,1799,1,0
A,H,H,4186,100,4186,1,0
B,H,H,1956,100,1956,1,0
C,H,H,2295,100,2295,1,0
D,H,H,1399,100,1399,1,0
E,H,H,4108,100,4108,1,0
F,H,H,1301,100,1301,1,0
G,H,H,1793,100,1793,1,0
A,B,A,2699,100,2699,1,0
A,C,A,3667,100,3667,1,0
A,D,A,3993,100,3993,1,0
A,E,A,1513,100,1513,1,0
A,F,A,3115,100,3115,1,0
A,G,A,3827,100,3827,1,0
A,H,A,4172,100,4172,1,0
A,B,B,2659,100,2659,1,0
B,C,B,1346,100,1346,1,0
B,D,B,1478,100,1478,1,0
B,E,B,3175,100,3175,1,0
B,F,B,1477,100,1477,1,0
B,G,B,1793,100,1793,1,0
B,H,B,1951,100,1951,1,0
A,C,C,3635,100,3635,1,0
B,C,C,1355,100,1355,1,0
C,D,C,1775,100,1775,1,0
C,E,C,4082,100,4082,1,0
C,F,C,2085,100,2085,1,0
C,G,C,1391,100,1391,1,0
C,H,C,2306,100,2306,1,0
A,D,D,3991,100,3991,1,0
B,D,D,1485,100,1485,1,0
C,D,D,1815,100,1815,1,0
D,E,D,4322,100,4322,1,0
D,F,D,1989,100,1989,1,0
D,G,D,2272,100,2272,1,0
D,H,D,1287,100,1287,1,0
A,E,E,1454,100,1454,1,0
B,E,E,3161,100,3161,1,0
C,E,E,4150,100,4150,1,0
D,E,E,4348,100,4348,1,0
E,F,E,2898,100,2898,1,0
E,G,E,3695,100,3695,1,0
E,H,E,4163,100,4163,1,0
A,F,F,3134,100,3134,1,0
B,F,F,1475,100,1475,1,0
C,F,F,2084,100,2084,1,0
D,F,F,1997,100,1997,1,0
E,F,F,2885,100,2885,1,0
F,G,F,1291,100,1291,1,0
F,H,F,1325,100,1325,1,0
A,G,G,3821,100,3821,1,0
B,G,G,1859,100,1859,1,0
C,G,G,1357,100,1357,1,0
D,G,G,2259,100,2259,1,0
E,G,G,3678,100,3678,1,0
F,G,G,1306,100,1306,1,0
G,H,G,1777,100,1777,1,0
A,H,H,4194,100,4194,1,0
B,H,H,1975,100,1975,1,0
C,H,H,2258,100,2258,1,0
D,H,H,1352,100,1352,1,0
E,H,H,4157,100,4157,1,0
F,H,H,1297,100,1297,1,0
G,H,H,1790,100,1790,1,0
A,B,A,2690,100,2690,1,0
A,C,A,3719,100,3719,1,0
A,D,A,3984,100,3984,1,0
A,E,A,1498,100,1498,1,0
A,F,A,3114,100,3114,1,0
A,G,A,3844,100,3844,1,0
A,H,A,4251,100,4251,1,0
A,B,B,2666,100,2666,1,0
B,C,B,1305,100,1305,1,0
B,D,B,1482,100,1482,1,0
B,E,B,3169,100,3169,1,0
B,F,B,1469,100,1469,1,0
B,G,B,1830,100,1830,1,0
B,H,B,1951,100,1951,1,0
A,C,C,3683,100,3683,1,0
B,C,C,1324,100,1324,1,0
C,D,C,1774,100,1774,1,0
C,E,C,4120,100,4120,1,0
C,F,C,2081,100,2081,1,0
C,G,C,1383,100,1383,1,0
C,H,C,2240,100,2240,1,0
A,D,D,3969,100,3969,1,0
B,D,D,1478,100,1478,1,0
C,D,D,1790,100,1790,1,0
D,E,D,4418,100,4418,1,0
D,F,D,1972,100,1972,1,0
D,G,D,2252,100,2252,1,0
D,H,D,1344,100,1344,1,0
A,E,E,1527,100,1527,1,0
B,E,E,3146,100,3146,1,0
C,E,E,4168,100,4168,1,0
D,E,E,4412,100,4412,1,0
E,F,E,2897,100,2897,1,0
E,G,E,3666,100,3666,1,0
E,H,E,4136,100,4136,1,0
A,F,F,3133,100,3133,1,0
B,F,F,1466,100,1466,1,0
C,F,F,2093,100,2093,1,0
D,F,F,1964,100,1964,1,0
E,F,F,2885,100,2885,1,0
F,G,F,1325,100,1325,1,0
F,H,F,1363,100,1363,1,0
A,G,G,3819,100,3819,1,0
B,G,G,1753,100,1753,1,0
C,G,G,1364,100,1364,1,0
D,G,G,2256,100,2256,1,0
E,G,G,3686,100,3686,1,0
F,G,G,1326,100,1326,1,0
G,H,G,1791,100,1791,1,0
A,H,H,4227,100,4227,1,0
B,H,H,1927,100,1927,1,0
C,H,H,2295,100,2295,1,0
D,H,H,1317,100,1317,1,0
E,H,H,4125,100,4125,1,0
F,H,H,1311,100,1311,1,0
G,H,H,1820,100,1820,1,0
A,B,A,2655,100,2655,1,0
A,C,A,3693,100,3693,1,0
A,D,A,3963,100,3963,1,0
A,E,A,1464,100,1464,1,0
A,F,A,3119,100,3119,1,0
A,G,A,3803,100,3803,1,0
A,H,A,4186,100,4186,1,0
A,B,B,2669,100,2669,1,0
B,C,B,1330,100,1330,1,0
B,D,B,1446,100,1446,1,0
B,E,B,3137,100,3137,1,0
B,F,B,1481,100,1481,1,0
B,G,B,1805,100,1805,1,0
B,H,B,1930,100,1930,1,0
A,C,C,3652,100,3652,1,0
B,C,C,1359,100,1359,1,0
C,D,C,1756,100,1756,1,0
C,E,C,4086,100,4086,1,0
C,F,C,2074,100,2074,1,0
C,G,C,1443,100,1443,1,0
C,H,C,2260,100,2260,1,0
A,D,D,3982,100,3982,1,0
B,D,D,1447,100,1447,1,0
C,D,D,1829,100,1829,1,0
D,E,D,4391,100,4391,1,0
D,F,D,1993,100,1993,1,0
D,G,D,2238,100,2238,1,0
D,H,D,1322,100,1322,1,0
A,E,E,1487,100,1487,1,0
B,E,E,3150,100,3150,1,0
C,E,E,4099,100,4099,1,0
D,E,E,4427,100,4427,1,0
E,F,E,2871,100,2871,1,0
E,G,E,3678,100,3678,1,0
E,H,E,4095,100,4095,1,0
A,F,F,3118,100,3118,1,0
B,F,F,1485,100,1485,1,0
C,F,F,2069,100,2069,1,0
D,F,F,1987,100,1987,1,0
E,F,F,2907,100,2907,1,0
F,G,F,1294,100,1294,1,0
F,H,F,1334,100,1334,1,0
A,G,G,3839,100,3839,1,0
B,G,G,1808,100,1808,1,0
C,G,G,1391,100,1391,1,0
D,G,G,2283,100,2283,1,0
E,G,G,3684,100,3684,1,0
F,G,G,1330,100,1330,1,0
G,H,G,1775,100,1775,1,0
A,H,H,4229,100,4229,1,0
B,H,H,1969,100,1969,1,0
C,H,H,2245,100,2245,1,0
D,H,H,1401,100,1401,1,0
E,H,H,4121,100,4121,1,0
F,H,H,1312,100,1312,1,0
G,H,H,1794,100,1794,1,0
A,B,A,2693,100,2693,1,0
A,C,A,3728,100,3728,1,0
A,D,A,4012,100,4012,1,0
A,E,A,1489,100,1489,1,0
A,F,A,3124,100,3124,1,0
A,G,A,3828,100,3828,1,0
A,H,A,4201,100,4201,1,0
A,B,B,2684,100,2684,1,0
B,C,B,1372,100,1372,1,0
B,D,B,1463,100,1463,1,0
B,E,B,3185,100,3185,1,0
B,F,B,1473,100,1473,1,0
B,G,B,1809,100,1809,1,0
B,H,B,1960,100,1960,1,0
A,C,C,3704,100,3704,1,0
B,C,C,1314,100,1314,1,0
C,D,C,1796,100,1796,1,0
C,E,C,4159,100,4159,1,0
C,F,C,2076,100,2076,1,0
C,G,C,1439,100,1439,1,0
C,H,C,2259,100,2259,1,0
A,D,D,3967,100,3967,1,0
B,D,D,1507,100,1507,1,0
C,D,D,1829,100,1829,1,0
D,E,D,4342,100,4342,1,0
D,F,D,2035,100,2035,1,0
D,G,D,2280,100,2280,1,0
D,H,D,1368,100,1368,1,0
A,E,E,1515,100,1515,1,0
B,E,E,3130,100,3130,1,0
C,E,E,4126,100,4126,1,0
D,E,E,4364,100,4364,1,0
E,F,E,2896,100,2896,1,0
E,G,E,3698,100,3698,1,0
E,H,E,4111,100,4111,1,0
A,F,F,3117,100,3117,1,0
B,F,F,1442,100,1442,1,0
C,F,F,2085,100,2085,1,0
D,F,F,1964,100,1964,1,0
E,F,F,2853,100,2853,1,0
F,G,F,1297,100,1297,1,0
F,H,F,1300,100,1300,1,0
A,G,G,3824,100,3824,1,0
B,G,G,1821,100,1821,1,0
C,G,G,1398,100,1398,1,0
D,G,G,2281,100,2281,1,0
E,G,G,3673,100,3673,1,0
F,G,G,1333,100,1333,1,0
G,H,G,1835,100,1835,1,0
A,H,H,4211,100,4211,1,0
B,H,H,1948,100,1948,1,0
C,H,H,2266,100,2266,1,0
D,H,H,1404,100,1404,1,0
E,H,H,4155,100,4155,1,0
F,H,H,1316,100,1316,1,0
G,H,H,1821,100,1821,1,0
A,B,A,2683,100,2683,1,0
A,C,A,3675,100,3675,1,0
A,D,A,3976,100,3976,1,0
A,E,A,1540,100,1540,1,0
A,F,A,3133,100,3133,1,0
A,G,A,3828,100,3828,1,0
A,H,A,4240,100,4240,1,0
A,B,B,2668,100,2668,1,0
B,C,B,1343,100,1343,1,0
B,D,B,1448,100,1448,1,0
B,E,B,3148,100,3148,1,0
B,F,B,1461,100,1461,1,0
B,G,B,1809,100,1809,1,0
B,H,B,2015,100,2015,1,0
A,C,C,3692,100,3692,1,0
B,C,C,1345,100,1345,1,0
C,D,C,1817,100,1817,1,0
C,E,C,4098,100,4098,1,0
C,F,C,2102,100,2102,1,0
C,G,C,1429,100,1429,1,0
C,H,C,2277,100,2277,1,0
A,D,D,3989,100,3989,1,0
B,D,D,1432,100,1432,1,0
C,D,D,1784,100,1784,1,0
D,E,D,4315,100,4315,1,0
D,F,D,2030,100,2030,1,0
D,G,D,2241,100,2241,1,0
D,H,D,1390,100,1390,1,0
A,E,E,1480,100,1480,1,0
B,E,E,3173,100,3173,1,0
C,E,E,4094,100,4094,1,0
D,E,E,4384,100,4384,1,0
E,F,E,2882,100,2882,1,0
E,G,E,3683,100,3683,1,0
E,H,E,4086,100,4086,1,0
A,F,F,3150,100,3150,1,0
B,F,F,1448,100,1448,1,0
