a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,7038,100,7038,1,0
A,C,A,10001,100,10001,1,0
A,D,A,8484,100,8484,1,0
A,E,A,1498,100,1498,1,0
A,F,A,7081,100,7081,1,0
A,G,A,10075,100,10075,1,0
A,H,A,8528,100,8528,1,0
A,B,B,7008,100,7008,1,0
B,C,B,9076,100,9076,1,0
B,D,B,12112,100,12112,1,0
B,E,B,7216,100,7216,1,0
B,F,B,1230,100,1230,1,0
B,G,B,9027,100,9027,1,0
B,H,B,12088,100,12088,1,0
A,C,C,10001,100,10001,1,0
B,C,C,9119,100,9119,1,0
C,D,C,6676,100,6676,1,0
C,E,C,10086,100,10086,1,0
C,F,C,9155,100,9155,1,0
C,G,C,1261,100,1261,1,0
C,H,C,6707,100,6707,1,0
A,D,D,8510,100,8510,1,0
B,D,D,12179,100,12179,1,0
C,D,D,6690,100,6690,1,0
D,E,D,8522,100,8522,1,0
D,F,D,12185,100,12185,1,0
D,G,D,6904,100,6904,1,0
D,H,D,1392,100,1392,1,0
A,E,E,1484,100,1484,1,0
B,E,E,7228,100,7228,1,0
C,E,E,10101,100,10101,1,0
D,E,E,8581,100,8581,1,0
E,F,E,7062,100,7062,1,0
E,G,E,9983,100,9983,1,0
E,H,E,8379,100,8379,1,0
A,F,F,7074,100,7074,1,0
B,F,F,1275,100,1275,1,0
C,F,F,9120,100,9120,1,0
D,F,F,12173,100,12173,1,0
E,F,F,7027,100,7027,1,0
F,G,F,8928,100,8928,1,0
F,H,F,11997,100,11997,1,0
A,G,G,10020,100,10020,1,0
B,G,G,9006,100,9006,1,0
C,G,G,1298,100,1298,1,0
D,G,G,6912,100,6912,1,0
E,G,G,10003,100,10003,1,0
F,G,G,8921,100,8921,1,0
G,H,G,6717,100,6717,1,0
A,H,H,8568,100,8568,1,0
B,H,H,12085,100,12085,1,0
C,H,H,6742,100,6742,1,0
D,H,H,1481,100,1481,1,0
E,H,H,8362,100,8362,1,0
F,H,H,12034,100,12034,1,0
G,H,H,6683,100,6683,1,0
A,B,A,7032,100,7032,1,0
A,C,A,10008,100,10008,1,0
A,D,A,8457,100,8457,1,0
A,E,A,1468,100,1468,1,0
A,F,A,7106,100,7106,1,0
A,G,A,10033,100,10033,1,0
A,H,A,8506,100,8506,1,0
A,B,B,6998,100,6998,1,0
B,C,B,9021,100,9021,1,0
B,D,B,12197,100,12197,1,0
B,E,B,7234,100,7234,1,0
B,F,B,1282,100,1282,1,0
B,G,B,8996,100,8996,1,0
B,H,B,12082,100,12082,1,0
A,C,C,9967,100,9967,1,0
B,C,C,9063,100,9063,1,0
C,D,C,6706,100,6706,1,0
C,E,C,10085,100,10085,1,0
C,F,C,9129,100,9129,1,0
C,G,C,1230,100,1230,1,0
C,H,C,6687,100,6687,1,0
A,D,D,8442,100,8442,1,0
B,D,D,12174,100,12174,1,0
C,D,D,6655,100,6655,1,0
D,E,D,8548,100,8548,1,0
D,F,D,12148,100,12148,1,0
D,G,D,6893,100,6893,1,0
D,H,D,1424,100,1424,1,0
A,E,E,1484,100,1484,1,0
B,E,E,7190,100,7190,1,0
C,E,E,10104,100,10104,1,0
D,E,E,8537,100,8537,1,0
E,F,E,7025,100,7025,1,0
E,G,E,9975,100,9975,1,0
E,H,E,8319,100,8319,1,0
A,F,F,7086,100,7086,1,0
B,F,F,1274,100,1274,1,0
C,F,F,9119,100,9119,1,0
D,F,F,12145,100,12145,1,0
E,F,F,7041,100,7041,1,0
F,G,F,8928,100,8928,1,0
F,H,F,11947,100,11947,1,0
A,G,G,10053,100,10053,1,0
B,G,G,9023,100,9023,1,0
C,G,G,1298,100,1298,1,0
D,G,G,6886,100,6886,1,0
E,G,G,9971,100,9971,1,0
F,G,G,8940,100,8940,1,0
G,H,G,6716,100,6716,1,0
A,H,H,8473,100,8473,1,0
B,H,H,12084,100,12084,1,0
C,H,H,6681,100,6681,1,0
D,H,H,1392,100,1392,1,0
E,H,H,8353,100,8353,1,0
F,H,H,11962,100,11962,1,0
G,H,H,6713,100,6713,1,0
A,B,A,7004,100,7004,1,0
A,C,A,9997,100,9997,1,0
A,D,A,8466,100,8466,1,0
A,E,A,1532,100,1532,1,0
A,F,A,7083,100,7083,1,0
A,G,A,10070,100,10070,1,0
A,H,A,8533,100,8533,1,0
A,B,B,7025,100,7025,1,0
B,C,B,9048,100,9048,1,0
B,D,B,12155,100,12155,1,0
B,E,B,7190,100,7190,1,0
B,F,B,1277,100,1277,1,0
B,G,B,9019,100,9019,1,0
B,H,B,12151,100,12151,1,0
A,C,C,10023,100,10023,1,0
B,C,C,9044,100,9044,1,0
C,D,C,6632,100,6632,1,0
C,E,C,10071,100,10071,1,0
C,F,C,9139,100,9139,1,0
C,G,C,1312,100,1312,1,0
C,H,C,6710,100,6710,1,0
A,D,D,8461,100,8461,1,0
B,D,D,12164,100,12164,1,0
C,D,D,6681,100,6681,1,0
D,E,D,8517,100,8517,1,0
D,F,D,12179,100,12179,1,0
D,G,D,6871,100,6871,1,0
D,H,D,1393,100,1393,1,0
A,E,E,1484,100,1484,1,0
B,E,E,7260,100,7260,1,0
C,E,E,10102,100,10102,1,0
D,E,E,8528,100,8528,1,0
E,F,E,7007,100,7007,1,0
E,G,E,10006,100,10006,1,0
E,H,E,8352,100,8352,1,0
A,F,F,7092,100,7092,1,0
B,F,F,1241,100,1241,1,0
C,F,F,9110,100,9110,1,0
D,F,F,12159,100,12159,1,0
E,F,F,7034,100,7034,1,0
F,G,F,8905,100,8905,1,0
F,H,F,11967,100,11967,1,0
A,G,G,10054,100,10054,1,0
B,G,G,9020,100,9020,1,0
C,G,G,1267,100,1267,1,0
D,G,G,6936,100,6936,1,0
E,G,G,9983,100,9983,1,0
F,G,G,8914,100,8914,1,0
G,H,G,6682,100,6682,1,0
A,H,H,8499,100,8499,1,0
B,H,H,12147,100,12147,1,0
C,H,H,6724,100,6724,1,0
D,H,H,1375,100,1375,1,0
E,H,H,8359,100,8359,1,0
F,H,H,11982,100,11982,1,0
G,H,H,6688,100,6688,1,0
A,B,A,7033,100,7033,1,0
A,C,A,9972,100,9972,1,0
A,D,A,8461,100,8461,1,0
A,E,A,1489,100,1489,1,0
A,F,A,7109,100,7109,1,0
A,G,A,10059,100,10059,1,0
A,H,A,8509,100,8509,1,0
A,B,B,6993,100,6993,1,0
B,C,B,9077,100,9077,1,0
B,D,B,12155,100,12155,1,0
B,E,B,7197,100,7197,1,0
B,F,B,1212,100,1212,1,0
B,G,B,9010,100,9010,1,0
B,H,B,12108,100,12108,1,0
A,C,C,9966,100,9966,1,0
B,C,C,9080,100,9080,1,0
C,D,C,6648,100,6648,1,0
C,E,C,10118,100,10118,1,0
C,F,C,9118,100,9118,1,0
C,G,C,1243,100,1243,1,0
C,H,C,6752,100,6752,1,0
A,D,D,8469,100,8469,1,0
B,D,D,12113,100,12113,1,0
C,D,D,6656,100,6656,1,0
D,E,D,8550,100,8550,1,0
D,F,D,12183,100,12183,1,0
D,G,D,6924,100,6924,1,0
D,H,D,1413,100,1413,1,0
A,E,E,1539,100,1539,1,0
B,E,E,7249,100,7249,1,0
C,E,E,10134,100,10134,1,0
D,E,E,8537,100,8537,1,0
E,F,E,7006,100,7006,1,0
E,G,E,9992,100,9992,1,0
E,H,E,8342,100,8342,1,0
A,F,F,7078,100,7078,1,0
B,F,F,1241,100,1241,1,0
C,F,F,9113,100,9113,1,0
D,F,F,12177,100,12177,1,0
E,F,F,7062,100,7062,1,0
F,G,F,8925,100,8925,1,0
F,H,F,11972,100,11972,1,0
A,G,G,9990,100,9990,1,0
B,G,G,9022,100,9022,1,0
C,G,G,1296,100,1296,1,0
D,G,G,6891,100,6891,1,0
E,G,G,9992,100,9992,1,0
F,G,G,8895,100,8895,1,0
