a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,4469,100,4469,1,0
A,C,A,10128,100,10128,1,0
A,D,A,10336,100,10336,1,0
A,E,A,1647,100,1647,1,0
A,F,A,4814,100,4814,1,0
A,G,A,10145,100,10145,1,0
A,H,A,10824,100,10824,1,0
A,B,B,4461,100,4461,1,0
B,C,B,5987,100,5987,1,0
B,D,B,7098,100,7098,1,0
B,E,B,4349,100,4349,1,0
B,F,B,1401,100,1401,1,0
B,G,B,6113,100,6113,1,0
B,H,B,7472,100,7472,1,0
A,C,C,10118,100,10118,1,0
B,C,C,6006,100,6006,1,0
C,D,C,8781,100,8781,1,0
C,E,C,9852,100,9852,1,0
C,F,C,6107,100,6107,1,0
C,G,C,1521,100,1521,1,0
C,H,C,8758,100,8758,1,0
A,D,D,10350,100,10350,1,0
B,D,D,7143,100,7143,1,0
C,D,D,8764,100,8764,1,0
D,E,D,10135,100,10135,1,0
D,F,D,6946,100,6946,1,0
D,G,D,9176,100,9176,1,0
D,H,D,1508,100,1508,1,0
A,E,E,1597,100,1597,1,0
B,E,E,4356,100,4356,1,0
C,E,E,9828,100,9828,1,0
D,E,E,10207,100,10207,1,0
E,F,E,4235,100,4235,1,0
E,G,E,9634,100,9634,1,0
E,H,E,10476,100,10476,1,0
A,F,F,4819,100,4819,1,0
B,F,F,1398,100,1398,1,0
C,F,F,6104,100,6104,1,0
D,F,F,7018,100,7018,1,0
E,F,F,4277,100,4277,1,0
F,G,F,5937,100,5937,1,0
F,H,F,7110,100,7110,1,0
A,G,G,10112,100,10112,1,0
B,G,G,6118,100,6118,1,0
C,G,G,1554,100,1554,1,0
D,G,G,9220,100,9220,1,0
E,G,G,9607,100,9607,1,0
F,G,G,5934,100,5934,1,0
G,H,G,8934,100,8934,1,0
A,H,H,10817,100,10817,1,0
B,H,H,7517,100,7517,1,0
C,H,H,8776,100,8776,1,0
D,H,H,1457,100,1457,1,0
E,H,H,10409,100,10409,1,0
F,H,H,7040,100,7040,1,0
G,H,H,8947,100,8947,1,0
A,B,A,4450,100,4450,1,0
A,C,A,10046,100,10046,1,0
A,D,A,10376,100,10376,1,0
A,E,A,1616,100,1616,1,0
A,F,A,4876,100,4876,1,0
A,G,A,10089,100,10089,1,0
A,H,A,10766,100,10766,1,0
A,B,B,4462,100,4462,1,0
B,C,B,5987,100,5987,1,0
B,D,B,7148,100,7148,1,0
B,E,B,4332,100,4332,1,0
B,F,B,1397,100,1397,1,0
B,G,B,6136,100,6136,1,0
B,H,B,7471,100,7471,1,0
A,C,C,10129,100,10129,1,0
B,C,C,5943,100,5943,1,0
C,D,C,8779,100,8779,1,0
C,E,C,9852,100,9852,1,0
C,F,C,6131,100,6131,1,0
C,G,C,1560,100,1560,1,0
C,H,C,8732,100,8732,1,0
A,D,D,10362,100,10362,1,0
B,D,D,7148,100,7148,1,0
C,D,D,8800,100,8800,1,0
D,E,D,10153,100,10153,1,0
D,F,D,6944,100,6944,1,0
D,G,D,9186,100,9186,1,0
D,H,D,1527,100,1527,1,0
A,E,E,1629,100,1629,1,0
B,E,E,4339,100,4339,1,0
C,E,E,9871,100,9871,1,0
D,E,E,10232,100,10232,1,0
E,F,E,4263,100,4263,1,0
E,G,E,9615,100,9615,1,0
E,H,E,10410,100,10410,1,0
A,F,F,4833,100,4833,1,0
B,F,F,1424,100,1424,1,0
C,F,F,6124,100,6124,1,0
D,F,F,6948,100,6948,1,0
E,F,F,4249,100,4249,1,0
F,G,F,5948,100,5948,1,0
F,H,F,7041,100,7041,1,0
A,G,G,10054,100,10054,1,0
B,G,G,6154,100,6154,1,0
C,G,G,1534,100,1534,1,0
D,G,G,9167,100,9167,1,0
E,G,G,9626,100,9626,1,0
F,G,G,5920,100,5920,1,0
G,H,G,8888,100,8888,1,0
A,H,H,10844,100,10844,1,0
B,H,H,7515,100,7515,1,0
C,H,H,8769,100,8769,1,0
D,H,H,1511,100,1511,1,0
E,H,H,10402,100,10402,1,0
F,H,H,7051,100,7051,1,0
G,H,H,8928,100,8928,1,0
A,B,A,4458,100,4458,1,0
A,C,A,10043,100,10043,1,0
A,D,A,10380,100,10380,1,0
A,E,A,1622,100,1622,1,0
A,F,A,4841,100,4841,1,0
A,G,A,10085,100,10085,1,0
A,H,A,10799,100,10799,1,0
A,B,B,4429,100,4429,1,0
B,C,B,5957,100,5957,1,0
B,D,B,7123,100,7123,1,0
B,E,B,4324,100,4324,1,0
B,F,B,1388,100,1388,1,0
B,G,B,6117,100,6117,1,0
B,H,B,7514,100,7514,1,0
A,C,C,10132,100,10132,1,0
B,C,C,5970,100,5970,1,0
C,D,C,8791,100,8791,1,0
C,E,C,9868,100,9868,1,0
C,F,C,6165,100,6165,1,0
C,G,C,1537,100,1537,1,0
C,H,C,8753,100,8753,1,0
A,D,D,10370,100,10370,1,0
B,D,D,7114,100,7114,1,0
C,D,D,8797,100,8797,1,0
D,E,D,10215,100,10215,1,0
D,F,D,6933,100,6933,1,0
D,G,D,9188,100,9188,1,0
D,H,D,1461,100,1461,1,0
A,E,E,1611,100,1611,1,0
B,E,E,4350,100,4350,1,0
C,E,E,9845,100,9845,1,0
D,E,E,10201,100,10201,1,0
E,F,E,4262,100,4262,1,0
E,G,E,9620,100,9620,1,0
E,H,E,10433,100,10433,1,0
A,F,F,4863,100,4863,1,0
B,F,F,1355,100,1355,1,0
C,F,F,6124,100,6124,1,0
D,F,F,7030,100,7030,1,0
E,F,F,4250,100,4250,1,0
F,G,F,5952,100,5952,1,0
F,H,F,7098,100,7098,1,0
A,G,G,10039,100,10039,1,0
B,G,G,6109,100,6109,1,0
C,G,G,1498,100,1498,1,0
D,G,G,9144,100,9144,1,0
E,G,G,9631,100,9631,1,0
F,G,G,5939,100,5939,1,0
G,H,G,8910,100,8910,1,0
A,H,H,10880,100,10880,1,0
B,H,H,7483,100,7483,1,0
C,H,H,8797,100,8797,1,0
D,H,H,1518,100,1518,1,0
E,H,H,10412,100,10412,1,0
F,H,H,7042,100,7042,1,0
G,H,H,8991,100,8991,1,0
A,B,A,4458,100,4458,1,0
A,C,A,10084,100,10084,1,0
A,D,A,10345,100,10345,1,0
A,E,A,1621,100,1621,1,0
A,F,A,4835,100,4835,1,0
A,G,A,10110,100,10110,1,0
A,H,A,10829,100,10829,1,0
A,B,B,4440,100,4440,1,0
B,C,B,5995,100,5995,1,0
B,D,B,7121,100,7121,1,0
B,E,B,4317,100,4317,1,0
B,F,B,1406,100,1406,1,0
B,G,B,6142,100,6142,1,0
B,H,B,7503,100,7503,1,0
A,C,C,10082,100,10082,1,0
B,C,C,5983,100,5983,1,0
C,D,C,8821,100,8821,1,0
C,E,C,9881,100,9881,1,0
C,F,C,6104,100,6104,1,0
C,G,C,1519,100,1519,1,0
C,H,C,8738,100,8738,1,0
A,D,D,10363,100,10363,1,0
B,D,D,7155,100,7155,1,0
C,D,D,8767,100,8767,1,0
D,E,D,10215,100,10215,1,0
D,F,D,6960,100,6960,1,0
D,G,D,9176,100,9176,1,0
D,H,D,1485,100,1485,1,0
A,E,E,1624,100,1624,1,0
B,E,E,4398,100,4398,1,0
C,E,E,9837,100,9837,1,0
D,E,E,10186,100,10186,1,0
E,F,E,4245,100,4245,1,0
E,G,E,9602,100,9602,1,0
E,H,E,10436,100,10436,1,0
A,F,F,4837,100,4837,1,0
B,F,F,1361,100,1361,1,0
C,F,F,6156,100,6156,1,0
D,F,F,6997,100,6997,1,0
E,F,F,4252,100,4252,1,0
F,G,F,5939,100,5939,1,0
F,H,F,7067,100,7067,1,0
A,G,G,10086,100,10086,1,0
B,G,G,6127,100,6127,1,0
C,G,G,1522,100,1522,1,0
D,G,G,9191,100,9191,1,0
E,G,G,9637,100,9637,1,0
F,G,G,5949,100,5949,1,0
G,H,G,8940,100,8940,1,0
A,H,H,10794,100,10794,1,0
B,H,H,7471,100,7471,1,0
C,H,H,8742,100,8742,1,0
D,H,H,1470,100,1470,1,0
E,H,H,10410,100,10410,1,0
F,H,H,6997,100,6997,1,0
G,H,H,8975,100,8975,1,0
A,B,A,4461,100,4461,1,0
A,C,A,10143,100,10143,1,0
A,D,A,10364,100,10364,1,0
A,E,A,1578,100,1578,1,0
A,F,A,4816,100,4816,1,0
A,G,A,10082,100,10082,1,0
A,H,A,10803,100,10803,1,0
A,B,B,4438,100,4438,1,0
B,C,B,6002,100,6002,1,0
B,D,B,7130,100,7130,1,0
B,E,B,4363,100,4363,1,0
B,F,B,1409,100,1409,1,0
B,G,B,6119,100,6119,1,0
B,H,B,7460,100,7460,1,0
A,C,C,10068,100,10068,1,0
B,C,C,5978,100,5978,1,0
C,D,C,8764,100,8764,1,0
C,E,C,9806,100,9806,1,0
C,F,C,6112,100,6112,1,0
C,G,C,1525,100,1525,1,0
C,H,C,8743,100,8743,1,0
A,D,D,10357,100,10357,1,0
B,D,D,7153,100,7153,1,0
C,D,D,8805,100,8805,1,0
D,E,D,10233,100,10233,1,0
D,F,D,6953,100,6953,1,0
D,G,D,9170,100,9170,1,0
D,H,D,1458,100,1458,1,0
A,E,E,1673,100,1673,1,0
B,E,E,4345,100,4345,1,0
C,E,E,9901,100,9901,1,0
D,E,E,10232,100,10232,1,0
E,F,E,4259,100,4259,1,0
E,G,E,9616,100,9616,1,0
E,H,E,10403,100,10403,1,0
A,F,F,4852,100,4852,1,0
B,F,F,1400,100,1400,1,0
C,F,F,6106,100,6106,1,0
D,F,F,6998,100,6998,1,0
E,F,F,4245,100,4245,1,0
F,G,F,5964,100,5964,1,0
F,H,F,7083,100,7083,1,0
A,G,G,10109,100,10109,1,0
B,G,G,6118,100,6118,1,0
C,G,G,1490,100,1490,1,0
D,G,G,9205,100,9205,1,0
E,G,G,9605,100,9605,1,0
F,G,G,5948,100,5948,1,0
G,H,G,8938,100,8938,1,0
A,H,H,10767,100,10767,1,0
B,H,H,7464,100,7464,1,0
C,H,H,8748,100,8748,1,0
D,H,H,1512,100,1512,1,0
E,H,H,10452,100,10452,1,0
F,H,H,7092,100,7092,1,0
G,H,H,8955,100,8955,1,0
A,B,A,4424,100,4424,1,0
A,C,A,10082,100,10082,1,0
A,D,A,10365,100,10365,1,0
A,E,A,1634,100,1634,1,0
A,F,A,4833,100,4833,1,0
A,G,A,10044,100,10044,1,0
A,H,A,10780,100,10780,1,0
A,B,B,4427,100,4427,1,0
B,C,B,5979,100,5979,1,0
B,D,B,7074,100,7074,1,0
B,E,B,4336,100,4336,1,0
B,F,B,1392,100,1392,1,0
B,G,B,6138,100,6138,1,0
B,H,B,7475,100,7475,1,0
A,C,C,10107,100,10107,1,0
B,C,C,5982,100,5982,1,0
C,D,C,8776,100,8776,1,0
C,E,C,9870,100,9870,1,0
C,F,C,6143,100,6143,1,0
C,G,C,1469,100,1469,1,0
C,H,C,8733,100,8733,1,0
A,D,D,10355,100,10355,1,0
B,D,D,7117,100,7117,1,0
C,D,D,8783,100,8783,1,0
D,E,D,10200,100,10200,1,0
D,F,D,6974,100,6974,1,0
D,G,D,9197,100,9197,1,0
D,H,D,1530,100,1530,1,0
A,E,E,1634,100,1634,1,0
B,E,E,4365,100,4365,1,0
C,E,E,9915,100,9915,1,0
D,E,E,10224,100,10224,1,0
E,F,E,4244,100,4244,1,0
E,G,E,9634,100,9634,1,0
E,H,E,10434,100,10434,1,0
A,F,F,4816,100,4816,1,0
B,F,F,1390,100,1390,1,0
C,F,F,6120,100,6120,1,0
D,F,F,6995,100,6995,1,0
E,F,F,4269,100,4269,1,0
F,G,F,5949,100,5949,1,0
F,H,F,7024,100,7024,1,0
A,G,G,10103,100,10103,1,0
B,G,G,6129,100,6129,1,0
C,G,G,1509,100,1509,1,0
D,G,G,9173,100,9173,1,0
E,G,G,9595,100,9595,1,0
F,G,G,5948,100,5948,1,0
G,H,G,8926,100,8926,1,0
A,H,H,10808,100,10808,1,0
B,H,H,7479,100,7479,1,0
C,H,H,8769,100,8769,1,0
D,H,H,1509,100,1509,1,0
E,H,H,10428,100,10428,1,0
F,H,H,7074,100,7074,1,0
G,H,H,8930,100,8930,1,0
A,B,A,4405,100,4405,1,0
A,C,A,10073,100,10073,1,0
A,D,A,10382,100,10382,1,0
A,E,A,1658,100,1658,1,0
A,F,A,4802,100,4802,1,0
A,G,A,10113,100,10113,1,0
A,H,A,10787,100,10787,1,0
A,B,B,4436,100,4436,1,0
B,C,B,5955,100,5955,1,0
B,D,B,7149,100,7149,1,0
B,E,B,4324,100,4324,1,0
B,F,B,1409,100,1409,1,0
B,G,B,6146,100,6146,1,0
B,H,B,7466,100,7466,1,0
A,C,C,10118,100,10118,1,0
B,C,C,6022,100,6022,1,0
C,D,C,8798,100,8798,1,0
C,E,C,9840,100,9840,1,0
C,F,C,6132,100,6132,1,0
C,G,C,1476,100,1476,1,0
C,H,C,8745,100,8745,1,0
A,D,D,10357,100,10357,1,0
B,D,D,7106,100,7106,1,0
C,D,D,8811,100,8811,1,0
D,E,D,10135,100,10135,1,0
D,F,D,6942,100,6942,1,0
D,G,D,9171,100,9171,1,0
D,H,D,1420,100,1420,1,0
A,E,E,1658,100,1658,1,0
B,E,E,4366,100,4366,1,0
C,E,E,9840,100,9840,1,0
D,E,E,10186,100,10186,1,0
E,F,E,4277,100,4277,1,0
E,G,E,9652,100,9652,1,0
E,H,E,10455,100,10455,1,0
A,F,F,4841,100,4841,1,0
B,F,F,1381,100,1381,1,0
C,F,F,6128,100,6128,1,0
D,F,F,7000,100,7000,1,0
E,F,F,4294,100,4294,1,0
F,G,F,5966,100,5966,1,0
F,H,F,7086,100,7086,1,0
A,G,G,10041,100,10041,1,0
B,G,G,6120,100,6120,1,0
C,G,G,1511,100,1511,1,0
D,G,G,9160,100,9160,1,0
E,G,G,9621,100,9621,1,0
F,G,G,5949,100,5949,1,0
G,H,G,8952,100,8952,1,0
A,H,H,10772,100,10772,1,0
B,H,H,7512,100,7512,1,0
C,H,H,8789,100,8789,1,0
D,H,H,1503,100,1503,1,0
E,H,H,10397,100,10397,1,0
F,H,H,7028,100,7028,1,0
G,H,H,8938,100,8938,1,0
A,B,A,4464,100,4464,1,0
A,C,A,10111,100,10111,1,0
A,D,A,10340,100,10340,1,0
A,E,A,1611,100,1611,1,0
A,F,A,4832,100,4832,1,0
A,G,A,10084,100,10084,1,0
A,H,A,10834,100,10834,1,0
A,B,B,4482,100,4482,1,0
B,C,B,5983,100,5983,1,0
B,D,B,7103,100,7103,1,0
B,E,B,4356,100,4356,1,0
B,F,B,1389,100,1389,1,0
B,G,B,6115,100,6115,1,0
B,H,B,7452,100,7452,1,0
A,C,C,10086,100,10086,1,0
B,C,C,5969,100,5969,1,0
C,D,C,8798,100,8798,1,0
C,E,C,9873,100,9873,1,0
C,F,C,6145,100,6145,1,0
C,G,C,1495,100,1495,1,0
C,H,C,8730,100,8730,1,0
A,D,D,10384,100,10384,1,0
B,D,D,7102,100,7102,1,0
C,D,D,8758,100,8758,1,0
D,E,D,10168,100,10168,1,0
D,F,D,6964,100,6964,1,0
D,G,D,9189,100,9189,1,0
D,H,D,1461,100,1461,1,0
A,E,E,1672,100,1672,1,0
B,E,E,4394,100,4394,1,0
C,E,E,9838,100,9838,1,0
D,E,E,10212,100,10212,1,0
E,F,E,4249,100,4249,1,0
E,G,E,9623,100,9623,1,0
E,H,E,10411,100,10411,1,0
A,F,F,4831,100,4831,1,0
B,F,F,1413,100,1413,1,0
C,F,F,6136,100,6136,1,0
D,F,F,6954,100,6954,1,0
E,F,F,4256,100,4256,1,0
F,G,F,5923,100,5923,1,0
F,H,F,7071,100,7071,1,0
A,G,G,10102,100,10102,1,0
B,G,G,6101,100,6101,1,0
C,G,G,1477,100,1477,1,0
D,G,G,9176,100,9176,1,0
E,G,G,9631,100,9631,1,0
F,G,G,5930,100,5930,1,0
G,H,G,8991,100,8991,1,0
A,H,H,10827,100,10827,1,0
B,H,H,7492,100,7492,1,0
C,H,H,8738,100,8738,1,0
D,H,H,1506,100,1506,1,0
E,H,H,10424,100,10424,1,0
F,H,H,7066,100,7066,1,0
G,H,H,8939,100,8939,1,0
A,B,A,4454,100,4454,1,0
A,C,A,10147,100,10147,1,0
A,D,A,10361,100,10361,1,0
A,E,A,1611,100,1611,1,0
A,F,A,4854,100,4854,1,0
A,G,A,10116,100,10116,1,0
A,H,A,10797,100,10797,1,0
A,B,B,4428,100,4428,1,0
B,C,B,5957,100,5957,1,0
B,D,B,7171,100,7171,1,0
B,E,B,4343,100,4343,1,0
B,F,B,1428,100,1428,1,0
B,G,B,6113,100,6113,1,0
B,H,B,7463,100,7463,1,0
A,C,C,10047,100,10047,1,0
B,C,C,5977,100,5977,1,0
C,D,C,8762,100,8762,1,0
C,E,C,9868,100,9868,1,0
C,F,C,6122,100,6122,1,0
C,G,C,1583,100,1583,1,0
C,H,C,8794,100,8794,1,0
A,D,D,10366,100,10366,1,0
B,D,D,7110,100,7110,1,0
C,D,D,8778,100,8778,1,0
D,E,D,10154,100,10154,1,0
D,F,D,6966,100,6966,1,0
D,G,D,9179,100,9179,1,0
D,H,D,1585,100,1585,1,0
A,E,E,1612,100,1612,1,0
B,E,E,4340,100,4340,1,0
C,E,E,9834,100,9834,1,0
D,E,E,10216,100,10216,1,0
E,F,E,4268,100,4268,1,0
E,G,E,9624,100,9624,1,0
E,H,E,10436,100,10436,1,0
A,F,F,4798,100,4798,1,0
B,F,F,1369,100,1369,1,0
C,F,F,6098,100,6098,1,0
D,F,F,6995,100,6995,1,0
E,F,F,4249,100,4249,1,0
F,G,F,5971,100,5971,1,0
F,H,F,7056,100,7056,1,0
A,G,G,10116,100,10116,1,0
B,G,G,6099,100,6099,1,0
C,G,G,1512,100,1512,1,0
D,G,G,9171,100,9171,1,0
E,G,G,9618,100,9618,1,0
F,G,G,5946,100,5946,1,0
G,H,G,8914,100,8914,1,0
A,H,H,10819,100,10819,1,0
B,H,H,7463,100,7463,1,0
C,H,H,8759,100,8759,1,0
D,H,H,1512,100,1512,1,0
E,H,H,10462,100,10462,1,0
F,H,H,7068,100,7068,1,0
G,H,H,8911,100,8911,1,0
A,B,A,4457,100,4457,1,0
A,C,A,10093,100,10093,1,0
A,D,A,10364,100,10364,1,0
A,E,A,1630,100,1630,1,0
A,F,A,4815,100,4815,1,0
A,G,A,10119,100,10119,1,0
A,H,A,10826,100,10826,1,0
A,B,B,4390,100,4390,1,0
B,C,B,6029,100,6029,1,0
B,D,B,7105,100,7105,1,0
B,E,B,4361,100,4361,1,0
B,F,B,1401,100,1401,1,0
B,G,B,6103,100,6103,1,0
B,H,B,7526,100,7526,1,0
A,C,C,10065,100,10065,1,0
B,C,C,5952,100,5952,1,0
C,D,C,8741,100,8741,1,0
C,E,C,9803,100,9803,1,0
C,F,C,6126,100,6126,1,0
C,G,C,1502,100,1502,1,0
C,H,C,8822,100,8822,1,0
A,D,D,10372,100,10372,1,0
B,D,D,7158,100,7158,1,0
C,D,D,8811,100,8811,1,0
D,E,D,10194,100,10194,1,0
D,F,D,7009,100,7009,1,0
D,G,D,9203,100,9203,1,0
D,H,D,1451,100,1451,1,0
A,E,E,1662,100,1662,1,0
B,E,E,4339,100,4339,1,0
C,E,E,9790,100,9790,1,0
D,E,E,10184,100,10184,1,0
E,F,E,4250,100,4250,1,0
E,G,E,9624,100,9624,1,0
E,H,E,10401,100,10401,1,0
A,F,F,4860,100,4860,1,0
B,F,F,1383,100,1383,1,0
C,F,F,6121,100,6121,1,0
D,F,F,6986,100,6986,1,0
E,F,F,4257,100,4257,1,0
F,G,F,5948,100,5948,1,0
F,H,F,7037,100,7037,1,0
A,G,G,10091,100,10091,1,0
B,G,G,6141,100,6141,1,0
C,G,G,1483,100,1483,1,0
D,G,G,9188,100,9188,1,0
E,G,G,9615,100,9615,1,0
F,G,G,5951,100,5951,1,0
G,H,G,8907,100,8907,1,0
A,H,H,10858,100,10858,1,0
B,H,H,7495,100,7495,1,0
C,H,H,8773,100,8773,1,0
D,H,H,1440,100,1440,1,0
E,H,H,10402,100,10402,1,0
F,H,H,7087,100,7087,1,0
G,H,H,8977,100,8977,1,0
A,B,A,4430,100,4430,1,0
A,C,A,10035,100,10035,1,0
A,D,A,10389,100,10389,1,0
A,E,A,1630,100,1630,1,0
A,F,A,4892,100,4892,1,0
A,G,A,10122,100,10122,1,0
A,H,A,10810,100,10810,1,0
A,B,B,4405,100,4405,1,0
B,C,B,5997,100,5997,1,0
B,D,B,7080,100,7080,1,0
B,E,B,4394,100,4394,1,0
B,F,B,1394,100,1394,1,0
B,G,B,6129,100,6129,1,0
B,H,B,7412,100,7412,1,0
A,C,C,10155,100,10155,1,0
B,C,C,5972,100,5972,1,0
C,D,C,8823,100,8823,1,0
C,E,C,9861,100,9861,1,0
C,F,C,6114,100,6114,1,0
C,G,C,1542,100,1542,1,0
C,H,C,8743,100,8743,1,0
A,D,D,10346,100,10346,1,0
B,D,D,7115,100,7115,1,0
C,D,D,8784,100,8784,1,0
D,E,D,10124,100,10124,1,0
D,F,D,7000,100,7000,1,0
D,G,D,9156,100,9156,1,0
D,H,D,1503,100,1503,1,0
A,E,E,1639,100,1639,1,0
B,E,E,4371,100,4371,1,0
C,E,E,9865,100,9865,1,0
D,E,E,10190,100,10190,1,0
E,F,E,4245,100,4245,1,0
E,G,E,9614,100,9614,1,0
E,H,E,10374,100,10374,1,0
A,F,F,4818,100,4818,1,0
B,F,F,1383,100,1383,1,0
C,F,F,6113,100,6113,1,0
D,F,F,6969,100,6969,1,0
E,F,F,4244,100,4244,1,0
