a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,1572,100,1572,1,0
A,C,A,2583,100,2583,1,0
A,D,A,2028,100,2028,1,0
A,E,A,1419,100,1419,1,0
A,F,A,2151,100,2151,1,0
A,G,A,2993,100,2993,1,0
A,H,A,2653,100,2653,1,0
A,B,B,1613,100,1613,1,0
B,C,B,1193,100,1193,1,0
B,D,B,1004,100,1004,1,0
B,E,B,2227,100,2227,1,0
B,F,B,1517,100,1517,1,0
B,G,B,1889,100,1889,1,0
B,H,B,1868,100,1868,1,0
A,C,C,2569,100,2569,1,0
B,C,C,1224,100,1224,1,0
C,D,C,1892,100,1892,1,0
C,E,C,3111,100,3111,1,0
C,F,C,2034,100,2034,1,0
C,G,C,1536,100,1536,1,0
C,H,C,2603,100,2603,1,0
A,D,D,2028,100,2028,1,0
B,D,D,1006,100,1006,1,0
C,D,D,1941,100,1941,1,0
D,E,D,2561,100,2561,1,0
D,F,D,1957,100,1957,1,0
D,G,D,2485,100,2485,1,0
D,H,D,1441,100,1441,1,0
A,E,E,1423,100,1423,1,0
B,E,E,2190,100,2190,1,0
C,E,E,3083,100,3083,1,0
D,E,E,2647,100,2647,1,0
E,F,E,1631,100,1631,1,0
E,G,E,2747,100,2747,1,0
E,H,E,2417,100,2417,1,0
A,F,F,2104,100,2104,1,0
B,F,F,1460,100,1460,1,0
C,F,F,2009,100,2009,1,0
D,F,F,1921,100,1921,1,0
E,F,F,1679,100,1679,1,0
F,G,F,1252,100,1252,1,0
F,H,F,1390,100,1390,1,0
A,G,G,2988,100,2988,1,0
B,G,G,1843,100,1843,1,0
C,G,G,1493,100,1493,1,0
D,G,G,2525,100,2525,1,0
E,G,G,2763,100,2763,1,0
F,G,G,1241,100,1241,1,0
G,H,G,2184,100,2184,1,0
A,H,H,2681,100,2681,1,0
B,H,H,1824,100,1824,1,0
C,H,H,2636,100,2636,1,0
D,H,H,1467,100,1467,1,0
E,H,H,2430,100,2430,1,0
F,H,H,1406,100,1406,1,0
G,H,H,2217,100,2217,1,0
A,B,A,1569,100,1569,1,0
A,C,A,2610,100,2610,1,0
A,D,A,2026,100,2026,1,0
A,E,A,1424,100,1424,1,0
A,F,A,2103,100,2103,1,0
A,G,A,3011,100,3011,1,0
A,H,A,2652,100,2652,1,0
A,B,B,1586,100,1586,1,0
B,C,B,1179,100,1179,1,0
B,D,B,1040,100,1040,1,0
B,E,B,2235,100,2235,1,0
B,F,B,1499,100,1499,1,0
B,G,B,1844,100,1844,1,0
