a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,5893,100,5893,1,0
A,C,A,9253,100,9253,1,0
A,D,A,7951,100,7951,1,0
A,E,A,1520,100,1520,1,0
A,F,A,6045,100,6045,1,0
A,G,A,9392,100,9392,1,0
A,H,A,7943,100,7943,1,0
A,B,B,5913,100,5913,1,0
B,C,B,8561,100,8561,1,0
B,D,B,11419,100,11419,1,0
B,E,B,6048,100,6048,1,0
B,F,B,1352,100,1352,1,0
B,G,B,8947,100,8947,1,0
B,H,B,11443,100,11443,1,0
A,C,C,9294,100,9294,1,0
B,C,C,8558,100,8558,1,0
C,D,C,6877,100,6877,1,0
C,E,C,9144,100,9144,1,0
C,F,C,8623,100,8623,1,0
C,G,C,1464,100,1464,1,0
C,H,C,7000,100,7000,1,0
A,D,D,7926,100,7926,1,0
B,D,D,11425,100,11425,1,0
C,D,D,6897,100,6897,1,0
D,E,D,7947,100,7947,1,0
D,F,D,11471,100,11471,1,0
D,G,D,6824,100,6824,1,0
D,H,D,1323,100,1323,1,0
A,E,E,1583,100,1583,1,0
B,E,E,6011,100,6011,1,0
C,E,E,9167,100,9167,1,0
D,E,E,7929,100,7929,1,0
E,F,E,5843,100,5843,1,0
E,G,E,9126,100,9126,1,0
E,H,E,7678,100,7678,1,0
A,F,F,6032,100,6032,1,0
B,F,F,1385,100,1385,1,0
C,F,F,8632,100,8632,1,0
D,F,F,11461,100,11461,1,0
E,F,F,5820,100,5820,1,0
F,G,F,8784,100,8784,1,0
F,H,F,11332,100,11332,1,0
A,G,G,9431,100,9431,1,0
B,G,G,8939,100,8939,1,0
C,G,G,1482,100,1482,1,0
D,G,G,6789,100,6789,1,0
E,G,G,9119,100,9119,1,0
F,G,G,8751,100,8751,1,0
G,H,G,6666,100,6666,1,0
A,H,H,7926,100,7926,1,0
B,H,H,11447,100,11447,1,0
C,H,H,6979,100,6979,1,0
D,H,H,1303,100,1303,1,0
E,H,H,7656,100,7656,1,0
F,H,H,11370,100,11370,1,0
G,H,H,6625,100,6625,1,0
A,B,A,5888,100,5888,1,0
A,C,A,9329,100,9329,1,0
A,D,A,7948,100,7948,1,0
A,E,A,1543,100,1543,1,0
A,F,A,6075,100,6075,1,0
A,G,A,9449,100,9449,1,0
A,H,A,7945,100,7945,1,0
A,B,B,5857,100,5857,1,0
B,C,B,8568,100,8568,1,0
B,D,B,11478,100,11478,1,0
B,E,B,6012,100,6012,1,0
B,F,B,1333,100,1333,1,0
B,G,B,8952,100,8952,1,0
B,H,B,11449,100,11449,1,0
A,C,C,9292,100,9292,1,0
B,C,C,8606,100,8606,1,0
C,D,C,6897,100,6897,1,0
C,E,C,9176,100,9176,1,0
C,F,C,8617,100,8617,1,0
C,G,C,1473,100,1473,1,0
C,H,C,6987,100,6987,1,0
A,D,D,7944,100,7944,1,0
B,D,D,11442,100,11442,1,0
C,D,D,6892,100,6892,1,0
D,E,D,7966,100,7966,1,0
D,F,D,11447,100,11447,1,0
D,G,D,6749,100,6749,1,0
D,H,D,1290,100,1290,1,0
A,E,E,1492,100,1492,1,0
B,E,E,6005,100,6005,1,0
C,E,E,9175,100,9175,1,0
D,E,E,7965,100,7965,1,0
E,F,E,5792,100,5792,1,0
E,G,E,9127,100,9127,1,0
E,H,E,7680,100,7680,1,0
A,F,F,6074,100,6074,1,0
B,F,F,1381,100,1381,1,0
C,F,F,8625,100,8625,1,0
D,F,F,11477,100,11477,1,0
E,F,F,5822,100,5822,1,0
F,G,F,8751,100,8751,1,0
F,H,F,11345,100,11345,1,0
A,G,G,9472,100,9472,1,0
B,G,G,8938,100,8938,1,0
C,G,G,1495,100,1495,1,0
D,G,G,6830,100,6830,1,0
E,G,G,9124,100,9124,1,0
F,G,G,8777,100,8777,1,0
G,H,G,6645,100,6645,1,0
A,H,H,7948,100,7948,1,0
B,H,H,11466,100,11466,1,0
C,H,H,6986,100,6986,1,0
D,H,H,1326,100,1326,1,0
E,H,H,7718,100,7718,1,0
F,H,H,11355,100,11355,1,0
G,H,H,6614,100,6614,1,0
A,B,A,5919,100,5919,1,0
A,C,A,9334,100,9334,1,0
A,D,A,7948,100,7948,1,0
A,E,A,1524,100,1524,1,0
A,F,A,6113,100,6113,1,0
A,G,A,9424,100,9424,1,0
A,H,A,7911,100,7911,1,0
A,B,B,5945,100,5945,1,0
B,C,B,8557,100,8557,1,0
B,D,B,11415,100,11415,1,0
B,E,B,6033,100,6033,1,0
B,F,B,1376,100,1376,1,0
B,G,B,8938,100,8938,1,0
B,H,B,11387,100,11387,1,0
A,C,C,9252,100,9252,1,0
B,C,C,8564,100,8564,1,0
C,D,C,6863,100,6863,1,0
C,E,C,9181,100,9181,1,0
C,F,C,8634,100,8634,1,0
C,G,C,1446,100,1446,1,0
C,H,C,7008,100,7008,1,0
A,D,D,7934,100,7934,1,0
B,D,D,11440,100,11440,1,0
C,D,D,6900,100,6900,1,0
D,E,D,7962,100,7962,1,0
D,F,D,11483,100,11483,1,0
D,G,D,6804,100,6804,1,0
D,H,D,1392,100,1392,1,0
A,E,E,1567,100,1567,1,0
B,E,E,6030,100,6030,1,0
C,E,E,9135,100,9135,1,0
D,E,E,7926,100,7926,1,0
E,F,E,5877,100,5877,1,0
E,G,E,9096,100,9096,1,0
E,H,E,7643,100,7643,1,0
A,F,F,6056,100,6056,1,0
B,F,F,1362,100,1362,1,0
C,F,F,8606,100,8606,1,0
D,F,F,11497,100,11497,1,0
E,F,F,5832,100,5832,1,0
F,G,F,8771,100,8771,1,0
F,H,F,11329,100,11329,1,0
A,G,G,9432,100,9432,1,0
B,G,G,8910,100,8910,1,0
C,G,G,1457,100,1457,1,0
D,G,G,6831,100,6831,1,0
E,G,G,9111,100,9111,1,0
F,G,G,8752,100,8752,1,0
G,H,G,6608,100,6608,1,0
A,H,H,7946,100,7946,1,0
B,H,H,11441,100,11441,1,0
C,H,H,7021,100,7021,1,0
D,H,H,1308,100,1308,1,0
E,H,H,7648,100,7648,1,0
F,H,H,11343,100,11343,1,0
G,H,H,6611,100,6611,1,0
A,B,A,5926,100,5926,1,0
A,C,A,9283,100,9283,1,0
A,D,A,7952,100,7952,1,0
A,E,A,1529,100,1529,1,0
A,F,A,6058,100,6058,1,0
A,G,A,9468,100,9468,1,0
A,H,A,7941,100,7941,1,0
A,B,B,5895,100,5895,1,0
B,C,B,8581,100,8581,1,0
B,D,B,11461,100,11461,1,0
B,E,B,6033,100,6033,1,0
B,F,B,1349,100,1349,1,0
B,G,B,8966,100,8966,1,0
B,H,B,11462,100,11462,1,0
A,C,C,9298,100,9298,1,0
B,C,C,8605,100,8605,1,0
C,D,C,6914,100,6914,1,0
C,E,C,9164,100,9164,1,0
C,F,C,8631,100,8631,1,0
C,G,C,1459,100,1459,1,0
C,H,C,6984,100,6984,1,0
A,D,D,7955,100,7955,1,0
B,D,D,11479,100,11479,1,0
C,D,D,6891,100,6891,1,0
D,E,D,7954,100,7954,1,0
D,F,D,11480,100,11480,1,0
D,G,D,6801,100,6801,1,0
D,H,D,1303,100,1303,1,0
A,E,E,1604,100,1604,1,0
B,E,E,5994,100,5994,1,0
C,E,E,9176,100,9176,1,0
D,E,E,7941,100,7941,1,0
E,F,E,5811,100,5811,1,0
E,G,E,9122,100,9122,1,0
E,H,E,7655,100,7655,1,0
A,F,F,6065,100,6065,1,0
B,F,F,1375,100,1375,1,0
C,F,F,8613,100,8613,1,0
D,F,F,11496,100,11496,1,0
E,F,F,5809,100,5809,1,0
F,G,F,8790,100,8790,1,0
F,H,F,11361,100,11361,1,0
A,G,G,9456,100,9456,1,0
B,G,G,8940,100,8940,1,0
C,G,G,1475,100,1475,1,0
D,G,G,6766,100,6766,1,0
E,G,G,9133,100,9133,1,0
F,G,G,8796,100,8796,1,0
G,H,G,6636,100,6636,1,0
A,H,H,7906,100,7906,1,0
B,H,H,11412,100,11412,1,0
C,H,H,6979,100,6979,1,0
D,H,H,1282,100,1282,1,0
E,H,H,7697,100,7697,1,0
F,H,H,11321,100,11321,1,0
G,H,H,6642,100,6642,1,0
A,B,A,5922,100,5922,1,0
A,C,A,9328,100,9328,1,0
A,D,A,7929,100,7929,1,0
A,E,A,1545,100,1545,1,0
A,F,A,6011,100,6011,1,0
A,G,A,9413,100,9413,1,0
A,H,A,7925,100,7925,1,0
A,B,B,5908,100,5908,1,0
B,C,B,8607,100,8607,1,0
