a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,4375,100,4375,1,0
A,C,A,4853,100,4853,1,0
A,D,A,4034,100,4034,1,0
A,E,A,1343,100,1343,1,0
A,F,A,4607,100,4607,1,0
A,G,A,5147,100,5147,1,0
A,H,A,4304,100,4304,1,0
A,B,B,4376,100,4376,1,0
B,C,B,2167,100,2167,1,0
B,D,B,5695,100,5695,1,0
B,E,B,4493,100,4493,1,0
B,F,B,1424,100,1424,1,0
B,G,B,2470,100,2470,1,0
B,H,B,6003,100,6003,1,0
A,C,C,4895,100,4895,1,0
B,C,C,2145,100,2145,1,0
C,D,C,4487,100,4487,1,0
C,E,C,5063,100,5063,1,0
C,F,C,2683,100,2683,1,0
C,G,C,1549,100,1549,1,0
C,H,C,4858,100,4858,1,0
A,D,D,4006,100,4006,1,0
B,D,D,5744,100,5744,1,0
C,D,D,4464,100,4464,1,0
D,E,D,4159,100,4159,1,0
D,F,D,5911,100,5911,1,0
D,G,D,4844,100,4844,1,0
D,H,D,1395,100,1395,1,0
A,E,E,1316,100,1316,1,0
B,E,E,4538,100,4538,1,0
C,E,E,5041,100,5041,1,0
D,E,E,4154,100,4154,1,0
E,F,E,4366,100,4366,1,0
E,G,E,4885,100,4885,1,0
E,H,E,3993,100,3993,1,0
A,F,F,4601,100,4601,1,0
B,F,F,1441,100,1441,1,0
C,F,F,2681,100,2681,1,0
D,F,F,5862,100,5862,1,0
E,F,F,4337,100,4337,1,0
F,G,F,2108,100,2108,1,0
F,H,F,5774,100,5774,1,0
A,G,G,5179,100,5179,1,0
B,G,G,2548,100,2548,1,0
C,G,G,1565,100,1565,1,0
D,G,G,4815,100,4815,1,0
E,G,G,4897,100,4897,1,0
F,G,G,2082,100,2082,1,0
G,H,G,4707,100,4707,1,0
A,H,H,4328,100,4328,1,0
B,H,H,5964,100,5964,1,0
C,H,H,4827,100,4827,1,0
D,H,H,1378,100,1378,1,0
E,H,H,4002,100,4002,1,0
F,H,H,5837,100,5837,1,0
G,H,H,4709,100,4709,1,0
A,B,A,4374,100,4374,1,0
A,C,A,4897,100,4897,1,0
A,D,A,4021,100,4021,1,0
A,E,A,1311,100,1311,1,0
A,F,A,4564,100,4564,1,0
A,G,A,5176,100,5176,1,0
A,H,A,4330,100,4330,1,0
A,B,B,4358,100,4358,1,0
B,C,B,2116,100,2116,1,0
B,D,B,5738,100,5738,1,0
B,E,B,4549,100,4549,1,0
B,F,B,1459,100,1459,1,0
B,G,B,2495,100,2495,1,0
B,H,B,5971,100,5971,1,0
A,C,C,4875,100,4875,1,0
B,C,C,2150,100,2150,1,0
C,D,C,4466,100,4466,1,0
C,E,C,5067,100,5067,1,0
C,F,C,2678,100,2678,1,0
C,G,C,1547,100,1547,1,0
C,H,C,4830,100,4830,1,0
A,D,D,4000,100,4000,1,0
B,D,D,5686,100,5686,1,0
C,D,D,4517,100,4517,1,0
D,E,D,4173,100,4173,1,0
D,F,D,5886,100,5886,1,0
D,G,D,4821,100,4821,1,0
D,H,D,1418,100,1418,1,0
A,E,E,1299,100,1299,1,0
B,E,E,4571,100,4571,1,0
C,E,E,5078,100,5078,1,0
D,E,E,4243,100,4243,1,0
E,F,E,4331,100,4331,1,0
E,G,E,4876,100,4876,1,0
E,H,E,4014,100,4014,1,0
A,F,F,4600,100,4600,1,0
B,F,F,1434,100,1434,1,0
C,F,F,2655,100,2655,1,0
D,F,F,5900,100,5900,1,0
E,F,F,4316,100,4316,1,0
F,G,F,2080,100,2080,1,0
F,H,F,5795,100,5795,1,0
A,G,G,5139,100,5139,1,0
B,G,G,2485,100,2485,1,0
C,G,G,1521,100,1521,1,0
D,G,G,4813,100,4813,1,0
E,G,G,4899,100,4899,1,0
F,G,G,2106,100,2106,1,0
G,H,G,4685,100,4685,1,0
A,H,H,4290,100,4290,1,0
B,H,H,5983,100,5983,1,0
C,H,H,4810,100,4810,1,0
D,H,H,1469,100,1469,1,0
E,H,H,4024,100,4024,1,0
F,H,H,5832,100,5832,1,0
G,H,H,4675,100,4675,1,0
A,B,A,4356,100,4356,1,0
A,C,A,4852,100,4852,1,0
A,D,A,4030,100,4030,1,0
A,E,A,1365,100,1365,1,0
A,F,A,4623,100,4623,1,0
A,G,A,5103,100,5103,1,0
A,H,A,4342,100,4342,1,0
A,B,B,4405,100,4405,1,0
B,C,B,2163,100,2163,1,0
B,D,B,5699,100,5699,1,0
B,E,B,4532,100,4532,1,0
B,F,B,1434,100,1434,1,0
B,G,B,2456,100,2456,1,0
B,H,B,5965,100,5965,1,0
A,C,C,4900,100,4900,1,0
B,C,C,2142,100,2142,1,0
C,D,C,4470,100,4470,1,0
C,E,C,5073,100,5073,1,0
C,F,C,2666,100,2666,1,0
C,G,C,1502,100,1502,1,0
C,H,C,4828,100,4828,1,0
A,D,D,4030,100,4030,1,0
B,D,D,5693,100,5693,1,0
C,D,D,4475,100,4475,1,0
D,E,D,4213,100,4213,1,0
D,F,D,5901,100,5901,1,0
D,G,D,4815,100,4815,1,0
D,H,D,1368,100,1368,1,0
A,E,E,1393,100,1393,1,0
B,E,E,4538,100,4538,1,0
C,E,E,5007,100,5007,1,0
D,E,E,4151,100,4151,1,0
E,F,E,4317,100,4317,1,0
E,G,E,4887,100,4887,1,0
E,H,E,3977,100,3977,1,0
A,F,F,4605,100,4605,1,0
B,F,F,1456,100,1456,1,0
C,F,F,2687,100,2687,1,0
D,F,F,5910,100,5910,1,0
E,F,F,4343,100,4343,1,0
F,G,F,2102,100,2102,1,0
F,H,F,5795,100,5795,1,0
A,G,G,5131,100,5131,1,0
B,G,G,2527,100,2527,1,0
C,G,G,1536,100,1536,1,0
D,G,G,4799,100,4799,1,0
E,G,G,4881,100,4881,1,0
F,G,G,2104,100,2104,1,0
G,H,G,4701,100,4701,1,0
A,H,H,4280,100,4280,1,0
B,H,H,5959,100,5959,1,0
C,H,H,4863,100,4863,1,0
D,H,H,1405,100,1405,1,0
E,H,H,4002,100,4002,1,0
F,H,H,5830,100,5830,1,0
G,H,H,4699,100,4699,1,0
A,B,A,4336,100,4336,1,0
A,C,A,4893,100,4893,1,0
A,D,A,4013,100,4013,1,0
A,E,A,1336,100,1336,1,0
A,F,A,4621,100,4621,1,0
A,G,A,5137,100,5137,1,0
A,H,A,4294,100,4294,1,0
A,B,B,4379,100,4379,1,0
B,C,B,2175,100,2175,1,0
B,D,B,5675,100,5675,1,0
B,E,B,4560,100,4560,1,0
B,F,B,1436,100,1436,1,0
B,G,B,2532,100,2532,1,0
B,H,B,5933,100,5933,1,0
A,C,C,4851,100,4851,1,0
B,C,C,2133,100,2133,1,0
C,D,C,4464,100,4464,1,0
C,E,C,5085,100,5085,1,0
C,F,C,2690,100,2690,1,0
C,G,C,1584,100,1584,1,0
C,H,C,4794,100,4794,1,0
A,D,D,4017,100,4017,1,0
B,D,D,5659,100,5659,1,0
C,D,D,4481,100,4481,1,0
D,E,D,4256,100,4256,1,0
D,F,D,5906,100,5906,1,0
D,G,D,4785,100,4785,1,0
D,H,D,1377,100,1377,1,0
A,E,E,1360,100,1360,1,0
B,E,E,4550,100,4550,1,0
C,E,E,5052,100,5052,1,0
D,E,E,4187,100,4187,1,0
E,F,E,4341,100,4341,1,0
E,G,E,4872,100,4872,1,0
E,H,E,4016,100,4016,1,0
A,F,F,4616,100,4616,1,0
B,F,F,1421,100,1421,1,0
C,F,F,2662,100,2662,1,0
D,F,F,5902,100,5902,1,0
E,F,F,4388,100,4388,1,0
F,G,F,2082,100,2082,1,0
F,H,F,5803,100,5803,1,0
A,G,G,5131,100,5131,1,0
B,G,G,2465,100,2465,1,0
C,G,G,1578,100,1578,1,0
D,G,G,4797,100,4797,1,0
E,G,G,4911,100,4911,1,0
F,G,G,2093,100,2093,1,0
G,H,G,4676,100,4676,1,0
A,H,H,4310,100,4310,1,0
B,H,H,5971,100,5971,1,0
C,H,H,4841,100,4841,1,0
D,H,H,1403,100,1403,1,0
E,H,H,4021,100,4021,1,0
F,H,H,5804,100,5804,1,0
G,H,H,4711,100,4711,1,0
A,B,A,4388,100,4388,1,0
A,C,A,4872,100,4872,1,0
A,D,A,4012,100,4012,1,0
A,E,A,1317,100,1317,1,0
A,F,A,4605,100,4605,1,0
A,G,A,5149,100,5149,1,0
A,H,A,4284,100,4284,1,0
A,B,B,4361,100,4361,1,0
B,C,B,2163,100,2163,1,0
B,D,B,5702,100,5702,1,0
B,E,B,4543,100,4543,1,0
B,F,B,1419,100,1419,1,0
B,G,B,2500,100,2500,1,0
B,H,B,5932,100,5932,1,0
A,C,C,4900,100,4900,1,0
B,C,C,2112,100,2112,1,0
C,D,C,4486,100,4486,1,0
C,E,C,5044,100,5044,1,0
C,F,C,2712,100,2712,1,0
C,G,C,1575,100,1575,1,0
C,H,C,4862,100,4862,1,0
A,D,D,4027,100,4027,1,0
B,D,D,5672,100,5672,1,0
C,D,D,4509,100,4509,1,0
D,E,D,4169,100,4169,1,0
D,F,D,5885,100,5885,1,0
D,G,D,4791,100,4791,1,0
D,H,D,1411,100,1411,1,0
A,E,E,1343,100,1343,1,0
