a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,6209,100,6209,1,0
A,C,A,9682,100,9682,1,0
A,D,A,9969,100,9969,1,0
A,E,A,1562,100,1562,1,0
A,F,A,6246,100,6246,1,0
A,G,A,9763,100,9763,1,0
A,H,A,10069,100,10069,1,0
A,B,B,6267,100,6267,1,0
B,C,B,4678,100,4678,1,0
B,D,B,5403,100,5403,1,0
B,E,B,6663,100,6663,1,0
B,F,B,1356,100,1356,1,0
B,G,B,4713,100,4713,1,0
B,H,B,5473,100,5473,1,0
A,C,C,9700,100,9700,1,0
B,C,C,4677,100,4677,1,0
C,D,C,8655,100,8655,1,0
C,E,C,10131,100,10131,1,0
C,F,C,4765,100,4765,1,0
C,G,C,1177,100,1177,1,0
C,H,C,8556,100,8556,1,0
A,D,D,9978,100,9978,1,0
B,D,D,5464,100,5464,1,0
C,D,D,8662,100,8662,1,0
D,E,D,10294,100,10294,1,0
D,F,D,5858,100,5858,1,0
D,G,D,8610,100,8610,1,0
D,H,D,1352,100,1352,1,0
A,E,E,1501,100,1501,1,0
B,E,E,6685,100,6685,1,0
C,E,E,10202,100,10202,1,0
D,E,E,10263,100,10263,1,0
E,F,E,6405,100,6405,1,0
E,G,E,10026,100,10026,1,0
E,H,E,10093,100,10093,1,0
A,F,F,6270,100,6270,1,0
B,F,F,1372,100,1372,1,0
C,F,F,4768,100,4768,1,0
D,F,F,5839,100,5839,1,0
E,F,F,6397,100,6397,1,0
F,G,F,4450,100,4450,1,0
F,H,F,5528,100,5528,1,0
A,G,G,9787,100,9787,1,0
B,G,G,4733,100,4733,1,0
C,G,G,1211,100,1211,1,0
D,G,G,8625,100,8625,1,0
E,G,G,10034,100,10034,1,0
F,G,G,4511,100,4511,1,0
G,H,G,8351,100,8351,1,0
A,H,H,10037,100,10037,1,0
B,H,H,5491,100,5491,1,0
C,H,H,8546,100,8546,1,0
D,H,H,1357,100,1357,1,0
E,H,H,10101,100,10101,1,0
F,H,H,5539,100,5539,1,0
G,H,H,8369,100,8369,1,0
A,B,A,6239,100,6239,1,0
A,C,A,9693,100,9693,1,0
A,D,A,9949,100,9949,1,0
A,E,A,1475,100,1475,1,0
A,F,A,6266,100,6266,1,0
A,G,A,9785,100,9785,1,0
A,H,A,9983,100,9983,1,0
A,B,B,6205,100,6205,1,0
B,C,B,4637,100,4637,1,0
B,D,B,5424,100,5424,1,0
B,E,B,6713,100,6713,1,0
B,F,B,1370,100,1370,1,0
B,G,B,4728,100,4728,1,0
B,H,B,5425,100,5425,1,0
A,C,C,9722,100,9722,1,0
B,C,C,4710,100,4710,1,0
C,D,C,8709,100,8709,1,0
C,E,C,10170,100,10170,1,0
C,F,C,4779,100,4779,1,0
C,G,C,1200,100,1200,1,0
C,H,C,8505,100,8505,1,0
A,D,D,9968,100,9968,1,0
B,D,D,5408,100,5408,1,0
C,D,D,8676,100,8676,1,0
D,E,D,10304,100,10304,1,0
D,F,D,5867,100,5867,1,0
D,G,D,8669,100,8669,1,0
D,H,D,1354,100,1354,1,0
A,E,E,1492,100,1492,1,0
B,E,E,6707,100,6707,1,0
C,E,E,10166,100,10166,1,0
D,E,E,10232,100,10232,1,0
E,F,E,6391,100,6391,1,0
E,G,E,10002,100,10002,1,0
E,H,E,10121,100,10121,1,0
A,F,F,6291,100,6291,1,0
B,F,F,1357,100,1357,1,0
C,F,F,4752,100,4752,1,0
D,F,F,5828,100,5828,1,0
E,F,F,6476,100,6476,1,0
F,G,F,4451,100,4451,1,0
F,H,F,5535,100,5535,1,0
A,G,G,9702,100,9702,1,0
B,G,G,4750,100,4750,1,0
C,G,G,1180,100,1180,1,0
D,G,G,8629,100,8629,1,0
E,G,G,10015,100,10015,1,0
F,G,G,4459,100,4459,1,0
G,H,G,8377,100,8377,1,0
A,H,H,10027,100,10027,1,0
B,H,H,5462,100,5462,1,0
C,H,H,8549,100,8549,1,0
D,H,H,1421,100,1421,1,0
E,H,H,10143,100,10143,1,0
F,H,H,5570,100,5570,1,0
G,H,H,8321,100,8321,1,0
A,B,A,6240,100,6240,1,0
A,C,A,9729,100,9729,1,0
A,D,A,9967,100,9967,1,0
A,E,A,1504,100,1504,1,0
A,F,A,6278,100,6278,1,0
A,G,A,9760,100,9760,1,0
A,H,A,10092,100,10092,1,0
A,B,B,6237,100,6237,1,0
B,C,B,4642,100,4642,1,0
B,D,B,5466,100,5466,1,0
B,E,B,6648,100,6648,1,0
B,F,B,1354,100,1354,1,0
B,G,B,4743,100,4743,1,0
B,H,B,5439,100,5439,1,0
A,C,C,9739,100,9739,1,0
B,C,C,4676,100,4676,1,0
C,D,C,8659,100,8659,1,0
C,E,C,10152,100,10152,1,0
C,F,C,4754,100,4754,1,0
C,G,C,1219,100,1219,1,0
C,H,C,8546,100,8546,1,0
A,D,D,9950,100,9950,1,0
B,D,D,5447,100,5447,1,0
C,D,D,8661,100,8661,1,0
D,E,D,10231,100,10231,1,0
D,F,D,5907,100,5907,1,0
D,G,D,8659,100,8659,1,0
D,H,D,1359,100,1359,1,0
A,E,E,1536,100,1536,1,0
B,E,E,6650,100,6650,1,0
C,E,E,10148,100,10148,1,0
D,E,E,10241,100,10241,1,0
E,F,E,6435,100,6435,1,0
E,G,E,10020,100,10020,1,0
E,H,E,10083,100,10083,1,0
A,F,F,6278,100,6278,1,0
B,F,F,1362,100,1362,1,0
C,F,F,4726,100,4726,1,0
D,F,F,5857,100,5857,1,0
E,F,F,6422,100,6422,1,0
F,G,F,4490,100,4490,1,0
F,H,F,5588,100,5588,1,0
A,G,G,9695,100,9695,1,0
B,G,G,4725,100,4725,1,0
C,G,G,1193,100,1193,1,0
D,G,G,8664,100,8664,1,0
E,G,G,10024,100,10024,1,0
F,G,G,4463,100,4463,1,0
G,H,G,8346,100,8346,1,0
A,H,H,10043,100,10043,1,0
B,H,H,5495,100,5495,1,0
C,H,H,8542,100,8542,1,0
D,H,H,1358,100,1358,1,0
E,H,H,10136,100,10136,1,0
F,H,H,5575,100,5575,1,0
G,H,H,8320,100,8320,1,0
A,B,A,6263,100,6263,1,0
A,C,A,9743,100,9743,1,0
A,D,A,9950,100,9950,1,0
A,E,A,1547,100,1547,1,0
A,F,A,6247,100,6247,1,0
A,G,A,9734,100,9734,1,0
A,H,A,10045,100,10045,1,0
A,B,B,6228,100,6228,1,0
B,C,B,4660,100,4660,1,0
B,D,B,5434,100,5434,1,0
B,E,B,6658,100,6658,1,0
B,F,B,1377,100,1377,1,0
B,G,B,4724,100,4724,1,0
B,H,B,5455,100,5455,1,0
A,C,C,9688,100,9688,1,0
B,C,C,4662,100,4662,1,0
C,D,C,8643,100,8643,1,0
C,E,C,10161,100,10161,1,0
C,F,C,4745,100,4745,1,0
C,G,C,1210,100,1210,1,0
C,H,C,8545,100,8545,1,0
A,D,D,9939,100,9939,1,0
B,D,D,5456,100,5456,1,0
C,D,D,8657,100,8657,1,0
D,E,D,10233,100,10233,1,0
D,F,D,5864,100,5864,1,0
D,G,D,8625,100,8625,1,0
D,H,D,1402,100,1402,1,0
A,E,E,1537,100,1537,1,0
B,E,E,6694,100,6694,1,0
C,E,E,10189,100,10189,1,0
D,E,E,10208,100,10208,1,0
E,F,E,6409,100,6409,1,0
E,G,E,9999,100,9999,1,0
E,H,E,10153,100,10153,1,0
A,F,F,6241,100,6241,1,0
B,F,F,1382,100,1382,1,0
C,F,F,4748,100,4748,1,0
D,F,F,5856,100,5856,1,0
E,F,F,6431,100,6431,1,0
F,G,F,4487,100,4487,1,0
F,H,F,5568,100,5568,1,0
A,G,G,9734,100,9734,1,0
B,G,G,4726,100,4726,1,0
C,G,G,1228,100,1228,1,0
D,G,G,8676,100,8676,1,0
E,G,G,9995,100,9995,1,0
F,G,G,4478,100,4478,1,0
G,H,G,8283,100,8283,1,0
A,H,H,10014,100,10014,1,0
B,H,H,5467,100,5467,1,0
C,H,H,8491,100,8491,1,0
D,H,H,1387,100,1387,1,0
E,H,H,10107,100,10107,1,0
F,H,H,5535,100,5535,1,0
G,H,H,8346,100,8346,1,0
A,B,A,6222,100,6222,1,0
A,C,A,9655,100,9655,1,0
A,D,A,9955,100,9955,1,0
A,E,A,1519,100,1519,1,0
A,F,A,6297,100,6297,1,0
A,G,A,9738,100,9738,1,0
A,H,A,9999,100,9999,1,0
A,B,B,6211,100,6211,1,0
B,C,B,4668,100,4668,1,0
B,D,B,5405,100,5405,1,0
B,E,B,6663,100,6663,1,0
B,F,B,1346,100,1346,1,0
B,G,B,4731,100,4731,1,0
B,H,B,5464,100,5464,1,0
A,C,C,9701,100,9701,1,0
B,C,C,4688,100,4688,1,0
C,D,C,8622,100,8622,1,0
C,E,C,10209,100,10209,1,0
C,F,C,4729,100,4729,1,0
C,G,C,1193,100,1193,1,0
C,H,C,8517,100,8517,1,0
A,D,D,9946,100,9946,1,0
B,D,D,5442,100,5442,1,0
C,D,D,8677,100,8677,1,0
D,E,D,10187,100,10187,1,0
D,F,D,5911,100,5911,1,0
D,G,D,8632,100,8632,1,0
D,H,D,1396,100,1396,1,0
A,E,E,1466,100,1466,1,0
B,E,E,6694,100,6694,1,0
C,E,E,10174,100,10174,1,0
D,E,E,10251,100,10251,1,0
E,F,E,6439,100,6439,1,0
E,G,E,10048,100,10048,1,0
E,H,E,10098,100,10098,1,0
A,F,F,6309,100,6309,1,0
B,F,F,1362,100,1362,1,0
C,F,F,4759,100,4759,1,0
D,F,F,5855,100,5855,1,0
E,F,F,6440,100,6440,1,0
F,G,F,4469,100,4469,1,0
F,H,F,5549,100,5549,1,0
A,G,G,9766,100,9766,1,0
B,G,G,4693,100,4693,1,0
C,G,G,1163,100,1163,1,0
D,G,G,8631,100,8631,1,0
E,G,G,9996,100,9996,1,0
F,G,G,4461,100,4461,1,0
G,H,G,8317,100,8317,1,0
A,H,H,10034,100,10034,1,0
B,H,H,5504,100,5504,1,0
C,H,H,8488,100,8488,1,0
D,H,H,1371,100,1371,1,0
E,H,H,10132,100,10132,1,0
F,H,H,5539,100,5539,1,0
G,H,H,8308,100,8308,1,0
A,B,A,6253,100,6253,1,0
A,C,A,9693,100,9693,1,0
A,D,A,9983,100,9983,1,0
A,E,A,1503,100,1503,1,0
A,F,A,6250,100,6250,1,0
A,G,A,9728,100,9728,1,0
A,H,A,10030,100,10030,1,0
A,B,B,6223,100,6223,1,0
B,C,B,4641,100,4641,1,0
B,D,B,5463,100,5463,1,0
B,E,B,6661,100,6661,1,0
B,F,B,1340,100,1340,1,0
B,G,B,4724,100,4724,1,0
B,H,B,5505,100,5505,1,0
A,C,C,9683,100,9683,1,0
B,C,C,4646,100,4646,1,0
C,D,C,8654,100,8654,1,0
C,E,C,10161,100,10161,1,0
C,F,C,4741,100,4741,1,0
C,G,C,1172,100,1172,1,0
C,H,C,8493,100,8493,1,0
A,D,D,10005,100,10005,1,0
B,D,D,5410,100,5410,1,0
C,D,D,8628,100,8628,1,0
D,E,D,10211,100,10211,1,0
D,F,D,5846,100,5846,1,0
D,G,D,8612,100,8612,1,0
D,H,D,1378,100,1378,1,0
A,E,E,1519,100,1519,1,0
B,E,E,6663,100,6663,1,0
C,E,E,10216,100,10216,1,0
D,E,E,10147,100,10147,1,0
E,F,E,6411,100,6411,1,0
E,G,E,10015,100,10015,1,0
E,H,E,10123,100,10123,1,0
A,F,F,6290,100,6290,1,0
B,F,F,1351,100,1351,1,0
C,F,F,4760,100,4760,1,0
D,F,F,5879,100,5879,1,0
E,F,F,6379,100,6379,1,0
F,G,F,4497,100,4497,1,0
F,H,F,5560,100,5560,1,0
A,G,G,9747,100,9747,1,0
B,G,G,4730,100,4730,1,0
C,G,G,1198,100,1198,1,0
D,G,G,8680,100,8680,1,0
E,G,G,10024,100,10024,1,0
F,G,G,4487,100,4487,1,0
G,H,G,8329,100,8329,1,0
A,H,H,10013,100,10013,1,0
B,H,H,5410,100,5410,1,0
C,H,H,8547,100,8547,1,0
D,H,H,1398,100,1398,1,0
E,H,H,10133,100,10133,1,0
F,H,H,5595,100,5595,1,0
G,H,H,8357,100,8357,1,0
A,B,A,6274,100,6274,1,0
A,C,A,9769,100,9769,1,0
A,D,A,9951,100,9951,1,0
A,E,A,1490,100,1490,1,0
A,F,A,6275,100,6275,1,0
A,G,A,9745,100,9745,1,0
A,H,A,10045,100,10045,1,0
A,B,B,6205,100,6205,1,0
B,C,B,4691,100,4691,1,0
B,D,B,5477,100,5477,1,0
B,E,B,6707,100,6707,1,0
B,F,B,1369,100,1369,1,0
B,G,B,4741,100,4741,1,0
B,H,B,5441,100,5441,1,0
A,C,C,9719,100,9719,1,0
B,C,C,4612,100,4612,1,0
C,D,C,8705,100,8705,1,0
C,E,C,10153,100,10153,1,0
C,F,C,4751,100,4751,1,0
C,G,C,1176,100,1176,1,0
C,H,C,8490,100,8490,1,0
A,D,D,9998,100,9998,1,0
B,D,D,5447,100,5447,1,0
C,D,D,8646,100,8646,1,0
D,E,D,10237,100,10237,1,0
D,F,D,5864,100,5864,1,0
D,G,D,8672,100,8672,1,0
D,H,D,1377,100,1377,1,0
A,E,E,1493,100,1493,1,0
B,E,E,6680,100,6680,1,0
C,E,E,10151,100,10151,1,0
D,E,E,10288,100,10288,1,0
E,F,E,6436,100,6436,1,0
E,G,E,10058,100,10058,1,0
E,H,E,10133,100,10133,1,0
A,F,F,6273,100,6273,1,0
B,F,F,1398,100,1398,1,0
C,F,F,4766,100,4766,1,0
D,F,F,5846,100,5846,1,0
E,F,F,6426,100,6426,1,0
F,G,F,4449,100,4449,1,0
F,H,F,5577,100,5577,1,0
A,G,G,9722,100,9722,1,0
B,G,G,4748,100,4748,1,0
C,G,G,1181,100,1181,1,0
D,G,G,8643,100,8643,1,0
E,G,G,10022,100,10022,1,0
F,G,G,4475,100,4475,1,0
G,H,G,8367,100,8367,1,0
A,H,H,10064,100,10064,1,0
B,H,H,5472,100,5472,1,0
C,H,H,8532,100,8532,1,0
D,H,H,1374,100,1374,1,0
E,H,H,10084,100,10084,1,0
F,H,H,5591,100,5591,1,0
G,H,H,8370,100,8370,1,0
A,B,A,6249,100,6249,1,0
A,C,A,9708,100,9708,1,0
A,D,A,9943,100,9943,1,0
A,E,A,1514,100,1514,1,0
A,F,A,6283,100,6283,1,0
A,G,A,9767,100,9767,1,0
A,H,A,10001,100,10001,1,0
A,B,B,6249,100,6249,1,0
B,C,B,4660,100,4660,1,0
B,D,B,5434,100,5434,1,0
B,E,B,6658,100,6658,1,0
B,F,B,1391,100,1391,1,0
B,G,B,4742,100,4742,1,0
B,H,B,5483,100,5483,1,0
A,C,C,9760,100,9760,1,0
B,C,C,4660,100,4660,1,0
C,D,C,8631,100,8631,1,0
C,E,C,10160,100,10160,1,0
C,F,C,4768,100,4768,1,0
C,G,C,1210,100,1210,1,0
C,H,C,8562,100,8562,1,0
A,D,D,9931,100,9931,1,0
B,D,D,5489,100,5489,1,0
C,D,D,8609,100,8609,1,0
D,E,D,10216,100,10216,1,0
D,F,D,5856,100,5856,1,0
D,G,D,8625,100,8625,1,0
D,H,D,1361,100,1361,1,0
A,E,E,1489,100,1489,1,0
B,E,E,6680,100,6680,1,0
C,E,E,10106,100,10106,1,0
D,E,E,10241,100,10241,1,0
E,F,E,6398,100,6398,1,0
E,G,E,10016,100,10016,1,0
E,H,E,10133,100,10133,1,0
A,F,F,6277,100,6277,1,0
B,F,F,1343,100,1343,1,0
C,F,F,4784,100,4784,1,0
D,F,F,5872,100,5872,1,0
E,F,F,6409,100,6409,1,0
F,G,F,4486,100,4486,1,0
F,H,F,5558,100,5558,1,0
A,G,G,9769,100,9769,1,0
B,G,G,4754,100,4754,1,0
C,G,G,1180,100,1180,1,0
D,G,G,8619,100,8619,1,0
E,G,G,9991,100,9991,1,0
F,G,G,4481,100,4481,1,0
G,H,G,8349,100,8349,1,0
A,H,H,10023,100,10023,1,0
B,H,H,5497,100,5497,1,0
C,H,H,8520,100,8520,1,0
D,H,H,1404,100,1404,1,0
E,H,H,10121,100,10121,1,0
F,H,H,5574,100,5574,1,0
G,H,H,8355,100,8355,1,0
A,B,A,6245,100,6245,1,0
A,C,A,9669,100,9669,1,0
A,D,A,9935,100,9935,1,0
A,E,A,1540,100,1540,1,0
A,F,A,6274,100,6274,1,0
A,G,A,9749,100,9749,1,0
A,H,A,10043,100,10043,1,0
A,B,B,6226,100,6226,1,0
B,C,B,4666,100,4666,1,0
B,D,B,5442,100,5442,1,0
B,E,B,6703,100,6703,1,0
B,F,B,1335,100,1335,1,0
B,G,B,4732,100,4732,1,0
B,H,B,5437,100,5437,1,0
A,C,C,9716,100,9716,1,0
B,C,C,4665,100,4665,1,0
C,D,C,8664,100,8664,1,0
C,E,C,10198,100,10198,1,0
C,F,C,4776,100,4776,1,0
C,G,C,1169,100,1169,1,0
C,H,C,8557,100,8557,1,0
A,D,D,9940,100,9940,1,0
B,D,D,5449,100,5449,1,0
C,D,D,8642,100,8642,1,0
D,E,D,10184,100,10184,1,0
D,F,D,5890,100,5890,1,0
D,G,D,8639,100,8639,1,0
D,H,D,1379,100,1379,1,0
A,E,E,1510,100,1510,1,0
B,E,E,6679,100,6679,1,0
C,E,E,10168,100,10168,1,0
D,E,E,10230,100,10230,1,0
E,F,E,6430,100,6430,1,0
E,G,E,10027,100,10027,1,0
E,H,E,10132,100,10132,1,0
A,F,F,6277,100,6277,1,0
