a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3378,100,3378,1,0
A,C,A,5810,100,5810,1,0
A,D,A,3389,100,3389,1,0
A,E,A,1114,100,1114,1,0
A,F,A,3732,100,3732,1,0
A,G,A,6089,100,6089,1,0
A,H,A,3913,100,3913,1,0
A,B,B,3375,100,3375,1,0
B,C,B,3404,100,3404,1,0
B,D,B,3705,100,3705,1,0
B,E,B,3503,100,3503,1,0
B,F,B,1065,100,1065,1,0
B,G,B,3988,100,3988,1,0
B,H,B,4464,100,4464,1,0
A,C,C,5821,100,5821,1,0
B,C,C,3464,100,3464,1,0
C,D,C,3650,100,3650,1,0
C,E,C,5895,100,5895,1,0
C,F,C,3513,100,3513,1,0
C,G,C,1356,100,1356,1,0
C,H,C,4366,100,4366,1,0
A,D,D,3415,100,3415,1,0
B,D,D,3745,100,3745,1,0
C,D,D,3646,100,3646,1,0
D,E,D,3660,100,3660,1,0
D,F,D,4000,100,4000,1,0
D,G,D,3746,100,3746,1,0
D,H,D,1539,100,1539,1,0
A,E,E,1078,100,1078,1,0
B,E,E,3493,100,3493,1,0
C,E,E,5910,100,5910,1,0
D,E,E,3628,100,3628,1,0
E,F,E,3573,100,3573,1,0
E,G,E,5946,100,5946,1,0
E,H,E,3618,100,3618,1,0
A,F,F,3719,100,3719,1,0
B,F,F,1087,100,1087,1,0
C,F,F,3481,100,3481,1,0
D,F,F,3997,100,3997,1,0
E,F,F,3567,100,3567,1,0
F,G,F,3719,100,3719,1,0
F,H,F,4375,100,4375,1,0
A,G,G,6142,100,6142,1,0
B,G,G,4002,100,4002,1,0
C,G,G,1325,100,1325,1,0
D,G,G,3755,100,3755,1,0
E,G,G,5969,100,5969,1,0
F,G,G,3711,100,3711,1,0
G,H,G,4009,100,4009,1,0
A,H,H,3850,100,3850,1,0
B,H,H,4539,100,4539,1,0
C,H,H,4325,100,4325,1,0
D,H,H,1524,100,1524,1,0
E,H,H,3626,100,3626,1,0
F,H,H,4390,100,4390,1,0
G,H,H,3975,100,3975,1,0
A,B,A,3353,100,3353,1,0
A,C,A,5858,100,5858,1,0
A,D,A,3408,100,3408,1,0
A,E,A,1159,100,1159,1,0
A,F,A,3707,100,3707,1,0
A,G,A,6111,100,6111,1,0
A,H,A,3858,100,3858,1,0
A,B,B,3331,100,3331,1,0
B,C,B,3465,100,3465,1,0
B,D,B,3696,100,3696,1,0
B,E,B,3525,100,3525,1,0
B,F,B,1055,100,1055,1,0
B,G,B,3992,100,3992,1,0
B,H,B,4498,100,4498,1,0
A,C,C,5821,100,5821,1,0
B,C,C,3428,100,3428,1,0
C,D,C,3639,100,3639,1,0
C,E,C,5927,100,5927,1,0
C,F,C,3499,100,3499,1,0
C,G,C,1351,100,1351,1,0
C,H,C,4317,100,4317,1,0
A,D,D,3420,100,3420,1,0
B,D,D,3734,100,3734,1,0
C,D,D,3641,100,3641,1,0
D,E,D,3685,100,3685,1,0
D,F,D,3981,100,3981,1,0
D,G,D,3767,100,3767,1,0
