a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,4412,100,4412,1,0
A,C,A,7866,100,7866,1,0
A,D,A,9768,100,9768,1,0
A,E,A,1485,100,1485,1,0
A,F,A,4343,100,4343,1,0
A,G,A,8217,100,8217,1,0
A,H,A,9832,100,9832,1,0
A,B,B,4450,100,4450,1,0
B,C,B,5028,100,5028,1,0
B,D,B,6116,100,6116,1,0
B,E,B,4365,100,4365,1,0
B,F,B,1568,100,1568,1,0
B,G,B,5397,100,5397,1,0
B,H,B,6129,100,6129,1,0
A,C,C,7925,100,7925,1,0
B,C,C,5078,100,5078,1,0
C,D,C,9267,100,9267,1,0
C,E,C,8004,100,8004,1,0
C,F,C,5246,100,5246,1,0
C,G,C,1344,100,1344,1,0
C,H,C,8957,100,8957,1,0
A,D,D,9744,100,9744,1,0
B,D,D,6127,100,6127,1,0
C,D,D,9314,100,9314,1,0
D,E,D,9448,100,9448,1,0
D,F,D,6731,100,6731,1,0
D,G,D,9445,100,9445,1,0
D,H,D,1546,100,1546,1,0
A,E,E,1498,100,1498,1,0
B,E,E,4349,100,4349,1,0
C,E,E,8066,100,8066,1,0
D,E,E,9440,100,9440,1,0
E,F,E,3769,100,3769,1,0
E,G,E,8107,100,8107,1,0
E,H,E,9303,100,9303,1,0
A,F,F,4335,100,4335,1,0
B,F,F,1583,100,1583,1,0
C,F,F,5257,100,5257,1,0
D,F,F,6733,100,6733,1,0
E,F,F,3781,100,3781,1,0
F,G,F,5219,100,5219,1,0
F,H,F,6311,100,6311,1,0
A,G,G,8234,100,8234,1,0
B,G,G,5386,100,5386,1,0
C,G,G,1264,100,1264,1,0
D,G,G,9481,100,9481,1,0
E,G,G,8118,100,8118,1,0
F,G,G,5240,100,5240,1,0
G,H,G,8943,100,8943,1,0
A,H,H,9885,100,9885,1,0
B,H,H,6086,100,6086,1,0
C,H,H,8910,100,8910,1,0
D,H,H,1576,100,1576,1,0
E,H,H,9325,100,9325,1,0
F,H,H,6395,100,6395,1,0
G,H,H,8958,100,8958,1,0
A,B,A,4463,100,4463,1,0
A,C,A,7914,100,7914,1,0
A,D,A,9779,100,9779,1,0
A,E,A,1507,100,1507,1,0
A,F,A,4321,100,4321,1,0
A,G,A,8212,100,8212,1,0
A,H,A,9873,100,9873,1,0
A,B,B,4446,100,4446,1,0
B,C,B,5070,100,5070,1,0
B,D,B,6151,100,6151,1,0
B,E,B,4336,100,4336,1,0
B,F,B,1564,100,1564,1,0
B,G,B,5388,100,5388,1,0
B,H,B,6076,100,6076,1,0
A,C,C,7891,100,7891,1,0
B,C,C,5073,100,5073,1,0
C,D,C,9289,100,9289,1,0
C,E,C,8034,100,8034,1,0
C,F,C,5273,100,5273,1,0
C,G,C,1297,100,1297,1,0
C,H,C,8913,100,8913,1,0
A,D,D,9785,100,9785,1,0
B,D,D,6099,100,6099,1,0
C,D,D,9316,100,9316,1,0
D,E,D,9417,100,9417,1,0
D,F,D,6702,100,6702,1,0
D,G,D,9502,100,9502,1,0
D,H,D,1545,100,1545,1,0
A,E,E,1507,100,1507,1,0
B,E,E,4355,100,4355,1,0
C,E,E,8045,100,8045,1,0
D,E,E,9374,100,9374,1,0
E,F,E,3820,100,3820,1,0
E,G,E,8093,100,8093,1,0
E,H,E,9342,100,9342,1,0
A,F,F,4372,100,4372,1,0
B,F,F,1559,100,1559,1,0
C,F,F,5236,100,5236,1,0
D,F,F,6702,100,6702,1,0
E,F,F,3782,100,3782,1,0
F,G,F,5220,100,5220,1,0
F,H,F,6387,100,6387,1,0
A,G,G,8185,100,8185,1,0
B,G,G,5372,100,5372,1,0
C,G,G,1291,100,1291,1,0
D,G,G,9467,100,9467,1,0
E,G,G,8085,100,8085,1,0
F,G,G,5223,100,5223,1,0
G,H,G,8942,100,8942,1,0
A,H,H,9900,100,9900,1,0
B,H,H,6053,100,6053,1,0
C,H,H,8950,100,8950,1,0
D,H,H,1519,100,1519,1,0
E,H,H,9302,100,9302,1,0
F,H,H,6328,100,6328,1,0
G,H,H,8953,100,8953,1,0
A,B,A,4433,100,4433,1,0
A,C,A,7894,100,7894,1,0
A,D,A,9741,100,9741,1,0
A,E,A,1580,100,1580,1,0
A,F,A,4332,100,4332,1,0
A,G,A,8234,100,8234,1,0
A,H,A,9884,100,9884,1,0
A,B,B,4458,100,4458,1,0
B,C,B,5096,100,5096,1,0
B,D,B,6111,100,6111,1,0
B,E,B,4326,100,4326,1,0
B,F,B,1544,100,1544,1,0
B,G,B,5408,100,5408,1,0
B,H,B,6120,100,6120,1,0
A,C,C,7881,100,7881,1,0
B,C,C,5053,100,5053,1,0
C,D,C,9311,100,9311,1,0
