a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,1956,100,1956,1,0
A,C,A,4439,100,4439,1,0
A,D,A,3858,100,3858,1,0
A,E,A,1515,100,1515,1,0
A,F,A,2222,100,2222,1,0
A,G,A,4526,100,4526,1,0
A,H,A,4171,100,4171,1,0
A,B,B,1991,100,1991,1,0
B,C,B,2681,100,2681,1,0
B,D,B,2276,100,2276,1,0
B,E,B,2525,100,2525,1,0
B,F,B,1226,100,1226,1,0
B,G,B,2928,100,2928,1,0
B,H,B,2763,100,2763,1,0
A,C,C,4411,100,4411,1,0
B,C,C,2666,100,2666,1,0
C,D,C,3172,100,3172,1,0
C,E,C,4769,100,4769,1,0
C,F,C,2928,100,2928,1,0
C,G,C,1326,100,1326,1,0
C,H,C,3670,100,3670,1,0
A,D,D,3859,100,3859,1,0
B,D,D,2233,100,2233,1,0
C,D,D,3198,100,3198,1,0
D,E,D,4150,100,4150,1,0
D,F,D,2576,100,2576,1,0
D,G,D,3283,100,3283,1,0
D,H,D,1408,100,1408,1,0
A,E,E,1479,100,1479,1,0
B,E,E,2538,100,2538,1,0
C,E,E,4732,100,4732,1,0
D,E,E,4110,100,4110,1,0
E,F,E,1954,100,1954,1,0
E,G,E,4403,100,4403,1,0
E,H,E,3878,100,3878,1,0
A,F,F,2232,100,2232,1,0
B,F,F,1248,100,1248,1,0
C,F,F,2945,100,2945,1,0
D,F,F,2561,100,2561,1,0
E,F,F,1948,100,1948,1,0
F,G,F,2575,100,2575,1,0
F,H,F,2480,100,2480,1,0
A,G,G,4559,100,4559,1,0
B,G,G,2901,100,2901,1,0
C,G,G,1312,100,1312,1,0
D,G,G,3274,100,3274,1,0
E,G,G,4385,100,4385,1,0
F,G,G,2577,100,2577,1,0
G,H,G,3177,100,3177,1,0
A,H,H,4125,100,4125,1,0
B,H,H,2791,100,2791,1,0
C,H,H,3641,100,3641,1,0
D,H,H,1392,100,1392,1,0
E,H,H,3850,100,3850,1,0
F,H,H,2426,100,2426,1,0
G,H,H,3173,100,3173,1,0
A,B,A,1993,100,1993,1,0
A,C,A,4403,100,4403,1,0
A,D,A,3870,100,3870,1,0
A,E,A,1526,100,1526,1,0
A,F,A,2206,100,2206,1,0
A,G,A,4525,100,4525,1,0
A,H,A,4145,100,4145,1,0
A,B,B,1981,100,1981,1,0
B,C,B,2701,100,2701,1,0
B,D,B,2235,100,2235,1,0
B,E,B,2566,100,2566,1,0
B,F,B,1239,100,1239,1,0
B,G,B,2894,100,2894,1,0
B,H,B,2807,100,2807,1,0
A,C,C,4460,100,4460,1,0
B,C,C,2692,100,2692,1,0
C,D,C,3186,100,3186,1,0
C,E,C,4703,100,4703,1,0
C,F,C,2925,100,2925,1,0
C,G,C,1331,100,1331,1,0
C,H,C,3716,100,3716,1,0
A,D,D,3842,100,3842,1,0
B,D,D,2293,100,2293,1,0
C,D,D,3217,100,3217,1,0
D,E,D,4112,100,4112,1,0
D,F,D,2563,100,2563,1,0
D,G,D,3262,100,3262,1,0
D,H,D,1404,100,1404,1,0
A,E,E,1514,100,1514,1,0
B,E,E,2530,100,2530,1,0
C,E,E,4773,100,4773,1,0
D,E,E,4176,100,4176,1,0
E,F,E,1944,100,1944,1,0
E,G,E,4406,100,4406,1,0
E,H,E,3841,100,3841,1,0
A,F,F,2219,100,2219,1,0
B,F,F,1227,100,1227,1,0
C,F,F,2958,100,2958,1,0
D,F,F,2573,100,2573,1,0
E,F,F,1933,100,1933,1,0
F,G,F,2561,100,2561,1,0
F,H,F,2440,100,2440,1,0
A,G,G,4550,100,4550,1,0
B,G,G,2873,100,2873,1,0
C,G,G,1310,100,1310,1,0
D,G,G,3259,100,3259,1,0
E,G,G,4386,100,4386,1,0
F,G,G,2594,100,2594,1,0
G,H,G,3172,100,3172,1,0
A,H,H,4146,100,4146,1,0
B,H,H,2819,100,2819,1,0
C,H,H,3601,100,3601,1,0
D,H,H,1420,100,1420,1,0
E,H,H,3855,100,3855,1,0
F,H,H,2416,100,2416,1,0
G,H,H,3145,100,3145,1,0
A,B,A,1990,100,1990,1,0
A,C,A,4488,100,4488,1,0
A,D,A,3840,100,3840,1,0
A,E,A,1520,100,1520,1,0
A,F,A,2193,100,2193,1,0
A,G,A,4550,100,4550,1,0
A,H,A,4170,100,4170,1,0
A,B,B,1950,100,1950,1,0
B,C,B,2674,100,2674,1,0
B,D,B,2243,100,2243,1,0
B,E,B,2535,100,2535,1,0
B,F,B,1233,100,1233,1,0
B,G,B,2933,100,2933,1,0
