a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3369,100,3369,1,0
A,C,A,5119,100,5119,1,0
A,D,A,3091,100,3091,1,0
A,E,A,1410,100,1410,1,0
A,F,A,3765,100,3765,1,0
A,G,A,4965,100,4965,1,0
A,H,A,3207,100,3207,1,0
A,B,B,3323,100,3323,1,0
B,C,B,3102,100,3102,1,0
B,D,B,3940,100,3940,1,0
B,E,B,3585,100,3585,1,0
B,F,B,1548,100,1548,1,0
B,G,B,3188,100,3188,1,0
B,H,B,3963,100,3963,1,0
A,C,C,5069,100,5069,1,0
B,C,C,3078,100,3078,1,0
C,D,C,3248,100,3248,1,0
C,E,C,5229,100,5229,1,0
C,F,C,3609,100,3609,1,0
C,G,C,1536,100,1536,1,0
C,H,C,3428,100,3428,1,0
A,D,D,3082,100,3082,1,0
B,D,D,3920,100,3920,1,0
C,D,D,3238,100,3238,1,0
D,E,D,3486,100,3486,1,0
D,F,D,4458,100,4458,1,0
D,G,D,3336,100,3336,1,0
D,H,D,1375,100,1375,1,0
A,E,E,1410,100,1410,1,0
B,E,E,3637,100,3637,1,0
C,E,E,5248,100,5248,1,0
D,E,E,3442,100,3442,1,0
E,F,E,3411,100,3411,1,0
E,G,E,4693,100,4693,1,0
E,H,E,2924,100,2924,1,0
A,F,F,3752,100,3752,1,0
B,F,F,1542,100,1542,1,0
C,F,F,3621,100,3621,1,0
D,F,F,4420,100,4420,1,0
E,F,F,3341,100,3341,1,0
F,G,F,3082,100,3082,1,0
F,H,F,3934,100,3934,1,0
A,G,G,4933,100,4933,1,0
B,G,G,3242,100,3242,1,0
C,G,G,1444,100,1444,1,0
D,G,G,3290,100,3290,1,0
E,G,G,4717,100,4717,1,0
F,G,G,3099,100,3099,1,0
G,H,G,2901,100,2901,1,0
A,H,H,3200,100,3200,1,0
B,H,H,3969,100,3969,1,0
C,H,H,3490,100,3490,1,0
D,H,H,1388,100,1388,1,0
E,H,H,2944,100,2944,1,0
F,H,H,3972,100,3972,1,0
G,H,H,2930,100,2930,1,0
A,B,A,3361,100,3361,1,0
A,C,A,5020,100,5020,1,0
A,D,A,3079,100,3079,1,0
A,E,A,1422,100,1422,1,0
A,F,A,3755,100,3755,1,0
A,G,A,4899,100,4899,1,0
A,H,A,3141,100,3141,1,0
A,B,B,3411,100,3411,1,0
B,C,B,3051,100,3051,1,0
B,D,B,3906,100,3906,1,0
B,E,B,3607,100,3607,1,0
B,F,B,1557,100,1557,1,0
B,G,B,3218,100,3218,1,0
B,H,B,3916,100,3916,1,0
A,C,C,5076,100,5076,1,0
B,C,C,3077,100,3077,1,0
C,D,C,3263,100,3263,1,0
C,E,C,5237,100,5237,1,0
C,F,C,3600,100,3600,1,0
C,G,C,1468,100,1468,1,0
C,H,C,3489,100,3489,1,0
A,D,D,3076,100,3076,1,0
B,D,D,3884,100,3884,1,0
C,D,D,3298,100,3298,1,0
D,E,D,3471,100,3471,1,0
D,F,D,4390,100,4390,1,0
D,G,D,3295,100,3295,1,0
D,H,D,1388,100,1388,1,0
A,E,E,1450,100,1450,1,0
B,E,E,3608,100,3608,1,0
C,E,E,5224,100,5224,1,0
D,E,E,3498,100,3498,1,0
E,F,E,3374,100,3374,1,0
E,G,E,4683,100,4683,1,0
E,H,E,2934,100,2934,1,0
A,F,F,3754,100,3754,1,0
B,F,F,1488,100,1488,1,0
C,F,F,3601,100,3601,1,0
D,F,F,4406,100,4406,1,0
E,F,F,3370,100,3370,1,0
F,G,F,3050,100,3050,1,0
F,H,F,3927,100,3927,1,0
A,G,G,4921,100,4921,1,0
B,G,G,3235,100,3235,1,0
C,G,G,1510,100,1510,1,0
D,G,G,3291,100,3291,1,0
E,G,G,4700,100,4700,1,0
F,G,G,3081,100,3081,1,0
G,H,G,2919,100,2919,1,0
A,H,H,3187,100,3187,1,0
B,H,H,3939,100,3939,1,0
C,H,H,3454,100,3454,1,0
D,H,H,1419,100,1419,1,0
E,H,H,2896,100,2896,1,0
F,H,H,3967,100,3967,1,0
G,H,H,2892,100,2892,1,0
A,B,A,3392,100,3392,1,0
A,C,A,5030,100,5030,1,0
A,D,A,3073,100,3073,1,0
A,E,A,1477,100,1477,1,0
A,F,A,3757,100,3757,1,0
A,G,A,4928,100,4928,1,0
A,H,A,3212,100,3212,1,0
A,B,B,3379,100,3379,1,0
B,C,B,3072,100,3072,1,0
B,D,B,3913,100,3913,1,0
B,E,B,3607,100,3607,1,0
B,F,B,1544,100,1544,1,0
B,G,B,3236,100,3236,1,0
B,H,B,3937,100,3937,1,0
A,C,C,5061,100,5061,1,0
B,C,C,3109,100,3109,1,0
C,D,C,3292,100,3292,1,0
C,E,C,5250,100,5250,1,0
C,F,C,3625,100,3625,1,0
C,G,C,1500,100,1500,1,0
C,H,C,3539,100,3539,1,0
A,D,D,3098,100,3098,1,0
B,D,D,3957,100,3957,1,0
C,D,D,3278,100,3278,1,0
D,E,D,3478,100,3478,1,0
D,F,D,4401,100,4401,1,0
D,G,D,3321,100,3321,1,0
D,H,D,1394,100,1394,1,0
A,E,E,1403,100,1403,1,0
B,E,E,3617,100,3617,1,0
C,E,E,5209,100,5209,1,0
D,E,E,3483,100,3483,1,0
E,F,E,3377,100,3377,1,0
E,G,E,4702,100,4702,1,0
E,H,E,2972,100,2972,1,0
A,F,F,3733,100,3733,1,0
B,F,F,1520,100,1520,1,0
C,F,F,3605,100,3605,1,0
D,F,F,4407,100,4407,1,0
E,F,F,3354,100,3354,1,0
F,G,F,3092,100,3092,1,0
F,H,F,3992,100,3992,1,0
A,G,G,4905,100,4905,1,0
B,G,G,3210,100,3210,1,0
C,G,G,1523,100,1523,1,0
D,G,G,3282,100,3282,1,0
E,G,G,4687,100,4687,1,0
F,G,G,3082,100,3082,1,0
G,H,G,2896,100,2896,1,0
A,H,H,3189,100,3189,1,0
B,H,H,3958,100,3958,1,0
C,H,H,3463,100,3463,1,0
D,H,H,1420,100,1420,1,0
E,H,H,2910,100,2910,1,0
F,H,H,3971,100,3971,1,0
G,H,H,2937,100,2937,1,0
A,B,A,3387,100,3387,1,0
A,C,A,5039,100,5039,1,0
A,D,A,3082,100,3082,1,0
A,E,A,1441,100,1441,1,0
A,F,A,3766,100,3766,1,0
A,G,A,4949,100,4949,1,0
A,H,A,3179,100,3179,1,0
A,B,B,3372,100,3372,1,0
B,C,B,3123,100,3123,1,0
B,D,B,3904,100,3904,1,0
B,E,B,3627,100,3627,1,0
B,F,B,1515,100,1515,1,0
B,G,B,3243,100,3243,1,0
B,H,B,3947,100,3947,1,0
A,C,C,5074,100,5074,1,0
B,C,C,3102,100,3102,1,0
C,D,C,3279,100,3279,1,0
C,E,C,5218,100,5218,1,0
