a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3513,100,3513,1,0
A,C,A,5790,100,5790,1,0
A,D,A,4959,100,4959,1,0
A,E,A,1213,100,1213,1,0
A,F,A,3716,100,3716,1,0
A,G,A,5883,100,5883,1,0
A,H,A,5026,100,5026,1,0
A,B,B,3460,100,3460,1,0
B,C,B,3844,100,3844,1,0
B,D,B,5332,100,5332,1,0
B,E,B,3604,100,3604,1,0
B,F,B,1228,100,1228,1,0
B,G,B,3997,100,3997,1,0
B,H,B,5290,100,5290,1,0
A,C,C,5797,100,5797,1,0
B,C,C,3828,100,3828,1,0
C,D,C,3452,100,3452,1,0
C,E,C,5832,100,5832,1,0
C,F,C,4039,100,4039,1,0
C,G,C,1170,100,1170,1,0
C,H,C,3489,100,3489,1,0
A,D,D,4935,100,4935,1,0
B,D,D,5320,100,5320,1,0
C,D,D,3441,100,3441,1,0
D,E,D,5000,100,5000,1,0
D,F,D,5461,100,5461,1,0
D,G,D,3610,100,3610,1,0
D,H,D,1092,100,1092,1,0
A,E,E,1165,100,1165,1,0
B,E,E,3652,100,3652,1,0
C,E,E,5852,100,5852,1,0
D,E,E,5021,100,5021,1,0
E,F,E,3491,100,3491,1,0
E,G,E,5705,100,5705,1,0
E,H,E,4881,100,4881,1,0
A,F,F,3781,100,3781,1,0
B,F,F,1224,100,1224,1,0
C,F,F,4045,100,4045,1,0
D,F,F,5494,100,5494,1,0
E,F,F,3487,100,3487,1,0
F,G,F,3872,100,3872,1,0
F,H,F,5226,100,5226,1,0
A,G,G,5863,100,5863,1,0
B,G,G,3982,100,3982,1,0
C,G,G,1183,100,1183,1,0
D,G,G,3566,100,3566,1,0
E,G,G,5720,100,5720,1,0
F,G,G,3861,100,3861,1,0
G,H,G,3315,100,3315,1,0
A,H,H,5036,100,5036,1,0
B,H,H,5309,100,5309,1,0
C,H,H,3512,100,3512,1,0
D,H,H,1070,100,1070,1,0
E,H,H,4834,100,4834,1,0
F,H,H,5239,100,5239,1,0
G,H,H,3272,100,3272,1,0
A,B,A,3501,100,3501,1,0
A,C,A,5778,100,5778,1,0
A,D,A,4930,100,4930,1,0
A,E,A,1187,100,1187,1,0
A,F,A,3749,100,3749,1,0
A,G,A,5835,100,5835,1,0
A,H,A,4997,100,4997,1,0
A,B,B,3468,100,3468,1,0
B,C,B,3812,100,3812,1,0
B,D,B,5319,100,5319,1,0
B,E,B,3570,100,3570,1,0
B,F,B,1237,100,1237,1,0
B,G,B,3998,100,3998,1,0
B,H,B,5311,100,5311,1,0
A,C,C,5822,100,5822,1,0
B,C,C,3827,100,3827,1,0
C,D,C,3427,100,3427,1,0
C,E,C,5810,100,5810,1,0
C,F,C,4061,100,4061,1,0
C,G,C,1153,100,1153,1,0
C,H,C,3516,100,3516,1,0
A,D,D,4914,100,4914,1,0
B,D,D,5258,100,5258,1,0
C,D,D,3425,100,3425,1,0
D,E,D,5042,100,5042,1,0
D,F,D,5501,100,5501,1,0
D,G,D,3582,100,3582,1,0
D,H,D,1132,100,1132,1,0
A,E,E,1175,100,1175,1,0
B,E,E,3573,100,3573,1,0
C,E,E,5878,100,5878,1,0
D,E,E,5044,100,5044,1,0
E,F,E,3489,100,3489,1,0
E,G,E,5686,100,5686,1,0
E,H,E,4830,100,4830,1,0
A,F,F,3729,100,3729,1,0
B,F,F,1250,100,1250,1,0
C,F,F,4062,100,4062,1,0
D,F,F,5509,100,5509,1,0
E,F,F,3460,100,3460,1,0
F,G,F,3872,100,3872,1,0
F,H,F,5278,100,5278,1,0
A,G,G,5901,100,5901,1,0
B,G,G,3988,100,3988,1,0
C,G,G,1182,100,1182,1,0
D,G,G,3571,100,3571,1,0
E,G,G,5710,100,5710,1,0
F,G,G,3885,100,3885,1,0
G,H,G,3274,100,3274,1,0
A,H,H,5025,100,5025,1,0
B,H,H,5307,100,5307,1,0
C,H,H,3500,100,3500,1,0
D,H,H,1086,100,1086,1,0
E,H,H,4839,100,4839,1,0
F,H,H,5256,100,5256,1,0
G,H,H,3294,100,3294,1,0
A,B,A,3468,100,3468,1,0
A,C,A,5775,100,5775,1,0
A,D,A,4913,100,4913,1,0
A,E,A,1194,100,1194,1,0
A,F,A,3708,100,3708,1,0
A,G,A,5903,100,5903,1,0
A,H,A,5033,100,5033,1,0
A,B,B,3482,100,3482,1,0
B,C,B,3826,100,3826,1,0
B,D,B,5307,100,5307,1,0
B,E,B,3616,100,3616,1,0
B,F,B,1242,100,1242,1,0
B,G,B,3998,100,3998,1,0
B,H,B,5275,100,5275,1,0
A,C,C,5852,100,5852,1,0
B,C,C,3837,100,3837,1,0
C,D,C,3425,100,3425,1,0
C,E,C,5870,100,5870,1,0
C,F,C,4051,100,4051,1,0
C,G,C,1201,100,1201,1,0
C,H,C,3499,100,3499,1,0
A,D,D,4933,100,4933,1,0
B,D,D,5345,100,5345,1,0
C,D,D,3404,100,3404,1,0
D,E,D,4950,100,4950,1,0
D,F,D,5491,100,5491,1,0
D,G,D,3565,100,3565,1,0
D,H,D,1057,100,1057,1,0
A,E,E,1200,100,1200,1,0
B,E,E,3603,100,3603,1,0
C,E,E,5846,100,5846,1,0
D,E,E,5088,100,5088,1,0
E,F,E,3456,100,3456,1,0
E,G,E,5692,100,5692,1,0
E,H,E,4810,100,4810,1,0
A,F,F,3729,100,3729,1,0
B,F,F,1240,100,1240,1,0
C,F,F,4014,100,4014,1,0
D,F,F,5503,100,5503,1,0
E,F,F,3488,100,3488,1,0
F,G,F,3850,100,3850,1,0
F,H,F,5272,100,5272,1,0
A,G,G,5897,100,5897,1,0
B,G,G,4019,100,4019,1,0
C,G,G,1201,100,1201,1,0
D,G,G,3554,100,3554,1,0
E,G,G,5727,100,5727,1,0
F,G,G,3862,100,3862,1,0
G,H,G,3290,100,3290,1,0
A,H,H,5086,100,5086,1,0
B,H,H,5298,100,5298,1,0
C,H,H,3506,100,3506,1,0
D,H,H,1073,100,1073,1,0
E,H,H,4835,100,4835,1,0
F,H,H,5267,100,5267,1,0
G,H,H,3298,100,3298,1,0
A,B,A,3469,100,3469,1,0
A,C,A,5801,100,5801,1,0
A,D,A,4928,100,4928,1,0
A,E,A,1160,100,1160,1,0
A,F,A,3747,100,3747,1,0
A,G,A,5886,100,5886,1,0
A,H,A,5039,100,5039,1,0
A,B,B,3474,100,3474,1,0
B,C,B,3831,100,3831,1,0
B,D,B,5268,100,5268,1,0
B,E,B,3649,100,3649,1,0
B,F,B,1268,100,1268,1,0
B,G,B,3976,100,3976,1,0
B,H,B,5348,100,5348,1,0
A,C,C,5815,100,5815,1,0
B,C,C,3831,100,3831,1,0
C,D,C,3448,100,3448,1,0
C,E,C,5865,100,5865,1,0
C,F,C,4043,100,4043,1,0
C,G,C,1163,100,1163,1,0
C,H,C,3456,100,3456,1,0
A,D,D,4935,100,4935,1,0
B,D,D,5281,100,5281,1,0
C,D,D,3490,100,3490,1,0
D,E,D,5046,100,5046,1,0
D,F,D,5465,100,5465,1,0
D,G,D,3571,100,3571,1,0
D,H,D,1137,100,1137,1,0
A,E,E,1210,100,1210,1,0
B,E,E,3582,100,3582,1,0
C,E,E,5871,100,5871,1,0
D,E,E,5078,100,5078,1,0
E,F,E,3451,100,3451,1,0
E,G,E,5674,100,5674,1,0
E,H,E,4814,100,4814,1,0
A,F,F,3715,100,3715,1,0
B,F,F,1212,100,1212,1,0
C,F,F,4051,100,4051,1,0
D,F,F,5534,100,5534,1,0
E,F,F,3457,100,3457,1,0
F,G,F,3850,100,3850,1,0
F,H,F,5306,100,5306,1,0
A,G,G,5902,100,5902,1,0
B,G,G,3991,100,3991,1,0
C,G,G,1172,100,1172,1,0
D,G,G,3585,100,3585,1,0
E,G,G,5702,100,5702,1,0
F,G,G,3842,100,3842,1,0
G,H,G,3279,100,3279,1,0
A,H,H,4980,100,4980,1,0
B,H,H,5296,100,5296,1,0
C,H,H,3479,100,3479,1,0
D,H,H,1099,100,1099,1,0
E,H,H,4864,100,4864,1,0
F,H,H,5240,100,5240,1,0
G,H,H,3303,100,3303,1,0
A,B,A,3465,100,3465,1,0
A,C,A,5797,100,5797,1,0
A,D,A,4906,100,4906,1,0
A,E,A,1183,100,1183,1,0
A,F,A,3750,100,3750,1,0
A,G,A,5837,100,5837,1,0
A,H,A,5013,100,5013,1,0
A,B,B,3485,100,3485,1,0
B,C,B,3812,100,3812,1,0
B,D,B,5324,100,5324,1,0
B,E,B,3625,100,3625,1,0
B,F,B,1251,100,1251,1,0
B,G,B,3969,100,3969,1,0
B,H,B,5314,100,5314,1,0
A,C,C,5818,100,5818,1,0
B,C,C,3843,100,3843,1,0
C,D,C,3417,100,3417,1,0
C,E,C,5838,100,5838,1,0
C,F,C,4050,100,4050,1,0
C,G,C,1168,100,1168,1,0
C,H,C,3503,100,3503,1,0
A,D,D,4931,100,4931,1,0
B,D,D,5266,100,5266,1,0
C,D,D,3426,100,3426,1,0
D,E,D,5034,100,5034,1,0
D,F,D,5448,100,5448,1,0
D,G,D,3549,100,3549,1,0
D,H,D,1146,100,1146,1,0
A,E,E,1186,100,1186,1,0
B,E,E,3588,100,3588,1,0
C,E,E,5824,100,5824,1,0
D,E,E,4974,100,4974,1,0
E,F,E,3473,100,3473,1,0
E,G,E,5692,100,5692,1,0
E,H,E,4843,100,4843,1,0
A,F,F,3761,100,3761,1,0
B,F,F,1225,100,1225,1,0
C,F,F,4041,100,4041,1,0
D,F,F,5480,100,5480,1,0
E,F,F,3477,100,3477,1,0
F,G,F,3857,100,3857,1,0
F,H,F,5276,100,5276,1,0
A,G,G,5881,100,5881,1,0
