a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2110,100,2110,1,0
A,C,A,3385,100,3385,1,0
A,D,A,2250,100,2250,1,0
A,E,A,1410,100,1410,1,0
A,F,A,3165,100,3165,1,0
A,G,A,3264,100,3264,1,0
A,H,A,2471,100,2471,1,0
A,B,B,2079,100,2079,1,0
B,C,B,1426,100,1426,1,0
B,D,B,1761,100,1761,1,0
B,E,B,2706,100,2706,1,0
B,F,B,1692,100,1692,1,0
B,G,B,1602,100,1602,1,0
B,H,B,1995,100,1995,1,0
A,C,C,3421,100,3421,1,0
B,C,C,1401,100,1401,1,0
C,D,C,2985,100,2985,1,0
C,E,C,3915,100,3915,1,0
C,F,C,1830,100,1830,1,0
C,G,C,1498,100,1498,1,0
C,H,C,3200,100,3200,1,0
A,D,D,2280,100,2280,1,0
B,D,D,1793,100,1793,1,0
C,D,D,3031,100,3031,1,0
D,E,D,2630,100,2630,1,0
D,F,D,2834,100,2834,1,0
D,G,D,2906,100,2906,1,0
D,H,D,1509,100,1509,1,0
A,E,E,1462,100,1462,1,0
B,E,E,2635,100,2635,1,0
C,E,E,3868,100,3868,1,0
D,E,E,2660,100,2660,1,0
E,F,E,3001,100,3001,1,0
E,G,E,3233,100,3233,1,0
E,H,E,1935,100,1935,1,0
A,F,F,3205,100,3205,1,0
B,F,F,1721,100,1721,1,0
C,F,F,1848,100,1848,1,0
D,F,F,2831,100,2831,1,0
E,F,F,3000,100,3000,1,0
F,G,F,378,100,378,1,0
F,H,F,2109,100,2109,1,0
A,G,G,3309,100,3309,1,0
B,G,G,1649,100,1649,1,0
C,G,G,1477,100,1477,1,0
D,G,G,2943,100,2943,1,0
E,G,G,3220,100,3220,1,0
F,G,G,377,100,377,1,0
G,H,G,2383,100,2383,1,0
A,H,H,2428,100,2428,1,0
B,H,H,2040,100,2040,1,0
C,H,H,3168,100,3168,1,0
D,H,H,1477,100,1477,1,0
E,H,H,1940,100,1940,1,0
F,H,H,2050,100,2050,1,0
G,H,H,2384,100,2384,1,0
A,B,A,2092,100,2092,1,0
A,C,A,3387,100,3387,1,0
A,D,A,2277,100,2277,1,0
A,E,A,1414,100,1414,1,0
A,F,A,3243,100,3243,1,0
A,G,A,3332,100,3332,1,0
A,H,A,2409,100,2409,1,0
A,B,B,2098,100,2098,1,0
B,C,B,1421,100,1421,1,0
B,D,B,1793,100,1793,1,0
B,E,B,2631,100,2631,1,0
B,F,B,1683,100,1683,1,0
B,G,B,1610,100,1610,1,0
B,H,B,2021,100,2021,1,0
A,C,C,3385,100,3385,1,0
B,C,C,1409,100,1409,1,0
C,D,C,3035,100,3035,1,0
C,E,C,3918,100,3918,1,0
C,F,C,1818,100,1818,1,0
C,G,C,1486,100,1486,1,0
C,H,C,3169,100,3169,1,0
A,D,D,2316,100,2316,1,0
B,D,D,1820,100,1820,1,0
C,D,D,2998,100,2998,1,0
D,E,D,2654,100,2654,1,0
D,F,D,2845,100,2845,1,0
D,G,D,2938,100,2938,1,0
D,H,D,1427,100,1427,1,0
A,E,E,1454,100,1454,1,0
B,E,E,2629,100,2629,1,0
C,E,E,3878,100,3878,1,0
D,E,E,2679,100,2679,1,0
E,F,E,2973,100,2973,1,0
E,G,E,3221,100,3221,1,0
E,H,E,1967,100,1967,1,0
A,F,F,3189,100,3189,1,0
B,F,F,1725,100,1725,1,0
C,F,F,1824,100,1824,1,0
D,F,F,2823,100,2823,1,0
E,F,F,2989,100,2989,1,0
F,G,F,385,100,385,1,0
F,H,F,2106,100,2106,1,0
A,G,G,3305,100,3305,1,0
B,G,G,1603,100,1603,1,0
C,G,G,1469,100,1469,1,0
D,G,G,2912,100,2912,1,0
E,G,G,3232,100,3232,1,0
F,G,G,374,100,374,1,0
G,H,G,2374,100,2374,1,0
A,H,H,2417,100,2417,1,0
B,H,H,1994,100,1994,1,0
C,H,H,3204,100,3204,1,0
D,H,H,1518,100,1518,1,0
E,H,H,1952,100,1952,1,0
F,H,H,2072,100,2072,1,0
G,H,H,2339,100,2339,1,0
A,B,A,2085,100,2085,1,0
A,C,A,3427,100,3427,1,0
A,D,A,2284,100,2284,1,0
A,E,A,1437,100,1437,1,0
A,F,A,3195,100,3195,1,0
A,G,A,3310,100,3310,1,0
A,H,A,2400,100,2400,1,0
A,B,B,2089,100,2089,1,0
B,C,B,1408,100,1408,1,0
B,D,B,1837,100,1837,1,0
B,E,B,2681,100,2681,1,0
B,F,B,1711,100,1711,1,0
B,G,B,1610,100,1610,1,0
B,H,B,2074,100,2074,1,0
A,C,C,3367,100,3367,1,0
B,C,C,1462,100,1462,1,0
C,D,C,3004,100,3004,1,0
C,E,C,3879,100,3879,1,0
C,F,C,1842,100,1842,1,0
C,G,C,1490,100,1490,1,0
C,H,C,3198,100,3198,1,0
A,D,D,2291,100,2291,1,0
B,D,D,1764,100,1764,1,0
C,D,D,3019,100,3019,1,0
D,E,D,2692,100,2692,1,0
D,F,D,2849,100,2849,1,0
D,G,D,2898,100,2898,1,0
D,H,D,1514,100,1514,1,0
A,E,E,1365,100,1365,1,0
B,E,E,2628,100,2628,1,0
C,E,E,3903,100,3903,1,0
D,E,E,2698,100,2698,1,0
E,F,E,3000,100,3000,1,0
E,G,E,3234,100,3234,1,0
E,H,E,2002,100,2002,1,0
A,F,F,3206,100,3206,1,0
B,F,F,1732,100,1732,1,0
C,F,F,1815,100,1815,1,0
D,F,F,2830,100,2830,1,0
E,F,F,2961,100,2961,1,0
F,G,F,373,100,373,1,0
F,H,F,2072,100,2072,1,0
A,G,G,3292,100,3292,1,0
B,G,G,1593,100,1593,1,0
C,G,G,1521,100,1521,1,0
D,G,G,2918,100,2918,1,0
E,G,G,3221,100,3221,1,0
F,G,G,395,100,395,1,0
G,H,G,2344,100,2344,1,0
A,H,H,2411,100,2411,1,0
B,H,H,2072,100,2072,1,0
C,H,H,3144,100,3144,1,0
D,H,H,1416,100,1416,1,0
E,H,H,1989,100,1989,1,0
F,H,H,2119,100,2119,1,0
G,H,H,2355,100,2355,1,0
A,B,A,2078,100,2078,1,0
A,C,A,3367,100,3367,1,0
A,D,A,2285,100,2285,1,0
A,E,A,1394,100,1394,1,0
A,F,A,3182,100,3182,1,0
A,G,A,3252,100,3252,1,0
A,H,A,2450,100,2450,1,0
A,B,B,2121,100,2121,1,0
B,C,B,1420,100,1420,1,0
B,D,B,1761,100,1761,1,0
B,E,B,2665,100,2665,1,0
B,F,B,1703,100,1703,1,0
B,G,B,1614,100,1614,1,0
B,H,B,2031,100,2031,1,0
A,C,C,3351,100,3351,1,0
B,C,C,1387,100,1387,1,0
C,D,C,3010,100,3010,1,0
C,E,C,3889,100,3889,1,0
C,F,C,1821,100,1821,1,0
C,G,C,1467,100,1467,1,0
C,H,C,3189,100,3189,1,0
A,D,D,2253,100,2253,1,0
B,D,D,1787,100,1787,1,0
C,D,D,2986,100,2986,1,0
D,E,D,2615,100,2615,1,0
D,F,D,2831,100,2831,1,0
D,G,D,2912,100,2912,1,0
D,H,D,1480,100,1480,1,0
A,E,E,1437,100,1437,1,0
B,E,E,2657,100,2657,1,0
C,E,E,3928,100,3928,1,0
D,E,E,2661,100,2661,1,0
E,F,E,2941,100,2941,1,0
E,G,E,3229,100,3229,1,0
E,H,E,2002,100,2002,1,0
A,F,F,3181,100,3181,1,0
B,F,F,1737,100,1737,1,0
C,F,F,1838,100,1838,1,0
D,F,F,2805,100,2805,1,0
E,F,F,2973,100,2973,1,0
F,G,F,358,100,358,1,0
F,H,F,2113,100,2113,1,0
A,G,G,3301,100,3301,1,0
B,G,G,1597,100,1597,1,0
C,G,G,1469,100,1469,1,0
D,G,G,2901,100,2901,1,0
E,G,G,3249,100,3249,1,0
F,G,G,377,100,377,1,0
G,H,G,2299,100,2299,1,0
A,H,H,2393,100,2393,1,0
B,H,H,2028,100,2028,1,0
C,H,H,3158,100,3158,1,0
D,H,H,1473,100,1473,1,0
E,H,H,1939,100,1939,1,0
F,H,H,2072,100,2072,1,0
G,H,H,2367,100,2367,1,0
A,B,A,2151,100,2151,1,0
A,C,A,3364,100,3364,1,0
A,D,A,2301,100,2301,1,0
A,E,A,1430,100,1430,1,0
A,F,A,3203,100,3203,1,0
A,G,A,3305,100,3305,1,0
A,H,A,2432,100,2432,1,0
A,B,B,2073,100,2073,1,0
B,C,B,1382,100,1382,1,0
B,D,B,1834,100,1834,1,0
B,E,B,2683,100,2683,1,0
B,F,B,1720,100,1720,1,0
B,G,B,1625,100,1625,1,0
B,H,B,2024,100,2024,1,0
A,C,C,3421,100,3421,1,0
B,C,C,1408,100,1408,1,0
C,D,C,3034,100,3034,1,0
C,E,C,3899,100,3899,1,0
C,F,C,1830,100,1830,1,0
