a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2496,100,2496,1,0
A,C,A,3564,100,3564,1,0
A,D,A,1693,100,1693,1,0
A,E,A,1404,100,1404,1,0
A,F,A,3041,100,3041,1,0
A,G,A,3772,100,3772,1,0
A,H,A,2198,100,2198,1,0
A,B,B,2457,100,2457,1,0
B,C,B,2535,100,2535,1,0
B,D,B,2968,100,2968,1,0
B,E,B,2804,100,2804,1,0
B,F,B,1453,100,1453,1,0
B,G,B,2784,100,2784,1,0
B,H,B,3150,100,3150,1,0
A,C,C,3530,100,3530,1,0
B,C,C,2523,100,2523,1,0
C,D,C,2631,100,2631,1,0
C,E,C,3901,100,3901,1,0
C,F,C,2933,100,2933,1,0
C,G,C,1340,100,1340,1,0
C,H,C,2957,100,2957,1,0
A,D,D,1742,100,1742,1,0
B,D,D,3006,100,3006,1,0
C,D,D,2633,100,2633,1,0
D,E,D,2254,100,2254,1,0
D,F,D,3394,100,3394,1,0
D,G,D,2883,100,2883,1,0
D,H,D,1400,100,1400,1,0
A,E,E,1426,100,1426,1,0
B,E,E,2799,100,2799,1,0
C,E,E,3945,100,3945,1,0
D,E,E,2274,100,2274,1,0
E,F,E,2586,100,2586,1,0
E,G,E,3604,100,3604,1,0
E,H,E,1730,100,1730,1,0
A,F,F,2989,100,2989,1,0
B,F,F,1488,100,1488,1,0
C,F,F,2895,100,2895,1,0
D,F,F,3358,100,3358,1,0
E,F,F,2545,100,2545,1,0
F,G,F,2481,100,2481,1,0
F,H,F,2953,100,2953,1,0
A,G,G,3749,100,3749,1,0
B,G,G,2845,100,2845,1,0
C,G,G,1390,100,1390,1,0
D,G,G,2888,100,2888,1,0
E,G,G,3617,100,3617,1,0
F,G,G,2457,100,2457,1,0
G,H,G,2520,100,2520,1,0
A,H,H,2193,100,2193,1,0
B,H,H,3161,100,3161,1,0
C,H,H,2917,100,2917,1,0
D,H,H,1428,100,1428,1,0
E,H,H,1701,100,1701,1,0
F,H,H,2903,100,2903,1,0
G,H,H,2509,100,2509,1,0
A,B,A,2486,100,2486,1,0
A,C,A,3528,100,3528,1,0
A,D,A,1700,100,1700,1,0
