version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v1-old,solve,A-B,3007.076,2930.337184790465,-76.738815209535,76.738815209535
v1-old,solve,A-C,5539.504,5498.624215134173,-40.87978486582688,40.87978486582688
v1-old,solve,A-D,4687.223,4688.371998000129,1.1489980001288131,1.1489980001288131
v1-old,solve,A-E,1464.898,1497.6895178951543,32.79151789515436,32.79151789515436
v1-old,solve,A-F,3197.434,3192.7441236339946,-4.689876366005592,4.689876366005592
v1-old,solve,A-G,5763.407,5778.554450306572,15.147450306571955,15.147450306571955
v1-old,solve,A-H,4860.898,4830.76870000866,-30.129299991340304,30.129299991340304
v1-old,solve,B-C,4575.516,4530.355118656832,-45.1608813431676,45.1608813431676
v1-old,solve,B-D,5442.804,5435.980617323009,-6.823382676991059,6.823382676991059
v1-old,solve,B-E,3214.444,3231.0829313086483,16.638931308648353,16.638931308648353
v1-old,solve,B-F,1447.516,1429.6240601477846,-17.8919398522155,17.8919398522155
v1-old,solve,B-G,5012.588,4983.8449849370345,-28.74301506296524,28.74301506296524
v1-old,solve,B-H,5659.663,5679.818353178009,20.155353178009136,20.155353178009136
v1-old,solve,C-D,3127.855,2963.493690740593,-164.36130925940688,164.36130925940688
v1-old,solve,C-E,5673.335,5692.672759946183,19.337759946182814,19.337759946182814
v1-old,solve,C-F,4805.084,4716.550415593152,-88.5335844068477,88.5335844068477
v1-old,solve,C-G,1736.939,1561.8502524458747,-175.08874755412535,175.08874755412535
v1-old,solve,C-H,3455.93,3457.217517668254,1.2875176682541678,1.2875176682541678
v1-old,solve,D-E,5098.816,5032.391792087496,-66.42420791250424,66.42420791250424
v1-old,solve,D-F,5592.341,5617.233399180767,24.892399180766915,24.892399180766915
v1-old,solve,D-G,3280.433,3283.2271114862183,2.7941114862182985,2.7941114862182985
v1-old,solve,D-H,1525.477,1626.7135760599379,101.23657605993776,101.23657605993776
v1-old,solve,E-F,2792.145,2791.1019606702657,-1.0430393297342562,1.0430393297342562
v1-old,solve,E-G,5606.969,5569.237835310572,-37.731164689427715,37.731164689427715
v1-old,solve,E-H,4573.523,4678.978390316899,105.45539031689896,105.45539031689896
v1-old,solve,F-G,4657.979,4704.793308123515,46.81430812351482,46.81430812351482
v1-old,solve,F-H,5459.416,5444.073798709603,-15.342201290397497,15.342201290397497
