a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,4653,100,4653,1,0
A,C,A,8066,100,8066,1,0
A,D,A,10182,100,10182,1,0
A,E,A,1238,100,1238,1,0
A,F,A,5198,100,5198,1,0
A,G,A,8759,100,8759,1,0
A,H,A,10405,100,10405,1,0
A,B,B,4655,100,4655,1,0
B,C,B,4198,100,4198,1,0
B,D,B,6625,100,6625,1,0
B,E,B,4835,100,4835,1,0
B,F,B,1397,100,1397,1,0
B,G,B,4849,100,4849,1,0
B,H,B,6945,100,6945,1,0
A,C,C,8051,100,8051,1,0
B,C,C,4232,100,4232,1,0
C,D,C,8523,100,8523,1,0
C,E,C,8120,100,8120,1,0
C,F,C,4652,100,4652,1,0
C,G,C,1486,100,1486,1,0
C,H,C,8962,100,8962,1,0
A,D,D,10182,100,10182,1,0
B,D,D,6611,100,6611,1,0
C,D,D,8531,100,8531,1,0
D,E,D,10325,100,10325,1,0
D,F,D,6118,100,6118,1,0
D,G,D,8614,100,8614,1,0
D,H,D,1491,100,1491,1,0
A,E,E,1215,100,1215,1,0
B,E,E,4841,100,4841,1,0
C,E,E,8087,100,8087,1,0
D,E,E,10252,100,10252,1,0
E,F,E,5068,100,5068,1,0
E,G,E,8562,100,8562,1,0
E,H,E,10423,100,10423,1,0
A,F,F,5197,100,5197,1,0
B,F,F,1389,100,1389,1,0
C,F,F,4649,100,4649,1,0
D,F,F,6157,100,6157,1,0
E,F,F,5066,100,5066,1,0
F,G,F,4822,100,4822,1,0
F,H,F,6156,100,6156,1,0
A,G,G,8737,100,8737,1,0
B,G,G,4794,100,4794,1,0
C,G,G,1489,100,1489,1,0
D,G,G,8671,100,8671,1,0
E,G,G,8539,100,8539,1,0
F,G,G,4828,100,4828,1,0
G,H,G,8895,100,8895,1,0
A,H,H,10390,100,10390,1,0
B,H,H,6989,100,6989,1,0
C,H,H,8964,100,8964,1,0
D,H,H,1522,100,1522,1,0
E,H,H,10395,100,10395,1,0
F,H,H,6192,100,6192,1,0
G,H,H,8875,100,8875,1,0
A,B,A,4662,100,4662,1,0
A,C,A,8140,100,8140,1,0
A,D,A,10183,100,10183,1,0
A,E,A,1231,100,1231,1,0
A,F,A,5183,100,5183,1,0
A,G,A,8697,100,8697,1,0
A,H,A,10379,100,10379,1,0
A,B,B,4665,100,4665,1,0
B,C,B,4251,100,4251,1,0
B,D,B,6633,100,6633,1,0
B,E,B,4829,100,4829,1,0
B,F,B,1412,100,1412,1,0
B,G,B,4817,100,4817,1,0
B,H,B,7023,100,7023,1,0
A,C,C,8034,100,8034,1,0
B,C,C,4236,100,4236,1,0
C,D,C,8530,100,8530,1,0
C,E,C,8075,100,8075,1,0
C,F,C,4652,100,4652,1,0
C,G,C,1488,100,1488,1,0
C,H,C,8988,100,8988,1,0
A,D,D,10174,100,10174,1,0
B,D,D,6612,100,6612,1,0
C,D,D,8524,100,8524,1,0
D,E,D,10324,100,10324,1,0
D,F,D,6142,100,6142,1,0
D,G,D,8653,100,8653,1,0
D,H,D,1545,100,1545,1,0
A,E,E,1215,100,1215,1,0
B,E,E,4823,100,4823,1,0
C,E,E,8084,100,8084,1,0
D,E,E,10317,100,10317,1,0
E,F,E,5057,100,5057,1,0
E,G,E,8566,100,8566,1,0
E,H,E,10417,100,10417,1,0
A,F,F,5173,100,5173,1,0
B,F,F,1365,100,1365,1,0
C,F,F,4645,100,4645,1,0
D,F,F,6187,100,6187,1,0
E,F,F,5090,100,5090,1,0
F,G,F,4843,100,4843,1,0
F,H,F,6217,100,6217,1,0
A,G,G,8679,100,8679,1,0
B,G,G,4831,100,4831,1,0
C,G,G,1462,100,1462,1,0
D,G,G,8645,100,8645,1,0
E,G,G,8555,100,8555,1,0
F,G,G,4812,100,4812,1,0
G,H,G,8864,100,8864,1,0
A,H,H,10390,100,10390,1,0
B,H,H,6952,100,6952,1,0
C,H,H,8990,100,8990,1,0
D,H,H,1484,100,1484,1,0
E,H,H,10395,100,10395,1,0
F,H,H,6244,100,6244,1,0
G,H,H,8907,100,8907,1,0
A,B,A,4689,100,4689,1,0
A,C,A,8055,100,8055,1,0
A,D,A,10173,100,10173,1,0
A,E,A,1212,100,1212,1,0
A,F,A,5183,100,5183,1,0
A,G,A,8720,100,8720,1,0
A,H,A,10376,100,10376,1,0
A,B,B,4691,100,4691,1,0
B,C,B,4208,100,4208,1,0
B,D,B,6654,100,6654,1,0
B,E,B,4839,100,4839,1,0
B,F,B,1380,100,1380,1,0
B,G,B,4810,100,4810,1,0
B,H,B,7010,100,7010,1,0
A,C,C,8047,100,8047,1,0
B,C,C,4210,100,4210,1,0
C,D,C,8503,100,8503,1,0
C,E,C,8065,100,8065,1,0
C,F,C,4664,100,4664,1,0
C,G,C,1500,100,1500,1,0
C,H,C,8929,100,8929,1,0
A,D,D,10177,100,10177,1,0
B,D,D,6598,100,6598,1,0
C,D,D,8497,100,8497,1,0
D,E,D,10326,100,10326,1,0
D,F,D,6151,100,6151,1,0
D,G,D,8635,100,8635,1,0
D,H,D,1497,100,1497,1,0
A,E,E,1247,100,1247,1,0
B,E,E,4810,100,4810,1,0
C,E,E,8101,100,8101,1,0
D,E,E,10423,100,10423,1,0
E,F,E,5067,100,5067,1,0
E,G,E,8522,100,8522,1,0
E,H,E,10389,100,10389,1,0
A,F,F,5175,100,5175,1,0
B,F,F,1423,100,1423,1,0
C,F,F,4657,100,4657,1,0
D,F,F,6132,100,6132,1,0
E,F,F,5064,100,5064,1,0
F,G,F,4831,100,4831,1,0
F,H,F,6234,100,6234,1,0
A,G,G,8724,100,8724,1,0
B,G,G,4827,100,4827,1,0
C,G,G,1491,100,1491,1,0
D,G,G,8705,100,8705,1,0
E,G,G,8524,100,8524,1,0
F,G,G,4818,100,4818,1,0
G,H,G,8902,100,8902,1,0
A,H,H,10357,100,10357,1,0
B,H,H,6950,100,6950,1,0
C,H,H,8959,100,8959,1,0
D,H,H,1512,100,1512,1,0
E,H,H,10397,100,10397,1,0
F,H,H,6195,100,6195,1,0
G,H,H,8830,100,8830,1,0
A,B,A,4675,100,4675,1,0
