a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,9024,100,9024,1,0
A,C,A,11500,100,11500,1,0
A,D,A,9364,100,9364,1,0
A,E,A,1422,100,1422,1,0
A,F,A,8909,100,8909,1,0
A,G,A,11501,100,11501,1,0
A,H,A,9577,100,9577,1,0
A,B,B,9003,100,9003,1,0
B,C,B,7842,100,7842,1,0
B,D,B,13005,100,13005,1,0
B,E,B,9163,100,9163,1,0
B,F,B,1410,100,1410,1,0
B,G,B,8072,100,8072,1,0
B,H,B,13188,100,13188,1,0
A,C,C,11481,100,11481,1,0
B,C,C,7864,100,7864,1,0
C,D,C,8563,100,8563,1,0
C,E,C,11718,100,11718,1,0
C,F,C,7998,100,7998,1,0
C,G,C,1416,100,1416,1,0
C,H,C,8782,100,8782,1,0
A,D,D,9364,100,9364,1,0
B,D,D,12978,100,12978,1,0
C,D,D,8623,100,8623,1,0
D,E,D,9579,100,9579,1,0
D,F,D,12969,100,12969,1,0
D,G,D,8539,100,8539,1,0
D,H,D,1261,100,1261,1,0
A,E,E,1392,100,1392,1,0
B,E,E,9148,100,9148,1,0
C,E,E,11713,100,11713,1,0
D,E,E,9603,100,9603,1,0
E,F,E,8927,100,8927,1,0
E,G,E,11583,100,11583,1,0
E,H,E,9539,100,9539,1,0
A,F,F,8964,100,8964,1,0
B,F,F,1427,100,1427,1,0
C,F,F,7989,100,7989,1,0
D,F,F,12992,100,12992,1,0
E,F,F,8888,100,8888,1,0
F,G,F,7946,100,7946,1,0
F,H,F,13013,100,13013,1,0
A,G,G,11518,100,11518,1,0
B,G,G,8080,100,8080,1,0
C,G,G,1428,100,1428,1,0
D,G,G,8558,100,8558,1,0
E,G,G,11582,100,11582,1,0
F,G,G,8009,100,8009,1,0
G,H,G,8527,100,8527,1,0
A,H,H,9537,100,9537,1,0
B,H,H,13186,100,13186,1,0
C,H,H,8761,100,8761,1,0
D,H,H,1243,100,1243,1,0
E,H,H,9553,100,9553,1,0
F,H,H,13002,100,13002,1,0
G,H,H,8545,100,8545,1,0
A,B,A,8956,100,8956,1,0
A,C,A,11480,100,11480,1,0
A,D,A,9369,100,9369,1,0
A,E,A,1371,100,1371,1,0
A,F,A,8967,100,8967,1,0
A,G,A,11569,100,11569,1,0
A,H,A,9508,100,9508,1,0
A,B,B,9026,100,9026,1,0
B,C,B,7848,100,7848,1,0
B,D,B,13013,100,13013,1,0
B,E,B,9154,100,9154,1,0
B,F,B,1360,100,1360,1,0
B,G,B,8096,100,8096,1,0
B,H,B,13238,100,13238,1,0
A,C,C,11532,100,11532,1,0
B,C,C,7856,100,7856,1,0
C,D,C,8559,100,8559,1,0
C,E,C,11710,100,11710,1,0
C,F,C,7986,100,7986,1,0
C,G,C,1395,100,1395,1,0
C,H,C,8780,100,8780,1,0
A,D,D,9357,100,9357,1,0
B,D,D,12986,100,12986,1,0
C,D,D,8577,100,8577,1,0
D,E,D,9566,100,9566,1,0
D,F,D,12986,100,12986,1,0
D,G,D,8556,100,8556,1,0
D,H,D,1253,100,1253,1,0
A,E,E,1498,100,1498,1,0
B,E,E,9153,100,9153,1,0
C,E,E,11657,100,11657,1,0
D,E,E,9607,100,9607,1,0
E,F,E,8903,100,8903,1,0
E,G,E,11589,100,11589,1,0
E,H,E,9549,100,9549,1,0
A,F,F,8896,100,8896,1,0
B,F,F,1425,100,1425,1,0
C,F,F,8017,100,8017,1,0
D,F,F,12972,100,12972,1,0
E,F,F,8882,100,8882,1,0
F,G,F,7998,100,7998,1,0
F,H,F,13046,100,13046,1,0
A,G,G,11536,100,11536,1,0
B,G,G,8046,100,8046,1,0
C,G,G,1392,100,1392,1,0
D,G,G,8582,100,8582,1,0
E,G,G,11604,100,11604,1,0
F,G,G,8019,100,8019,1,0
G,H,G,8562,100,8562,1,0
A,H,H,9514,100,9514,1,0
B,H,H,13184,100,13184,1,0
C,H,H,8771,100,8771,1,0
D,H,H,1255,100,1255,1,0
E,H,H,9593,100,9593,1,0
F,H,H,13019,100,13019,1,0
G,H,H,8551,100,8551,1,0
A,B,A,9007,100,9007,1,0
A,C,A,11486,100,11486,1,0
A,D,A,9371,100,9371,1,0
