host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count,tr_version,rx_mask,air_us,post_us,cycle_us,rx_seen,imu_valid,imu_n,acc_norm_mean_mg,acc_norm_std_mg,acc_norm_min_mg,acc_norm_max_mg,imu_skip_count,tag_temp_raw,tag_vbat_raw,rfd_joined,diag_source,tr_diag_version,rfd_host_elapsed_s,rfd_host_epoch_s,rfd_version,rfd_poll_seq,rfd_raw_mm,rfd_resp_rx_ts,rfd_carrier_integrator,anchor_diag_valid,anchor_diag_flags,anchor_fp_index,anchor_fp1,anchor_fp2,anchor_fp3,anchor_fp_sum,anchor_fp_sum_q8,anchor_cir_pwr,anchor_cir_pwr_q8,anchor_rxpacc,anchor_rxpacc_q8,anchor_std_noise,tag_diag_valid,tag_diag_flags,tag_fp_index,tag_fp1,tag_fp2,tag_fp3,tag_fp_sum,tag_fp_sum_q8,tag_cir_pwr,tag_cir_pwr_q8,tag_rxpacc,tag_rxpacc_q8,tag_std_noise,anchor_temp_raw,anchor_vbat_raw
0.054059,1783686842.599047,2147351,,BS955A,3,f,0,2,2842,2842,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.054059,1783686842.599047,2147351,,BS955A,3,f,0,3,3103,3103,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.054059,1783686842.599047,2147351,,BS955A,3,f,0,4,2894,2894,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.054059,1783686842.599047,2147351,,BS955A,3,f,0,5,2199,2199,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.054059,1783686842.599047,2147351,,BS955A,3,f,0,6,2864,2864,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.054059,1783686842.599047,2147351,,BS955A,3,f,0,7,3130,3130,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104459,1783686842.649447,2147352,,BS955A,3,f,0,0,3172,3172,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104459,1783686842.649447,2147352,,BS955A,3,f,0,1,2060,2060,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104459,1783686842.649447,2147352,,BS955A,3,f,0,2,0,2842,96,0,T,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104459,1783686842.649447,2147352,,BS955A,3,f,0,3,3099,3099,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104459,1783686842.649447,2147352,,BS955A,3,f,0,4,2931,2931,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104459,1783686842.649447,2147352,,BS955A,3,f,0,5,2253,2253,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104459,1783686842.649447,2147352,,BS955A,3,f,0,6,2875,2875,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104459,1783686842.649447,2147352,,BS955A,3,f,0,7,3258,3258,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110461,1783686842.655449,2087317,,BSCCF4,4,f,0,0,3130,3130,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110461,1783686842.655449,2087317,,BSCCF4,4,f,0,1,2618,2618,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110461,1783686842.655449,2087317,,BSCCF4,4,f,0,2,2794,2794,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110461,1783686842.655449,2087317,,BSCCF4,4,f,0,3,3263,3263,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110461,1783686842.655449,2087317,,BSCCF4,4,f,0,4,2920,2920,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110461,1783686842.655449,2087317,,BSCCF4,4,f,0,5,2270,2270,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110461,1783686842.655449,2087317,,BSCCF4,4,f,0,6,2772,2772,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110461,1783686842.655449,2087317,,BSCCF4,4,f,0,7,2928,2928,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114399,1783686842.659387,2087318,,BSCCF4,4,f,0,0,3136,3136,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114399,1783686842.659387,2087318,,BSCCF4,4,f,0,1,2638,2638,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114399,1783686842.659387,2087318,,BSCCF4,4,f,0,2,2739,2739,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114399,1783686842.659387,2087318,,BSCCF4,4,f,0,3,3205,3205,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114399,1783686842.659387,2087318,,BSCCF4,4,f,0,4,2912,2912,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114399,1783686842.659387,2087318,,BSCCF4,4,f,0,5,2196,2196,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114399,1783686842.659387,2087318,,BSCCF4,4,f,0,6,2750,2750,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114399,1783686842.659387,2087318,,BSCCF4,4,f,0,7,3124,3124,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.133981,1783686842.678969,2147353,,BS955A,3,f,0,0,3171,3171,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.133981,1783686842.678969,2147353,,BS955A,3,f,0,1,2081,2081,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.133981,1783686842.678969,2147353,,BS955A,3,f,0,2,2827,2827,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.133981,1783686842.678969,2147353,,BS955A,3,f,0,3,0,3099,96,0,T,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.133981,1783686842.678969,2147353,,BS955A,3,f,0,4,2844,2844,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.133981,1783686842.678969,2147353,,BS955A,3,f,0,5,2197,2197,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.133981,1783686842.678969,2147353,,BS955A,3,f,0,6,0,2875,96,0,T,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.133981,1783686842.678969,2147353,,BS955A,3,f,0,7,3217,3217,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.200605,1783686842.745593,2091012,,BS9336,2,f,0,0,2861,2861,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.200605,1783686842.745593,2091012,,BS9336,2,f,0,1,2087,2087,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.200605,1783686842.745593,2091012,,BS9336,2,f,0,2,3224,3224,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.200605,1783686842.745593,2091012,,BS9336,2,f,0,3,3577,3577,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.200605,1783686842.745593,2091012,,BS9336,2,f,0,4,2608,2608,94,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.200605,1783686842.745593,2091012,,BS9336,2,f,0,5,2066,2066,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.200605,1783686842.745593,2091012,,BS9336,2,f,0,6,3112,3112,94,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.200605,1783686842.745593,2091012,,BS9336,2,f,0,7,3326,3326,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.231338,1783686842.776326,2147354,,BS955A,3,f,0,0,3176,3176,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.231338,1783686842.776326,2147354,,BS955A,3,f,0,1,2059,2059,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.231338,1783686842.776326,2147354,,BS955A,3,f,0,2,2816,2816,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.231338,1783686842.776326,2147354,,BS955A,3,f,0,3,3133,3133,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.231338,1783686842.776326,2147354,,BS955A,3,f,0,4,2857,2857,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.231338,1783686842.776326,2147354,,BS955A,3,f,0,5,2125,2125,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.231338,1783686842.776326,2147354,,BS955A,3,f,0,6,2861,2861,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.231338,1783686842.776326,2147354,,BS955A,3,f,0,7,3156,3156,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.238273,1783686842.783261,2087319,,BSCCF4,4,f,0,0,3159,3159,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.238273,1783686842.783261,2087319,,BSCCF4,4,f,0,1,2694,2694,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.238273,1783686842.783261,2087319,,BSCCF4,4,f,0,2,2761,2761,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.238273,1783686842.783261,2087319,,BSCCF4,4,f,0,3,3196,3196,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.238273,1783686842.783261,2087319,,BSCCF4,4,f,0,4,2920,2920,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.238273,1783686842.783261,2087319,,BSCCF4,4,f,0,5,2315,2315,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.238273,1783686842.783261,2087319,,BSCCF4,4,f,0,6,2780,2780,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.238273,1783686842.783261,2087319,,BSCCF4,4,f,0,7,3021,3021,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.298122,1783686842.84311,2091013,,BS9336,2,f,0,0,2844,2844,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.298122,1783686842.84311,2091013,,BS9336,2,f,0,1,2080,2080,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.298122,1783686842.84311,2091013,,BS9336,2,f,0,2,3258,3258,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.298122,1783686842.84311,2091013,,BS9336,2,f,0,3,3592,3592,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.298122,1783686842.84311,2091013,,BS9336,2,f,0,4,2564,2564,94,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.298122,1783686842.84311,2091013,,BS9336,2,f,0,5,1983,1983,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.298122,1783686842.84311,2091013,,BS9336,2,f,0,6,3164,3164,94,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.298122,1783686842.84311,2091013,,BS9336,2,f,0,7,3228,3228,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.301919,1783686842.846907,2091014,,BS9336,2,f,0,0,2849,2849,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.301919,1783686842.846907,2091014,,BS9336,2,f,0,1,2085,2085,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.301919,1783686842.846907,2091014,,BS9336,2,f,0,2,3267,3267,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.301919,1783686842.846907,2091014,,BS9336,2,f,0,3,3626,3626,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.301919,1783686842.846907,2091014,,BS9336,2,f,0,4,2611,2611,95,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.301919,1783686842.846907,2091014,,BS9336,2,f,0,5,2048,2048,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.301919,1783686842.846907,2091014,,BS9336,2,f,0,6,3159,3159,95,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.301919,1783686842.846907,2091014,,BS9336,2,f,0,7,3249,3249,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.403936,1783686842.948924,2091015,,BS9336,2,f,0,0,2842,2842,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.403936,1783686842.948924,2091015,,BS9336,2,f,0,1,2043,2043,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.403936,1783686842.948924,2091015,,BS9336,2,f,0,2,3277,3277,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.403936,1783686842.948924,2091015,,BS9336,2,f,0,3,3632,3632,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.403936,1783686842.948924,2091015,,BS9336,2,f,0,4,2604,2604,95,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.403936,1783686842.948924,2091015,,BS9336,2,f,0,5,2021,2021,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.403936,1783686842.948924,2091015,,BS9336,2,f,0,6,3208,3208,95,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.403936,1783686842.948924,2091015,,BS9336,2,f,0,7,3325,3325,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,124,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.418059,1783686842.963047,2087320,,BSCCF4,4,f,0,0,3142,3142,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,1,rfd_legacy,,0.420456,1783686842.965444,1,115,3137,2611857931,5215,1,3,47669,7661,6636,4205,18502,72,2342,9,124,124,36,0,0,0,0,0,0,0,0,0,0,0,0,0,45,120
0.418059,1783686842.963047,2087320,,BSCCF4,4,f,0,1,2646,2646,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,1,rfd_legacy,,0.471282,1783686843.01627,1,115,2661,2677393363,3028,1,3,47709,7150,7015,6457,20622,81,1878,7,124,124,60,0,0,0,0,0,0,0,0,0,0,0,0,0,104,233
0.418059,1783686842.963047,2087320,,BSCCF4,4,f,0,2,2784,2784,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,1,rfd_legacy,,0.475817,1783686843.020805,1,115,2780,2742930238,5910,1,3,47657,6592,6887,5132,18611,73,2024,8,117,117,40,0,0,0,0,0,0,0,0,0,0,0,0,0,22,132
0.418059,1783686842.963047,2087320,,BSCCF4,4,f,0,3,3223,3223,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,1,rfd_legacy,,0.522623,1783686843.067611,1,115,3194,2808466600,6249,1,3,47769,7292,7500,6143,20935,82,2066,8,122,122,72,0,0,0,0,0,0,0,0,0,0,0,0,0,152,8
0.418059,1783686842.963047,2087320,,BSCCF4,4,f,0,4,2916,2916,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,1,rfd_legacy,,0.468767,1783686843.013755,1,115,2931,2874003165,7858,1,3,47950,4538,6708,6106,17352,68,2137,8,123,123,44,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36
0.418059,1783686842.963047,2087320,,BSCCF4,4,f,0,5,2237,2237,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,1,rfd_legacy,,0.473501,1783686843.018489,1,115,2310,2939536975,-1366,1,3,47945,7150,7419,7350,21919,86,1929,8,120,120,48,0,0,0,0,0,0,0,0,0,0,0,0,0,255,145
0.418059,1783686842.963047,2087320,,BSCCF4,4,f,0,6,2797,2797,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,1,rfd_legacy,,0.520048,1783686843.065036,1,115,2760,3005076102,10516,1,3,47703,7079,7093,6431,20603,80,2103,8,122,122,44,0,0,0,0,0,0,0,0,0,0,0,0,0,90,172
0.418059,1783686842.963047,2087320,,BSCCF4,4,f,0,7,2944,2944,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,121,213,1,rfd_legacy,,0.524835,1783686843.069823,1,115,2907,3070611178,5819,1,3,47791,6606,6966,4640,18212,71,1839,7,123,123,56,0,0,0,0,0,0,0,0,0,0,0,0,0,5,107
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,0,3156,3156,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,1,2081,2081,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,2,2819,2819,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,3,3135,3135,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,4,2794,2794,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,5,2206,2206,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
