a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,5295,100,5295,1,0
A,C,A,9566,100,9566,1,0
A,D,A,9106,100,9106,1,0
A,E,A,1144,100,1144,1,0
A,F,A,5604,100,5604,1,0
A,G,A,9926,100,9926,1,0
A,H,A,9334,100,9334,1,0
A,B,B,5294,100,5294,1,0
B,C,B,4679,100,4679,1,0
B,D,B,6110,100,6110,1,0
B,E,B,5440,100,5440,1,0
B,F,B,1389,100,1389,1,0
B,G,B,5167,100,5167,1,0
B,H,B,6189,100,6189,1,0
A,C,C,9525,100,9525,1,0
B,C,C,4657,100,4657,1,0
C,D,C,8636,100,8636,1,0
C,E,C,9606,100,9606,1,0
C,F,C,4826,100,4826,1,0
C,G,C,1358,100,1358,1,0
C,H,C,8499,100,8499,1,0
A,D,D,9147,100,9147,1,0
B,D,D,6066,100,6066,1,0
C,D,D,8613,100,8613,1,0
D,E,D,9249,100,9249,1,0
D,F,D,5909,100,5909,1,0
D,G,D,9018,100,9018,1,0
D,H,D,1650,100,1650,1,0
A,E,E,1193,100,1193,1,0
B,E,E,5426,100,5426,1,0
C,E,E,9563,100,9563,1,0
D,E,E,9292,100,9292,1,0
E,F,E,5507,100,5507,1,0
E,G,E,9830,100,9830,1,0
E,H,E,9276,100,9276,1,0
A,F,F,5650,100,5650,1,0
B,F,F,1372,100,1372,1,0
C,F,F,4853,100,4853,1,0
D,F,F,5941,100,5941,1,0
E,F,F,5491,100,5491,1,0
F,G,F,4991,100,4991,1,0
F,H,F,5712,100,5712,1,0
A,G,G,9916,100,9916,1,0
B,G,G,5161,100,5161,1,0
C,G,G,1357,100,1357,1,0
D,G,G,8987,100,8987,1,0
E,G,G,9838,100,9838,1,0
F,G,G,4963,100,4963,1,0
G,H,G,8616,100,8616,1,0
A,H,H,9344,100,9344,1,0
B,H,H,6165,100,6165,1,0
C,H,H,8436,100,8436,1,0
D,H,H,1657,100,1657,1,0
E,H,H,9282,100,9282,1,0
F,H,H,5659,100,5659,1,0
G,H,H,8587,100,8587,1,0
A,B,A,5248,100,5248,1,0
A,C,A,9559,100,9559,1,0
A,D,A,9107,100,9107,1,0
A,E,A,1156,100,1156,1,0
A,F,A,5585,100,5585,1,0
A,G,A,9886,100,9886,1,0
A,H,A,9358,100,9358,1,0
A,B,B,5277,100,5277,1,0
B,C,B,4618,100,4618,1,0
B,D,B,6056,100,6056,1,0
B,E,B,5424,100,5424,1,0
B,F,B,1387,100,1387,1,0
B,G,B,5152,100,5152,1,0
B,H,B,6170,100,6170,1,0
A,C,C,9534,100,9534,1,0
B,C,C,4675,100,4675,1,0
C,D,C,8616,100,8616,1,0
C,E,C,9626,100,9626,1,0
C,F,C,4863,100,4863,1,0
C,G,C,1360,100,1360,1,0
C,H,C,8478,100,8478,1,0
A,D,D,9092,100,9092,1,0
B,D,D,6085,100,6085,1,0
C,D,D,8601,100,8601,1,0
D,E,D,9216,100,9216,1,0
D,F,D,5976,100,5976,1,0
D,G,D,9051,100,9051,1,0
D,H,D,1675,100,1675,1,0
A,E,E,1155,100,1155,1,0
B,E,E,5370,100,5370,1,0
C,E,E,9611,100,9611,1,0
D,E,E,9243,100,9243,1,0
E,F,E,5511,100,5511,1,0
E,G,E,9830,100,9830,1,0
E,H,E,9287,100,9287,1,0
A,F,F,5631,100,5631,1,0
B,F,F,1364,100,1364,1,0
C,F,F,4851,100,4851,1,0
D,F,F,5927,100,5927,1,0
E,F,F,5508,100,5508,1,0
F,G,F,4984,100,4984,1,0
F,H,F,5626,100,5626,1,0
A,G,G,9895,100,9895,1,0
B,G,G,5132,100,5132,1,0
C,G,G,1327,100,1327,1,0
D,G,G,8998,100,8998,1,0
E,G,G,9826,100,9826,1,0
F,G,G,4943,100,4943,1,0
G,H,G,8603,100,8603,1,0
A,H,H,9299,100,9299,1,0
B,H,H,6177,100,6177,1,0
C,H,H,8448,100,8448,1,0
D,H,H,1702,100,1702,1,0
E,H,H,9290,100,9290,1,0
F,H,H,5685,100,5685,1,0
G,H,H,8573,100,8573,1,0
A,B,A,5279,100,5279,1,0
A,C,A,9505,100,9505,1,0
A,D,A,9110,100,9110,1,0
A,E,A,1136,100,1136,1,0
A,F,A,5630,100,5630,1,0
A,G,A,9877,100,9877,1,0
A,H,A,9345,100,9345,1,0
A,B,B,5322,100,5322,1,0
B,C,B,4644,100,4644,1,0
B,D,B,6060,100,6060,1,0
B,E,B,5462,100,5462,1,0
B,F,B,1370,100,1370,1,0
B,G,B,5133,100,5133,1,0
B,H,B,6121,100,6121,1,0
A,C,C,9516,100,9516,1,0
B,C,C,4655,100,4655,1,0
C,D,C,8603,100,8603,1,0
C,E,C,9620,100,9620,1,0
C,F,C,4824,100,4824,1,0
C,G,C,1365,100,1365,1,0
C,H,C,8433,100,8433,1,0
A,D,D,9108,100,9108,1,0
B,D,D,6093,100,6093,1,0
C,D,D,8570,100,8570,1,0
D,E,D,9235,100,9235,1,0
D,F,D,5970,100,5970,1,0
D,G,D,9048,100,9048,1,0
D,H,D,1700,100,1700,1,0
A,E,E,1172,100,1172,1,0
B,E,E,5425,100,5425,1,0
C,E,E,9595,100,9595,1,0
D,E,E,9220,100,9220,1,0
E,F,E,5502,100,5502,1,0
E,G,E,9826,100,9826,1,0
E,H,E,9248,100,9248,1,0
A,F,F,5649,100,5649,1,0
B,F,F,1383,100,1383,1,0
C,F,F,4843,100,4843,1,0
D,F,F,5938,100,5938,1,0
E,F,F,5498,100,5498,1,0
F,G,F,4986,100,4986,1,0
F,H,F,5609,100,5609,1,0
A,G,G,9908,100,9908,1,0
B,G,G,5173,100,5173,1,0
C,G,G,1315,100,1315,1,0
D,G,G,9045,100,9045,1,0
E,G,G,9836,100,9836,1,0
F,G,G,4961,100,4961,1,0
G,H,G,8622,100,8622,1,0
A,H,H,9353,100,9353,1,0
B,H,H,6152,100,6152,1,0
C,H,H,8477,100,8477,1,0
D,H,H,1640,100,1640,1,0
E,H,H,9280,100,9280,1,0
F,H,H,5687,100,5687,1,0
G,H,H,8616,100,8616,1,0
A,B,A,5259,100,5259,1,0
A,C,A,9506,100,9506,1,0
A,D,A,9102,100,9102,1,0
A,E,A,1157,100,1157,1,0
A,F,A,5632,100,5632,1,0
A,G,A,9964,100,9964,1,0
A,H,A,9319,100,9319,1,0
A,B,B,5280,100,5280,1,0
B,C,B,4664,100,4664,1,0
B,D,B,6142,100,6142,1,0
B,E,B,5422,100,5422,1,0
B,F,B,1383,100,1383,1,0
B,G,B,5165,100,5165,1,0
B,H,B,6153,100,6153,1,0
A,C,C,9510,100,9510,1,0
B,C,C,4644,100,4644,1,0
C,D,C,8632,100,8632,1,0
C,E,C,9623,100,9623,1,0
C,F,C,4831,100,4831,1,0
C,G,C,1355,100,1355,1,0
C,H,C,8478,100,8478,1,0
A,D,D,9107,100,9107,1,0
B,D,D,6140,100,6140,1,0
C,D,D,8625,100,8625,1,0
D,E,D,9276,100,9276,1,0
D,F,D,5956,100,5956,1,0
D,G,D,9001,100,9001,1,0
D,H,D,1672,100,1672,1,0
A,E,E,1136,100,1136,1,0
B,E,E,5416,100,5416,1,0
C,E,E,9614,100,9614,1,0
D,E,E,9261,100,9261,1,0
E,F,E,5518,100,5518,1,0
E,G,E,9831,100,9831,1,0
E,H,E,9283,100,9283,1,0
A,F,F,5655,100,5655,1,0
B,F,F,1406,100,1406,1,0
C,F,F,4837,100,4837,1,0
D,F,F,5934,100,5934,1,0
E,F,F,5494,100,5494,1,0
F,G,F,4988,100,4988,1,0
F,H,F,5673,100,5673,1,0
A,G,G,9898,100,9898,1,0
B,G,G,5138,100,5138,1,0
C,G,G,1339,100,1339,1,0
D,G,G,9011,100,9011,1,0
E,G,G,9827,100,9827,1,0
F,G,G,4974,100,4974,1,0
G,H,G,8580,100,8580,1,0
A,H,H,9347,100,9347,1,0
B,H,H,6244,100,6244,1,0
C,H,H,8422,100,8422,1,0
D,H,H,1710,100,1710,1,0
E,H,H,9281,100,9281,1,0
F,H,H,5666,100,5666,1,0
G,H,H,8624,100,8624,1,0
A,B,A,5295,100,5295,1,0
A,C,A,9567,100,9567,1,0
A,D,A,9105,100,9105,1,0
A,E,A,1187,100,1187,1,0
A,F,A,5632,100,5632,1,0
A,G,A,9900,100,9900,1,0
A,H,A,9364,100,9364,1,0
A,B,B,5288,100,5288,1,0
B,C,B,4678,100,4678,1,0
B,D,B,6119,100,6119,1,0
B,E,B,5459,100,5459,1,0
B,F,B,1376,100,1376,1,0
B,G,B,5133,100,5133,1,0
B,H,B,6174,100,6174,1,0
A,C,C,9553,100,9553,1,0
B,C,C,4665,100,4665,1,0
C,D,C,8597,100,8597,1,0
C,E,C,9595,100,9595,1,0
C,F,C,4839,100,4839,1,0
C,G,C,1331,100,1331,1,0
C,H,C,8430,100,8430,1,0
A,D,D,9123,100,9123,1,0
B,D,D,6120,100,6120,1,0
C,D,D,8598,100,8598,1,0
D,E,D,9254,100,9254,1,0
D,F,D,5983,100,5983,1,0
D,G,D,9031,100,9031,1,0
D,H,D,1705,100,1705,1,0
A,E,E,1247,100,1247,1,0
B,E,E,5437,100,5437,1,0
C,E,E,9617,100,9617,1,0
D,E,E,9240,100,9240,1,0
E,F,E,5493,100,5493,1,0
E,G,E,9817,100,9817,1,0
E,H,E,9285,100,9285,1,0
A,F,F,5645,100,5645,1,0
B,F,F,1373,100,1373,1,0
C,F,F,4856,100,4856,1,0
D,F,F,5921,100,5921,1,0
E,F,F,5500,100,5500,1,0
F,G,F,4978,100,4978,1,0
F,H,F,5664,100,5664,1,0
A,G,G,9895,100,9895,1,0
B,G,G,5155,100,5155,1,0
C,G,G,1306,100,1306,1,0
D,G,G,9004,100,9004,1,0
E,G,G,9829,100,9829,1,0
F,G,G,4976,100,4976,1,0
