a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2880,100,2880,1,0
A,C,A,3565,100,3565,1,0
A,D,A,4059,100,4059,1,0
A,E,A,1481,100,1481,1,0
A,F,A,3188,100,3188,1,0
A,G,A,3883,100,3883,1,0
A,H,A,4202,100,4202,1,0
A,B,B,2885,100,2885,1,0
B,C,B,1776,100,1776,1,0
B,D,B,1321,100,1321,1,0
B,E,B,3276,100,3276,1,0
B,F,B,1414,100,1414,1,0
B,G,B,2467,100,2467,1,0
B,H,B,1849,100,1849,1,0
A,C,C,3565,100,3565,1,0
B,C,C,1760,100,1760,1,0
C,D,C,2566,100,2566,1,0
C,E,C,3982,100,3982,1,0
C,F,C,2317,100,2317,1,0
C,G,C,1548,100,1548,1,0
C,H,C,3025,100,3025,1,0
A,D,D,4056,100,4056,1,0
B,D,D,1329,100,1329,1,0
C,D,D,2627,100,2627,1,0
D,E,D,4362,100,4362,1,0
D,F,D,1955,100,1955,1,0
D,G,D,3251,100,3251,1,0
D,H,D,1557,100,1557,1,0
A,E,E,1487,100,1487,1,0
B,E,E,3304,100,3304,1,0
C,E,E,3950,100,3950,1,0
D,E,E,4351,100,4351,1,0
E,F,E,2891,100,2891,1,0
E,G,E,3715,100,3715,1,0
E,H,E,3926,100,3926,1,0
A,F,F,3170,100,3170,1,0
B,F,F,1429,100,1429,1,0
C,F,F,2295,100,2295,1,0
D,F,F,1931,100,1931,1,0
E,F,F,2887,100,2887,1,0
F,G,F,2010,100,2010,1,0
F,H,F,1215,100,1215,1,0
A,G,G,3867,100,3867,1,0
B,G,G,2468,100,2468,1,0
C,G,G,1544,100,1544,1,0
D,G,G,3185,100,3185,1,0
E,G,G,3716,100,3716,1,0
F,G,G,2014,100,2014,1,0
G,H,G,2842,100,2842,1,0
A,H,H,4146,100,4146,1,0
B,H,H,1839,100,1839,1,0
C,H,H,2917,100,2917,1,0
D,H,H,1515,100,1515,1,0
E,H,H,3960,100,3960,1,0
F,H,H,1191,100,1191,1,0
G,H,H,2820,100,2820,1,0
A,B,A,2893,100,2893,1,0
A,C,A,3500,100,3500,1,0
A,D,A,4055,100,4055,1,0
A,E,A,1476,100,1476,1,0
A,F,A,3191,100,3191,1,0
A,G,A,3850,100,3850,1,0
A,H,A,4182,100,4182,1,0
A,B,B,2895,100,2895,1,0
B,C,B,1766,100,1766,1,0
B,D,B,1254,100,1254,1,0
B,E,B,3295,100,3295,1,0
B,F,B,1410,100,1410,1,0
B,G,B,2477,100,2477,1,0
