a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,7410,100,7410,1,0
A,C,A,11825,100,11825,1,0
A,D,A,9207,100,9207,1,0
A,E,A,1385,100,1385,1,0
A,F,A,7326,100,7326,1,0
A,G,A,11852,100,11852,1,0
A,H,A,9249,100,9249,1,0
A,B,B,7431,100,7431,1,0
B,C,B,7546,100,7546,1,0
B,D,B,9234,100,9234,1,0
B,E,B,7534,100,7534,1,0
B,F,B,1267,100,1267,1,0
B,G,B,7643,100,7643,1,0
B,H,B,9218,100,9218,1,0
A,C,C,11845,100,11845,1,0
B,C,C,7527,100,7527,1,0
C,D,C,5831,100,5831,1,0
C,E,C,11879,100,11879,1,0
C,F,C,7754,100,7754,1,0
C,G,C,1366,100,1366,1,0
C,H,C,5850,100,5850,1,0
A,D,D,9233,100,9233,1,0
B,D,D,9261,100,9261,1,0
C,D,D,5799,100,5799,1,0
D,E,D,9241,100,9241,1,0
D,F,D,9299,100,9299,1,0
D,G,D,5931,100,5931,1,0
D,H,D,1478,100,1478,1,0
A,E,E,1352,100,1352,1,0
B,E,E,7541,100,7541,1,0
C,E,E,11882,100,11882,1,0
D,E,E,9240,100,9240,1,0
E,F,E,7237,100,7237,1,0
E,G,E,11771,100,11771,1,0
E,H,E,9011,100,9011,1,0
A,F,F,7349,100,7349,1,0
B,F,F,1270,100,1270,1,0
C,F,F,7737,100,7737,1,0
D,F,F,9306,100,9306,1,0
E,F,F,7215,100,7215,1,0
F,G,F,7632,100,7632,1,0
F,H,F,9057,100,9057,1,0
A,G,G,11893,100,11893,1,0
B,G,G,7605,100,7605,1,0
C,G,G,1309,100,1309,1,0
D,G,G,5931,100,5931,1,0
E,G,G,11771,100,11771,1,0
F,G,G,7611,100,7611,1,0
G,H,G,5678,100,5678,1,0
A,H,H,9228,100,9228,1,0
B,H,H,9148,100,9148,1,0
C,H,H,5882,100,5882,1,0
D,H,H,1487,100,1487,1,0
E,H,H,9045,100,9045,1,0
F,H,H,9056,100,9056,1,0
G,H,H,5689,100,5689,1,0
A,B,A,7410,100,7410,1,0
A,C,A,11917,100,11917,1,0
A,D,A,9229,100,9229,1,0
A,E,A,1375,100,1375,1,0
A,F,A,7321,100,7321,1,0
A,G,A,11904,100,11904,1,0
A,H,A,9249,100,9249,1,0
A,B,B,7424,100,7424,1,0
B,C,B,7576,100,7576,1,0
B,D,B,9235,100,9235,1,0
B,E,B,7550,100,7550,1,0
B,F,B,1270,100,1270,1,0
B,G,B,7616,100,7616,1,0
B,H,B,9175,100,9175,1,0
A,C,C,11915,100,11915,1,0
B,C,C,7521,100,7521,1,0
C,D,C,5787,100,5787,1,0
C,E,C,11846,100,11846,1,0
C,F,C,7727,100,7727,1,0
C,G,C,1366,100,1366,1,0
C,H,C,5890,100,5890,1,0
A,D,D,9196,100,9196,1,0
B,D,D,9268,100,9268,1,0
C,D,D,5821,100,5821,1,0
D,E,D,9273,100,9273,1,0
D,F,D,9330,100,9330,1,0
D,G,D,5926,100,5926,1,0
D,H,D,1466,100,1466,1,0
A,E,E,1331,100,1331,1,0
B,E,E,7536,100,7536,1,0
C,E,E,11870,100,11870,1,0
