a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,4510,100,4510,1,0
A,C,A,5135,100,5135,1,0
A,D,A,3732,100,3732,1,0
A,E,A,1465,100,1465,1,0
A,F,A,4674,100,4674,1,0
A,G,A,5259,100,5259,1,0
A,H,A,4032,100,4032,1,0
A,B,B,4537,100,4537,1,0
B,C,B,3009,100,3009,1,0
B,D,B,5254,100,5254,1,0
B,E,B,4668,100,4668,1,0
B,F,B,1275,100,1275,1,0
B,G,B,3259,100,3259,1,0
B,H,B,5619,100,5619,1,0
A,C,C,5110,100,5110,1,0
B,C,C,3038,100,3038,1,0
C,D,C,3483,100,3483,1,0
C,E,C,5299,100,5299,1,0
C,F,C,3272,100,3272,1,0
C,G,C,1373,100,1373,1,0
C,H,C,3919,100,3919,1,0
A,D,D,3723,100,3723,1,0
B,D,D,5250,100,5250,1,0
C,D,D,3455,100,3455,1,0
D,E,D,3988,100,3988,1,0
D,F,D,5384,100,5384,1,0
D,G,D,3709,100,3709,1,0
D,H,D,1355,100,1355,1,0
A,E,E,1395,100,1395,1,0
B,E,E,4698,100,4698,1,0
C,E,E,5270,100,5270,1,0
D,E,E,4001,100,4001,1,0
E,F,E,4458,100,4458,1,0
E,G,E,4992,100,4992,1,0
E,H,E,3768,100,3768,1,0
A,F,F,4669,100,4669,1,0
B,F,F,1333,100,1333,1,0
C,F,F,3282,100,3282,1,0
D,F,F,5388,100,5388,1,0
E,F,F,4432,100,4432,1,0
F,G,F,2901,100,2901,1,0
F,H,F,5478,100,5478,1,0
A,G,G,5179,100,5179,1,0
B,G,G,3248,100,3248,1,0
C,G,G,1398,100,1398,1,0
D,G,G,3711,100,3711,1,0
E,G,G,4987,100,4987,1,0
F,G,G,2892,100,2892,1,0
G,H,G,3672,100,3672,1,0
A,H,H,3969,100,3969,1,0
B,H,H,5589,100,5589,1,0
C,H,H,3917,100,3917,1,0
D,H,H,1305,100,1305,1,0
E,H,H,3787,100,3787,1,0
F,H,H,5468,100,5468,1,0
G,H,H,3694,100,3694,1,0
A,B,A,4497,100,4497,1,0
A,C,A,5172,100,5172,1,0
A,D,A,3733,100,3733,1,0
A,E,A,1481,100,1481,1,0
A,F,A,4675,100,4675,1,0
A,G,A,5239,100,5239,1,0
A,H,A,4012,100,4012,1,0
A,B,B,4490,100,4490,1,0
B,C,B,3015,100,3015,1,0
B,D,B,5223,100,5223,1,0
B,E,B,4644,100,4644,1,0
B,F,B,1304,100,1304,1,0
B,G,B,3266,100,3266,1,0
B,H,B,5599,100,5599,1,0
A,C,C,5118,100,5118,1,0
B,C,C,3051,100,3051,1,0
C,D,C,3444,100,3444,1,0
C,E,C,5234,100,5234,1,0
C,F,C,3276,100,3276,1,0
C,G,C,1437,100,1437,1,0
C,H,C,3940,100,3940,1,0
A,D,D,3728,100,3728,1,0
B,D,D,5262,100,5262,1,0
C,D,D,3461,100,3461,1,0
D,E,D,4065,100,4065,1,0
D,F,D,5376,100,5376,1,0
D,G,D,3734,100,3734,1,0
D,H,D,1322,100,1322,1,0
A,E,E,1442,100,1442,1,0
B,E,E,4688,100,4688,1,0
C,E,E,5259,100,5259,1,0
D,E,E,3971,100,3971,1,0
E,F,E,4460,100,4460,1,0
E,G,E,4971,100,4971,1,0
E,H,E,3798,100,3798,1,0
A,F,F,4657,100,4657,1,0
B,F,F,1281,100,1281,1,0
C,F,F,3282,100,3282,1,0
D,F,F,5383,100,5383,1,0
E,F,F,4418,100,4418,1,0
F,G,F,2911,100,2911,1,0
F,H,F,5460,100,5460,1,0
A,G,G,5201,100,5201,1,0
B,G,G,3283,100,3283,1,0
C,G,G,1322,100,1322,1,0
D,G,G,3709,100,3709,1,0
E,G,G,4969,100,4969,1,0
F,G,G,2879,100,2879,1,0
G,H,G,3727,100,3727,1,0
A,H,H,4031,100,4031,1,0
B,H,H,5615,100,5615,1,0
C,H,H,3893,100,3893,1,0
D,H,H,1280,100,1280,1,0
E,H,H,3800,100,3800,1,0
F,H,H,5521,100,5521,1,0
G,H,H,3682,100,3682,1,0
A,B,A,4529,100,4529,1,0
A,C,A,5110,100,5110,1,0
A,D,A,3740,100,3740,1,0
A,E,A,1500,100,1500,1,0
A,F,A,4710,100,4710,1,0
A,G,A,5272,100,5272,1,0
A,H,A,4005,100,4005,1,0
A,B,B,4486,100,4486,1,0
B,C,B,2997,100,2997,1,0
B,D,B,5260,100,5260,1,0
B,E,B,4628,100,4628,1,0
B,F,B,1290,100,1290,1,0
B,G,B,3253,100,3253,1,0
B,H,B,5696,100,5696,1,0
A,C,C,5114,100,5114,1,0
B,C,C,3041,100,3041,1,0
C,D,C,3473,100,3473,1,0
C,E,C,5273,100,5273,1,0
C,F,C,3257,100,3257,1,0
C,G,C,1440,100,1440,1,0
C,H,C,3906,100,3906,1,0
A,D,D,3753,100,3753,1,0
B,D,D,5216,100,5216,1,0
C,D,D,3461,100,3461,1,0
D,E,D,4002,100,4002,1,0
D,F,D,5375,100,5375,1,0
D,G,D,3699,100,3699,1,0
D,H,D,1327,100,1327,1,0
A,E,E,1449,100,1449,1,0
B,E,E,4713,100,4713,1,0
C,E,E,5280,100,5280,1,0
D,E,E,3977,100,3977,1,0
E,F,E,4420,100,4420,1,0
E,G,E,4998,100,4998,1,0
E,H,E,3824,100,3824,1,0
A,F,F,4681,100,4681,1,0
B,F,F,1258,100,1258,1,0
C,F,F,3281,100,3281,1,0
D,F,F,5405,100,5405,1,0
E,F,F,4429,100,4429,1,0
F,G,F,2904,100,2904,1,0
F,H,F,5466,100,5466,1,0
A,G,G,5199,100,5199,1,0
B,G,G,3216,100,3216,1,0
C,G,G,1376,100,1376,1,0
D,G,G,3714,100,3714,1,0
E,G,G,4989,100,4989,1,0
F,G,G,2907,100,2907,1,0
G,H,G,3704,100,3704,1,0
A,H,H,4001,100,4001,1,0
B,H,H,5632,100,5632,1,0
C,H,H,3938,100,3938,1,0
D,H,H,1282,100,1282,1,0
E,H,H,3819,100,3819,1,0
F,H,H,5468,100,5468,1,0
G,H,H,3712,100,3712,1,0
A,B,A,4468,100,4468,1,0
A,C,A,5166,100,5166,1,0
A,D,A,3756,100,3756,1,0
A,E,A,1414,100,1414,1,0
A,F,A,4738,100,4738,1,0
A,G,A,5271,100,5271,1,0
A,H,A,3990,100,3990,1,0
A,B,B,4523,100,4523,1,0
B,C,B,3006,100,3006,1,0
B,D,B,5274,100,5274,1,0
B,E,B,4655,100,4655,1,0
B,F,B,1307,100,1307,1,0
B,G,B,3232,100,3232,1,0
B,H,B,5675,100,5675,1,0
A,C,C,5146,100,5146,1,0
B,C,C,3025,100,3025,1,0
C,D,C,3458,100,3458,1,0
C,E,C,5233,100,5233,1,0
C,F,C,3268,100,3268,1,0
C,G,C,1362,100,1362,1,0
C,H,C,3894,100,3894,1,0
A,D,D,3702,100,3702,1,0
B,D,D,5227,100,5227,1,0
C,D,D,3459,100,3459,1,0
D,E,D,3984,100,3984,1,0
D,F,D,5371,100,5371,1,0
D,G,D,3723,100,3723,1,0
D,H,D,1274,100,1274,1,0
A,E,E,1449,100,1449,1,0
B,E,E,4631,100,4631,1,0
C,E,E,5309,100,5309,1,0
D,E,E,4094,100,4094,1,0
E,F,E,4463,100,4463,1,0
E,G,E,4988,100,4988,1,0
E,H,E,3762,100,3762,1,0
A,F,F,4682,100,4682,1,0
B,F,F,1260,100,1260,1,0
C,F,F,3322,100,3322,1,0
D,F,F,5392,100,5392,1,0
E,F,F,4432,100,4432,1,0
F,G,F,2922,100,2922,1,0
F,H,F,5499,100,5499,1,0
A,G,G,5256,100,5256,1,0
B,G,G,3208,100,3208,1,0
C,G,G,1430,100,1430,1,0
D,G,G,3746,100,3746,1,0
E,G,G,4974,100,4974,1,0
F,G,G,2901,100,2901,1,0
G,H,G,3684,100,3684,1,0
A,H,H,4070,100,4070,1,0
B,H,H,5628,100,5628,1,0
C,H,H,3919,100,3919,1,0
D,H,H,1332,100,1332,1,0
E,H,H,3855,100,3855,1,0
F,H,H,5428,100,5428,1,0
G,H,H,3687,100,3687,1,0
A,B,A,4517,100,4517,1,0
A,C,A,5119,100,5119,1,0
A,D,A,3740,100,3740,1,0
A,E,A,1443,100,1443,1,0
A,F,A,4699,100,4699,1,0
A,G,A,5224,100,5224,1,0
A,H,A,3995,100,3995,1,0
A,B,B,4492,100,4492,1,0
B,C,B,3024,100,3024,1,0
B,D,B,5229,100,5229,1,0
B,E,B,4652,100,4652,1,0
B,F,B,1294,100,1294,1,0
B,G,B,3237,100,3237,1,0
B,H,B,5604,100,5604,1,0
A,C,C,5171,100,5171,1,0
B,C,C,3048,100,3048,1,0
C,D,C,3471,100,3471,1,0
C,E,C,5272,100,5272,1,0
C,F,C,3279,100,3279,1,0
C,G,C,1375,100,1375,1,0
C,H,C,3961,100,3961,1,0
A,D,D,3746,100,3746,1,0
B,D,D,5267,100,5267,1,0
C,D,D,3461,100,3461,1,0
D,E,D,4012,100,4012,1,0
D,F,D,5367,100,5367,1,0
D,G,D,3730,100,3730,1,0
D,H,D,1244,100,1244,1,0
A,E,E,1458,100,1458,1,0
B,E,E,4648,100,4648,1,0
C,E,E,5273,100,5273,1,0
D,E,E,3965,100,3965,1,0
E,F,E,4434,100,4434,1,0
E,G,E,4979,100,4979,1,0
E,H,E,3786,100,3786,1,0
A,F,F,4722,100,4722,1,0
B,F,F,1289,100,1289,1,0
C,F,F,3271,100,3271,1,0
D,F,F,5349,100,5349,1,0
E,F,F,4434,100,4434,1,0
F,G,F,2933,100,2933,1,0
F,H,F,5473,100,5473,1,0
A,G,G,5173,100,5173,1,0
B,G,G,3216,100,3216,1,0
C,G,G,1419,100,1419,1,0
D,G,G,3705,100,3705,1,0
E,G,G,4972,100,4972,1,0
F,G,G,2935,100,2935,1,0
G,H,G,3681,100,3681,1,0
A,H,H,4009,100,4009,1,0
B,H,H,5591,100,5591,1,0
C,H,H,3928,100,3928,1,0
D,H,H,1282,100,1282,1,0
E,H,H,3792,100,3792,1,0
F,H,H,5467,100,5467,1,0
G,H,H,3652,100,3652,1,0
A,B,A,4512,100,4512,1,0
A,C,A,5148,100,5148,1,0
A,D,A,3718,100,3718,1,0
A,E,A,1427,100,1427,1,0
A,F,A,4675,100,4675,1,0
A,G,A,5182,100,5182,1,0
A,H,A,3975,100,3975,1,0
A,B,B,4507,100,4507,1,0
B,C,B,3022,100,3022,1,0
B,D,B,5224,100,5224,1,0
B,E,B,4650,100,4650,1,0
B,F,B,1271,100,1271,1,0
B,G,B,3267,100,3267,1,0
B,H,B,5597,100,5597,1,0
A,C,C,5166,100,5166,1,0
B,C,C,3015,100,3015,1,0
C,D,C,3484,100,3484,1,0
C,E,C,5290,100,5290,1,0
C,F,C,3257,100,3257,1,0
C,G,C,1367,100,1367,1,0
C,H,C,3904,100,3904,1,0
A,D,D,3749,100,3749,1,0
B,D,D,5200,100,5200,1,0
C,D,D,3466,100,3466,1,0
D,E,D,4006,100,4006,1,0
D,F,D,5372,100,5372,1,0
D,G,D,3730,100,3730,1,0
D,H,D,1289,100,1289,1,0
A,E,E,1507,100,1507,1,0
B,E,E,4634,100,4634,1,0
C,E,E,5260,100,5260,1,0
D,E,E,4013,100,4013,1,0
E,F,E,4423,100,4423,1,0
E,G,E,4989,100,4989,1,0
E,H,E,3825,100,3825,1,0
A,F,F,4731,100,4731,1,0
B,F,F,1279,100,1279,1,0
C,F,F,3245,100,3245,1,0
D,F,F,5372,100,5372,1,0
E,F,F,4414,100,4414,1,0
F,G,F,2896,100,2896,1,0
F,H,F,5449,100,5449,1,0
A,G,G,5260,100,5260,1,0
B,G,G,3232,100,3232,1,0
C,G,G,1385,100,1385,1,0
D,G,G,3690,100,3690,1,0
E,G,G,4932,100,4932,1,0
F,G,G,2895,100,2895,1,0
G,H,G,3693,100,3693,1,0
A,H,H,3969,100,3969,1,0
B,H,H,5657,100,5657,1,0
C,H,H,3966,100,3966,1,0
D,H,H,1305,100,1305,1,0
E,H,H,3812,100,3812,1,0
F,H,H,5424,100,5424,1,0
G,H,H,3661,100,3661,1,0
A,B,A,4516,100,4516,1,0
A,C,A,5140,100,5140,1,0
A,D,A,3731,100,3731,1,0
A,E,A,1482,100,1482,1,0
A,F,A,4673,100,4673,1,0
A,G,A,5249,100,5249,1,0
A,H,A,4027,100,4027,1,0
A,B,B,4512,100,4512,1,0
B,C,B,3052,100,3052,1,0
B,D,B,5229,100,5229,1,0
B,E,B,4655,100,4655,1,0
B,F,B,1306,100,1306,1,0
B,G,B,3252,100,3252,1,0
B,H,B,5656,100,5656,1,0
A,C,C,5132,100,5132,1,0
B,C,C,3019,100,3019,1,0
C,D,C,3448,100,3448,1,0
C,E,C,5275,100,5275,1,0
C,F,C,3263,100,3263,1,0
C,G,C,1381,100,1381,1,0
C,H,C,3919,100,3919,1,0
A,D,D,3698,100,3698,1,0
B,D,D,5259,100,5259,1,0
C,D,D,3497,100,3497,1,0
D,E,D,4002,100,4002,1,0
D,F,D,5376,100,5376,1,0
D,G,D,3717,100,3717,1,0
D,H,D,1238,100,1238,1,0
A,E,E,1468,100,1468,1,0
B,E,E,4651,100,4651,1,0
C,E,E,5256,100,5256,1,0
D,E,E,3988,100,3988,1,0
E,F,E,4411,100,4411,1,0
E,G,E,4986,100,4986,1,0
E,H,E,3827,100,3827,1,0
A,F,F,4694,100,4694,1,0
B,F,F,1279,100,1279,1,0
C,F,F,3275,100,3275,1,0
D,F,F,5393,100,5393,1,0
E,F,F,4459,100,4459,1,0
F,G,F,2910,100,2910,1,0
F,H,F,5446,100,5446,1,0
A,G,G,5210,100,5210,1,0
B,G,G,3290,100,3290,1,0
C,G,G,1387,100,1387,1,0
D,G,G,3696,100,3696,1,0
E,G,G,4968,100,4968,1,0
F,G,G,2918,100,2918,1,0
G,H,G,3686,100,3686,1,0
A,H,H,4015,100,4015,1,0
B,H,H,5693,100,5693,1,0
C,H,H,3909,100,3909,1,0
D,H,H,1318,100,1318,1,0
E,H,H,3798,100,3798,1,0
F,H,H,5501,100,5501,1,0
G,H,H,3687,100,3687,1,0
A,B,A,4478,100,4478,1,0
A,C,A,5117,100,5117,1,0
A,D,A,3724,100,3724,1,0
A,E,A,1434,100,1434,1,0
A,F,A,4687,100,4687,1,0
A,G,A,5215,100,5215,1,0
A,H,A,4000,100,4000,1,0
A,B,B,4552,100,4552,1,0
B,C,B,3036,100,3036,1,0
B,D,B,5219,100,5219,1,0
B,E,B,4641,100,4641,1,0
B,F,B,1279,100,1279,1,0
B,G,B,3246,100,3246,1,0
B,H,B,5588,100,5588,1,0
A,C,C,5156,100,5156,1,0
B,C,C,3027,100,3027,1,0
C,D,C,3478,100,3478,1,0
C,E,C,5271,100,5271,1,0
C,F,C,3278,100,3278,1,0
C,G,C,1354,100,1354,1,0
C,H,C,3893,100,3893,1,0
A,D,D,3761,100,3761,1,0
B,D,D,5265,100,5265,1,0
C,D,D,3472,100,3472,1,0
D,E,D,3941,100,3941,1,0
D,F,D,5409,100,5409,1,0
D,G,D,3723,100,3723,1,0
D,H,D,1217,100,1217,1,0
A,E,E,1415,100,1415,1,0
B,E,E,4628,100,4628,1,0
C,E,E,5299,100,5299,1,0
D,E,E,4058,100,4058,1,0
E,F,E,4443,100,4443,1,0
E,G,E,4974,100,4974,1,0
E,H,E,3845,100,3845,1,0
A,F,F,4694,100,4694,1,0
B,F,F,1304,100,1304,1,0
C,F,F,3283,100,3283,1,0
D,F,F,5417,100,5417,1,0
E,F,F,4434,100,4434,1,0
F,G,F,2901,100,2901,1,0
F,H,F,5460,100,5460,1,0
A,G,G,5172,100,5172,1,0
B,G,G,3250,100,3250,1,0
C,G,G,1382,100,1382,1,0
D,G,G,3720,100,3720,1,0
E,G,G,4963,100,4963,1,0
F,G,G,2918,100,2918,1,0
G,H,G,3697,100,3697,1,0
A,H,H,4020,100,4020,1,0
B,H,H,5636,100,5636,1,0
C,H,H,3868,100,3868,1,0
D,H,H,1276,100,1276,1,0
E,H,H,3801,100,3801,1,0
F,H,H,5501,100,5501,1,0
G,H,H,3676,100,3676,1,0
A,B,A,4531,100,4531,1,0
A,C,A,5116,100,5116,1,0
A,D,A,3754,100,3754,1,0
A,E,A,1469,100,1469,1,0
A,F,A,4717,100,4717,1,0
A,G,A,5168,100,5168,1,0
A,H,A,3977,100,3977,1,0
A,B,B,4490,100,4490,1,0
B,C,B,3002,100,3002,1,0
B,D,B,5230,100,5230,1,0
B,E,B,4664,100,4664,1,0
B,F,B,1309,100,1309,1,0
B,G,B,3236,100,3236,1,0
B,H,B,5587,100,5587,1,0
A,C,C,5117,100,5117,1,0
B,C,C,3032,100,3032,1,0
C,D,C,3504,100,3504,1,0
C,E,C,5280,100,5280,1,0
C,F,C,3289,100,3289,1,0
C,G,C,1386,100,1386,1,0
C,H,C,3896,100,3896,1,0
A,D,D,3743,100,3743,1,0
B,D,D,5275,100,5275,1,0
C,D,D,3478,100,3478,1,0
D,E,D,3997,100,3997,1,0
D,F,D,5374,100,5374,1,0
D,G,D,3695,100,3695,1,0
D,H,D,1265,100,1265,1,0
A,E,E,1451,100,1451,1,0
B,E,E,4667,100,4667,1,0
C,E,E,5344,100,5344,1,0
D,E,E,4021,100,4021,1,0
E,F,E,4446,100,4446,1,0
E,G,E,4998,100,4998,1,0
E,H,E,3840,100,3840,1,0
A,F,F,4662,100,4662,1,0
B,F,F,1329,100,1329,1,0
C,F,F,3259,100,3259,1,0
D,F,F,5369,100,5369,1,0
E,F,F,4414,100,4414,1,0
F,G,F,2901,100,2901,1,0
F,H,F,5521,100,5521,1,0
A,G,G,5168,100,5168,1,0
B,G,G,3231,100,3231,1,0
C,G,G,1376,100,1376,1,0
D,G,G,3688,100,3688,1,0
E,G,G,4985,100,4985,1,0
F,G,G,2922,100,2922,1,0
G,H,G,3690,100,3690,1,0
A,H,H,4016,100,4016,1,0
B,H,H,5643,100,5643,1,0
C,H,H,3864,100,3864,1,0
D,H,H,1281,100,1281,1,0
E,H,H,3781,100,3781,1,0
F,H,H,5430,100,5430,1,0
G,H,H,3666,100,3666,1,0
A,B,A,4539,100,4539,1,0
A,C,A,5142,100,5142,1,0
A,D,A,3719,100,3719,1,0
A,E,A,1443,100,1443,1,0
A,F,A,4670,100,4670,1,0
A,G,A,5173,100,5173,1,0
A,H,A,4031,100,4031,1,0
A,B,B,4507,100,4507,1,0
B,C,B,3008,100,3008,1,0
B,D,B,5225,100,5225,1,0
B,E,B,4629,100,4629,1,0
B,F,B,1282,100,1282,1,0
B,G,B,3253,100,3253,1,0
B,H,B,5586,100,5586,1,0
A,C,C,5107,100,5107,1,0
B,C,C,3015,100,3015,1,0
C,D,C,3439,100,3439,1,0
C,E,C,5282,100,5282,1,0
C,F,C,3270,100,3270,1,0
C,G,C,1387,100,1387,1,0
C,H,C,3959,100,3959,1,0
A,D,D,3722,100,3722,1,0
B,D,D,5239,100,5239,1,0
C,D,D,3460,100,3460,1,0
D,E,D,4011,100,4011,1,0
D,F,D,5376,100,5376,1,0
D,G,D,3704,100,3704,1,0
D,H,D,1322,100,1322,1,0
A,E,E,1455,100,1455,1,0
B,E,E,4630,100,4630,1,0
C,E,E,5330,100,5330,1,0
D,E,E,4010,100,4010,1,0
E,F,E,4454,100,4454,1,0
E,G,E,4952,100,4952,1,0
E,H,E,3806,100,3806,1,0
A,F,F,4682,100,4682,1,0
B,F,F,1313,100,1313,1,0
C,F,F,3278,100,3278,1,0
D,F,F,5411,100,5411,1,0
E,F,F,4428,100,4428,1,0
F,G,F,2911,100,2911,1,0
F,H,F,5506,100,5506,1,0
A,G,G,5203,100,5203,1,0
B,G,G,3303,100,3303,1,0
C,G,G,1380,100,1380,1,0
D,G,G,3723,100,3723,1,0
E,G,G,5006,100,5006,1,0
F,G,G,2904,100,2904,1,0
G,H,G,3724,100,3724,1,0
A,H,H,4009,100,4009,1,0
B,H,H,5614,100,5614,1,0
C,H,H,3975,100,3975,1,0
D,H,H,1321,100,1321,1,0
E,H,H,3826,100,3826,1,0
F,H,H,5484,100,5484,1,0
G,H,H,3690,100,3690,1,0
A,B,A,4513,100,4513,1,0
A,C,A,5108,100,5108,1,0
A,D,A,3742,100,3742,1,0
A,E,A,1470,100,1470,1,0
A,F,A,4659,100,4659,1,0
A,G,A,5263,100,5263,1,0
A,H,A,4008,100,4008,1,0
A,B,B,4535,100,4535,1,0
B,C,B,3049,100,3049,1,0
B,D,B,5282,100,5282,1,0
B,E,B,4643,100,4643,1,0
B,F,B,1302,100,1302,1,0
B,G,B,3276,100,3276,1,0
B,H,B,5629,100,5629,1,0
A,C,C,5146,100,5146,1,0
B,C,C,3054,100,3054,1,0
C,D,C,3449,100,3449,1,0
C,E,C,5267,100,5267,1,0
C,F,C,3267,100,3267,1,0
C,G,C,1355,100,1355,1,0
C,H,C,3975,100,3975,1,0
A,D,D,3726,100,3726,1,0
B,D,D,5294,100,5294,1,0
C,D,D,3463,100,3463,1,0
D,E,D,3987,100,3987,1,0
D,F,D,5397,100,5397,1,0
D,G,D,3727,100,3727,1,0
D,H,D,1359,100,1359,1,0
A,E,E,1515,100,1515,1,0
B,E,E,4660,100,4660,1,0
C,E,E,5306,100,5306,1,0
D,E,E,3985,100,3985,1,0
E,F,E,4472,100,4472,1,0
E,G,E,4950,100,4950,1,0
E,H,E,3796,100,3796,1,0
A,F,F,4691,100,4691,1,0
B,F,F,1312,100,1312,1,0
C,F,F,3266,100,3266,1,0
D,F,F,5370,100,5370,1,0
E,F,F,4415,100,4415,1,0
F,G,F,2901,100,2901,1,0
F,H,F,5443,100,5443,1,0
A,G,G,5205,100,5205,1,0
B,G,G,3263,100,3263,1,0
C,G,G,1434,100,1434,1,0
D,G,G,3718,100,3718,1,0
E,G,G,5001,100,5001,1,0
F,G,G,2904,100,2904,1,0
G,H,G,3701,100,3701,1,0
A,H,H,4003,100,4003,1,0
B,H,H,5610,100,5610,1,0
C,H,H,3941,100,3941,1,0
D,H,H,1274,100,1274,1,0
E,H,H,3817,100,3817,1,0
F,H,H,5434,100,5434,1,0
G,H,H,3733,100,3733,1,0
A,B,A,4500,100,4500,1,0
A,C,A,5137,100,5137,1,0
A,D,A,3726,100,3726,1,0
A,E,A,1442,100,1442,1,0
A,F,A,4688,100,4688,1,0
A,G,A,5202,100,5202,1,0
A,H,A,4031,100,4031,1,0
A,B,B,4490,100,4490,1,0
B,C,B,3003,100,3003,1,0
B,D,B,5233,100,5233,1,0
B,E,B,4666,100,4666,1,0
B,F,B,1298,100,1298,1,0
B,G,B,3257,100,3257,1,0
B,H,B,5664,100,5664,1,0
A,C,C,5104,100,5104,1,0
B,C,C,2994,100,2994,1,0
C,D,C,3501,100,3501,1,0
C,E,C,5296,100,5296,1,0
C,F,C,3295,100,3295,1,0
C,G,C,1389,100,1389,1,0
C,H,C,3915,100,3915,1,0
A,D,D,3740,100,3740,1,0
B,D,D,5244,100,5244,1,0
C,D,D,3476,100,3476,1,0
D,E,D,3973,100,3973,1,0
D,F,D,5382,100,5382,1,0
D,G,D,3712,100,3712,1,0
D,H,D,1357,100,1357,1,0
A,E,E,1406,100,1406,1,0
B,E,E,4705,100,4705,1,0
C,E,E,5256,100,5256,1,0
D,E,E,3987,100,3987,1,0
E,F,E,4412,100,4412,1,0
E,G,E,4974,100,4974,1,0
E,H,E,3844,100,3844,1,0
A,F,F,4643,100,4643,1,0
B,F,F,1278,100,1278,1,0
C,F,F,3258,100,3258,1,0
D,F,F,5381,100,5381,1,0
E,F,F,4424,100,4424,1,0
F,G,F,2886,100,2886,1,0
F,H,F,5454,100,5454,1,0
A,G,G,5184,100,5184,1,0
B,G,G,3270,100,3270,1,0
C,G,G,1429,100,1429,1,0
D,G,G,3685,100,3685,1,0
E,G,G,4989,100,4989,1,0
F,G,G,2898,100,2898,1,0
G,H,G,3699,100,3699,1,0
A,H,H,4020,100,4020,1,0
B,H,H,5646,100,5646,1,0
C,H,H,3939,100,3939,1,0
D,H,H,1317,100,1317,1,0
E,H,H,3796,100,3796,1,0
F,H,H,5452,100,5452,1,0
G,H,H,3703,100,3703,1,0
A,B,A,4509,100,4509,1,0
A,C,A,5064,100,5064,1,0
A,D,A,3746,100,3746,1,0
A,E,A,1493,100,1493,1,0
A,F,A,4712,100,4712,1,0
A,G,A,5229,100,5229,1,0
A,H,A,4020,100,4020,1,0
A,B,B,4458,100,4458,1,0
B,C,B,3033,100,3033,1,0
B,D,B,5218,100,5218,1,0
B,E,B,4664,100,4664,1,0
B,F,B,1286,100,1286,1,0
B,G,B,3266,100,3266,1,0
B,H,B,5597,100,5597,1,0
A,C,C,5168,100,5168,1,0
B,C,C,3031,100,3031,1,0
C,D,C,3451,100,3451,1,0
C,E,C,5249,100,5249,1,0
C,F,C,3306,100,3306,1,0
C,G,C,1439,100,1439,1,0
C,H,C,3912,100,3912,1,0
A,D,D,3729,100,3729,1,0
B,D,D,5185,100,5185,1,0
C,D,D,3462,100,3462,1,0
D,E,D,4029,100,4029,1,0
D,F,D,5418,100,5418,1,0
D,G,D,3715,100,3715,1,0
D,H,D,1302,100,1302,1,0
A,E,E,1454,100,1454,1,0
B,E,E,4663,100,4663,1,0
C,E,E,5293,100,5293,1,0
D,E,E,4008,100,4008,1,0
E,F,E,4436,100,4436,1,0
E,G,E,4962,100,4962,1,0
E,H,E,3810,100,3810,1,0
A,F,F,4707,100,4707,1,0
B,F,F,1306,100,1306,1,0
C,F,F,3288,100,3288,1,0
D,F,F,5346,100,5346,1,0
E,F,F,4405,100,4405,1,0
F,G,F,2898,100,2898,1,0
F,H,F,5422,100,5422,1,0
A,G,G,5200,100,5200,1,0
B,G,G,3267,100,3267,1,0
C,G,G,1415,100,1415,1,0
D,G,G,3729,100,3729,1,0
E,G,G,4973,100,4973,1,0
F,G,G,2906,100,2906,1,0
G,H,G,3692,100,3692,1,0
A,H,H,3979,100,3979,1,0
B,H,H,5629,100,5629,1,0
C,H,H,3899,100,3899,1,0
D,H,H,1340,100,1340,1,0
E,H,H,3814,100,3814,1,0
F,H,H,5488,100,5488,1,0
G,H,H,3706,100,3706,1,0
A,B,A,4555,100,4555,1,0
A,C,A,5184,100,5184,1,0
A,D,A,3738,100,3738,1,0
A,E,A,1396,100,1396,1,0
A,F,A,4656,100,4656,1,0
A,G,A,5250,100,5250,1,0
A,H,A,4052,100,4052,1,0
A,B,B,4525,100,4525,1,0
B,C,B,3029,100,3029,1,0
B,D,B,5266,100,5266,1,0
B,E,B,4670,100,4670,1,0
B,F,B,1313,100,1313,1,0
B,G,B,3272,100,3272,1,0
B,H,B,5637,100,5637,1,0
A,C,C,5131,100,5131,1,0
B,C,C,3042,100,3042,1,0
C,D,C,3474,100,3474,1,0
C,E,C,5266,100,5266,1,0
C,F,C,3284,100,3284,1,0
C,G,C,1403,100,1403,1,0
C,H,C,3901,100,3901,1,0
A,D,D,3718,100,3718,1,0
B,D,D,5266,100,5266,1,0
C,D,D,3486,100,3486,1,0
D,E,D,4037,100,4037,1,0
D,F,D,5347,100,5347,1,0
D,G,D,3669,100,3669,1,0
D,H,D,1334,100,1334,1,0
A,E,E,1449,100,1449,1,0
B,E,E,4622,100,4622,1,0
