a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2476,100,2476,1,0
A,C,A,4633,100,4633,1,0
A,D,A,4100,100,4100,1,0
A,E,A,1490,100,1490,1,0
A,F,A,2595,100,2595,1,0
A,G,A,4721,100,4721,1,0
A,H,A,4295,100,4295,1,0
A,B,B,2482,100,2482,1,0
B,C,B,2870,100,2870,1,0
B,D,B,1722,100,1722,1,0
B,E,B,2889,100,2889,1,0
B,F,B,1352,100,1352,1,0
B,G,B,2993,100,2993,1,0
B,H,B,2204,100,2204,1,0
A,C,C,4589,100,4589,1,0
B,C,C,2826,100,2826,1,0
C,D,C,3225,100,3225,1,0
C,E,C,4878,100,4878,1,0
C,F,C,3348,100,3348,1,0
C,G,C,1410,100,1410,1,0
C,H,C,3585,100,3585,1,0
A,D,D,4108,100,4108,1,0
B,D,D,1756,100,1756,1,0
C,D,D,3226,100,3226,1,0
D,E,D,4348,100,4348,1,0
D,F,D,2292,100,2292,1,0
D,G,D,3262,100,3262,1,0
D,H,D,1219,100,1219,1,0
A,E,E,1485,100,1485,1,0
B,E,E,2935,100,2935,1,0
C,E,E,4856,100,4856,1,0
D,E,E,4313,100,4313,1,0
E,F,E,2229,100,2229,1,0
E,G,E,4556,100,4556,1,0
E,H,E,4106,100,4106,1,0
A,F,F,2564,100,2564,1,0
B,F,F,1377,100,1377,1,0
C,F,F,3392,100,3392,1,0
D,F,F,2328,100,2328,1,0
E,F,F,2249,100,2249,1,0
F,G,F,2881,100,2881,1,0
F,H,F,1991,100,1991,1,0
A,G,G,4673,100,4673,1,0
B,G,G,3003,100,3003,1,0
C,G,G,1393,100,1393,1,0
D,G,G,3240,100,3240,1,0
E,G,G,4540,100,4540,1,0
F,G,G,2848,100,2848,1,0
G,H,G,3070,100,3070,1,0
A,H,H,4309,100,4309,1,0
B,H,H,2257,100,2257,1,0
C,H,H,3608,100,3608,1,0
D,H,H,1222,100,1222,1,0
E,H,H,4113,100,4113,1,0
F,H,H,1939,100,1939,1,0
G,H,H,3074,100,3074,1,0
A,B,A,2422,100,2422,1,0
A,C,A,4597,100,4597,1,0
A,D,A,4083,100,4083,1,0
A,E,A,1505,100,1505,1,0
A,F,A,2555,100,2555,1,0
A,G,A,4721,100,4721,1,0
A,H,A,4306,100,4306,1,0
A,B,B,2442,100,2442,1,0
B,C,B,2855,100,2855,1,0
B,D,B,1738,100,1738,1,0
B,E,B,2853,100,2853,1,0
B,F,B,1358,100,1358,1,0
B,G,B,3002,100,3002,1,0
B,H,B,2205,100,2205,1,0
A,C,C,4604,100,4604,1,0
B,C,C,2877,100,2877,1,0
C,D,C,3276,100,3276,1,0
C,E,C,4879,100,4879,1,0
C,F,C,3361,100,3361,1,0
C,G,C,1431,100,1431,1,0
C,H,C,3652,100,3652,1,0
A,D,D,4074,100,4074,1,0
B,D,D,1757,100,1757,1,0
C,D,D,3236,100,3236,1,0
D,E,D,4381,100,4381,1,0
D,F,D,2295,100,2295,1,0
D,G,D,3253,100,3253,1,0
D,H,D,1274,100,1274,1,0
A,E,E,1424,100,1424,1,0
B,E,E,2864,100,2864,1,0
C,E,E,4918,100,4918,1,0
D,E,E,4305,100,4305,1,0
E,F,E,2255,100,2255,1,0
E,G,E,4534,100,4534,1,0
E,H,E,4151,100,4151,1,0
A,F,F,2573,100,2573,1,0
B,F,F,1353,100,1353,1,0
C,F,F,3388,100,3388,1,0
D,F,F,2275,100,2275,1,0
E,F,F,2219,100,2219,1,0
F,G,F,2847,100,2847,1,0
F,H,F,1988,100,1988,1,0
A,G,G,4738,100,4738,1,0
B,G,G,2995,100,2995,1,0
C,G,G,1452,100,1452,1,0
D,G,G,3237,100,3237,1,0
E,G,G,4544,100,4544,1,0
F,G,G,2885,100,2885,1,0
G,H,G,3063,100,3063,1,0
A,H,H,4322,100,4322,1,0
B,H,H,2193,100,2193,1,0
C,H,H,3595,100,3595,1,0
D,H,H,1266,100,1266,1,0
E,H,H,4117,100,4117,1,0
F,H,H,1971,100,1971,1,0
G,H,H,3105,100,3105,1,0
A,B,A,2451,100,2451,1,0
A,C,A,4676,100,4676,1,0
A,D,A,4079,100,4079,1,0
A,E,A,1434,100,1434,1,0
A,F,A,2581,100,2581,1,0
A,G,A,4721,100,4721,1,0
A,H,A,4382,100,4382,1,0
A,B,B,2448,100,2448,1,0
B,C,B,2873,100,2873,1,0
B,D,B,1764,100,1764,1,0
B,E,B,2855,100,2855,1,0
B,F,B,1341,100,1341,1,0
B,G,B,2960,100,2960,1,0
B,H,B,2330,100,2330,1,0
A,C,C,4601,100,4601,1,0
B,C,C,2880,100,2880,1,0
C,D,C,3240,100,3240,1,0
C,E,C,4844,100,4844,1,0
C,F,C,3365,100,3365,1,0
C,G,C,1450,100,1450,1,0
C,H,C,3614,100,3614,1,0
A,D,D,4084,100,4084,1,0
B,D,D,1754,100,1754,1,0
C,D,D,3253,100,3253,1,0
D,E,D,4356,100,4356,1,0
D,F,D,2292,100,2292,1,0
D,G,D,3257,100,3257,1,0
D,H,D,1349,100,1349,1,0
A,E,E,1494,100,1494,1,0
B,E,E,2873,100,2873,1,0
C,E,E,4915,100,4915,1,0
D,E,E,4335,100,4335,1,0
E,F,E,2260,100,2260,1,0
E,G,E,4522,100,4522,1,0
E,H,E,4114,100,4114,1,0
A,F,F,2596,100,2596,1,0
B,F,F,1381,100,1381,1,0
C,F,F,3383,100,3383,1,0
D,F,F,2326,100,2326,1,0
E,F,F,2246,100,2246,1,0
F,G,F,2868,100,2868,1,0
F,H,F,1977,100,1977,1,0
A,G,G,4660,100,4660,1,0
B,G,G,2970,100,2970,1,0
C,G,G,1425,100,1425,1,0
D,G,G,3249,100,3249,1,0
E,G,G,4528,100,4528,1,0
F,G,G,2867,100,2867,1,0
G,H,G,3095,100,3095,1,0
A,H,H,4316,100,4316,1,0
B,H,H,2209,100,2209,1,0
C,H,H,3641,100,3641,1,0
D,H,H,1282,100,1282,1,0
E,H,H,4125,100,4125,1,0
F,H,H,1936,100,1936,1,0
G,H,H,3100,100,3100,1,0
A,B,A,2449,100,2449,1,0
A,C,A,4658,100,4658,1,0
A,D,A,4100,100,4100,1,0
A,E,A,1499,100,1499,1,0
A,F,A,2583,100,2583,1,0
A,G,A,4716,100,4716,1,0
A,H,A,4364,100,4364,1,0
A,B,B,2416,100,2416,1,0
