sweep,conn_id,peer_name,tag_id,plan,pmode,quality_flag_percent,targets,statuses,qualities
24076,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,93,100,93"
24077,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,93,93"
24078,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,93,100,93"
24079,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,93,93"
24080,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,94,100,94"
24081,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,94,94"
24082,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,94,100,94"
24083,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,94,94"
24084,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,94,100,94"
24085,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,94,94"
24086,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,95,100,95"
24087,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,95,95"
24088,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,95,100,95"
24089,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,95,95"
24090,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,95,100,95"
24091,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,95,95"
24092,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,95,100,95"
24093,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,timeout,ok","100,100,91,95"
24094,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,95,100,95"
24095,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,timeout","100,100,91,91"
24096,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
24097,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,92,92"
24098,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
24099,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,92,92"
24100,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
24101,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,92,92"
24102,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
24103,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,92,92"
24104,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
24105,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,93,93"
24106,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
24107,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,93,93"
24108,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
24109,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,93,93"
24110,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,96,100,96"
24111,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,93,93"
24112,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
24113,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,94,94"
24114,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
24115,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,94,94"
24116,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
24117,,BSF66F,,cal_static,4,95,"A,B,C,D","ok,ok,ok,timeout","100,100,94,89"
24118,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,timeout,ok,timeout","100,95,100,95"
24119,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,95,90"
24120,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,timeout","100,95,100,90"
24121,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,95,90"
24122,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,95,100,90"
24123,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,95,90"
24124,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,95,100,91"
24125,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,95,91"
24126,,BSF66F,,cal_static,4,96,"E,F,G,H","ok,ok,ok,ok","100,95,100,91"
24127,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,95,91"
24128,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,96,100,92"
24129,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,92"
24130,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,96,100,92"
24131,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,92"
24132,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,96,100,92"
24133,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,92"
24134,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,96,100,92"
24135,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,92"
24136,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,96,100,93"
24137,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,93"
24138,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,96,100,93"
24139,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,93"
24140,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,96,100,93"
24141,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,93"
24142,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,96,100,93"
24143,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,timeout,ok","100,100,93,93"
24144,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,94"
24145,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,94,94"
24146,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,94"
24147,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,94,94"
24148,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,94"
24149,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,94,94"
24150,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,95"
24151,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,95,95"
24152,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,95"
24153,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,95,95"
24154,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,95"
24155,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,95,95"
24156,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,95"
24157,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,95,95"
24158,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,95"
24159,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,95,95"
24160,,BSF66F,,cal_static,4,99,"E,F,G,H","ok,ok,ok,ok","100,100,100,96"
24161,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,96,96"
24162,,BSF66F,,cal_static,4,99,"E,F,G,H","ok,ok,ok,ok","100,100,100,96"
24163,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,96,96"
24164,,BSF66F,,cal_static,4,99,"E,F,G,H","ok,ok,ok,ok","100,100,100,96"
24165,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,96,96"
24166,,BSF66F,,cal_static,4,99,"E,F,G,H","ok,ok,ok,ok","100,100,100,96"
24167,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,timeout","100,100,96,92"
24168,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,timeout,ok,ok","100,96,100,96"
24169,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,93"
24170,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,timeout","100,96,100,93"
24171,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,93"
24172,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,96,100,93"
24173,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,93"
24174,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,96,100,93"
24175,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,93"
24176,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,94"
24177,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,94"
24178,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,94"
24179,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,94"
24180,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,94"
24181,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,timeout","100,100,100,89"
24182,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,95"
24183,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,90"
24184,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,95"
24185,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,90"
24186,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,95"
24187,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,90"
24188,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,95"
24189,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,91"
24190,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,95"
24191,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,91"
24192,,BSF66F,,cal_static,4,99,"E,F,G,H","ok,ok,ok,ok","100,100,100,96"
24193,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,timeout,ok","100,100,96,92"
24194,,BSF66F,,cal_static,4,99,"E,F,G,H","ok,ok,ok,ok","100,100,100,96"
24195,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,92"
24196,,BSF66F,,cal_static,4,99,"E,F,G,H","ok,ok,ok,ok","100,100,100,96"
24197,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,92"
24198,,BSF66F,,cal_static,4,99,"E,F,G,H","ok,ok,ok,ok","100,100,100,96"
24199,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,92"
24200,,BSF66F,,cal_static,4,99,"E,F,G,H","ok,ok,ok,ok","100,100,100,96"
24201,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,93"
24202,,BSF66F,,cal_static,4,99,"E,F,G,H","ok,ok,ok,ok","100,100,100,96"
24203,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,93"
24204,,BSF66F,,cal_static,4,99,"E,F,G,H","ok,ok,ok,ok","100,100,100,96"
24205,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,93"
24206,,BSF66F,,cal_static,4,99,"E,F,G,H","ok,ok,ok,ok","100,100,100,96"
24207,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,93"
24208,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
24209,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,94"
24210,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
24211,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,94"
24212,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
24213,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,94"
24214,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
24215,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,95"
24216,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
24217,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,timeout","100,100,100,90"
24218,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,timeout,ok,ok","100,95,100,100"
24219,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,90"
24220,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,timeout","100,95,100,95"
24221,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,timeout","100,100,100,86"
24222,,BSF66F,,cal_static,4,96,"E,F,G,H","reject,ok,ok,ok","95,95,100,95"
24223,,BSF66F,,cal_static,4,96,"A,B,C,D","ok,ok,ok,ok","100,100,100,87"
24224,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","96,96,100,96"
24225,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,88"
24226,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","96,96,100,96"
24227,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,88"
24228,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","96,96,100,96"
24229,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,88"
24230,,BSF66F,,cal_static,4,96,"E,F,G,H","reject,ok,ok,ok","92,96,100,96"
24231,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,89"
24232,,BSF66F,,cal_static,4,95,"E,F,G,H","reject,ok,ok,ok","89,96,100,96"
24233,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,89"
24234,,BSF66F,,cal_static,4,94,"E,F,G,H","reject,ok,ok,ok","86,96,100,96"
24235,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,90"
24236,,BSF66F,,cal_static,4,93,"E,F,G,H","reject,ok,ok,ok","83,96,100,96"
24237,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,90"
24238,,BSF66F,,cal_static,4,93,"E,F,G,H","reject,ok,ok,ok","81,96,100,96"
24239,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,100,90"
24240,,BSF66F,,cal_static,4,94,"E,F,G,H","reject,ok,ok,ok","76,100,100,100"
24241,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,94"
24242,,BSF66F,,cal_static,4,93,"E,F,G,H","reject,ok,ok,ok","72,100,100,100"
24243,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,timeout,ok","100,100,94,94"
24244,,BSF66F,,cal_static,4,92,"E,F,G,H","reject,ok,ok,ok","68,100,100,100"
24245,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,94,94"
24246,,BSF66F,,cal_static,4,91,"E,F,G,H","reject,ok,ok,ok","65,100,100,100"
24247,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,95,95"
24248,,BSF66F,,cal_static,4,90,"E,F,G,H","reject,ok,ok,ok","61,100,100,100"
24249,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,95,95"
24250,,BSF66F,,cal_static,4,89,"E,F,G,H","reject,ok,ok,ok","59,100,100,100"
24251,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,95,95"
24252,,BSF66F,,cal_static,4,89,"E,F,G,H","reject,ok,ok,ok","56,100,100,100"
24253,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,95,95"
24254,,BSF66F,,cal_static,4,88,"E,F,G,H","reject,ok,ok,ok","54,100,100,100"
24255,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,95,95"
24256,,BSF66F,,cal_static,4,88,"E,F,G,H","reject,ok,ok,ok","52,100,100,100"
24257,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,96,96"
24258,,BSF66F,,cal_static,4,87,"E,F,G,H","reject,ok,ok,ok","50,100,100,100"
24259,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,96,96"
24260,,BSF66F,,cal_static,4,87,"E,F,G,H","reject,ok,ok,ok","48,100,100,100"
24261,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,96,96"
24262,,BSF66F,,cal_static,4,86,"E,F,G,H","reject,ok,ok,ok","46,100,100,100"
24263,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,96,96"
24264,,BSF66F,,cal_static,4,86,"E,F,G,H","reject,ok,ok,ok","44,100,100,100"
24265,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,96,96"
24266,,BSF66F,,cal_static,4,85,"E,F,G,H","reject,ok,ok,ok","43,100,100,100"
24267,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,timeout","100,100,96,93"
24268,,BSF66F,,cal_static,4,84,"E,F,G,H","reject,timeout,ok,ok","41,96,100,100"
24269,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,93"
24270,,BSF66F,,cal_static,4,83,"E,F,G,H","ok,ok,ok,timeout","43,96,100,96"
24271,,BSF66F,,cal_static,4,97,"A,B,C,D","ok,ok,ok,ok","100,100,96,93"
24272,,BSF66F,,cal_static,4,86,"E,F,G,H","ok,ok,ok,ok","47,100,100,100"
24273,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,94"
24274,,BSF66F,,cal_static,4,87,"E,F,G,H","ok,ok,ok,ok","50,100,100,100"
24275,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,94"
24276,,BSF66F,,cal_static,4,88,"E,F,G,H","ok,ok,ok,ok","52,100,100,100"
24277,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,94"
24278,,BSF66F,,cal_static,4,88,"E,F,G,H","ok,ok,ok,ok","55,100,100,100"
24279,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,95"
24280,,BSF66F,,cal_static,4,89,"E,F,G,H","ok,ok,ok,ok","57,100,100,100"
24281,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,95"
24282,,BSF66F,,cal_static,4,89,"E,F,G,H","ok,ok,ok,ok","59,100,100,100"
24283,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,95"
24284,,BSF66F,,cal_static,4,90,"E,F,G,H","ok,ok,ok,ok","60,100,100,100"
24285,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,95"
24286,,BSF66F,,cal_static,4,90,"E,F,G,H","ok,ok,ok,ok","62,100,100,100"
24287,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,95"
24288,,BSF66F,,cal_static,4,91,"E,F,G,H","ok,ok,ok,ok","64,100,100,100"
24289,,BSF66F,,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,100,100,96"
24290,,BSF66F,,cal_static,4,91,"E,F,G,H","ok,ok,ok,ok","65,100,100,100"
24291,,BSF66F,,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,100,100,96"
24292,,BSF66F,,cal_static,4,90,"E,F,G,H","ok,timeout,ok,ok","66,96,100,100"
24293,,BSF66F,,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,100,100,96"
24294,,BSF66F,,cal_static,4,90,"E,F,G,H","ok,ok,ok,ok","67,96,100,100"
24295,,BSF66F,,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,100,100,96"
24296,,BSF66F,,cal_static,4,91,"E,F,G,H","ok,ok,ok,ok","68,96,100,100"
24297,,BSF66F,,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,100,100,96"
24298,,BSF66F,,cal_static,4,91,"E,F,G,H","ok,ok,ok,ok","70,96,100,100"
24299,,BSF66F,,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,100,100,96"
24300,,BSF66F,,cal_static,4,91,"E,F,G,H","ok,ok,ok,ok","70,96,100,100"
24301,,BSF66F,,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,100,100,96"
24302,,BSF66F,,cal_static,4,91,"E,F,G,H","ok,ok,ok,ok","71,96,100,100"
24303,,BSF66F,,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,100,100,96"
24304,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","76,100,100,100"
24305,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
24306,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","77,100,100,100"
24307,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
24308,,BSF66F,,cal_static,4,94,"E,F,G,H","ok,ok,ok,ok","78,100,100,100"
24309,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
24310,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","80,100,100,100"
24311,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
24312,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","80,100,100,100"
24313,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
24314,,BSF66F,,cal_static,4,95,"E,F,G,H","ok,ok,ok,ok","81,100,100,100"
24315,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,timeout","100,100,100,95"
24316,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,timeout,ok,timeout","82,95,100,95"
24317,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,95"
24318,,BSF66F,,cal_static,4,92,"E,F,G,H","ok,ok,ok,timeout","83,95,100,91"
24319,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,95"
24320,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","84,96,100,92"
24321,,BSF66F,,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,100,100,96"
24322,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","84,96,100,92"
24323,,BSF66F,,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,100,100,96"
24324,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","85,96,100,92"
24325,,BSF66F,,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,100,100,96"
24326,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","85,96,100,92"
24327,,BSF66F,,cal_static,4,99,"A,B,C,D","ok,ok,ok,ok","100,100,100,96"
24328,,BSF66F,,cal_static,4,92,"E,F,G,H","ok,ok,ok,reject","86,96,100,89"
24329,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,timeout","100,100,100,93"
24330,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","86,96,100,90"
24331,,BSF66F,,cal_static,4,98,"A,B,C,D","ok,ok,ok,ok","100,100,100,93"
24332,,BSF66F,,cal_static,4,93,"E,F,G,H","ok,ok,ok,ok","87,96,100,90"
