sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
10940,,BS2DCE,,cal_roto,5,success,88,4,4,497,766,0
10941,,BS2DCE,,cal_roto,5,success,89,4,4,343,496,0
10942,,BS2DCE,,cal_roto,5,success,90,4,4,345,496,0
10943,,BS2DCE,,cal_roto,5,success,90,4,4,5,7,0
10944,,BS2DCE,,cal_roto,5,success,91,4,4,152,196,0
10945,,BS2DCE,,cal_roto,5,success,92,4,4,89,132,0
10946,,BS2DCE,,cal_roto,5,success,92,4,4,73,92,0
10947,,BS2DCE,,cal_roto,5,success,92,4,4,123,166,0
10948,,BS2DCE,,cal_roto,5,success,93,4,4,37,48,0
10949,,BS2DCE,,cal_roto,5,success,93,4,4,60,83,0
10950,,BS2DCE,,cal_roto,5,success,93,4,4,47,67,0
10951,,BS2DCE,,cal_roto,5,success,94,4,4,20,27,0
10952,,BS2DCE,,cal_roto,5,success,94,4,4,14,19,0
10953,,BS2DCE,,cal_roto,5,success,94,4,4,63,85,0
10954,,BS2DCE,,cal_roto,5,success,95,4,4,181,246,0
10955,,BS2DCE,,cal_roto,5,success,95,4,4,101,145,0
10956,,BS2DCE,,cal_roto,5,success,95,4,4,210,324,0
10957,,BS2DCE,,cal_roto,5,success,95,4,4,271,412,0
10958,,BS2DCE,,cal_roto,5,success,95,4,4,50,69,0
10959,,BS2DCE,,cal_roto,5,success,95,4,4,527,826,0
10960,,BS2DCE,,cal_roto,5,success,95,4,4,382,558,0
10961,,BS2DCE,,cal_roto,5,success,95,4,4,290,431,0
10962,,BS2DCE,,cal_roto,5,pending,95,4,3,0,0,0
10963,,BS2DCE,,cal_roto,5,success,95,4,4,99,147,0
10964,,BS2DCE,,cal_roto,5,success,95,4,4,64,86,0
10965,,BS2DCE,,cal_roto,5,success,96,4,4,99,140,0
10966,,BS2DCE,,cal_roto,5,success,96,4,4,97,127,0
10967,,BS2DCE,,cal_roto,5,success,96,4,4,93,109,0
10968,,BS2DCE,,cal_roto,5,success,96,4,4,54,79,0
10969,,BS2DCE,,cal_roto,5,success,96,4,4,54,79,0
10970,,BS2DCE,,cal_roto,5,success,97,4,4,26,33,0
10971,,BS2DCE,,cal_roto,5,success,97,4,4,37,51,0
10972,,BS2DCE,,cal_roto,5,success,97,4,4,18,23,0
10973,,BS2DCE,,cal_roto,5,success,97,4,4,28,39,0
10974,,BS2DCE,,cal_roto,5,success,97,4,4,145,176,0
10975,,BS2DCE,,cal_roto,5,success,97,4,4,146,212,0
10976,,BS2DCE,,cal_roto,5,success,97,4,4,132,214,0
10977,,BS2DCE,,cal_roto,5,success,97,4,4,298,482,0
10978,,BS2DCE,,cal_roto,5,success,98,4,4,98,142,0
10979,,BS2DCE,,cal_roto,5,success,98,4,4,484,756,0
10980,,BS2DCE,,cal_roto,5,success,98,4,4,352,506,0
10981,,BS2DCE,,cal_roto,5,success,98,4,4,263,374,0
10982,,BS2DCE,,cal_roto,5,success,98,4,4,108,133,0
10983,,BS2DCE,,cal_roto,5,success,98,4,4,122,169,0
10984,,BS2DCE,,cal_roto,5,success,98,4,4,88,106,0
10985,,BS2DCE,,cal_roto,5,success,98,4,4,106,136,0
10986,,BS2DCE,,cal_roto,5,success,99,4,4,78,91,0
10987,,BS2DCE,,cal_roto,5,success,99,4,4,26,36,0
10988,,BS2DCE,,cal_roto,5,pending,98,4,3,0,0,0
10989,,BS2DCE,,cal_roto,5,success,98,4,4,70,94,0
10990,,BS2DCE,,cal_roto,5,success,98,4,4,39,51,0
10991,,BS2DCE,,cal_roto,5,success,98,4,4,37,47,0
10992,,BS2DCE,,cal_roto,5,success,98,4,4,25,29,0
10993,,BS2DCE,,cal_roto,5,success,98,4,4,76,87,0
10994,,BS2DCE,,cal_roto,5,success,100,4,4,153,217,0
10995,,BS2DCE,,cal_roto,5,success,100,4,4,224,317,0
10996,,BS2DCE,,cal_roto,5,success,100,4,4,226,345,0
10997,,BS2DCE,,cal_roto,5,success,100,4,4,217,341,0
10998,,BS2DCE,,cal_roto,5,success,100,4,4,310,465,0
10999,,BS2DCE,,cal_roto,5,success,100,4,4,504,765,0
11000,,BS2DCE,,cal_roto,5,success,100,4,4,392,570,0
11001,,BS2DCE,,cal_roto,5,success,100,4,4,101,141,0
11002,,BS2DCE,,cal_roto,5,success,100,4,4,110,164,0
11003,,BS2DCE,,cal_roto,5,success,100,4,4,105,157,0
11004,,BS2DCE,,cal_roto,5,success,100,4,4,86,124,0
11005,,BS2DCE,,cal_roto,5,success,100,4,4,94,123,0
11006,,BS2DCE,,cal_roto,5,success,100,4,4,56,67,0
11007,,BS2DCE,,cal_roto,5,success,100,4,4,6,9,0
11008,,BS2DCE,,cal_roto,5,success,100,4,4,64,97,0
11009,,BS2DCE,,cal_roto,5,success,100,4,4,33,43,0
