tag_delay_mode,tag_delay_value_mm,tag_method,ID,capture,location,height,facing,frames_input,frames_solved,solve_fraction,point_estimator,solved_x_mm,solved_y_vertical_mm,solved_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_3d_mm,err_horizontal_xz_mm,err_vertical_y_mm,tag_truth_source,tag_truth_corrected,d3_std_mm,d3_p95_mm,residual_rms_median_mm,residual_rms_p95_mm,anchors_input_median,anchors_used_median,pct_frames_ge8_anchors_input,distance_to_array_centroid_mm
D0,0.0,T4,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,1200,1200,1.0,mean,-146.06272690784323,1054.2920609541645,-193.05500904228103,-189.628155,1139.0976,-197.96616,43.565428092156765,-84.80553904583553,4.911150957718974,95.46750955920616,43.84137233917736,84.80553904583553,motive_iantenna,False,90.77818074216779,155.05238622955756,80.15005470856778,151.67988970727222,8.0,8.0,91.66666666666666,210.42408004244712
D0,0.0,T4,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,1201,1201,1.0,mean,-197.69745377762447,1103.5534733698642,-162.44375946764166,-198.69532,1132.6278,-194.690585,0.997866222375535,-29.07432663013583,32.24682553235834,43.430058288102046,32.26226114072161,29.07432663013583,motive_iantenna,False,63.35898625101846,102.84670564738992,62.19884368179734,156.625942681747,8.0,8.0,91.9233971690258,208.15261748624962
D0,0.0,T4,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,1201,1201,1.0,mean,-156.64974387951818,1044.226463293498,-218.55063706285404,-200.165335,1132.2551,-184.312585,43.515591120481815,-88.02863670650208,-34.238052062854024,103.99467178672657,55.37012623810477,88.02863670650208,motive_iantenna,False,57.06575678468465,99.09078573226225,78.07155857916084,172.21388128646507,8.0,8.0,95.58701082431307,209.439366523459
D0,0.0,T4,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,1201,1201,1.0,mean,-201.45449617097282,1147.1969062340386,-167.4257064194245,-184.85465499999998,1122.0572,-185.78015499999998,-16.599841170972837,25.139706234038613,18.35444858057548,35.27669682853362,24.74753542473501,25.139706234038613,motive_iantenna,False,86.48503323990393,184.81809388691468,79.95817291574434,179.10968502999083,8.0,8.0,89.75853455453789,193.9946298264024
D0,0.0,T4,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,1199,1199,1.0,mean,-174.81166178720662,120.06421358622691,-314.2726669849308,-180.39839999999998,209.45865500000002,-328.203235,5.586738212793364,-89.39444141377311,13.930568015069184,90.64567570911073,15.009076223430746,89.39444141377311,motive_iantenna,False,74.20060954567904,130.47639034968714,69.6705301083769,115.1645168026446,8.0,8.0,92.49374478732277,746.0479146483464
D0,0.0,T4,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,1199,1199,1.0,mean,-333.18894552785855,142.27033298229782,-252.3604570541101,-295.4243,206.90585,-224.00141000000002,-37.764645527858534,-64.63551701770217,-28.35904705411008,80.05094666403204,47.22715322419969,64.63551701770217,motive_iantenna,False,41.908920796527646,73.18511281846068,39.6043189013874,122.7468719435446,8.0,8.0,92.91075896580485,758.3430541074473
D0,0.0,T4,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,1201,1201,1.0,mean,-204.4576952138328,33.8942555659501,-49.26356563223729,-188.530555,205.96057000000002,-114.135095,-15.927140213832814,-172.06631443404993,64.87152936776272,184.57737044616528,66.7981221136013,172.06631443404993,motive_iantenna,False,106.98158789268321,177.4071285628217,179.20323282947396,223.61080197684853,8.0,8.0,89.84179850124896,747.0845615290667
D0,0.0,T4,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,1201,1201,1.0,mean,-59.35648030288325,70.52179419436573,-213.28694187869834,-80.19599149999999,202.56013000000002,-220.692665,20.839511197116742,-132.0383358056343,7.405723121301662,133.8777505196647,22.116282732053687,132.0383358056343,motive_iantenna,False,72.04105156639082,139.58154956767785,114.04649860341416,194.25082448880448,8.0,8.0,91.42381348875936,741.3886596640334
D0,0.0,T4,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,1201,1201,1.0,mean,-184.74935239153402,1688.0913124402484,-227.47143691828103,-212.053465,1598.6443,-226.93474500000002,27.30411260846597,89.4470124402485,-0.5366919182810079,93.52310216217653,27.30938672967481,89.4470124402485,motive_iantenna,False,58.06461132443228,99.43337717679238,113.69822653106098,187.6436715136407,8.0,8.0,91.3405495420483,663.0470140007798
D0,0.0,T4,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,1201,1201,1.0,mean,-229.42297853707188,1650.7541370735696,-232.65141084748572,-232.83767,1599.3211999999999,-235.17408,3.4146914629281184,51.43293707356975,2.5226691525142826,51.60785786538545,4.245465515116252,51.43293707356975,motive_iantenna,False,39.559985986940276,67.66127872500434,125.4933721051538,200.74215095700328,8.0,8.0,92.67277268942547,667.3618160827639
D0,0.0,T4,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,1201,1201,1.0,mean,-180.01803050355537,1753.5253659473588,-271.1048424607916,-230.87733,1599.6642499999998,-223.24148,50.859299496444635,153.86111594735894,-47.86336246079159,168.96985770216176,69.83960059537975,153.86111594735894,motive_iantenna,False,76.51016208025813,125.26117342751837,89.00983573090133,152.40543377929902,8.0,8.0,93.75520399666945,667.011187668517
D0,0.0,T4,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,1201,1201,1.0,mean,-237.91576642229953,1719.2302170586913,-250.77658193729684,-218.202475,1599.5815,-226.071175,-19.713291422299534,119.64871705869132,-24.70540693729683,123.75292515503912,31.60650234742754,119.64871705869132,motive_iantenna,False,76.14736358881493,123.42354664197981,151.58684258222723,199.21256679761362,8.0,8.0,92.5895087427144,664.8880006105873
D_LOO_CV,49.621,T4,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,1201,1201,1.0,mean,-471.71562876332183,48.76340342028814,-331.7416681117793,-542.215344349341,182.54280058407934,-383.3240609304319,70.49971558601914,-133.7793971637912,51.582392818652636,159.77446683408073,87.35532695037766,133.7793971637912,reconstructed_from_relabelled_balls,True,53.69379818954803,92.59010826161382,87.34445110545138,166.67635984773963,8.0,8.0,91.75686927560366,889.8367413746068
D_LOO_CV,49.621,T4,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,1201,1201,1.0,mean,-521.3692361053163,1057.8573070301309,-224.66494996076645,-543.22998,1105.589,-259.92136,21.86074389468365,-47.73169296986907,35.25641003923354,63.23939504971062,41.48381096866001,47.73169296986907,motive_iantenna,False,68.79580592436962,122.09118092809715,64.32132755912546,119.16723962127766,8.0,8.0,95.67027477102414,461.6346339824702
D_LOO_CV,49.621,T4,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,1201,1201,1.0,mean,-558.2660213436502,1714.8029136117311,-257.3696781725722,-554.00287,1625.5614500000001,-256.2951,-4.263151343650179,89.24146361173098,-1.0745781725722168,89.34969504811832,4.396496062529224,89.24146361173098,motive_iantenna,False,78.84227705514905,201.50323119064137,153.74387470666034,191.0497955690538,8.0,8.0,92.2564529558701,813.3092827400905
D_LOO_CV,49.621,T4,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,1201,1201,1.0,mean,-276.08640593041486,37.47231246720482,516.190899434258,-321.178815,182.16379,479.93381999999997,45.09240906958513,-144.69147753279518,36.257079434258,155.83171960619657,57.86105049859446,144.69147753279518,motive_iantenna,False,69.81532679169665,172.4003837003754,84.41804722493697,119.69704587137316,8.0,8.0,93.83846794338052,1047.8906733259494
D_LOO_CV,49.621,T4,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,1200,1200,1.0,mean,-179.96930141812038,1086.2274278198859,502.4046010196146,-184.9818897969324,1103.5866165595767,473.70402893394925,5.012588378812012,-17.359188739690808,28.70057208566533,33.91445582638886,29.135011245919795,17.359188739690808,reconstructed_from_relabelled_balls,True,55.703051509692735,95.62656904209618,148.82884937499315,207.31289863894412,8.0,8.0,91.5,705.9514108073571
D_LOO_CV,49.621,T4,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,1201,1201,1.0,mean,-174.2277466812446,1810.8155964247596,473.0262886882792,-193.231255,1684.95255,476.52297999999996,19.003508318755394,125.86304642475966,-3.496691311720781,127.33760887448639,19.32253033508989,125.86304642475966,motive_iantenna,False,57.96820921649587,112.06613529280497,74.67543809212215,145.74843492826764,8.0,8.0,92.83930058284763,1013.9317064581626
D_LOO_CV,49.621,T4,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,1201,1201,1.0,mean,296.5386860630502,81.81808323868476,56.31494640832963,352.14755,211.565355,53.795866000000004,-55.60886393694983,-129.74727176131523,2.5190804083296285,141.18443980823955,55.66589184107113,129.74727176131523,motive_iantenna,False,80.47819454318916,142.28574925558837,106.13653315617444,185.8678088902599,8.0,8.0,90.84096586178185,906.6934696461826
D_LOO_CV,49.621,T4,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,1201,1201,1.0,mean,438.7174334776292,1196.3563429191267,-109.68807416218604,391.90054,1132.2804,-71.53192899999999,46.81689347762921,64.07594291912665,-38.15614516218605,88.05361656121042,60.39629896387273,64.07594291912665,motive_iantenna,False,79.58655434887822,140.90724049046867,111.17498660872526,149.54857361256515,8.0,8.0,90.25811823480433,557.6228692802323
D_LOO_CV,49.621,T4,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,1201,1201,1.0,mean,447.2957681141839,1516.3817381586823,-47.46149506942409,408.80994,1568.1853500000002,-62.425788499999996,38.4858281141839,-51.80361184131789,14.964293430575907,66.24728857332062,41.29272385676301,51.80361184131789,motive_iantenna,False,62.671282421552085,103.14376661352789,129.90617485938364,200.57348546685594,8.0,8.0,93.42214820982515,828.1828777899989
D_LOO_CV,49.621,T4,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,1201,1201,1.0,mean,70.43289161960662,174.4972057630383,-951.863952722565,65.499245,238.64973,-938.19342,4.93364661960662,-64.15252423696171,-13.670532722565099,65.77819319394413,14.533558885760879,64.15252423696171,motive_iantenna,False,42.360398945184116,78.62890726367809,62.63230549639162,124.05383700592485,8.0,8.0,90.75770191507078,1028.888366883956
D_LOO_CV,49.621,T4,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,1201,1201,1.0,mean,-88.69092361415592,1152.9566678792569,-969.1001316140939,-63.9057945,1133.4998500000002,-956.9902950000001,-24.78512911415592,19.456817879256732,-12.109836614093865,33.756755324112426,27.585336104992955,19.456817879256732,motive_iantenna,False,35.98513822014251,60.676472543236684,51.66124200363998,157.47230262443827,8.0,8.0,91.84013322231473,772.412567618685
D_LOO_CV,49.621,T4,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,1201,1201,1.0,mean,18.596644551558473,1663.730877057655,-960.0902702611249,-43.6886845,1590.1300500000002,-956.35754,62.28532905155848,73.6008270576549,-3.7327302611249706,96.4908142458859,62.39707918054524,73.6008270576549,motive_iantenna,False,40.90807037027401,71.7378626099776,61.663034799809076,144.2267267561783,8.0,8.0,91.3405495420483,990.2052092885641
D_LOO_CV,49.621,T4,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,1200,1200,1.0,mean,-173.0725175925131,1072.2034742225385,-189.33984183819283,-189.628155,1139.0976,-197.96616,16.5556374074869,-66.89412577746157,8.626318161807177,69.45017320732723,18.668221527422045,66.89412577746157,motive_iantenna,False,77.44962013355455,128.68577536770016,58.12439572544709,127.27515354615699,8.0,8.0,91.66666666666666,210.42408004244712
D_LOO_CV,49.621,T4,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,1201,1201,1.0,mean,-169.60811681344893,1061.7513890346456,-163.2257418581054,-198.69532,1132.6278,-194.690585,29.08720318655108,-70.87641096535435,31.46484314189459,82.8225052415679,42.84975779581185,70.87641096535435,motive_iantenna,False,46.120729125155094,76.16706691981389,48.53831547735326,127.95483120866854,8.0,8.0,91.9233971690258,208.15261748624962
D_LOO_CV,49.621,T4,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,1201,1201,1.0,mean,-176.70891126055255,1068.4772771112364,-208.17522591847563,-200.165335,1132.2551,-184.312585,23.456423739447445,-63.777822888763694,-23.86264091847562,72.0224974482219,33.46086439780988,63.777822888763694,motive_iantenna,False,62.774045274212895,106.57837383594345,61.27655186721269,142.16631623776559,8.0,8.0,95.58701082431307,209.439366523459
D_LOO_CV,49.621,T4,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,1201,1201,1.0,mean,-180.12808081737458,1107.7270766307129,-170.32136773488017,-184.85465499999998,1122.0572,-185.78015499999998,4.726574182625399,-14.330123369287094,15.45878726511981,21.602477704908747,16.16522833776533,14.330123369287094,motive_iantenna,False,56.78385346683711,117.13286301502285,51.30440769870849,148.0050903639933,8.0,8.0,89.75853455453789,193.9946298264024
D_LOO_CV,49.621,T4,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,1199,1199,1.0,mean,-153.3228337198959,196.44701057245823,-305.5175283841981,-180.39839999999998,209.45865500000002,-328.203235,27.075566280104084,-13.011644427541796,22.685706615801905,37.64346510027109,35.32318748423686,13.011644427541796,motive_iantenna,False,76.00942410848401,131.44294109427435,83.28321475504455,121.05485639533454,8.0,8.0,92.49374478732277,746.0479146483464
D_LOO_CV,49.621,T4,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,1199,1199,1.0,mean,-314.8890551508999,223.18708658518122,-238.5031083682517,-295.4243,206.90585,-224.00141000000002,-19.46475515089986,16.281236585181233,-14.501698368251681,29.227634413186436,24.272946847225537,16.281236585181233,motive_iantenna,False,46.756944065187014,82.16767776223713,54.365098862407756,125.77784768618793,8.0,8.0,92.91075896580485,758.3430541074473
D_LOO_CV,49.621,T4,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,1201,1201,1.0,mean,-197.60613154321177,124.85744233065125,-82.01577458488566,-188.530555,205.96057000000002,-114.135095,-9.075576543211781,-81.10312766934877,32.119320415114345,87.70253218277773,33.37689071079685,81.10312766934877,motive_iantenna,False,113.2800106171866,175.53709138524408,188.26538047638795,229.75300154879844,8.0,8.0,89.84179850124896,747.0845615290667
D_LOO_CV,49.621,T4,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,1201,1201,1.0,mean,-59.154160042134826,174.37958448813555,-213.06634496364995,-80.19599149999999,202.56013000000002,-220.692665,21.041831457865165,-28.180545511864466,7.626320036350052,35.986977835660255,22.38122937637784,28.180545511864466,motive_iantenna,False,72.93916723522143,126.19304432700072,123.39277198843008,204.1862214603078,8.0,8.0,91.42381348875936,741.3886596640334
D_LOO_CV,49.621,T4,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,1201,1201,1.0,mean,-177.27056148714624,1601.9610398612363,-224.14011475536915,-212.053465,1598.6443,-226.93474500000002,34.78290351285375,3.3167398612363286,2.7946302446308664,35.05226238484205,34.89499011303341,3.3167398612363286,motive_iantenna,False,56.48754402533578,94.84342045201981,111.76420749660433,169.6552140306563,8.0,8.0,91.3405495420483,663.0470140007798
D_LOO_CV,49.621,T4,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,1201,1201,1.0,mean,-214.8365560616889,1570.4669010417254,-240.58507271629816,-232.83767,1599.3211999999999,-235.17408,18.001113938311107,-28.854298958274512,-5.4109927162981535,34.43674655900833,18.79678018161329,28.854298958274512,motive_iantenna,False,38.22120747910055,69.72227632308314,116.97407261052747,179.89223223676936,8.0,8.0,92.67277268942547,667.3618160827639
D_LOO_CV,49.621,T4,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,1201,1201,1.0,mean,-187.18863300774856,1654.719700539782,-246.71074838971563,-230.87733,1599.6642499999998,-223.24148,43.68869699225144,55.055450539782214,-23.469268389715637,74.09866016175779,49.593435085999694,55.055450539782214,motive_iantenna,False,69.02825264776313,125.60295296299505,81.10793108104117,135.09539147076234,8.0,8.0,93.75520399666945,667.011187668517
D_LOO_CV,49.621,T4,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,1201,1201,1.0,mean,-220.20884460505633,1639.6898917948622,-246.3526647198468,-218.202475,1599.5815,-226.071175,-2.006369605056335,40.1083917948622,-20.281489719846803,44.98941471744787,20.380489303457498,40.1083917948622,motive_iantenna,False,66.61506304886309,111.3279583753647,148.56204092352527,184.9174844472365,8.0,8.0,92.5895087427144,664.8880006105873
D_sweep_grid,76.0,T4,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,1201,1201,1.0,mean,-457.10636393857214,77.86665788868049,-314.71082594881113,-542.215344349341,182.54280058407934,-383.3240609304319,85.10898041076882,-104.67614269539885,68.61323498162079,151.35524242916478,109.32206804302479,104.67614269539885,reconstructed_from_relabelled_balls,True,47.43685604135525,83.43164132353161,96.27744218476283,175.21453728925042,8.0,8.0,91.75686927560366,889.8367413746068
D_sweep_grid,76.0,T4,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,1201,1201,1.0,mean,-521.6801463035682,1065.050379455802,-211.11483135049014,-543.22998,1105.589,-259.92136,21.549833696431733,-40.53862054419801,48.80652864950986,67.00636034575945,53.352343633239684,40.53862054419801,motive_iantenna,False,78.33844310098065,140.7605872023261,72.8501133884006,110.49244827005853,8.0,8.0,95.67027477102414,461.6346339824702
D_sweep_grid,76.0,T4,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,1201,1201,1.0,mean,-539.7298407659016,1680.1457506198353,-249.32789357414813,-554.00287,1625.5614500000001,-256.2951,14.27302923409843,54.584300619835176,6.967206425851856,56.848106415732076,15.882736820140911,54.584300619835176,motive_iantenna,False,80.75821027218304,218.58817384199313,157.0513421678475,190.22396314650294,8.0,8.0,92.2564529558701,813.3092827400905
D_sweep_grid,76.0,T4,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,1201,1201,1.0,mean,-274.6641663699703,84.90227053498076,510.9373971370846,-321.178815,182.16379,479.93381999999997,46.51464863002968,-97.26151946501925,31.00357713708462,112.18127072339034,55.900217642423165,97.26151946501925,motive_iantenna,False,73.25995597235732,197.05151854441877,90.45423811755211,125.67968528276258,8.0,8.0,93.83846794338052,1047.8906733259494
D_sweep_grid,76.0,T4,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,1200,1200,1.0,mean,-170.9272243996855,1107.2623197167593,492.46297995120347,-184.9818897969324,1103.5866165595767,473.70402893394925,14.054665397246879,3.6757031571826246,18.75895101725422,23.726412632255094,23.439962941444936,3.6757031571826246,reconstructed_from_relabelled_balls,True,62.54797088123875,116.8940740675308,140.3565213458617,195.91135310288928,8.0,8.0,91.5,705.9514108073571
D_sweep_grid,76.0,T4,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,1201,1201,1.0,mean,-172.0195267356106,1752.0932665682087,472.7839113728755,-193.231255,1684.95255,476.52297999999996,21.211728264389393,67.14071656820875,-3.7390686271244817,70.51094859277659,21.538756931648642,67.14071656820875,motive_iantenna,False,59.38860189007932,112.0850620045847,68.90580018867323,134.65673701417234,8.0,8.0,92.83930058284763,1013.9317064581626
D_sweep_grid,76.0,T4,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,1201,1201,1.0,mean,281.9873568522252,119.05938051815194,39.07754619793347,352.14755,211.565355,53.795866000000004,-70.1601931477748,-92.50597448184807,-14.718319802066532,117.0317775442435,71.68738829340187,92.50597448184807,motive_iantenna,False,80.67346027673,144.58655314507135,119.87683333876747,190.02851675362484,8.0,8.0,90.84096586178185,906.6934696461826
D_sweep_grid,76.0,T4,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,1201,1201,1.0,mean,424.9630635194725,1249.5030193521695,-116.98085091949521,391.90054,1132.2804,-71.53192899999999,33.06252351947251,117.22261935216943,-45.44892191949522,129.99952866415958,56.202624183573896,117.22261935216943,motive_iantenna,False,69.73698968131826,128.03053853291885,115.22069786978261,150.200465956376,8.0,8.0,90.25811823480433,557.6228692802323
D_sweep_grid,76.0,T4,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,1201,1201,1.0,mean,450.2509814214365,1472.3670043414397,-54.38327150107112,408.80994,1568.1853500000002,-62.425788499999996,41.44104142143652,-95.81834565856047,8.042516998928875,104.7052881115116,42.214239230042715,95.81834565856047,motive_iantenna,False,63.69982350857926,123.3143707204064,131.44834542961516,190.8075091948135,8.0,8.0,93.42214820982515,828.1828777899989
D_sweep_grid,76.0,T4,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,1201,1201,1.0,mean,72.37827463723687,215.59959556956727,-939.5090251003797,65.499245,238.64973,-938.19342,6.879029637236869,-23.050134430432735,-1.3156051003797984,24.090673772046085,7.003703700909152,23.050134430432735,motive_iantenna,False,45.279938479970525,83.74931316224558,66.55439869249629,123.89140702451282,8.0,8.0,90.75770191507078,1028.888366883956
D_sweep_grid,76.0,T4,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,1201,1201,1.0,mean,-77.02910128809722,1131.7053072201634,-954.1578179187404,-63.9057945,1133.4998500000002,-956.9902950000001,-13.123306788097224,-1.7945427798367746,2.83247708125964,13.544906469187747,13.425502131033305,1.7945427798367746,motive_iantenna,False,31.543799458527115,54.34562650360253,38.24026675090798,148.5985184178425,8.0,8.0,91.84013322231473,772.412567618685
