a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,1719,100,1719,1,0
A,C,A,2213,100,2213,1,0
A,D,A,3430,100,3430,1,0
A,E,A,1605,100,1605,1,0
A,F,A,2206,100,2206,1,0
A,G,A,2948,100,2948,1,0
A,H,A,3553,100,3553,1,0
A,B,B,1697,100,1697,1,0
B,C,B,1797,100,1797,1,0
B,D,B,1781,100,1781,1,0
B,E,B,2813,100,2813,1,0
B,F,B,1309,100,1309,1,0
B,G,B,2493,100,2493,1,0
B,H,B,2045,100,2045,1,0
A,C,C,2206,100,2206,1,0
B,C,C,1805,100,1805,1,0
C,D,C,3125,100,3125,1,0
C,E,C,2978,100,2978,1,0
C,F,C,2479,100,2479,1,0
C,G,C,1628,100,1628,1,0
C,H,C,3311,100,3311,1,0
A,D,D,3445,100,3445,1,0
B,D,D,1783,100,1783,1,0
C,D,D,3090,100,3090,1,0
D,E,D,4319,100,4319,1,0
D,F,D,2024,100,2024,1,0
D,G,D,3450,100,3450,1,0
D,H,D,1279,100,1279,1,0
A,E,E,1581,100,1581,1,0
B,E,E,2781,100,2781,1,0
C,E,E,2917,100,2917,1,0
D,E,E,4298,100,4298,1,0
E,F,E,2489,100,2489,1,0
E,G,E,2846,100,2846,1,0
E,H,E,3951,100,3951,1,0
A,F,F,2189,100,2189,1,0
B,F,F,1266,100,1266,1,0
C,F,F,2454,100,2454,1,0
D,F,F,2008,100,2008,1,0
E,F,F,2496,100,2496,1,0
F,G,F,2300,100,2300,1,0
F,H,F,1447,100,1447,1,0
A,G,G,2994,100,2994,1,0
B,G,G,2474,100,2474,1,0
C,G,G,1655,100,1655,1,0
D,G,G,3401,100,3401,1,0
E,G,G,2877,100,2877,1,0
F,G,G,2255,100,2255,1,0
G,H,G,3046,100,3046,1,0
A,H,H,3522,100,3522,1,0
B,H,H,2100,100,2100,1,0
C,H,H,3320,100,3320,1,0
D,H,H,1287,100,1287,1,0
E,H,H,3927,100,3927,1,0
F,H,H,1506,100,1506,1,0
G,H,H,3015,100,3015,1,0
A,B,A,1763,100,1763,1,0
A,C,A,2163,100,2163,1,0
A,D,A,3459,100,3459,1,0
A,E,A,1646,100,1646,1,0
A,F,A,2192,100,2192,1,0
A,G,A,2984,100,2984,1,0
A,H,A,3562,100,3562,1,0
A,B,B,1750,100,1750,1,0
B,C,B,1816,100,1816,1,0
B,D,B,1770,100,1770,1,0
B,E,B,2777,100,2777,1,0
B,F,B,1309,100,1309,1,0
B,G,B,2498,100,2498,1,0
B,H,B,2123,100,2123,1,0
A,C,C,2235,100,2235,1,0
B,C,C,1830,100,1830,1,0
C,D,C,3117,100,3117,1,0
C,E,C,2915,100,2915,1,0
C,F,C,2482,100,2482,1,0
C,G,C,1607,100,1607,1,0
C,H,C,3320,100,3320,1,0
A,D,D,3443,100,3443,1,0
B,D,D,1744,100,1744,1,0
C,D,D,3066,100,3066,1,0
D,E,D,4318,100,4318,1,0
D,F,D,1982,100,1982,1,0
D,G,D,3404,100,3404,1,0
D,H,D,1294,100,1294,1,0
A,E,E,1647,100,1647,1,0
B,E,E,2787,100,2787,1,0
C,E,E,2954,100,2954,1,0
D,E,E,4273,100,4273,1,0
E,F,E,2479,100,2479,1,0
E,G,E,2856,100,2856,1,0
E,H,E,3904,100,3904,1,0
A,F,F,2231,100,2231,1,0
B,F,F,1284,100,1284,1,0
C,F,F,2493,100,2493,1,0
D,F,F,2053,100,2053,1,0
E,F,F,2458,100,2458,1,0
F,G,F,2283,100,2283,1,0
F,H,F,1488,100,1488,1,0
A,G,G,2974,100,2974,1,0
B,G,G,2483,100,2483,1,0
C,G,G,1576,100,1576,1,0
D,G,G,3425,100,3425,1,0
E,G,G,2836,100,2836,1,0
F,G,G,2270,100,2270,1,0
G,H,G,3072,100,3072,1,0
A,H,H,3509,100,3509,1,0
B,H,H,2051,100,2051,1,0
C,H,H,3345,100,3345,1,0
D,H,H,1263,100,1263,1,0
E,H,H,3941,100,3941,1,0
F,H,H,1474,100,1474,1,0
G,H,H,3035,100,3035,1,0
A,B,A,1795,100,1795,1,0
A,C,A,2191,100,2191,1,0
A,D,A,3418,100,3418,1,0
A,E,A,1619,100,1619,1,0
A,F,A,2221,100,2221,1,0
A,G,A,2977,100,2977,1,0
A,H,A,3503,100,3503,1,0
A,B,B,1746,100,1746,1,0
B,C,B,1790,100,1790,1,0
B,D,B,1758,100,1758,1,0
B,E,B,2798,100,2798,1,0
