metric,version,eval_set,stat,point,ci_low,ci_high,unit,n_values,n_boot,method,source
tag_raw_replay_3d_error,v4-io,T2/all8,median,75.99807789524766,53.024279631211314,135.61656939103497,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T2/all8,p95,273.0970007549415,152.02102010612634,370.87372017393966,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v4-io,T2/all8,median,62.5505485088529,35.32268135344498,116.0074750188569,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v4-io,T2/all8,median,58.93254854942007,52.77649759266536,68.57806617450177,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T2/noG,median,98.15416288703535,72.94352072845408,139.60842366221215,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T2/noG,p95,328.83879350369244,160.65363665265838,376.6046914898928,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v4-io,T2/noG,median,57.258432192425076,41.50616705446282,71.76279823398386,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v4-io,T2/noG,median,55.91766692775114,50.38468591864111,69.9922135440607,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T3/all8,median,62.255344932071665,45.78447976094997,96.32430187499247,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T3/all8,p95,158.16659114861565,116.4389877438072,292.2168751706,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v4-io,T3/all8,median,48.62419214775332,27.224413739824055,58.374969113036514,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v4-io,T3/all8,median,58.73631247742905,51.6607500171716,70.0781762938673,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T3/noG,median,83.90113746495811,72.20592413190352,134.02636150738886,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T3/noG,p95,291.14449217145807,156.4181404496885,339.6097609879332,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v4-io,T3/noG,median,43.87462864978551,29.43393433204244,68.72405889832521,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v4-io,T3/noG,median,56.215138059455555,46.11376088801224,72.79261427710938,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T4/all8,median,69.14042154041556,52.174563514565705,114.49904430588036,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T4/all8,p95,182.3348386535258,133.2762789411471,263.8266147315445,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v4-io,T4/all8,median,55.042081953411866,27.854259405180954,97.7540027490462,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v4-io,T4/all8,median,67.43706618523899,56.10185162030345,77.24205223425724,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T4/noG,median,83.90113746495811,72.20592413190352,134.02636150738886,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T4/noG,p95,291.14449217145807,156.4181404496885,339.6097609879332,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v4-io,T4/noG,median,43.87462864978551,31.35817394414846,68.77199065351743,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v4-io,T4/noG,median,56.215138059455555,46.11376088801224,72.79261427710938,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/tag_raw_replay_abs_errors_per_session.csv
roto_abs_deltaR_error,v1-old,roto_pairs,median,40.25055816510326,29.874424446997185,53.46693830328047,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v1-old,roto_pairs,p95,59.87813499997549,53.74450595347498,60.90168740644151,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_inner_outer_center_sep,v1-old,roto_pairs,median,48.36926698847534,25.22445653979922,68.21982976897587,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_turn_center_rms,v1-old,roto_tags,median,18.08947442085983,15.343852818155431,20.03757627482768,mm,34,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v2,roto_pairs,median,29.018392271702,18.584265041680567,35.87118721483722,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v2,roto_pairs,p95,39.849803674401095,35.91371091597608,42.44538946241107,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_inner_outer_center_sep,v2,roto_pairs,median,40.09668356794035,22.983478825047754,43.36644648224106,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_turn_center_rms,v2,roto_tags,median,14.98636835817704,13.42593467823867,17.305792405911987,mm,34,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v3-full,roto_pairs,median,34.9907062000126,26.659958632361626,44.62438262598823,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v3-full,roto_pairs,p95,52.251308319402,44.62438262598823,57.470408419700334,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_inner_outer_center_sep,v3-full,roto_pairs,median,38.35690414003993,25.591167043338334,48.27922187661714,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_turn_center_rms,v3-full,roto_tags,median,17.119536007953673,14.307960809393636,21.11198342441296,mm,34,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v3-lite,roto_pairs,median,29.06425989392301,18.534910593085897,35.95129675489392,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v3-lite,roto_pairs,p95,39.93802308727868,35.98571291489594,42.46502163319701,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_inner_outer_center_sep,v3-lite,roto_pairs,median,40.022595911688384,23.08757087445529,43.18443668848863,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_turn_center_rms,v3-lite,roto_tags,median,15.118652697719792,13.422855960842137,17.376780310471503,mm,34,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v4-io,roto_pairs,median,33.32853842853672,22.520216255131743,40.14767372164874,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v4-io,roto_pairs,p95,42.58386745299794,40.166752619424045,47.25055079911863,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_inner_outer_center_sep,v4-io,roto_pairs,median,36.09080665560083,23.632995212699168,46.95082000678254,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_turn_center_rms,v4-io,roto_tags,median,14.314491940159968,13.156889454570043,17.360836913503654,mm,34,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
mc_roto_turn_center_rms_median,v1-old,T1/roto/keep4,median,81.12183351027288,74.41936137743619,89.45143635708146,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_turn_center_p95_median,v1-old,T1/roto/keep4,median,137.32998043003542,124.153285428697,153.4853881989405,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_circle_thickness_median,v1-old,T1/roto/keep4,median,259.01979146801045,253.0206281238722,264.9146429062852,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_turn_center_rms_median,v1-old,T1/roto/keep5,median,50.79775464631229,47.15027172541786,54.73873634169445,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_turn_center_p95_median,v1-old,T1/roto/keep5,median,85.17158289441036,77.85983179717284,93.58535843464726,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_circle_thickness_median,v1-old,T1/roto/keep5,median,197.41137136417206,192.56884925136083,202.39878213535292,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_turn_center_rms_median,v1-old,T1/roto/keep6,median,36.4461392695916,33.889210431129406,39.19598947280284,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_turn_center_p95_median,v1-old,T1/roto/keep6,median,60.596674279957455,55.60789711498003,66.12164204062394,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_circle_thickness_median,v1-old,T1/roto/keep6,median,156.9004158671019,153.2025017461267,160.6028276040616,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_turn_center_rms_median,v1-old,T1/roto/keep7,median,24.502982023120172,22.937444614218062,26.170874602117326,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_turn_center_p95_median,v1-old,T1/roto/keep7,median,40.92214670890027,37.73795042840183,44.29731624181677,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_circle_thickness_median,v1-old,T1/roto/keep7,median,122.71980061868214,120.24615594872897,125.20900926734599,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_turn_center_rms_median,v1-old,T1/roto/keep8,median,14.625223056214915,14.625223056214915,14.625223056214915,mm,1,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_turn_center_p95_median,v1-old,T1/roto/keep8,median,25.127666719553623,25.127666719553623,25.127666719553623,mm,1,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_roto_circle_thickness_median,v1-old,T1/roto/keep8,median,90.3661003085825,90.3661003085825,90.3661003085825,mm,1,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/roto/roto_keepk_repeat_summary.csv
mc_static_d3_std_median,v1-old,T1/static/keep4,median,249.9656105041504,243.21200351715092,258.0553548812866,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_d3_std_p95,v1-old,T1/static/keep4,median,389.64493026733396,378.9229243087769,401.357333984375,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_z_std_median,v1-old,T1/static/keep4,median,187.94821166992188,182.3241775512695,193.7124900817871,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_d3_std_median,v1-old,T1/static/keep5,median,182.04706573486325,177.84876079559325,186.51302967071533,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_d3_std_p95,v1-old,T1/static/keep5,median,286.0189445495605,279.04786766052246,293.24267242431637,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_z_std_median,v1-old,T1/static/keep5,median,136.69039916992188,132.4328706741333,141.14857749938966,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_d3_std_median,v1-old,T1/static/keep6,median,138.31974411010742,134.83477325439452,142.24955081939697,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_d3_std_p95,v1-old,T1/static/keep6,median,213.53416900634767,209.1046892929077,218.72676593780517,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_z_std_median,v1-old,T1/static/keep6,median,107.77238845825195,104.45382213592531,111.040771484375,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_d3_std_median,v1-old,T1/static/keep7,median,105.78878974914551,103.64155197143555,107.964839553833,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_d3_std_p95,v1-old,T1/static/keep7,median,161.0312969207763,157.36281387329097,164.5153436851501,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_z_std_median,v1-old,T1/static/keep7,median,80.35904312133789,78.32640752792358,82.30713424682617,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_d3_std_median,v1-old,T1/static/keep8,median,61.18865013122559,61.18865013122559,61.18865013122559,mm,1,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_d3_std_p95,v1-old,T1/static/keep8,median,87.59562950134277,87.59562950134277,87.59562950134277,mm,1,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_static_z_std_median,v1-old,T1/static/keep8,median,44.864362716674805,44.864362716674805,44.864362716674805,mm,1,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T1/static/static_keepk_repeat_summary.csv
mc_roto_turn_center_rms_median,v1-old,T2/roto/keep4,median,81.09391487450105,74.45507066090143,89.45730396799694,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T2/roto/roto_keepk_repeat_summary.csv
mc_roto_turn_center_p95_median,v1-old,T2/roto/keep4,median,137.38297446222077,124.12835935845399,153.4340713088623,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T2/roto/roto_keepk_repeat_summary.csv
mc_roto_circle_thickness_median,v1-old,T2/roto/keep4,median,258.984327800904,253.02124592076424,264.9155211599147,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T2/roto/roto_keepk_repeat_summary.csv
mc_roto_turn_center_rms_median,v1-old,T2/roto/keep5,median,50.818812208471385,47.16226180174066,54.73836924136753,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T2/roto/roto_keepk_repeat_summary.csv
mc_roto_turn_center_p95_median,v1-old,T2/roto/keep5,median,85.23821492755383,77.79420505627012,93.81429667117058,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T2/roto/roto_keepk_repeat_summary.csv
mc_roto_circle_thickness_median,v1-old,T2/roto/keep5,median,197.34173100322647,192.48456004450577,202.25528724287244,mm,5000,0,mc_repeat_percentile_interval,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v1-old/T2/roto/roto_keepk_repeat_summary.csv
