a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,6143,100,6143,1,0
A,C,A,12076,100,12076,1,0
A,D,A,7423,100,7423,1,0
A,E,A,1377,100,1377,1,0
A,F,A,6144,100,6144,1,0
A,G,A,12175,100,12175,1,0
A,H,A,7698,100,7698,1,0
A,B,B,6103,100,6103,1,0
B,C,B,8791,100,8791,1,0
B,D,B,9533,100,9533,1,0
B,E,B,6320,100,6320,1,0
B,F,B,1406,100,1406,1,0
B,G,B,8967,100,8967,1,0
B,H,B,9785,100,9785,1,0
A,C,C,12079,100,12079,1,0
B,C,C,8793,100,8793,1,0
C,D,C,8508,100,8508,1,0
C,E,C,12140,100,12140,1,0
C,F,C,8920,100,8920,1,0
C,G,C,1402,100,1402,1,0
C,H,C,8641,100,8641,1,0
A,D,D,7396,100,7396,1,0
B,D,D,9534,100,9534,1,0
C,D,D,8552,100,8552,1,0
D,E,D,7535,100,7535,1,0
D,F,D,9516,100,9516,1,0
D,G,D,8684,100,8684,1,0
D,H,D,1316,100,1316,1,0
A,E,E,1375,100,1375,1,0
B,E,E,6310,100,6310,1,0
C,E,E,12232,100,12232,1,0
D,E,E,7535,100,7535,1,0
E,F,E,6027,100,6027,1,0
E,G,E,12157,100,12157,1,0
E,H,E,7511,100,7511,1,0
A,F,F,6151,100,6151,1,0
B,F,F,1422,100,1422,1,0
C,F,F,8890,100,8890,1,0
D,F,F,9532,100,9532,1,0
E,F,F,6013,100,6013,1,0
F,G,F,8839,100,8839,1,0
F,H,F,9537,100,9537,1,0
A,G,G,12225,100,12225,1,0
B,G,G,8945,100,8945,1,0
C,G,G,1428,100,1428,1,0
D,G,G,8720,100,8720,1,0
E,G,G,12153,100,12153,1,0
F,G,G,8845,100,8845,1,0
G,H,G,8605,100,8605,1,0
A,H,H,7697,100,7697,1,0
B,H,H,9736,100,9736,1,0
C,H,H,8629,100,8629,1,0
D,H,H,1384,100,1384,1,0
E,H,H,7572,100,7572,1,0
F,H,H,9474,100,9474,1,0
G,H,H,8585,100,8585,1,0
A,B,A,6114,100,6114,1,0
A,C,A,12079,100,12079,1,0
A,D,A,7402,100,7402,1,0
A,E,A,1339,100,1339,1,0
A,F,A,6140,100,6140,1,0
A,G,A,12214,100,12214,1,0
A,H,A,7706,100,7706,1,0
A,B,B,6143,100,6143,1,0
B,C,B,8766,100,8766,1,0
B,D,B,9569,100,9569,1,0
B,E,B,6293,100,6293,1,0
B,F,B,1427,100,1427,1,0
B,G,B,8978,100,8978,1,0
B,H,B,9760,100,9760,1,0
A,C,C,12131,100,12131,1,0
B,C,C,8778,100,8778,1,0
C,D,C,8519,100,8519,1,0
