a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3769,100,3769,1,0
A,C,A,9627,100,9627,1,0
A,D,A,9419,100,9419,1,0
A,E,A,1317,100,1317,1,0
A,F,A,4084,100,4084,1,0
A,G,A,9799,100,9799,1,0
A,H,A,9792,100,9792,1,0
A,B,B,3872,100,3872,1,0
B,C,B,5995,100,5995,1,0
B,D,B,6950,100,6950,1,0
B,E,B,4310,100,4310,1,0
B,F,B,1487,100,1487,1,0
B,G,B,6199,100,6199,1,0
B,H,B,7433,100,7433,1,0
A,C,C,9612,100,9612,1,0
B,C,C,5992,100,5992,1,0
C,D,C,8605,100,8605,1,0
C,E,C,10017,100,10017,1,0
C,F,C,6047,100,6047,1,0
C,G,C,1419,100,1419,1,0
C,H,C,9108,100,9108,1,0
A,D,D,9352,100,9352,1,0
B,D,D,6896,100,6896,1,0
C,D,D,8636,100,8636,1,0
D,E,D,9515,100,9515,1,0
D,F,D,7379,100,7379,1,0
D,G,D,8649,100,8649,1,0
D,H,D,1684,100,1684,1,0
A,E,E,1370,100,1370,1,0
B,E,E,4273,100,4273,1,0
C,E,E,10024,100,10024,1,0
D,E,E,9551,100,9551,1,0
E,F,E,4094,100,4094,1,0
E,G,E,9971,100,9971,1,0
E,H,E,9702,100,9702,1,0
A,F,F,4112,100,4112,1,0
B,F,F,1495,100,1495,1,0
C,F,F,6074,100,6074,1,0
D,F,F,7342,100,7342,1,0
E,F,F,4121,100,4121,1,0
F,G,F,5908,100,5908,1,0
F,H,F,7529,100,7529,1,0
A,G,G,9818,100,9818,1,0
B,G,G,6229,100,6229,1,0
C,G,G,1442,100,1442,1,0
D,G,G,8648,100,8648,1,0
E,G,G,9998,100,9998,1,0
F,G,G,5900,100,5900,1,0
G,H,G,8770,100,8770,1,0
A,H,H,9841,100,9841,1,0
B,H,H,7495,100,7495,1,0
C,H,H,9029,100,9029,1,0
D,H,H,1630,100,1630,1,0
E,H,H,9685,100,9685,1,0
F,H,H,7531,100,7531,1,0
G,H,H,8827,100,8827,1,0
A,B,A,3843,100,3843,1,0
A,C,A,9667,100,9667,1,0
A,D,A,9378,100,9378,1,0
A,E,A,1351,100,1351,1,0
A,F,A,4068,100,4068,1,0
A,G,A,9775,100,9775,1,0
A,H,A,9813,100,9813,1,0
A,B,B,3813,100,3813,1,0
B,C,B,6003,100,6003,1,0
B,D,B,6937,100,6937,1,0
B,E,B,4322,100,4322,1,0
B,F,B,1448,100,1448,1,0
B,G,B,6206,100,6206,1,0
B,H,B,7434,100,7434,1,0
A,C,C,9667,100,9667,1,0
B,C,C,5983,100,5983,1,0
C,D,C,8614,100,8614,1,0
C,E,C,10007,100,10007,1,0
C,F,C,6080,100,6080,1,0
C,G,C,1396,100,1396,1,0
C,H,C,9029,100,9029,1,0
A,D,D,9381,100,9381,1,0
B,D,D,6912,100,6912,1,0
C,D,D,8661,100,8661,1,0
D,E,D,9491,100,9491,1,0
D,F,D,7389,100,7389,1,0
D,G,D,8604,100,8604,1,0
D,H,D,1640,100,1640,1,0
A,E,E,1438,100,1438,1,0
B,E,E,4315,100,4315,1,0
C,E,E,10052,100,10052,1,0
D,E,E,9545,100,9545,1,0
E,F,E,4114,100,4114,1,0
E,G,E,9965,100,9965,1,0
E,H,E,9682,100,9682,1,0
A,F,F,4117,100,4117,1,0
B,F,F,1512,100,1512,1,0
C,F,F,6036,100,6036,1,0
D,F,F,7345,100,7345,1,0
E,F,F,4084,100,4084,1,0
F,G,F,5911,100,5911,1,0
F,H,F,7540,100,7540,1,0
A,G,G,9829,100,9829,1,0
B,G,G,6211,100,6211,1,0
C,G,G,1421,100,1421,1,0
D,G,G,8631,100,8631,1,0
E,G,G,9995,100,9995,1,0
F,G,G,5914,100,5914,1,0
G,H,G,8799,100,8799,1,0
A,H,H,9852,100,9852,1,0
B,H,H,7383,100,7383,1,0
C,H,H,9094,100,9094,1,0
D,H,H,1622,100,1622,1,0
E,H,H,9742,100,9742,1,0
F,H,H,7562,100,7562,1,0
G,H,H,8790,100,8790,1,0
A,B,A,3851,100,3851,1,0
A,C,A,9610,100,9610,1,0
A,D,A,9367,100,9367,1,0
A,E,A,1369,100,1369,1,0
A,F,A,4086,100,4086,1,0
A,G,A,9822,100,9822,1,0
A,H,A,9813,100,9813,1,0
A,B,B,3809,100,3809,1,0
B,C,B,5976,100,5976,1,0
B,D,B,6910,100,6910,1,0
B,E,B,4299,100,4299,1,0
B,F,B,1468,100,1468,1,0
B,G,B,6203,100,6203,1,0
B,H,B,7430,100,7430,1,0
A,C,C,9731,100,9731,1,0
B,C,C,6008,100,6008,1,0
C,D,C,8665,100,8665,1,0
C,E,C,10007,100,10007,1,0
C,F,C,6060,100,6060,1,0
C,G,C,1422,100,1422,1,0
C,H,C,9047,100,9047,1,0
A,D,D,9380,100,9380,1,0
B,D,D,6904,100,6904,1,0
C,D,D,8645,100,8645,1,0
D,E,D,9510,100,9510,1,0
D,F,D,7357,100,7357,1,0
D,G,D,8610,100,8610,1,0
D,H,D,1616,100,1616,1,0
A,E,E,1364,100,1364,1,0
B,E,E,4296,100,4296,1,0
C,E,E,10040,100,10040,1,0
D,E,E,9467,100,9467,1,0
E,F,E,4107,100,4107,1,0
E,G,E,9972,100,9972,1,0
E,H,E,9733,100,9733,1,0
A,F,F,4126,100,4126,1,0
B,F,F,1480,100,1480,1,0
C,F,F,6050,100,6050,1,0
D,F,F,7339,100,7339,1,0
E,F,F,4116,100,4116,1,0
F,G,F,5928,100,5928,1,0
F,H,F,7533,100,7533,1,0
A,G,G,9777,100,9777,1,0
B,G,G,6182,100,6182,1,0
C,G,G,1378,100,1378,1,0
D,G,G,8649,100,8649,1,0
E,G,G,10009,100,10009,1,0
F,G,G,5914,100,5914,1,0
G,H,G,8814,100,8814,1,0
A,H,H,9804,100,9804,1,0
B,H,H,7430,100,7430,1,0
C,H,H,9085,100,9085,1,0
D,H,H,1627,100,1627,1,0
E,H,H,9753,100,9753,1,0
F,H,H,7538,100,7538,1,0
G,H,H,8817,100,8817,1,0
A,B,A,3789,100,3789,1,0
A,C,A,9649,100,9649,1,0
A,D,A,9368,100,9368,1,0
A,E,A,1380,100,1380,1,0
A,F,A,4094,100,4094,1,0
A,G,A,9781,100,9781,1,0
A,H,A,9810,100,9810,1,0
A,B,B,3798,100,3798,1,0
B,C,B,5982,100,5982,1,0
B,D,B,6944,100,6944,1,0
B,E,B,4293,100,4293,1,0
B,F,B,1454,100,1454,1,0
B,G,B,6206,100,6206,1,0
B,H,B,7466,100,7466,1,0
A,C,C,9593,100,9593,1,0
B,C,C,5995,100,5995,1,0
C,D,C,8653,100,8653,1,0
C,E,C,9998,100,9998,1,0
C,F,C,6035,100,6035,1,0
C,G,C,1442,100,1442,1,0
C,H,C,9053,100,9053,1,0
A,D,D,9407,100,9407,1,0
B,D,D,6892,100,6892,1,0
C,D,D,8635,100,8635,1,0
D,E,D,9524,100,9524,1,0
D,F,D,7335,100,7335,1,0
D,G,D,8609,100,8609,1,0
D,H,D,1622,100,1622,1,0
A,E,E,1361,100,1361,1,0
B,E,E,4314,100,4314,1,0
C,E,E,10049,100,10049,1,0
D,E,E,9515,100,9515,1,0
E,F,E,4047,100,4047,1,0
E,G,E,9990,100,9990,1,0
E,H,E,9770,100,9770,1,0
A,F,F,4062,100,4062,1,0
B,F,F,1459,100,1459,1,0
C,F,F,6043,100,6043,1,0
D,F,F,7302,100,7302,1,0
E,F,F,4074,100,4074,1,0
F,G,F,5908,100,5908,1,0
F,H,F,7590,100,7590,1,0
A,G,G,9737,100,9737,1,0
B,G,G,6228,100,6228,1,0
C,G,G,1382,100,1382,1,0
D,G,G,8589,100,8589,1,0
E,G,G,10008,100,10008,1,0
F,G,G,5919,100,5919,1,0
G,H,G,8809,100,8809,1,0
A,H,H,9840,100,9840,1,0
B,H,H,7468,100,7468,1,0
C,H,H,9025,100,9025,1,0
D,H,H,1612,100,1612,1,0
E,H,H,9728,100,9728,1,0
F,H,H,7584,100,7584,1,0
G,H,H,8772,100,8772,1,0
A,B,A,3841,100,3841,1,0
