a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3915,100,3915,1,0
A,C,A,3891,100,3891,1,0
A,D,A,2231,100,2231,1,0
A,E,A,1445,100,1445,1,0
A,F,A,4154,100,4154,1,0
A,G,A,4213,100,4213,1,0
A,H,A,2350,100,2350,1,0
A,B,B,3892,100,3892,1,0
B,C,B,2009,100,2009,1,0
B,D,B,4265,100,4265,1,0
B,E,B,4216,100,4216,1,0
B,F,B,1234,100,1234,1,0
B,G,B,2463,100,2463,1,0
B,H,B,4367,100,4367,1,0
A,C,C,3891,100,3891,1,0
B,C,C,1995,100,1995,1,0
C,D,C,3148,100,3148,1,0
C,E,C,4312,100,4312,1,0
C,F,C,2340,100,2340,1,0
C,G,C,1552,100,1552,1,0
C,H,C,3476,100,3476,1,0
A,D,D,2312,100,2312,1,0
B,D,D,4313,100,4313,1,0
C,D,D,3181,100,3181,1,0
D,E,D,2897,100,2897,1,0
D,F,D,4551,100,4551,1,0
D,G,D,3663,100,3663,1,0
D,H,D,1511,100,1511,1,0
A,E,E,1416,100,1416,1,0
B,E,E,4275,100,4275,1,0
C,E,E,4286,100,4286,1,0
D,E,E,2876,100,2876,1,0
E,F,E,4037,100,4037,1,0
E,G,E,4067,100,4067,1,0
E,H,E,2023,100,2023,1,0
A,F,F,4217,100,4217,1,0
B,F,F,1227,100,1227,1,0
C,F,F,2354,100,2354,1,0
D,F,F,4538,100,4538,1,0
E,F,F,4039,100,4039,1,0
F,G,F,1929,100,1929,1,0
F,H,F,4269,100,4269,1,0
A,G,G,4272,100,4272,1,0
B,G,G,2503,100,2503,1,0
C,G,G,1511,100,1511,1,0
D,G,G,3684,100,3684,1,0
E,G,G,4107,100,4107,1,0
F,G,G,1953,100,1953,1,0
G,H,G,3291,100,3291,1,0
A,H,H,2275,100,2275,1,0
B,H,H,4315,100,4315,1,0
C,H,H,3418,100,3418,1,0
D,H,H,1515,100,1515,1,0
E,H,H,2032,100,2032,1,0
F,H,H,4204,100,4204,1,0
G,H,H,3310,100,3310,1,0
A,B,A,3918,100,3918,1,0
A,C,A,3909,100,3909,1,0
A,D,A,2278,100,2278,1,0
A,E,A,1493,100,1493,1,0
A,F,A,4176,100,4176,1,0
A,G,A,4240,100,4240,1,0
A,H,A,2306,100,2306,1,0
A,B,B,3953,100,3953,1,0
B,C,B,2020,100,2020,1,0
B,D,B,4282,100,4282,1,0
B,E,B,4259,100,4259,1,0
B,F,B,1259,100,1259,1,0
