a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,6612,100,6612,1,0
A,C,A,9287,100,9287,1,0
A,D,A,9017,100,9017,1,0
A,E,A,1269,100,1269,1,0
A,F,A,5971,100,5971,1,0
A,G,A,9242,100,9242,1,0
A,H,A,8636,100,8636,1,0
A,B,B,6619,100,6619,1,0
B,C,B,3673,100,3673,1,0
B,D,B,5758,100,5758,1,0
B,E,B,6412,100,6412,1,0
B,F,B,1561,100,1561,1,0
B,G,B,3586,100,3586,1,0
B,H,B,6029,100,6029,1,0
A,C,C,9284,100,9284,1,0
B,C,C,3643,100,3643,1,0
C,D,C,8845,100,8845,1,0
C,E,C,9079,100,9079,1,0
C,F,C,4379,100,4379,1,0
C,G,C,1364,100,1364,1,0
C,H,C,9212,100,9212,1,0
A,D,D,9000,100,9000,1,0
B,D,D,5756,100,5756,1,0
C,D,D,8818,100,8818,1,0
D,E,D,8802,100,8802,1,0
D,F,D,6000,100,6000,1,0
D,G,D,8507,100,8507,1,0
D,H,D,1443,100,1443,1,0
A,E,E,1246,100,1246,1,0
B,E,E,6424,100,6424,1,0
C,E,E,9090,100,9090,1,0
D,E,E,8801,100,8801,1,0
E,F,E,5461,100,5461,1,0
E,G,E,8849,100,8849,1,0
E,H,E,8242,100,8242,1,0
A,F,F,5922,100,5922,1,0
B,F,F,1534,100,1534,1,0
C,F,F,4386,100,4386,1,0
D,F,F,5948,100,5948,1,0
E,F,F,5508,100,5508,1,0
F,G,F,3892,100,3892,1,0
F,H,F,5857,100,5857,1,0
A,G,G,9212,100,9212,1,0
B,G,G,3553,100,3553,1,0
C,G,G,1333,100,1333,1,0
D,G,G,8524,100,8524,1,0
E,G,G,8838,100,8838,1,0
F,G,G,3891,100,3891,1,0
G,H,G,8707,100,8707,1,0
A,H,H,8644,100,8644,1,0
B,H,H,6011,100,6011,1,0
C,H,H,9223,100,9223,1,0
D,H,H,1470,100,1470,1,0
E,H,H,8290,100,8290,1,0
