a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,1310,100,1310,1,0
A,C,A,2418,100,2418,1,0
A,D,A,3399,100,3399,1,0
A,E,A,1310,100,1310,1,0
A,F,A,2165,100,2165,1,0
A,G,A,2519,100,2519,1,0
A,H,A,4185,100,4185,1,0
A,B,B,1304,100,1304,1,0
B,C,B,1628,100,1628,1,0
B,D,B,2533,100,2533,1,0
B,E,B,1777,100,1777,1,0
B,F,B,1520,100,1520,1,0
B,G,B,1922,100,1922,1,0
B,H,B,3184,100,3184,1,0
A,C,C,2414,100,2414,1,0
B,C,C,1651,100,1651,1,0
C,D,C,3801,100,3801,1,0
C,E,C,2768,100,2768,1,0
C,F,C,2301,100,2301,1,0
C,G,C,1363,100,1363,1,0
C,H,C,4196,100,4196,1,0
A,D,D,3423,100,3423,1,0
B,D,D,2563,100,2563,1,0
C,D,D,3814,100,3814,1,0
D,E,D,3473,100,3473,1,0
D,F,D,2835,100,2835,1,0
D,G,D,3904,100,3904,1,0
D,H,D,1516,100,1516,1,0
A,E,E,1345,100,1345,1,0
B,E,E,1795,100,1795,1,0
C,E,E,2762,100,2762,1,0
D,E,E,3551,100,3551,1,0
E,F,E,1412,100,1412,1,0
E,G,E,2156,100,2156,1,0
E,H,E,3769,100,3769,1,0
A,F,F,2154,100,2154,1,0
B,F,F,1589,100,1589,1,0
C,F,F,2291,100,2291,1,0
D,F,F,2818,100,2818,1,0
E,F,F,1371,100,1371,1,0
F,G,F,1477,100,1477,1,0
F,H,F,2750,100,2750,1,0
A,G,G,2564,100,2564,1,0
B,G,G,1966,100,1966,1,0
C,G,G,1375,100,1375,1,0
D,G,G,3901,100,3901,1,0
E,G,G,2232,100,2232,1,0
F,G,G,1475,100,1475,1,0
G,H,G,3844,100,3844,1,0
A,H,H,4183,100,4183,1,0
B,H,H,3215,100,3215,1,0
C,H,H,4167,100,4167,1,0
D,H,H,1485,100,1485,1,0
E,H,H,3794,100,3794,1,0
F,H,H,2814,100,2814,1,0
G,H,H,3883,100,3883,1,0
A,B,A,1347,100,1347,1,0
A,C,A,2495,100,2495,1,0
A,D,A,3414,100,3414,1,0
A,E,A,1321,100,1321,1,0
A,F,A,2159,100,2159,1,0
A,G,A,2573,100,2573,1,0
A,H,A,4198,100,4198,1,0
A,B,B,1320,100,1320,1,0
B,C,B,1653,100,1653,1,0
B,D,B,2525,100,2525,1,0
B,E,B,1757,100,1757,1,0
B,F,B,1504,100,1504,1,0
B,G,B,1930,100,1930,1,0
B,H,B,3172,100,3172,1,0
A,C,C,2410,100,2410,1,0
B,C,C,1655,100,1655,1,0
C,D,C,3814,100,3814,1,0
C,E,C,2765,100,2765,1,0
C,F,C,2327,100,2327,1,0
C,G,C,1355,100,1355,1,0
C,H,C,4186,100,4186,1,0
A,D,D,3422,100,3422,1,0
B,D,D,2514,100,2514,1,0
C,D,D,3804,100,3804,1,0
D,E,D,3418,100,3418,1,0
D,F,D,2820,100,2820,1,0
D,G,D,3882,100,3882,1,0
D,H,D,1490,100,1490,1,0
A,E,E,1371,100,1371,1,0
B,E,E,1762,100,1762,1,0
C,E,E,2771,100,2771,1,0
D,E,E,3504,100,3504,1,0
E,F,E,1402,100,1402,1,0
E,G,E,2178,100,2178,1,0
E,H,E,3831,100,3831,1,0
A,F,F,2190,100,2190,1,0
B,F,F,1551,100,1551,1,0
C,F,F,2312,100,2312,1,0
D,F,F,2849,100,2849,1,0
E,F,F,1381,100,1381,1,0
F,G,F,1508,100,1508,1,0
F,H,F,2788,100,2788,1,0
A,G,G,2552,100,2552,1,0
B,G,G,1915,100,1915,1,0
C,G,G,1448,100,1448,1,0
D,G,G,3895,100,3895,1,0
E,G,G,2222,100,2222,1,0
F,G,G,1502,100,1502,1,0
G,H,G,3855,100,3855,1,0
A,H,H,4158,100,4158,1,0
B,H,H,3193,100,3193,1,0
C,H,H,4186,100,4186,1,0
D,H,H,1517,100,1517,1,0
E,H,H,3804,100,3804,1,0
F,H,H,2724,100,2724,1,0
G,H,H,3841,100,3841,1,0
A,B,A,1337,100,1337,1,0
A,C,A,2397,100,2397,1,0
