a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,5555,100,5555,1,0
A,C,A,8852,100,8852,1,0
A,D,A,10280,100,10280,1,0
A,E,A,1514,100,1514,1,0
A,F,A,5626,100,5626,1,0
A,G,A,8901,100,8901,1,0
A,H,A,10664,100,10664,1,0
A,B,B,5571,100,5571,1,0
B,C,B,4639,100,4639,1,0
B,D,B,5951,100,5951,1,0
B,E,B,5922,100,5922,1,0
B,F,B,1466,100,1466,1,0
B,G,B,4782,100,4782,1,0
B,H,B,6347,100,6347,1,0
A,C,C,8871,100,8871,1,0
B,C,C,4731,100,4731,1,0
C,D,C,8900,100,8900,1,0
C,E,C,9257,100,9257,1,0
C,F,C,5030,100,5030,1,0
C,G,C,1357,100,1357,1,0
C,H,C,9183,100,9183,1,0
A,D,D,10287,100,10287,1,0
B,D,D,5964,100,5964,1,0
C,D,D,8853,100,8853,1,0
D,E,D,10397,100,10397,1,0
D,F,D,6098,100,6098,1,0
D,G,D,8871,100,8871,1,0
D,H,D,1281,100,1281,1,0
A,E,E,1551,100,1551,1,0
B,E,E,5881,100,5881,1,0
C,E,E,9260,100,9260,1,0
D,E,E,10323,100,10323,1,0
E,F,E,5591,100,5591,1,0
E,G,E,9100,100,9100,1,0
E,H,E,10566,100,10566,1,0
A,F,F,5675,100,5675,1,0
B,F,F,1461,100,1461,1,0
C,F,F,5011,100,5011,1,0
D,F,F,6113,100,6113,1,0
E,F,F,5614,100,5614,1,0
F,G,F,4711,100,4711,1,0
F,H,F,6238,100,6238,1,0
A,G,G,8899,100,8899,1,0
B,G,G,4759,100,4759,1,0
C,G,G,1334,100,1334,1,0
D,G,G,8886,100,8886,1,0
E,G,G,9139,100,9139,1,0
F,G,G,4727,100,4727,1,0
G,H,G,9021,100,9021,1,0
A,H,H,10719,100,10719,1,0
B,H,H,6389,100,6389,1,0
C,H,H,9194,100,9194,1,0
D,H,H,1270,100,1270,1,0
E,H,H,10580,100,10580,1,0
F,H,H,6259,100,6259,1,0
G,H,H,8963,100,8963,1,0
