a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2978,100,2978,1,0
A,C,A,4116,100,4116,1,0
A,D,A,4327,100,4327,1,0
A,E,A,1374,100,1374,1,0
A,F,A,3471,100,3471,1,0
A,G,A,4377,100,4377,1,0
A,H,A,4703,100,4703,1,0
A,B,B,2949,100,2949,1,0
B,C,B,1845,100,1845,1,0
B,D,B,1968,100,1968,1,0
B,E,B,3278,100,3278,1,0
B,F,B,1290,100,1290,1,0
B,G,B,2286,100,2286,1,0
B,H,B,2413,100,2413,1,0
A,C,C,4164,100,4164,1,0
B,C,C,1832,100,1832,1,0
C,D,C,3364,100,3364,1,0
C,E,C,4376,100,4376,1,0
C,F,C,2343,100,2343,1,0
C,G,C,1415,100,1415,1,0
C,H,C,3645,100,3645,1,0
A,D,D,4350,100,4350,1,0
B,D,D,1962,100,1962,1,0
C,D,D,3354,100,3354,1,0
D,E,D,4577,100,4577,1,0
D,F,D,2201,100,2201,1,0
D,G,D,3670,100,3670,1,0
D,H,D,1328,100,1328,1,0
A,E,E,1371,100,1371,1,0
B,E,E,3289,100,3289,1,0
C,E,E,4386,100,4386,1,0
D,E,E,4564,100,4564,1,0
E,F,E,3231,100,3231,1,0
E,G,E,4147,100,4147,1,0
E,H,E,4534,100,4534,1,0
A,F,F,3478,100,3478,1,0
B,F,F,1322,100,1322,1,0
C,F,F,2366,100,2366,1,0
D,F,F,2207,100,2207,1,0
E,F,F,3294,100,3294,1,0
F,G,F,1966,100,1966,1,0
F,H,F,1854,100,1854,1,0
A,G,G,4405,100,4405,1,0
B,G,G,2281,100,2281,1,0
C,G,G,1427,100,1427,1,0
D,G,G,3689,100,3689,1,0
E,G,G,4092,100,4092,1,0
F,G,G,1975,100,1975,1,0
G,H,G,3506,100,3506,1,0
A,H,H,4660,100,4660,1,0
B,H,H,2408,100,2408,1,0
C,H,H,3642,100,3642,1,0
D,H,H,1428,100,1428,1,0
E,H,H,4542,100,4542,1,0
F,H,H,1835,100,1835,1,0
G,H,H,3484,100,3484,1,0
A,B,A,2979,100,2979,1,0
A,C,A,4124,100,4124,1,0
A,D,A,4356,100,4356,1,0
A,E,A,1382,100,1382,1,0
A,F,A,3458,100,3458,1,0
A,G,A,4353,100,4353,1,0
A,H,A,4712,100,4712,1,0
A,B,B,2989,100,2989,1,0
B,C,B,1851,100,1851,1,0
B,D,B,1951,100,1951,1,0
B,E,B,3275,100,3275,1,0
B,F,B,1304,100,1304,1,0
B,G,B,2285,100,2285,1,0
B,H,B,2464,100,2464,1,0
A,C,C,4145,100,4145,1,0
B,C,C,1876,100,1876,1,0
C,D,C,3308,100,3308,1,0
C,E,C,4387,100,4387,1,0
C,F,C,2359,100,2359,1,0
C,G,C,1384,100,1384,1,0
C,H,C,3674,100,3674,1,0
A,D,D,4311,100,4311,1,0
B,D,D,1957,100,1957,1,0
C,D,D,3336,100,3336,1,0
D,E,D,4616,100,4616,1,0
D,F,D,2170,100,2170,1,0
D,G,D,3733,100,3733,1,0
D,H,D,1395,100,1395,1,0
A,E,E,1392,100,1392,1,0
B,E,E,3274,100,3274,1,0
C,E,E,4409,100,4409,1,0
D,E,E,4568,100,4568,1,0
E,F,E,3188,100,3188,1,0
E,G,E,4126,100,4126,1,0
E,H,E,4570,100,4570,1,0
A,F,F,3449,100,3449,1,0
B,F,F,1292,100,1292,1,0
C,F,F,2366,100,2366,1,0
D,F,F,2170,100,2170,1,0
E,F,F,3219,100,3219,1,0
F,G,F,1965,100,1965,1,0
F,H,F,1842,100,1842,1,0
A,G,G,4363,100,4363,1,0
B,G,G,2322,100,2322,1,0
C,G,G,1454,100,1454,1,0
D,G,G,3676,100,3676,1,0
E,G,G,4131,100,4131,1,0
F,G,G,1973,100,1973,1,0
G,H,G,3506,100,3506,1,0
A,H,H,4742,100,4742,1,0
B,H,H,2418,100,2418,1,0
C,H,H,3691,100,3691,1,0
D,H,H,1389,100,1389,1,0
E,H,H,4533,100,4533,1,0
F,H,H,1831,100,1831,1,0
G,H,H,3497,100,3497,1,0
A,B,A,2968,100,2968,1,0
A,C,A,4182,100,4182,1,0
A,D,A,4358,100,4358,1,0
A,E,A,1376,100,1376,1,0
A,F,A,3444,100,3444,1,0
A,G,A,4363,100,4363,1,0
A,H,A,4710,100,4710,1,0
A,B,B,2995,100,2995,1,0
B,C,B,1824,100,1824,1,0
B,D,B,1928,100,1928,1,0
B,E,B,3264,100,3264,1,0
B,F,B,1288,100,1288,1,0
B,G,B,2315,100,2315,1,0
B,H,B,2472,100,2472,1,0
A,C,C,4128,100,4128,1,0
B,C,C,1872,100,1872,1,0
C,D,C,3338,100,3338,1,0
C,E,C,4313,100,4313,1,0
C,F,C,2361,100,2361,1,0
C,G,C,1422,100,1422,1,0
C,H,C,3658,100,3658,1,0
A,D,D,4342,100,4342,1,0
B,D,D,1940,100,1940,1,0
C,D,D,3377,100,3377,1,0
D,E,D,4539,100,4539,1,0
D,F,D,2150,100,2150,1,0
D,G,D,3682,100,3682,1,0
D,H,D,1400,100,1400,1,0
A,E,E,1408,100,1408,1,0
B,E,E,3254,100,3254,1,0
C,E,E,4405,100,4405,1,0
D,E,E,4615,100,4615,1,0
E,F,E,3214,100,3214,1,0
E,G,E,4127,100,4127,1,0
E,H,E,4521,100,4521,1,0
A,F,F,3453,100,3453,1,0
B,F,F,1286,100,1286,1,0
C,F,F,2384,100,2384,1,0
D,F,F,2153,100,2153,1,0
E,F,F,3228,100,3228,1,0
F,G,F,1984,100,1984,1,0
F,H,F,1846,100,1846,1,0
A,G,G,4359,100,4359,1,0
B,G,G,2371,100,2371,1,0
C,G,G,1465,100,1465,1,0
D,G,G,3685,100,3685,1,0
E,G,G,4124,100,4124,1,0
F,G,G,1947,100,1947,1,0
G,H,G,3474,100,3474,1,0
A,H,H,4752,100,4752,1,0
B,H,H,2430,100,2430,1,0
C,H,H,3675,100,3675,1,0
D,H,H,1334,100,1334,1,0
E,H,H,4550,100,4550,1,0
F,H,H,1826,100,1826,1,0
G,H,H,3446,100,3446,1,0
A,B,A,2956,100,2956,1,0
