a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,1936,100,1936,1,0
A,C,A,5487,100,5487,1,0
A,D,A,5140,100,5140,1,0
A,E,A,1272,100,1272,1,0
A,F,A,2848,100,2848,1,0
A,G,A,5262,100,5262,1,0
A,H,A,4792,100,4792,1,0
A,B,B,1919,100,1919,1,0
B,C,B,4886,100,4886,1,0
B,D,B,4995,100,4995,1,0
B,E,B,2317,100,2317,1,0
B,F,B,1399,100,1399,1,0
B,G,B,4888,100,4888,1,0
B,H,B,4682,100,4682,1,0
A,C,C,5477,100,5477,1,0
B,C,C,4860,100,4860,1,0
C,D,C,1256,100,1256,1,0
C,E,C,5591,100,5591,1,0
C,F,C,4914,100,4914,1,0
C,G,C,1340,100,1340,1,0
C,H,C,1837,100,1837,1,0
A,D,D,5109,100,5109,1,0
B,D,D,4933,100,4933,1,0
C,D,D,1225,100,1225,1,0
D,E,D,5311,100,5311,1,0
D,F,D,5170,100,5170,1,0
D,G,D,1417,100,1417,1,0
D,H,D,1475,100,1475,1,0
A,E,E,1311,100,1311,1,0
B,E,E,2339,100,2339,1,0
C,E,E,5581,100,5581,1,0
D,E,E,5246,100,5246,1,0
E,F,E,2503,100,2503,1,0
E,G,E,5031,100,5031,1,0
E,H,E,4588,100,4588,1,0
A,F,F,2881,100,2881,1,0
B,F,F,1364,100,1364,1,0
C,F,F,4910,100,4910,1,0
D,F,F,5163,100,5163,1,0
E,F,F,2539,100,2539,1,0
F,G,F,4717,100,4717,1,0
F,H,F,4569,100,4569,1,0
A,G,G,5266,100,5266,1,0
B,G,G,4854,100,4854,1,0
C,G,G,1331,100,1331,1,0
D,G,G,1450,100,1450,1,0
E,G,G,5068,100,5068,1,0
F,G,G,4691,100,4691,1,0
G,H,G,713,100,713,1,0
A,H,H,4818,100,4818,1,0
B,H,H,4633,100,4633,1,0
C,H,H,1814,100,1814,1,0
D,H,H,1395,100,1395,1,0
E,H,H,4580,100,4580,1,0
F,H,H,4524,100,4524,1,0
G,H,H,732,100,732,1,0
A,B,A,1917,100,1917,1,0
A,C,A,5561,100,5561,1,0
A,D,A,5103,100,5103,1,0
A,E,A,1319,100,1319,1,0
A,F,A,2868,100,2868,1,0
A,G,A,5218,100,5218,1,0
A,H,A,4796,100,4796,1,0
A,B,B,1940,100,1940,1,0
B,C,B,4868,100,4868,1,0
B,D,B,4908,100,4908,1,0
B,E,B,2262,100,2262,1,0
B,F,B,1382,100,1382,1,0
B,G,B,4843,100,4843,1,0
B,H,B,4666,100,4666,1,0
A,C,C,5512,100,5512,1,0
B,C,C,4847,100,4847,1,0
