a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,5446,100,5446,1,0
A,C,A,9393,100,9393,1,0
A,D,A,9762,100,9762,1,0
A,E,A,1270,100,1270,1,0
A,F,A,5525,100,5525,1,0
A,G,A,9570,100,9570,1,0
A,H,A,9866,100,9866,1,0
A,B,B,5407,100,5407,1,0
B,C,B,9295,100,9295,1,0
B,D,B,12743,100,12743,1,0
B,E,B,5442,100,5442,1,0
B,F,B,1373,100,1373,1,0
B,G,B,9313,100,9313,1,0
B,H,B,12781,100,12781,1,0
A,C,C,9363,100,9363,1,0
B,C,C,9273,100,9273,1,0
C,D,C,6316,100,6316,1,0
C,E,C,9243,100,9243,1,0
C,F,C,9277,100,9277,1,0
C,G,C,1328,100,1328,1,0
C,H,C,6438,100,6438,1,0
A,D,D,9743,100,9743,1,0
B,D,D,12739,100,12739,1,0
C,D,D,6318,100,6318,1,0
D,E,D,9744,100,9744,1,0
D,F,D,12682,100,12682,1,0
D,G,D,6694,100,6694,1,0
D,H,D,1388,100,1388,1,0
A,E,E,1262,100,1262,1,0
B,E,E,5465,100,5465,1,0
C,E,E,9293,100,9293,1,0
D,E,E,9746,100,9746,1,0
E,F,E,5184,100,5184,1,0
E,G,E,9298,100,9298,1,0
E,H,E,9646,100,9646,1,0
A,F,F,5544,100,5544,1,0
B,F,F,1368,100,1368,1,0
C,F,F,9261,100,9261,1,0
D,F,F,12679,100,12679,1,0
E,F,F,5227,100,5227,1,0
F,G,F,9120,100,9120,1,0
F,H,F,12504,100,12504,1,0
A,G,G,9543,100,9543,1,0
B,G,G,9329,100,9329,1,0
C,G,G,1323,100,1323,1,0
D,G,G,6698,100,6698,1,0
E,G,G,9299,100,9299,1,0
F,G,G,9151,100,9151,1,0
G,H,G,6507,100,6507,1,0
A,H,H,9817,100,9817,1,0
B,H,H,12746,100,12746,1,0
C,H,H,6435,100,6435,1,0
D,H,H,1456,100,1456,1,0
E,H,H,9622,100,9622,1,0
F,H,H,12533,100,12533,1,0
G,H,H,6494,100,6494,1,0
A,B,A,5389,100,5389,1,0
A,C,A,9344,100,9344,1,0
A,D,A,9751,100,9751,1,0
A,E,A,1324,100,1324,1,0
A,F,A,5466,100,5466,1,0
A,G,A,9524,100,9524,1,0
A,H,A,9826,100,9826,1,0
A,B,B,5454,100,5454,1,0
B,C,B,9265,100,9265,1,0
B,D,B,12763,100,12763,1,0
B,E,B,5446,100,5446,1,0
B,F,B,1392,100,1392,1,0
B,G,B,9349,100,9349,1,0
B,H,B,12780,100,12780,1,0
A,C,C,9356,100,9356,1,0
B,C,C,9288,100,9288,1,0
C,D,C,6366,100,6366,1,0
C,E,C,9224,100,9224,1,0
C,F,C,9307,100,9307,1,0
C,G,C,1351,100,1351,1,0
C,H,C,6423,100,6423,1,0
A,D,D,9754,100,9754,1,0
B,D,D,12736,100,12736,1,0
C,D,D,6328,100,6328,1,0
D,E,D,9727,100,9727,1,0
D,F,D,12700,100,12700,1,0
D,G,D,6674,100,6674,1,0
D,H,D,1430,100,1430,1,0
A,E,E,1274,100,1274,1,0
B,E,E,5493,100,5493,1,0
C,E,E,9312,100,9312,1,0
D,E,E,9705,100,9705,1,0
E,F,E,5260,100,5260,1,0
E,G,E,9299,100,9299,1,0
E,H,E,9601,100,9601,1,0
A,F,F,5536,100,5536,1,0
B,F,F,1373,100,1373,1,0
C,F,F,9263,100,9263,1,0
D,F,F,12642,100,12642,1,0
E,F,F,5216,100,5216,1,0
F,G,F,9096,100,9096,1,0
F,H,F,12500,100,12500,1,0
A,G,G,9576,100,9576,1,0
B,G,G,9369,100,9369,1,0
C,G,G,1319,100,1319,1,0
D,G,G,6679,100,6679,1,0
E,G,G,9293,100,9293,1,0
F,G,G,9096,100,9096,1,0
G,H,G,6487,100,6487,1,0
A,H,H,9813,100,9813,1,0
B,H,H,12773,100,12773,1,0
C,H,H,6459,100,6459,1,0
D,H,H,1436,100,1436,1,0
E,H,H,9632,100,9632,1,0
F,H,H,12555,100,12555,1,0
G,H,H,6538,100,6538,1,0
A,B,A,5380,100,5380,1,0
A,C,A,9387,100,9387,1,0
A,D,A,9752,100,9752,1,0
A,E,A,1258,100,1258,1,0
A,F,A,5524,100,5524,1,0
A,G,A,9526,100,9526,1,0
A,H,A,9804,100,9804,1,0
A,B,B,5400,100,5400,1,0
B,C,B,9298,100,9298,1,0
B,D,B,12683,100,12683,1,0
B,E,B,5434,100,5434,1,0
B,F,B,1395,100,1395,1,0
B,G,B,9309,100,9309,1,0
B,H,B,12764,100,12764,1,0
A,C,C,9372,100,9372,1,0
B,C,C,9274,100,9274,1,0
C,D,C,6289,100,6289,1,0
C,E,C,9287,100,9287,1,0
C,F,C,9297,100,9297,1,0
C,G,C,1334,100,1334,1,0
C,H,C,6434,100,6434,1,0
A,D,D,9745,100,9745,1,0
B,D,D,12742,100,12742,1,0
C,D,D,6305,100,6305,1,0
D,E,D,9785,100,9785,1,0
D,F,D,12684,100,12684,1,0
D,G,D,6692,100,6692,1,0
D,H,D,1438,100,1438,1,0
A,E,E,1316,100,1316,1,0
B,E,E,5480,100,5480,1,0
C,E,E,9318,100,9318,1,0
D,E,E,9750,100,9750,1,0
E,F,E,5221,100,5221,1,0
E,G,E,9287,100,9287,1,0
E,H,E,9650,100,9650,1,0
A,F,F,5515,100,5515,1,0
B,F,F,1379,100,1379,1,0
C,F,F,9300,100,9300,1,0
D,F,F,12682,100,12682,1,0
E,F,F,5230,100,5230,1,0
F,G,F,9118,100,9118,1,0
F,H,F,12531,100,12531,1,0
A,G,G,9538,100,9538,1,0
B,G,G,9299,100,9299,1,0
C,G,G,1311,100,1311,1,0
D,G,G,6708,100,6708,1,0
E,G,G,9282,100,9282,1,0
F,G,G,9081,100,9081,1,0
G,H,G,6543,100,6543,1,0
A,H,H,9811,100,9811,1,0
B,H,H,12813,100,12813,1,0
C,H,H,6414,100,6414,1,0
D,H,H,1381,100,1381,1,0
E,H,H,9611,100,9611,1,0
F,H,H,12542,100,12542,1,0
G,H,H,6542,100,6542,1,0
A,B,A,5431,100,5431,1,0
A,C,A,9383,100,9383,1,0
A,D,A,9735,100,9735,1,0
A,E,A,1273,100,1273,1,0
A,F,A,5507,100,5507,1,0
A,G,A,9527,100,9527,1,0
A,H,A,9820,100,9820,1,0
A,B,B,5433,100,5433,1,0
B,C,B,9297,100,9297,1,0
B,D,B,12715,100,12715,1,0
B,E,B,5442,100,5442,1,0
B,F,B,1371,100,1371,1,0
B,G,B,9322,100,9322,1,0
B,H,B,12786,100,12786,1,0
A,C,C,9410,100,9410,1,0
B,C,C,9287,100,9287,1,0
C,D,C,6344,100,6344,1,0
C,E,C,9266,100,9266,1,0
C,F,C,9272,100,9272,1,0
C,G,C,1352,100,1352,1,0
C,H,C,6411,100,6411,1,0
A,D,D,9753,100,9753,1,0
B,D,D,12727,100,12727,1,0
C,D,D,6337,100,6337,1,0
D,E,D,9702,100,9702,1,0
D,F,D,12647,100,12647,1,0
D,G,D,6722,100,6722,1,0
D,H,D,1395,100,1395,1,0
A,E,E,1266,100,1266,1,0
B,E,E,5412,100,5412,1,0
C,E,E,9288,100,9288,1,0
D,E,E,9761,100,9761,1,0
E,F,E,5192,100,5192,1,0
E,G,E,9284,100,9284,1,0
E,H,E,9652,100,9652,1,0
A,F,F,5510,100,5510,1,0
B,F,F,1373,100,1373,1,0
C,F,F,9299,100,9299,1,0
D,F,F,12660,100,12660,1,0
E,F,F,5223,100,5223,1,0
F,G,F,9116,100,9116,1,0
