a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2815,100,2815,1,0
A,C,A,3429,100,3429,1,0
A,D,A,3803,100,3803,1,0
A,E,A,1551,100,1551,1,0
A,F,A,3081,100,3081,1,0
A,G,A,3656,100,3656,1,0
A,H,A,4058,100,4058,1,0
A,B,B,2843,100,2843,1,0
B,C,B,1796,100,1796,1,0
B,D,B,1291,100,1291,1,0
B,E,B,3149,100,3149,1,0
B,F,B,1260,100,1260,1,0
B,G,B,2140,100,2140,1,0
B,H,B,1875,100,1875,1,0
A,C,C,3377,100,3377,1,0
B,C,C,1826,100,1826,1,0
C,D,C,2880,100,2880,1,0
C,E,C,3641,100,3641,1,0
C,F,C,2016,100,2016,1,0
C,G,C,1237,100,1237,1,0
C,H,C,3131,100,3131,1,0
A,D,D,3785,100,3785,1,0
B,D,D,1247,100,1247,1,0
C,D,D,2831,100,2831,1,0
D,E,D,3905,100,3905,1,0
D,F,D,1758,100,1758,1,0
D,G,D,2946,100,2946,1,0
D,H,D,1329,100,1329,1,0
A,E,E,1548,100,1548,1,0
B,E,E,3151,100,3151,1,0
C,E,E,3698,100,3698,1,0
D,E,E,3871,100,3871,1,0
E,F,E,2718,100,2718,1,0
E,G,E,3428,100,3428,1,0
E,H,E,3664,100,3664,1,0
A,F,F,3090,100,3090,1,0
B,F,F,1226,100,1226,1,0
C,F,F,2009,100,2009,1,0
D,F,F,1733,100,1733,1,0
E,F,F,2733,100,2733,1,0
F,G,F,1583,100,1583,1,0
F,H,F,1364,100,1364,1,0
A,G,G,3668,100,3668,1,0
B,G,G,2104,100,2104,1,0
C,G,G,1230,100,1230,1,0
D,G,G,2967,100,2967,1,0
E,G,G,3440,100,3440,1,0
F,G,G,1579,100,1579,1,0
G,H,G,2680,100,2680,1,0
A,H,H,4028,100,4028,1,0
B,H,H,1868,100,1868,1,0
C,H,H,3150,100,3150,1,0
D,H,H,1327,100,1327,1,0
E,H,H,3677,100,3677,1,0
F,H,H,1364,100,1364,1,0
G,H,H,2721,100,2721,1,0
A,B,A,2914,100,2914,1,0
A,C,A,3326,100,3326,1,0
A,D,A,3787,100,3787,1,0
A,E,A,1547,100,1547,1,0
A,F,A,3099,100,3099,1,0
A,G,A,3689,100,3689,1,0
A,H,A,4094,100,4094,1,0
A,B,B,2838,100,2838,1,0
B,C,B,1804,100,1804,1,0
B,D,B,1254,100,1254,1,0
B,E,B,3164,100,3164,1,0
B,F,B,1246,100,1246,1,0
B,G,B,2144,100,2144,1,0
B,H,B,1928,100,1928,1,0
A,C,C,3392,100,3392,1,0
B,C,C,1811,100,1811,1,0
C,D,C,2866,100,2866,1,0
C,E,C,3692,100,3692,1,0
C,F,C,2009,100,2009,1,0
C,G,C,1216,100,1216,1,0
C,H,C,3155,100,3155,1,0
A,D,D,3779,100,3779,1,0
B,D,D,1240,100,1240,1,0
C,D,D,2853,100,2853,1,0
D,E,D,3872,100,3872,1,0
D,F,D,1724,100,1724,1,0
D,G,D,2935,100,2935,1,0
D,H,D,1295,100,1295,1,0
A,E,E,1582,100,1582,1,0
B,E,E,3168,100,3168,1,0
C,E,E,3680,100,3680,1,0
D,E,E,3861,100,3861,1,0
E,F,E,2753,100,2753,1,0
E,G,E,3448,100,3448,1,0
E,H,E,3672,100,3672,1,0
A,F,F,3075,100,3075,1,0
B,F,F,1214,100,1214,1,0
C,F,F,2043,100,2043,1,0
D,F,F,1748,100,1748,1,0
E,F,F,2744,100,2744,1,0
F,G,F,1574,100,1574,1,0
F,H,F,1420,100,1420,1,0
A,G,G,3643,100,3643,1,0
B,G,G,2134,100,2134,1,0
C,G,G,1183,100,1183,1,0
D,G,G,2961,100,2961,1,0
E,G,G,3443,100,3443,1,0
F,G,G,1563,100,1563,1,0
G,H,G,2680,100,2680,1,0
A,H,H,4078,100,4078,1,0
B,H,H,1895,100,1895,1,0
C,H,H,3095,100,3095,1,0
D,H,H,1324,100,1324,1,0
E,H,H,3647,100,3647,1,0
F,H,H,1395,100,1395,1,0
G,H,H,2708,100,2708,1,0
A,B,A,2890,100,2890,1,0
A,C,A,3328,100,3328,1,0
A,D,A,3766,100,3766,1,0
A,E,A,1566,100,1566,1,0
A,F,A,3079,100,3079,1,0
A,G,A,3640,100,3640,1,0
A,H,A,4104,100,4104,1,0
