a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,4028,100,4028,1,0
A,C,A,9204,100,9204,1,0
A,D,A,9565,100,9565,1,0
A,E,A,1502,100,1502,1,0
A,F,A,4312,100,4312,1,0
A,G,A,9340,100,9340,1,0
A,H,A,9787,100,9787,1,0
A,B,B,4074,100,4074,1,0
B,C,B,5298,100,5298,1,0
B,D,B,7021,100,7021,1,0
B,E,B,4208,100,4208,1,0
B,F,B,1415,100,1415,1,0
B,G,B,5621,100,5621,1,0
B,H,B,7453,100,7453,1,0
A,C,C,9181,100,9181,1,0
B,C,C,5314,100,5314,1,0
C,D,C,8933,100,8933,1,0
C,E,C,9147,100,9147,1,0
C,F,C,5493,100,5493,1,0
C,G,C,1421,100,1421,1,0
C,H,C,9090,100,9090,1,0
A,D,D,9575,100,9575,1,0
B,D,D,7063,100,7063,1,0
C,D,D,8991,100,8991,1,0
D,E,D,9540,100,9540,1,0
D,F,D,7027,100,7027,1,0
D,G,D,9058,100,9058,1,0
D,H,D,1387,100,1387,1,0
A,E,E,1500,100,1500,1,0
B,E,E,4230,100,4230,1,0
C,E,E,9124,100,9124,1,0
D,E,E,9568,100,9568,1,0
E,F,E,3974,100,3974,1,0
E,G,E,9076,100,9076,1,0
E,H,E,9542,100,9542,1,0
A,F,F,4334,100,4334,1,0
B,F,F,1431,100,1431,1,0
C,F,F,5502,100,5502,1,0
D,F,F,7039,100,7039,1,0
E,F,F,3966,100,3966,1,0
F,G,F,5379,100,5379,1,0
F,H,F,7110,100,7110,1,0
A,G,G,9334,100,9334,1,0
B,G,G,5604,100,5604,1,0
C,G,G,1458,100,1458,1,0
D,G,G,9057,100,9057,1,0
E,G,G,9058,100,9058,1,0
F,G,G,5412,100,5412,1,0
G,H,G,8982,100,8982,1,0
A,H,H,9833,100,9833,1,0
B,H,H,7377,100,7377,1,0
C,H,H,9104,100,9104,1,0
D,H,H,1326,100,1326,1,0
E,H,H,9570,100,9570,1,0
F,H,H,7110,100,7110,1,0
G,H,H,9017,100,9017,1,0
A,B,A,4050,100,4050,1,0
A,C,A,9172,100,9172,1,0
A,D,A,9569,100,9569,1,0
A,E,A,1533,100,1533,1,0
A,F,A,4322,100,4322,1,0
A,G,A,9325,100,9325,1,0
A,H,A,9858,100,9858,1,0
A,B,B,4086,100,4086,1,0
B,C,B,5313,100,5313,1,0
B,D,B,7127,100,7127,1,0
B,E,B,4243,100,4243,1,0
B,F,B,1387,100,1387,1,0
B,G,B,5627,100,5627,1,0
B,H,B,7325,100,7325,1,0
A,C,C,9126,100,9126,1,0
B,C,C,5316,100,5316,1,0
C,D,C,8945,100,8945,1,0
C,E,C,9083,100,9083,1,0
C,F,C,5502,100,5502,1,0
C,G,C,1447,100,1447,1,0
C,H,C,9130,100,9130,1,0
A,D,D,9545,100,9545,1,0
B,D,D,7103,100,7103,1,0
C,D,D,9002,100,9002,1,0
D,E,D,9508,100,9508,1,0
D,F,D,7103,100,7103,1,0
D,G,D,9038,100,9038,1,0
D,H,D,1301,100,1301,1,0
A,E,E,1512,100,1512,1,0
B,E,E,4215,100,4215,1,0
C,E,E,9112,100,9112,1,0
D,E,E,9479,100,9479,1,0
E,F,E,3949,100,3949,1,0
E,G,E,9069,100,9069,1,0
E,H,E,9614,100,9614,1,0
A,F,F,4347,100,4347,1,0
B,F,F,1399,100,1399,1,0
C,F,F,5463,100,5463,1,0
D,F,F,7085,100,7085,1,0
E,F,F,3947,100,3947,1,0
F,G,F,5382,100,5382,1,0
F,H,F,7090,100,7090,1,0
A,G,G,9307,100,9307,1,0
B,G,G,5592,100,5592,1,0
C,G,G,1464,100,1464,1,0
D,G,G,9037,100,9037,1,0
E,G,G,9064,100,9064,1,0
F,G,G,5362,100,5362,1,0
G,H,G,9015,100,9015,1,0
A,H,H,9802,100,9802,1,0
B,H,H,7374,100,7374,1,0
C,H,H,9149,100,9149,1,0
D,H,H,1326,100,1326,1,0
E,H,H,9604,100,9604,1,0
F,H,H,7119,100,7119,1,0
G,H,H,9002,100,9002,1,0
A,B,A,4048,100,4048,1,0
A,C,A,9081,100,9081,1,0
A,D,A,9555,100,9555,1,0
A,E,A,1516,100,1516,1,0
A,F,A,4307,100,4307,1,0
A,G,A,9333,100,9333,1,0
A,H,A,9791,100,9791,1,0
A,B,B,3998,100,3998,1,0
B,C,B,5322,100,5322,1,0
B,D,B,7089,100,7089,1,0
B,E,B,4193,100,4193,1,0
B,F,B,1445,100,1445,1,0
B,G,B,5655,100,5655,1,0
B,H,B,7366,100,7366,1,0
A,C,C,9164,100,9164,1,0
B,C,C,5310,100,5310,1,0
C,D,C,8946,100,8946,1,0
C,E,C,9141,100,9141,1,0
C,F,C,5498,100,5498,1,0
C,G,C,1436,100,1436,1,0
C,H,C,9103,100,9103,1,0
A,D,D,9534,100,9534,1,0
B,D,D,7030,100,7030,1,0
C,D,D,8947,100,8947,1,0
D,E,D,9477,100,9477,1,0
D,F,D,7032,100,7032,1,0
D,G,D,9037,100,9037,1,0
D,H,D,1294,100,1294,1,0
A,E,E,1493,100,1493,1,0
B,E,E,4194,100,4194,1,0
C,E,E,9131,100,9131,1,0
D,E,E,9571,100,9571,1,0
E,F,E,3965,100,3965,1,0
E,G,E,9043,100,9043,1,0
E,H,E,9544,100,9544,1,0
A,F,F,4308,100,4308,1,0
B,F,F,1429,100,1429,1,0
C,F,F,5468,100,5468,1,0
D,F,F,7043,100,7043,1,0
E,F,F,3958,100,3958,1,0
F,G,F,5364,100,5364,1,0
F,H,F,7058,100,7058,1,0
A,G,G,9329,100,9329,1,0
B,G,G,5622,100,5622,1,0
C,G,G,1449,100,1449,1,0
D,G,G,9037,100,9037,1,0
E,G,G,9063,100,9063,1,0
F,G,G,5385,100,5385,1,0
G,H,G,9030,100,9030,1,0
A,H,H,9829,100,9829,1,0
B,H,H,7378,100,7378,1,0
C,H,H,9131,100,9131,1,0
D,H,H,1314,100,1314,1,0
E,H,H,9588,100,9588,1,0
F,H,H,7114,100,7114,1,0
G,H,H,8992,100,8992,1,0
A,B,A,4045,100,4045,1,0
A,C,A,9164,100,9164,1,0
A,D,A,9552,100,9552,1,0
A,E,A,1510,100,1510,1,0
A,F,A,4373,100,4373,1,0
