a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,9029,100,9029,1,0
A,C,A,12886,100,12886,1,0
A,D,A,8026,100,8026,1,0
A,E,A,1379,100,1379,1,0
A,F,A,9123,100,9123,1,0
A,G,A,12927,100,12927,1,0
A,H,A,8125,100,8125,1,0
A,B,B,9013,100,9013,1,0
B,C,B,8573,100,8573,1,0
B,D,B,11898,100,11898,1,0
B,E,B,9066,100,9066,1,0
B,F,B,1470,100,1470,1,0
B,G,B,8576,100,8576,1,0
B,H,B,11969,100,11969,1,0
A,C,C,12924,100,12924,1,0
B,C,C,8554,100,8554,1,0
C,D,C,9485,100,9485,1,0
C,E,C,12966,100,12966,1,0
C,F,C,8740,100,8740,1,0
C,G,C,1271,100,1271,1,0
C,H,C,9616,100,9616,1,0
A,D,D,8041,100,8041,1,0
B,D,D,11865,100,11865,1,0
C,D,D,9444,100,9444,1,0
D,E,D,8200,100,8200,1,0
D,F,D,12056,100,12056,1,0
D,G,D,9575,100,9575,1,0
D,H,D,1564,100,1564,1,0
A,E,E,1423,100,1423,1,0
B,E,E,9000,100,9000,1,0
C,E,E,12987,100,12987,1,0
D,E,E,8227,100,8227,1,0
E,F,E,8891,100,8891,1,0
E,G,E,12879,100,12879,1,0
E,H,E,8033,100,8033,1,0
A,F,F,9099,100,9099,1,0
B,F,F,1468,100,1468,1,0
C,F,F,8780,100,8780,1,0
D,F,F,11997,100,11997,1,0
E,F,F,8920,100,8920,1,0
F,G,F,8547,100,8547,1,0
F,H,F,11952,100,11952,1,0
A,G,G,12985,100,12985,1,0
B,G,G,8545,100,8545,1,0
C,G,G,1252,100,1252,1,0
D,G,G,9617,100,9617,1,0
E,G,G,12880,100,12880,1,0
F,G,G,8520,100,8520,1,0
G,H,G,9583,100,9583,1,0
A,H,H,8117,100,8117,1,0
B,H,H,11952,100,11952,1,0
C,H,H,9579,100,9579,1,0
D,H,H,1554,100,1554,1,0
E,H,H,8044,100,8044,1,0
F,H,H,11934,100,11934,1,0
G,H,H,9556,100,9556,1,0
A,B,A,9055,100,9055,1,0
A,C,A,12890,100,12890,1,0
A,D,A,8040,100,8040,1,0
A,E,A,1332,100,1332,1,0
A,F,A,9121,100,9121,1,0
A,G,A,12956,100,12956,1,0
A,H,A,8109,100,8109,1,0
A,B,B,9023,100,9023,1,0
B,C,B,8543,100,8543,1,0
B,D,B,11890,100,11890,1,0
B,E,B,9014,100,9014,1,0
B,F,B,1454,100,1454,1,0
B,G,B,8516,100,8516,1,0
B,H,B,12023,100,12023,1,0
A,C,C,12985,100,12985,1,0
B,C,C,8556,100,8556,1,0
C,D,C,9439,100,9439,1,0
C,E,C,13017,100,13017,1,0
C,F,C,8766,100,8766,1,0
C,G,C,1307,100,1307,1,0
C,H,C,9637,100,9637,1,0
A,D,D,8057,100,8057,1,0
B,D,D,11866,100,11866,1,0
C,D,D,9401,100,9401,1,0
D,E,D,8174,100,8174,1,0
D,F,D,12023,100,12023,1,0
D,G,D,9587,100,9587,1,0
D,H,D,1598,100,1598,1,0
A,E,E,1392,100,1392,1,0
B,E,E,9024,100,9024,1,0
C,E,E,12958,100,12958,1,0
D,E,E,8215,100,8215,1,0
E,F,E,8936,100,8936,1,0
E,G,E,12906,100,12906,1,0
E,H,E,8022,100,8022,1,0
A,F,F,9125,100,9125,1,0
B,F,F,1412,100,1412,1,0
C,F,F,8749,100,8749,1,0
D,F,F,12045,100,12045,1,0
E,F,F,8962,100,8962,1,0
F,G,F,8511,100,8511,1,0
F,H,F,11951,100,11951,1,0
A,G,G,12963,100,12963,1,0
B,G,G,8563,100,8563,1,0
C,G,G,1243,100,1243,1,0
D,G,G,9570,100,9570,1,0
E,G,G,12886,100,12886,1,0
F,G,G,8559,100,8559,1,0
G,H,G,9515,100,9515,1,0
A,H,H,8113,100,8113,1,0
B,H,H,11987,100,11987,1,0
C,H,H,9607,100,9607,1,0
D,H,H,1580,100,1580,1,0
E,H,H,8042,100,8042,1,0
F,H,H,11911,100,11911,1,0
G,H,H,9588,100,9588,1,0
A,B,A,9020,100,9020,1,0
A,C,A,12868,100,12868,1,0
A,D,A,8026,100,8026,1,0
A,E,A,1370,100,1370,1,0
A,F,A,9151,100,9151,1,0
A,G,A,12959,100,12959,1,0
A,H,A,8113,100,8113,1,0
A,B,B,9053,100,9053,1,0
B,C,B,8605,100,8605,1,0
B,D,B,11852,100,11852,1,0
B,E,B,9058,100,9058,1,0
B,F,B,1454,100,1454,1,0
B,G,B,8571,100,8571,1,0
B,H,B,12061,100,12061,1,0
A,C,C,12925,100,12925,1,0
B,C,C,8567,100,8567,1,0
C,D,C,9435,100,9435,1,0
C,E,C,12979,100,12979,1,0
C,F,C,8749,100,8749,1,0
C,G,C,1254,100,1254,1,0
C,H,C,9652,100,9652,1,0
A,D,D,8040,100,8040,1,0
B,D,D,11914,100,11914,1,0
C,D,D,9440,100,9440,1,0
D,E,D,8181,100,8181,1,0
D,F,D,12022,100,12022,1,0
D,G,D,9605,100,9605,1,0
D,H,D,1562,100,1562,1,0
A,E,E,1451,100,1451,1,0
B,E,E,9064,100,9064,1,0
C,E,E,12957,100,12957,1,0
D,E,E,8206,100,8206,1,0
E,F,E,8944,100,8944,1,0
E,G,E,12885,100,12885,1,0
E,H,E,8069,100,8069,1,0
A,F,F,9147,100,9147,1,0
B,F,F,1471,100,1471,1,0
C,F,F,8766,100,8766,1,0
D,F,F,12038,100,12038,1,0
