a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,6750,100,6750,1,0
A,C,A,12749,100,12749,1,0
A,D,A,9264,100,9264,1,0
A,E,A,1497,100,1497,1,0
A,F,A,6842,100,6842,1,0
A,G,A,12829,100,12829,1,0
A,H,A,9343,100,9343,1,0
A,B,B,6748,100,6748,1,0
B,C,B,9628,100,9628,1,0
B,D,B,10041,100,10041,1,0
B,E,B,6901,100,6901,1,0
B,F,B,1422,100,1422,1,0
B,G,B,9682,100,9682,1,0
B,H,B,10020,100,10020,1,0
A,C,C,12782,100,12782,1,0
B,C,C,9568,100,9568,1,0
C,D,C,6391,100,6391,1,0
C,E,C,12999,100,12999,1,0
C,F,C,9835,100,9835,1,0
C,G,C,1514,100,1514,1,0
C,H,C,6451,100,6451,1,0
A,D,D,9254,100,9254,1,0
B,D,D,9989,100,9989,1,0
C,D,D,6382,100,6382,1,0
D,E,D,9524,100,9524,1,0
D,F,D,10205,100,10205,1,0
D,G,D,6554,100,6554,1,0
D,H,D,1553,100,1553,1,0
A,E,E,1468,100,1468,1,0
B,E,E,6894,100,6894,1,0
C,E,E,12951,100,12951,1,0
D,E,E,9494,100,9494,1,0
E,F,E,6663,100,6663,1,0
E,G,E,12882,100,12882,1,0
E,H,E,9364,100,9364,1,0
A,F,F,6867,100,6867,1,0
B,F,F,1443,100,1443,1,0
C,F,F,9845,100,9845,1,0
D,F,F,10154,100,10154,1,0
E,F,F,6673,100,6673,1,0
F,G,F,9708,100,9708,1,0
F,H,F,9968,100,9968,1,0
A,G,G,12843,100,12843,1,0
B,G,G,9705,100,9705,1,0
C,G,G,1489,100,1489,1,0
D,G,G,6521,100,6521,1,0
E,G,G,12871,100,12871,1,0
F,G,G,9686,100,9686,1,0
G,H,G,6292,100,6292,1,0
A,H,H,9337,100,9337,1,0
B,H,H,10020,100,10020,1,0
C,H,H,6483,100,6483,1,0
D,H,H,1499,100,1499,1,0
E,H,H,9353,100,9353,1,0
F,H,H,10025,100,10025,1,0
G,H,H,6270,100,6270,1,0
A,B,A,6786,100,6786,1,0
A,C,A,12732,100,12732,1,0
A,D,A,9234,100,9234,1,0
A,E,A,1489,100,1489,1,0
A,F,A,6789,100,6789,1,0
A,G,A,12880,100,12880,1,0
A,H,A,9333,100,9333,1,0
A,B,B,6740,100,6740,1,0
B,C,B,9621,100,9621,1,0
B,D,B,10037,100,10037,1,0
B,E,B,6955,100,6955,1,0
B,F,B,1374,100,1374,1,0
B,G,B,9671,100,9671,1,0
B,H,B,10036,100,10036,1,0
A,C,C,12782,100,12782,1,0
B,C,C,9597,100,9597,1,0
C,D,C,6391,100,6391,1,0
C,E,C,12958,100,12958,1,0
C,F,C,9841,100,9841,1,0
C,G,C,1522,100,1522,1,0
C,H,C,6490,100,6490,1,0
A,D,D,9252,100,9252,1,0
B,D,D,10020,100,10020,1,0
C,D,D,6409,100,6409,1,0
D,E,D,9490,100,9490,1,0
D,F,D,10194,100,10194,1,0
D,G,D,6531,100,6531,1,0
D,H,D,1562,100,1562,1,0
A,E,E,1533,100,1533,1,0
B,E,E,6898,100,6898,1,0
C,E,E,12964,100,12964,1,0
D,E,E,9536,100,9536,1,0
E,F,E,6669,100,6669,1,0
E,G,E,12872,100,12872,1,0
E,H,E,9355,100,9355,1,0
A,F,F,6864,100,6864,1,0
B,F,F,1385,100,1385,1,0
C,F,F,9859,100,9859,1,0
D,F,F,10178,100,10178,1,0
E,F,F,6678,100,6678,1,0
F,G,F,9707,100,9707,1,0
F,H,F,9978,100,9978,1,0
A,G,G,12815,100,12815,1,0
B,G,G,9715,100,9715,1,0
C,G,G,1491,100,1491,1,0
D,G,G,6523,100,6523,1,0
E,G,G,12864,100,12864,1,0
F,G,G,9721,100,9721,1,0
G,H,G,6307,100,6307,1,0
A,H,H,9350,100,9350,1,0
B,H,H,10016,100,10016,1,0
C,H,H,6471,100,6471,1,0
D,H,H,1504,100,1504,1,0
E,H,H,9390,100,9390,1,0
F,H,H,10008,100,10008,1,0
G,H,H,6294,100,6294,1,0
A,B,A,6801,100,6801,1,0
A,C,A,12753,100,12753,1,0
A,D,A,9223,100,9223,1,0
A,E,A,1481,100,1481,1,0
A,F,A,6840,100,6840,1,0
A,G,A,12876,100,12876,1,0
A,H,A,9332,100,9332,1,0
A,B,B,6742,100,6742,1,0
B,C,B,9595,100,9595,1,0
B,D,B,10056,100,10056,1,0
B,E,B,6954,100,6954,1,0
B,F,B,1431,100,1431,1,0
B,G,B,9670,100,9670,1,0
B,H,B,10056,100,10056,1,0
A,C,C,12790,100,12790,1,0
B,C,C,9553,100,9553,1,0
C,D,C,6358,100,6358,1,0
C,E,C,12963,100,12963,1,0
C,F,C,9841,100,9841,1,0
C,G,C,1526,100,1526,1,0
C,H,C,6458,100,6458,1,0
A,D,D,9243,100,9243,1,0
B,D,D,10028,100,10028,1,0
C,D,D,6358,100,6358,1,0
D,E,D,9536,100,9536,1,0
D,F,D,10206,100,10206,1,0
D,G,D,6528,100,6528,1,0
D,H,D,1576,100,1576,1,0
A,E,E,1557,100,1557,1,0
B,E,E,6936,100,6936,1,0
C,E,E,13014,100,13014,1,0
D,E,E,9468,100,9468,1,0
E,F,E,6700,100,6700,1,0
E,G,E,12898,100,12898,1,0
E,H,E,9354,100,9354,1,0
A,F,F,6861,100,6861,1,0
B,F,F,1421,100,1421,1,0
C,F,F,9828,100,9828,1,0
D,F,F,10192,100,10192,1,0
E,F,F,6660,100,6660,1,0
F,G,F,9709,100,9709,1,0
F,H,F,9963,100,9963,1,0
A,G,G,12797,100,12797,1,0
B,G,G,9650,100,9650,1,0
C,G,G,1517,100,1517,1,0
D,G,G,6560,100,6560,1,0
E,G,G,12885,100,12885,1,0
F,G,G,9731,100,9731,1,0
G,H,G,6302,100,6302,1,0
A,H,H,9396,100,9396,1,0
B,H,H,10014,100,10014,1,0
C,H,H,6486,100,6486,1,0
D,H,H,1494,100,1494,1,0
E,H,H,9358,100,9358,1,0
F,H,H,10009,100,10009,1,0
G,H,H,6262,100,6262,1,0
A,B,A,6712,100,6712,1,0
A,C,A,12811,100,12811,1,0
A,D,A,9234,100,9234,1,0
A,E,A,1530,100,1530,1,0
A,F,A,6827,100,6827,1,0
A,G,A,12806,100,12806,1,0
A,H,A,9322,100,9322,1,0
A,B,B,6762,100,6762,1,0
B,C,B,9591,100,9591,1,0
B,D,B,10071,100,10071,1,0
B,E,B,6917,100,6917,1,0
B,F,B,1414,100,1414,1,0
B,G,B,9683,100,9683,1,0
B,H,B,10109,100,10109,1,0
A,C,C,12775,100,12775,1,0
B,C,C,9566,100,9566,1,0
C,D,C,6413,100,6413,1,0
C,E,C,12956,100,12956,1,0
C,F,C,9836,100,9836,1,0
C,G,C,1509,100,1509,1,0
C,H,C,6441,100,6441,1,0
A,D,D,9218,100,9218,1,0
B,D,D,10029,100,10029,1,0
C,D,D,6359,100,6359,1,0
D,E,D,9517,100,9517,1,0
D,F,D,10172,100,10172,1,0
D,G,D,6563,100,6563,1,0
D,H,D,1506,100,1506,1,0
A,E,E,1522,100,1522,1,0
B,E,E,6901,100,6901,1,0
C,E,E,12924,100,12924,1,0
D,E,E,9569,100,9569,1,0
E,F,E,6694,100,6694,1,0
E,G,E,12854,100,12854,1,0
E,H,E,9354,100,9354,1,0
A,F,F,6842,100,6842,1,0
B,F,F,1422,100,1422,1,0
C,F,F,9873,100,9873,1,0
D,F,F,10212,100,10212,1,0
