a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3055,100,3055,1,0
A,C,A,4888,100,4888,1,0
A,D,A,3777,100,3777,1,0
A,E,A,1137,100,1137,1,0
A,F,A,3338,100,3338,1,0
A,G,A,5131,100,5131,1,0
A,H,A,3999,100,3999,1,0
A,B,B,3042,100,3042,1,0
B,C,B,2438,100,2438,1,0
B,D,B,1251,100,1251,1,0
B,E,B,3255,100,3255,1,0
B,F,B,1211,100,1211,1,0
B,G,B,2734,100,2734,1,0
B,H,B,1707,100,1707,1,0
A,C,C,4911,100,4911,1,0
B,C,C,2442,100,2442,1,0
C,D,C,3270,100,3270,1,0
C,E,C,5059,100,5059,1,0
C,F,C,2568,100,2568,1,0
C,G,C,1146,100,1146,1,0
C,H,C,3350,100,3350,1,0
A,D,D,3757,100,3757,1,0
B,D,D,1297,100,1297,1,0
C,D,D,3243,100,3243,1,0
D,E,D,3885,100,3885,1,0
D,F,D,1862,100,1862,1,0
D,G,D,3401,100,3401,1,0
D,H,D,1264,100,1264,1,0
A,E,E,1146,100,1146,1,0
B,E,E,3297,100,3297,1,0
C,E,E,5081,100,5081,1,0
D,E,E,3836,100,3836,1,0
E,F,E,3067,100,3067,1,0
E,G,E,5024,100,5024,1,0
E,H,E,3755,100,3755,1,0
A,F,F,3318,100,3318,1,0
B,F,F,1285,100,1285,1,0
C,F,F,2541,100,2541,1,0
D,F,F,1848,100,1848,1,0
E,F,F,3083,100,3083,1,0
F,G,F,2304,100,2304,1,0
F,H,F,1309,100,1309,1,0
A,G,G,5121,100,5121,1,0
B,G,G,2721,100,2721,1,0
C,G,G,1216,100,1216,1,0
D,G,G,3405,100,3405,1,0
E,G,G,5026,100,5026,1,0
F,G,G,2287,100,2287,1,0
G,H,G,2992,100,2992,1,0
A,H,H,4004,100,4004,1,0
B,H,H,1749,100,1749,1,0
C,H,H,3322,100,3322,1,0
D,H,H,1325,100,1325,1,0
E,H,H,3684,100,3684,1,0
F,H,H,1325,100,1325,1,0
G,H,H,3004,100,3004,1,0
A,B,A,3036,100,3036,1,0
A,C,A,4918,100,4918,1,0
A,D,A,3775,100,3775,1,0
A,E,A,1175,100,1175,1,0
A,F,A,3281,100,3281,1,0
A,G,A,5148,100,5148,1,0
A,H,A,3980,100,3980,1,0
A,B,B,3064,100,3064,1,0
B,C,B,2439,100,2439,1,0
B,D,B,1226,100,1226,1,0
B,E,B,3216,100,3216,1,0
B,F,B,1243,100,1243,1,0
B,G,B,2757,100,2757,1,0
B,H,B,1702,100,1702,1,0
A,C,C,4881,100,4881,1,0
B,C,C,2466,100,2466,1,0
C,D,C,3254,100,3254,1,0
C,E,C,5060,100,5060,1,0
C,F,C,2579,100,2579,1,0
C,G,C,1185,100,1185,1,0
C,H,C,3283,100,3283,1,0
A,D,D,3791,100,3791,1,0
B,D,D,1298,100,1298,1,0
C,D,D,3299,100,3299,1,0
D,E,D,3873,100,3873,1,0
D,F,D,1808,100,1808,1,0
D,G,D,3423,100,3423,1,0
D,H,D,1338,100,1338,1,0
A,E,E,1161,100,1161,1,0
B,E,E,3230,100,3230,1,0
C,E,E,5082,100,5082,1,0
D,E,E,3896,100,3896,1,0
E,F,E,3120,100,3120,1,0
E,G,E,5025,100,5025,1,0
E,H,E,3724,100,3724,1,0
A,F,F,3323,100,3323,1,0
B,F,F,1240,100,1240,1,0
C,F,F,2555,100,2555,1,0
D,F,F,1794,100,1794,1,0
E,F,F,3083,100,3083,1,0
F,G,F,2298,100,2298,1,0
F,H,F,1265,100,1265,1,0
A,G,G,5113,100,5113,1,0
B,G,G,2747,100,2747,1,0
C,G,G,1146,100,1146,1,0
D,G,G,3413,100,3413,1,0
E,G,G,5034,100,5034,1,0
F,G,G,2265,100,2265,1,0
G,H,G,2971,100,2971,1,0
A,H,H,4025,100,4025,1,0
B,H,H,1795,100,1795,1,0
C,H,H,3298,100,3298,1,0
D,H,H,1280,100,1280,1,0
E,H,H,3722,100,3722,1,0
F,H,H,1264,100,1264,1,0
G,H,H,3031,100,3031,1,0
A,B,A,3053,100,3053,1,0
A,C,A,4946,100,4946,1,0
A,D,A,3754,100,3754,1,0
A,E,A,1172,100,1172,1,0
A,F,A,3296,100,3296,1,0
A,G,A,5110,100,5110,1,0
A,H,A,3996,100,3996,1,0
A,B,B,3090,100,3090,1,0
B,C,B,2506,100,2506,1,0
B,D,B,1251,100,1251,1,0
B,E,B,3266,100,3266,1,0
B,F,B,1204,100,1204,1,0
B,G,B,2726,100,2726,1,0
B,H,B,1752,100,1752,1,0
A,C,C,4941,100,4941,1,0
B,C,C,2436,100,2436,1,0
C,D,C,3255,100,3255,1,0
C,E,C,5061,100,5061,1,0
C,F,C,2548,100,2548,1,0
C,G,C,1175,100,1175,1,0
C,H,C,3284,100,3284,1,0
A,D,D,3753,100,3753,1,0
B,D,D,1277,100,1277,1,0
C,D,D,3283,100,3283,1,0
D,E,D,3810,100,3810,1,0
D,F,D,1834,100,1834,1,0
D,G,D,3364,100,3364,1,0
D,H,D,1282,100,1282,1,0
A,E,E,1121,100,1121,1,0
B,E,E,3244,100,3244,1,0
C,E,E,5076,100,5076,1,0
D,E,E,3854,100,3854,1,0
E,F,E,3079,100,3079,1,0
E,G,E,5035,100,5035,1,0
E,H,E,3699,100,3699,1,0
A,F,F,3316,100,3316,1,0
B,F,F,1237,100,1237,1,0
C,F,F,2566,100,2566,1,0
D,F,F,1829,100,1829,1,0
E,F,F,3096,100,3096,1,0
F,G,F,2312,100,2312,1,0
F,H,F,1247,100,1247,1,0
A,G,G,5122,100,5122,1,0
B,G,G,2739,100,2739,1,0
C,G,G,1153,100,1153,1,0
D,G,G,3407,100,3407,1,0
E,G,G,5021,100,5021,1,0
F,G,G,2304,100,2304,1,0
G,H,G,2992,100,2992,1,0
A,H,H,3988,100,3988,1,0
B,H,H,1774,100,1774,1,0
C,H,H,3300,100,3300,1,0
D,H,H,1296,100,1296,1,0
E,H,H,3722,100,3722,1,0
