a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3743,100,3743,1,0
A,C,A,8613,100,8613,1,0
A,D,A,9645,100,9645,1,0
A,E,A,1638,100,1638,1,0
A,F,A,4126,100,4126,1,0
A,G,A,9047,100,9047,1,0
A,H,A,9531,100,9531,1,0
A,B,B,3760,100,3760,1,0
B,C,B,5662,100,5662,1,0
B,D,B,6432,100,6432,1,0
B,E,B,4119,100,4119,1,0
B,F,B,1280,100,1280,1,0
B,G,B,6254,100,6254,1,0
B,H,B,6396,100,6396,1,0
A,C,C,8560,100,8560,1,0
B,C,C,5641,100,5641,1,0
C,D,C,8463,100,8463,1,0
C,E,C,8700,100,8700,1,0
C,F,C,5828,100,5828,1,0
C,G,C,1301,100,1301,1,0
C,H,C,8421,100,8421,1,0
A,D,D,9670,100,9670,1,0
B,D,D,6469,100,6469,1,0
C,D,D,8404,100,8404,1,0
D,E,D,9909,100,9909,1,0
D,F,D,6394,100,6394,1,0
D,G,D,8807,100,8807,1,0
D,H,D,1552,100,1552,1,0
A,E,E,1592,100,1592,1,0
B,E,E,4137,100,4137,1,0
C,E,E,8637,100,8637,1,0
D,E,E,9886,100,9886,1,0
E,F,E,3959,100,3959,1,0
E,G,E,8990,100,8990,1,0
E,H,E,9560,100,9560,1,0
A,F,F,4082,100,4082,1,0
B,F,F,1251,100,1251,1,0
C,F,F,5817,100,5817,1,0
D,F,F,6367,100,6367,1,0
E,F,F,3980,100,3980,1,0
F,G,F,6162,100,6162,1,0
F,H,F,5980,100,5980,1,0
A,G,G,9110,100,9110,1,0
B,G,G,6238,100,6238,1,0
C,G,G,1314,100,1314,1,0
D,G,G,8800,100,8800,1,0
E,G,G,8991,100,8991,1,0
F,G,G,6151,100,6151,1,0
G,H,G,8563,100,8563,1,0
A,H,H,9555,100,9555,1,0
B,H,H,6422,100,6422,1,0
C,H,H,8372,100,8372,1,0
D,H,H,1593,100,1593,1,0
E,H,H,9544,100,9544,1,0
F,H,H,5995,100,5995,1,0
G,H,H,8584,100,8584,1,0
A,B,A,3736,100,3736,1,0
A,C,A,8554,100,8554,1,0
A,D,A,9660,100,9660,1,0
A,E,A,1654,100,1654,1,0
A,F,A,4107,100,4107,1,0
A,G,A,9086,100,9086,1,0
A,H,A,9615,100,9615,1,0
A,B,B,3757,100,3757,1,0
B,C,B,5646,100,5646,1,0
B,D,B,6429,100,6429,1,0
B,E,B,4108,100,4108,1,0
B,F,B,1270,100,1270,1,0
B,G,B,6274,100,6274,1,0
B,H,B,6372,100,6372,1,0
A,C,C,8564,100,8564,1,0
B,C,C,5654,100,5654,1,0
C,D,C,8410,100,8410,1,0
C,E,C,8675,100,8675,1,0
C,F,C,5841,100,5841,1,0
C,G,C,1343,100,1343,1,0
C,H,C,8368,100,8368,1,0
A,D,D,9650,100,9650,1,0
B,D,D,6435,100,6435,1,0
C,D,D,8421,100,8421,1,0
D,E,D,9927,100,9927,1,0
D,F,D,6411,100,6411,1,0
D,G,D,8809,100,8809,1,0
D,H,D,1536,100,1536,1,0
A,E,E,1597,100,1597,1,0
B,E,E,4098,100,4098,1,0
C,E,E,8688,100,8688,1,0
D,E,E,9917,100,9917,1,0
E,F,E,3958,100,3958,1,0
E,G,E,9019,100,9019,1,0
E,H,E,9532,100,9532,1,0
A,F,F,4137,100,4137,1,0
B,F,F,1263,100,1263,1,0
C,F,F,5800,100,5800,1,0
D,F,F,6371,100,6371,1,0
E,F,F,3955,100,3955,1,0
F,G,F,6193,100,6193,1,0
F,H,F,5996,100,5996,1,0
A,G,G,9106,100,9106,1,0
B,G,G,6251,100,6251,1,0
C,G,G,1354,100,1354,1,0
D,G,G,8799,100,8799,1,0
E,G,G,9012,100,9012,1,0
F,G,G,6151,100,6151,1,0
G,H,G,8572,100,8572,1,0
A,H,H,9552,100,9552,1,0
B,H,H,6346,100,6346,1,0
C,H,H,8373,100,8373,1,0
D,H,H,1526,100,1526,1,0
E,H,H,9564,100,9564,1,0
F,H,H,6039,100,6039,1,0
G,H,H,8580,100,8580,1,0
A,B,A,3725,100,3725,1,0
A,C,A,8553,100,8553,1,0
A,D,A,9665,100,9665,1,0
A,E,A,1620,100,1620,1,0
A,F,A,4088,100,4088,1,0
A,G,A,9086,100,9086,1,0
A,H,A,9601,100,9601,1,0
A,B,B,3733,100,3733,1,0
B,C,B,5694,100,5694,1,0
B,D,B,6411,100,6411,1,0
B,E,B,4117,100,4117,1,0
B,F,B,1285,100,1285,1,0
B,G,B,6272,100,6272,1,0
