a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2436,100,2436,1,0
A,C,A,3596,100,3596,1,0
A,D,A,4018,100,4018,1,0
A,E,A,1466,100,1466,1,0
A,F,A,2729,100,2729,1,0
A,G,A,3862,100,3862,1,0
A,H,A,4285,100,4285,1,0
A,B,B,2431,100,2431,1,0
B,C,B,1353,100,1353,1,0
B,D,B,3384,100,3384,1,0
B,E,B,2680,100,2680,1,0
B,F,B,1364,100,1364,1,0
B,G,B,1934,100,1934,1,0
B,H,B,3763,100,3763,1,0
A,C,C,3600,100,3600,1,0
B,C,C,1364,100,1364,1,0
C,D,C,2884,100,2884,1,0
C,E,C,3728,100,3728,1,0
C,F,C,1930,100,1930,1,0
C,G,C,1260,100,1260,1,0
C,H,C,3339,100,3339,1,0
A,D,D,3958,100,3958,1,0
B,D,D,3419,100,3419,1,0
C,D,D,2919,100,2919,1,0
D,E,D,4396,100,4396,1,0
D,F,D,3665,100,3665,1,0
D,G,D,3205,100,3205,1,0
D,H,D,1296,100,1296,1,0
A,E,E,1500,100,1500,1,0
B,E,E,2644,100,2644,1,0
C,E,E,3748,100,3748,1,0
D,E,E,4409,100,4409,1,0
E,F,E,2158,100,2158,1,0
E,G,E,3490,100,3490,1,0
E,H,E,4252,100,4252,1,0
A,F,F,2748,100,2748,1,0
B,F,F,1402,100,1402,1,0
C,F,F,1919,100,1919,1,0
D,F,F,3617,100,3617,1,0
E,F,F,2135,100,2135,1,0
F,G,F,1407,100,1407,1,0
F,H,F,3558,100,3558,1,0
A,G,G,3900,100,3900,1,0
B,G,G,1947,100,1947,1,0
C,G,G,1292,100,1292,1,0
D,G,G,3176,100,3176,1,0
E,G,G,3480,100,3480,1,0
F,G,G,1426,100,1426,1,0
G,H,G,3069,100,3069,1,0
A,H,H,4219,100,4219,1,0
B,H,H,3769,100,3769,1,0
C,H,H,3315,100,3315,1,0
D,H,H,1327,100,1327,1,0
E,H,H,4185,100,4185,1,0
F,H,H,3507,100,3507,1,0
G,H,H,3104,100,3104,1,0
A,B,A,2436,100,2436,1,0
A,C,A,3644,100,3644,1,0
A,D,A,4009,100,4009,1,0
A,E,A,1560,100,1560,1,0
A,F,A,2710,100,2710,1,0
A,G,A,3888,100,3888,1,0
A,H,A,4204,100,4204,1,0
A,B,B,2417,100,2417,1,0
B,C,B,1363,100,1363,1,0
B,D,B,3430,100,3430,1,0
B,E,B,2629,100,2629,1,0
B,F,B,1355,100,1355,1,0
B,G,B,1936,100,1936,1,0
B,H,B,3702,100,3702,1,0
A,C,C,3641,100,3641,1,0
B,C,C,1357,100,1357,1,0
C,D,C,2898,100,2898,1,0
C,E,C,3741,100,3741,1,0
C,F,C,1931,100,1931,1,0
C,G,C,1341,100,1341,1,0
C,H,C,3296,100,3296,1,0
A,D,D,4011,100,4011,1,0
B,D,D,3406,100,3406,1,0
C,D,D,2906,100,2906,1,0
D,E,D,4384,100,4384,1,0
D,F,D,3698,100,3698,1,0
D,G,D,3222,100,3222,1,0
D,H,D,1231,100,1231,1,0
A,E,E,1511,100,1511,1,0
B,E,E,2638,100,2638,1,0
C,E,E,3745,100,3745,1,0
D,E,E,4356,100,4356,1,0
E,F,E,2159,100,2159,1,0
E,G,E,3470,100,3470,1,0
E,H,E,4194,100,4194,1,0
A,F,F,2722,100,2722,1,0
B,F,F,1385,100,1385,1,0
C,F,F,1948,100,1948,1,0
D,F,F,3662,100,3662,1,0
E,F,F,2149,100,2149,1,0
F,G,F,1447,100,1447,1,0
F,H,F,3494,100,3494,1,0
A,G,G,3842,100,3842,1,0
B,G,G,1917,100,1917,1,0
