sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
94,,BSDC91,,cal_roto,5,success,81,4,4,76,113,0
95,,BSDC91,,cal_roto,5,success,82,4,4,20,29,0
96,,BSDC91,,cal_roto,5,success,83,4,4,70,97,0
97,,BSDC91,,cal_roto,5,success,83,4,4,112,154,0
98,,BSDC91,,cal_roto,5,success,85,4,4,104,139,0
99,,BSDC91,,cal_roto,5,success,85,4,4,45,56,0
100,,BSDC91,,cal_roto,5,success,86,4,4,65,79,0
101,,BSDC91,,cal_roto,5,success,86,4,4,3,3,0
102,,BSDC91,,cal_roto,5,success,87,4,4,23,23,0
103,,BSDC91,,cal_roto,5,success,88,4,4,30,32,0
104,,BSDC91,,cal_roto,5,success,88,4,4,13,16,0
105,,BSDC91,,cal_roto,5,success,88,4,4,11,12,0
106,,BSDC91,,cal_roto,5,success,89,4,4,35,37,0
107,,BSDC91,,cal_roto,5,success,89,4,4,70,84,0
108,,BSDC91,,cal_roto,5,success,89,4,4,63,78,0
109,,BSDC91,,cal_roto,5,success,90,4,4,63,79,0
110,,BSDC91,,cal_roto,5,success,90,4,4,75,95,0
111,,BSDC91,,cal_roto,5,success,91,4,4,9,10,0
112,,BSDC91,,cal_roto,5,success,91,4,4,38,46,0
113,,BSDC91,,cal_roto,5,success,91,4,4,62,82,0
114,,BSDC91,,cal_roto,5,success,92,4,4,0,0,0
115,,BSDC91,,cal_roto,5,success,92,4,4,19,25,0
116,,BSDC91,,cal_roto,5,pending,91,4,3,0,0,0
117,,BSDC91,,cal_roto,5,pending,90,4,3,0,0,0
118,,BSDC91,,cal_roto,5,success,91,4,4,121,147,0
119,,BSDC91,,cal_roto,5,success,92,4,4,22,26,0
120,,BSDC91,,cal_roto,5,success,92,4,4,79,85,0
121,,BSDC91,,cal_roto,5,success,92,4,4,89,96,0
122,,BSDC91,,cal_roto,5,success,92,4,4,18,19,0
123,,BSDC91,,cal_roto,5,success,92,4,4,41,43,0
124,,BSDC91,,cal_roto,5,success,93,4,4,40,44,0
125,,BSDC91,,cal_roto,5,success,93,4,4,12,14,0
126,,BSDC91,,cal_roto,5,success,93,4,4,63,68,0
127,,BSDC91,,cal_roto,5,success,95,4,4,6,6,0
128,,BSDC91,,cal_roto,5,success,95,4,4,46,50,0
129,,BSDC91,,cal_roto,5,success,95,4,4,87,96,0
130,,BSDC91,,cal_roto,5,success,96,4,4,3,4,0
131,,BSDC91,,cal_roto,5,success,96,4,4,155,177,0
132,,BSDC91,,cal_roto,5,success,96,4,4,24,29,0
133,,BSDC91,,cal_roto,5,success,96,4,4,155,183,0
134,,BSDC91,,cal_roto,5,success,96,4,4,106,132,0
135,,BSDC91,,cal_roto,5,success,97,4,4,5,5,0
136,,BSDC91,,cal_roto,5,success,97,4,4,11,13,0
137,,BSDC91,,cal_roto,5,success,97,4,4,72,84,0
138,,BSDC91,,cal_roto,5,success,97,4,4,18,20,0
139,,BSDC91,,cal_roto,5,success,97,4,4,1,1,0
140,,BSDC91,,cal_roto,5,success,97,4,4,38,42,0
141,,BSDC91,,cal_roto,5,success,97,4,4,77,80,0
142,,BSDC91,,cal_roto,5,pending,96,4,3,0,0,0
143,,BSDC91,,cal_roto,5,pending,95,4,3,0,0,0
144,,BSDC91,,cal_roto,5,success,95,4,4,32,37,0
145,,BSDC91,,cal_roto,5,success,95,4,4,10,11,0
146,,BSDC91,,cal_roto,5,success,96,4,4,30,33,0
147,,BSDC91,,cal_roto,5,success,96,4,4,22,25,0
148,,BSDC91,,cal_roto,5,success,96,4,4,40,42,0
149,,BSDC91,,cal_roto,5,success,96,4,4,98,102,0
150,,BSDC91,,cal_roto,5,success,96,4,4,24,26,0
151,,BSDC91,,cal_roto,5,success,97,4,4,41,45,0
152,,BSDC91,,cal_roto,5,success,97,4,4,192,207,0
153,,BSDC91,,cal_roto,5,success,97,4,4,19,22,0
154,,BSDC91,,cal_roto,5,success,97,4,4,45,51,0
155,,BSDC91,,cal_roto,5,success,97,4,4,33,39,0
156,,BSDC91,,cal_roto,5,success,97,4,4,10,12,0
157,,BSDC91,,cal_roto,5,success,97,4,4,10,12,0
158,,BSDC91,,cal_roto,5,success,97,4,4,15,17,0
159,,BSDC91,,cal_roto,5,success,100,4,4,110,126,0
160,,BSDC91,,cal_roto,5,success,100,4,4,7,7,0
161,,BSDC91,,cal_roto,5,success,100,4,4,98,101,0
162,,BSDC91,,cal_roto,5,success,100,4,4,19,20,0
163,,BSDC91,,cal_roto,5,success,100,4,4,10,11,0
164,,BSDC91,,cal_roto,5,success,100,4,4,9,10,0
165,,BSDC91,,cal_roto,5,success,100,4,4,15,17,0
166,,BSDC91,,cal_roto,5,success,100,4,4,5,6,0
167,,BSDC91,,cal_roto,5,success,100,4,4,40,45,0
168,,BSDC91,,cal_roto,5,pending,99,4,3,0,0,0
169,,BSDC91,,cal_roto,5,pending,98,4,3,0,0,0
170,,BSDC91,,cal_roto,5,success,98,4,4,12,13,0
171,,BSDC91,,cal_roto,5,success,98,4,4,18,20,0
172,,BSDC91,,cal_roto,5,success,98,4,4,55,59,0
173,,BSDC91,,cal_roto,5,success,98,4,4,31,33,0
174,,BSDC91,,cal_roto,5,success,98,4,4,22,25,0
175,,BSDC91,,cal_roto,5,success,100,4,4,7,8,0
176,,BSDC91,,cal_roto,5,success,100,4,4,7,8,0
177,,BSDC91,,cal_roto,5,success,100,4,4,35,41,0
178,,BSDC91,,cal_roto,5,success,100,4,4,18,21,0
179,,BSDC91,,cal_roto,5,success,100,4,4,90,104,0
180,,BSDC91,,cal_roto,5,success,100,4,4,172,204,0
181,,BSDC91,,cal_roto,5,success,100,4,4,21,22,0
182,,BSDC91,,cal_roto,5,success,100,4,4,191,204,0
183,,BSDC91,,cal_roto,5,success,100,4,4,53,57,0
184,,BSDC91,,cal_roto,5,success,100,4,4,12,14,0
185,,BSDC91,,cal_roto,5,success,100,4,4,10,11,0
186,,BSDC91,,cal_roto,5,success,100,4,4,3,3,0
187,,BSDC91,,cal_roto,5,success,100,4,4,11,13,0
188,,BSDC91,,cal_roto,5,success,100,4,4,22,24,0
189,,BSDC91,,cal_roto,5,success,100,4,4,3,4,0
190,,BSDC91,,cal_roto,5,success,100,4,4,46,48,0
191,,BSDC91,,cal_roto,5,success,100,4,4,61,66,0
192,,BSDC91,,cal_roto,5,success,100,4,4,61,68,0
193,,BSDC91,,cal_roto,5,success,100,4,4,28,31,0
194,,BSDC91,,cal_roto,5,pending,98,4,3,0,0,0
195,,BSDC91,,cal_roto,5,pending,97,4,3,0,0,0
196,,BSDC91,,cal_roto,5,success,97,4,4,9,10,0
197,,BSDC91,,cal_roto,5,success,97,4,4,19,22,0
198,,BSDC91,,cal_roto,5,success,97,4,4,164,198,0
199,,BSDC91,,cal_roto,5,success,98,4,4,51,57,0
200,,BSDC91,,cal_roto,5,success,98,4,4,69,77,0
201,,BSDC91,,cal_roto,5,success,98,4,4,5042,5670,0
202,,BSDC91,,cal_roto,5,success,98,4,4,87,90,0
203,,BSDC91,,cal_roto,5,success,98,4,4,20,21,0
204,,BSDC91,,cal_roto,5,success,98,4,4,24,26,0
205,,BSDC91,,cal_roto,5,success,98,4,4,2,2,0
206,,BSDC91,,cal_roto,5,success,98,4,4,5,6,0
207,,BSDC91,,cal_roto,5,success,100,4,4,2,3,0
208,,BSDC91,,cal_roto,5,success,100,4,4,49,55,0
209,,BSDC91,,cal_roto,5,success,100,4,4,8,8,0
210,,BSDC91,,cal_roto,5,success,100,4,4,2,2,0
211,,BSDC91,,cal_roto,5,success,100,4,4,88,92,0
212,,BSDC91,,cal_roto,5,success,100,4,4,25,27,0
213,,BSDC91,,cal_roto,5,success,100,4,4,80,88,0
214,,BSDC91,,cal_roto,5,success,100,4,4,18,21,0
215,,BSDC91,,cal_roto,5,success,100,4,4,27,31,0
216,,BSDC91,,cal_roto,5,success,100,4,4,0,0,0
217,,BSDC91,,cal_roto,5,success,100,4,4,180,221,0
218,,BSDC91,,cal_roto,5,success,100,4,4,9,10,0
