version,tag_method,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,point_estimator,tag_delay_by_tag_mm,effective_tag_delay_mm,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_fit_vertical_shift_mm,anchor_fit_method,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v4-io-commonmode,T4,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,True,"0,1,4,2,3",54.12208743140742,29.051378695780997,1.5155498742221383,mean,"{""BSF66F"": 30.0}",30.0,1201,1201,1.0,ok,1281.1246421442556,736.1263967405871,219.7471318078137,1281.1246421442543,736.1263967405881,219.74713180781373,1281.3359734680414,737.432287768151,220.04478824038827,21.57683591349262,30.888671248709837,44.146134781531835,58.039220150669095,48.027412813199,100.47057449664835,8.0,8.0,99.75020815986679,91.75686927560366,82.66658385094732,162.3072700493948,0,{},239.6508974833099,3260.032762958398,-335.6810075005992,-542.215344349341,182.54280058407934,-383.3240609304319,781.8662418326509,3077.4899623743186,47.64305342983272,783.3164626494398,3077.4899623743186,3175.614767123417,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,889.8367413746068,8.704632226430935,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.6572220380767959,0.6572220380767959,mean,"{""BSF66F"": 30.0}",30.0,1201,1201,1.0,ok,1413.9266870158376,683.0741336179518,-798.1002876578522,1413.9266870158363,683.0741336179524,-798.1002876578523,1413.9715445345018,684.7588499557374,-797.3708441257181,24.412131258387586,31.966949423208067,47.36730214736053,62.1409633070009,48.13838019489854,112.50897675045769,8.0,8.0,99.91673605328893,95.67027477102414,66.00409551493719,129.51902796802898,0,{},295.61379696686606,2242.185343492732,-204.07903325286838,-543.22998,1105.589,-259.92136,838.843776966866,1136.596343492732,55.84232674713161,840.7004505842558,1136.596343492732,1413.7285792023938,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,461.6346339824702,4.515839282600261,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.6213212809211015,0.6213212809211015,mean,"{""BSF66F"": 30.0}",30.0,1201,1201,1.0,ok,1392.7333501861358,619.3185363432731,-1502.803957296455,1392.7333501861353,619.3185363432733,-1502.8039572964567,1399.0858228646075,618.4279857189581,-1499.7049638736803,38.29434433510497,50.00913716433781,49.08421205265718,79.85380692745561,47.32965900819578,197.28965855616752,8.0,8.0,100.0,92.2564529558701,150.40858338466487,191.2823219185327,0,{},358.88739569550216,1537.4816738541292,-226.670744426566,-554.00287,1625.5614500000001,-256.2951,912.8902656955022,-88.07977614587094,29.624355573434002,913.3708116886295,88.07977614587094,917.6079155122043,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,813.3092827400905,7.956019192530105,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.6855830977794,1.6855830977794,mean,"{""BSF66F"": 30.0}",30.0,1201,1201,1.0,ok,2127.459575667087,1011.7352119160793,260.3652434584717,2127.4595756670865,1011.7352119160795,260.36524345847147,2130.398645380902,1016.1890108071946,252.24526190901608,22.79609315769786,28.67761750357618,55.605896466671915,66.58891297204134,33.515441302784396,148.68186393702723,8.0,8.0,100.0,93.83846794338052,80.7287797968058,115.97022536554537,0,{},-17.259983325332087,3300.650874609056,516.5160577523043,-321.178815,182.16379,479.93381999999997,303.9188316746679,3118.4870846090557,36.58223775230431,306.1125877278836,3118.4870846090557,3133.475165569204,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,1047.8906733259494,10.25076005596117,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,True,"3,4,2,0,1",2.0942332073721013,5.490229164285438,0.8401003929094628,mean,"{""BSF66F"": 30.0}",30.0,1200,1200,1.0,ok,2125.765740727283,1080.4067216504259,-828.154337423978,2125.765740727284,1080.4067216504257,-828.1543374239781,2127.7104810062074,1082.8788066437855,-833.1645997168202,22.406023477136806,30.878120808956215,49.72283002669175,62.67254629112957,39.801497708556084,108.54916051055993,8.0,8.0,99.75,91.5,155.5303463760868,219.6429812942275,0,{},-85.95213944707507,2212.1312937266066,516.3343620070632,-184.9818897969324,1103.5866165595767,473.70402893394925,99.02975034985732,1108.54467716703,42.630333073113945,107.81575372959045,1108.54467716703,1113.7753534836522,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,705.9514108073571,6.905814420873793,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.4652634113752043,1.4652634113752043,mean,"{""BSF66F"": 30.0}",30.0,1201,1201,1.0,ok,2098.4869428324046,1064.2360078013644,-1595.6427175903746,2098.4869428324037,1064.2360078013637,-1595.642717590372,2099.6350223896607,1067.1248086282976,-1599.4434099892496,24.493751366261183,38.2464744489786,37.44942344222541,58.86591526446945,38.26576855610865,112.3047954062921,8.0,8.0,99.83347210657784,92.83930058284763,80.1873028999954,154.33018801632176,0,{},-70.38585745146747,1444.6429135602098,488.7061940292351,-193.231255,1684.95255,476.52297999999996,122.84539754853253,-240.3096364397902,12.18321402923516,123.44805548464161,240.3096364397902,270.16317989090095,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,1013.9317064581626,9.918563930954015,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,3.010748996927397,3.010748996927397,mean,"{""BSF66F"": 30.0}",30.0,1201,1201,1.0,ok,1634.1756041570438,1555.3557952162066,182.90582821611255,1634.1756041570454,1555.3557952162073,182.90582821611224,1633.0390033301628,1552.5362429684928,191.43838545644545,22.085484891456893,35.638293943833744,71.92865032494966,83.25615518198488,69.57827927237517,143.92597231626934,8.0,8.0,100.0,90.84096586178185,97.54132925090492,183.40105416878626,0,{},-571.6079390090144,3223.191459366697,35.31884333225662,352.14755,211.565355,53.795866000000004,-923.7554890090145,3011.626104366697,-18.477022667743384,923.940259887482,3011.626104366697,3150.1678362182347,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,906.6934696461826,8.86952946355589,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,0.8379427491692439,0.8379427491692439,mean,"{""BSF66F"": 30.0}",30.0,1201,1201,1.0,ok,1461.5402197135306,1664.3384548080107,-916.7379784028858,1461.5402197135313,1664.338454808009,-916.7379784028858,1461.512538009873,1661.010869306614,-915.295843386974,26.962804589550995,40.9080758284217,66.33890921081847,82.47008169390537,63.85424510005257,148.2566545449689,8.0,8.0,100.0,90.25811823480433,114.96483959731853,157.3087280953109,0,{},-684.3645687538219,2123.5476527476985,-134.87557050749024,391.90054,1132.2804,-71.53192899999999,-1076.265108753822,991.2672527476984,-63.34364150749025,1078.1275440504735,991.2672527476984,1464.5715303836394,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,557.6228692802323,5.45482308432596,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,1.1233421057233244,1.1233421057233244,mean,"{""BSF66F"": 30.0}",30.0,1201,1201,1.0,ok,1521.7997112080595,1644.4434691161227,-1313.872462312439,1521.7997112080577,1644.443469116123,-1313.8724623124376,1526.0989892628852,1643.6365915578117,-1318.3290416495377,34.50552780964423,28.699384171557476,51.154407708084385,68.05188850585779,39.31513980766335,97.78578426292611,8.0,8.0,99.91673605328893,93.42214820982515,131.93925451779717,210.42049527626483,0,{},-663.1478570536892,1726.4131688381453,-75.06864853776256,408.80994,1568.1853500000002,-62.425788499999996,-1071.9577970536893,158.22781883814514,-12.64286003776256,1072.0323505259219,158.22781883814514,1083.6463460134999,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,828.1828777899989,8.101516865051824,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.700334281718746,1.700334281718746,mean,"{""BSF66F"": 30.0}",30.0,1201,1201,1.0,ok,626.0363094250589,1234.176576826277,91.05439502970457,626.0363094250584,1234.1765768262787,91.05439502970445,628.247644296442,1234.5548952232832,90.08207568140026,21.88141052607213,16.557039925006144,32.97037768942835,42.894958942424715,31.001934009531087,78.89221062838273,8.0,8.0,99.91673605328893,90.75770191507078,62.3096422297437,123.97244330056952,0,{},-272.69964562827,3131.340026180289,-979.6465551205581,65.499245,238.64973,-938.19342,-338.19889062826996,2892.690296180289,-41.45313512055816,340.72988133346297,2892.690296180289,2912.688449122069,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,1028.888366883956,10.064874172247297,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
