a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,1609,100,1609,1,0
A,C,A,3321,100,3321,1,0
A,D,A,3437,100,3437,1,0
A,E,A,1306,100,1306,1,0
A,F,A,2072,100,2072,1,0
A,G,A,3493,100,3493,1,0
A,H,A,3786,100,3786,1,0
A,B,B,1644,100,1644,1,0
B,C,B,1921,100,1921,1,0
B,D,B,2405,100,2405,1,0
B,E,B,2036,100,2036,1,0
B,F,B,1611,100,1611,1,0
B,G,B,2302,100,2302,1,0
B,H,B,2701,100,2701,1,0
A,C,C,3343,100,3343,1,0
B,C,C,1944,100,1944,1,0
C,D,C,3388,100,3388,1,0
C,E,C,3532,100,3532,1,0
C,F,C,2552,100,2552,1,0
C,G,C,1547,100,1547,1,0
C,H,C,3560,100,3560,1,0
A,D,D,3425,100,3425,1,0
B,D,D,2358,100,2358,1,0
C,D,D,3432,100,3432,1,0
D,E,D,3605,100,3605,1,0
D,F,D,3133,100,3133,1,0
D,G,D,3474,100,3474,1,0
D,H,D,1422,100,1422,1,0
A,E,E,1301,100,1301,1,0
B,E,E,2062,100,2062,1,0
C,E,E,3576,100,3576,1,0
D,E,E,3574,100,3574,1,0
E,F,E,1368,100,1368,1,0
E,G,E,3081,100,3081,1,0
E,H,E,3380,100,3380,1,0
A,F,F,2136,100,2136,1,0
B,F,F,1627,100,1627,1,0
C,F,F,2552,100,2552,1,0
D,F,F,3110,100,3110,1,0
E,F,F,1359,100,1359,1,0
F,G,F,1812,100,1812,1,0
F,H,F,2692,100,2692,1,0
A,G,G,3480,100,3480,1,0
B,G,G,2287,100,2287,1,0
C,G,G,1546,100,1546,1,0
D,G,G,3485,100,3485,1,0
E,G,G,3071,100,3071,1,0
F,G,G,1792,100,1792,1,0
G,H,G,2926,100,2926,1,0
A,H,H,3789,100,3789,1,0
B,H,H,2711,100,2711,1,0
C,H,H,3489,100,3489,1,0
D,H,H,1441,100,1441,1,0
E,H,H,3335,100,3335,1,0
F,H,H,2641,100,2641,1,0
G,H,H,2948,100,2948,1,0
A,B,A,1648,100,1648,1,0
A,C,A,3337,100,3337,1,0
A,D,A,3455,100,3455,1,0
A,E,A,1351,100,1351,1,0
A,F,A,2079,100,2079,1,0
A,G,A,3518,100,3518,1,0
A,H,A,3755,100,3755,1,0
A,B,B,1649,100,1649,1,0
B,C,B,1913,100,1913,1,0
B,D,B,2346,100,2346,1,0
B,E,B,2029,100,2029,1,0
B,F,B,1620,100,1620,1,0
B,G,B,2257,100,2257,1,0
B,H,B,2701,100,2701,1,0
A,C,C,3432,100,3432,1,0
B,C,C,1940,100,1940,1,0
C,D,C,3399,100,3399,1,0
C,E,C,3548,100,3548,1,0
C,F,C,2577,100,2577,1,0
C,G,C,1526,100,1526,1,0
C,H,C,3535,100,3535,1,0
A,D,D,3443,100,3443,1,0
B,D,D,2371,100,2371,1,0
C,D,D,3419,100,3419,1,0
D,E,D,3603,100,3603,1,0
D,F,D,3145,100,3145,1,0
D,G,D,3446,100,3446,1,0
D,H,D,1426,100,1426,1,0
A,E,E,1300,100,1300,1,0
B,E,E,2073,100,2073,1,0
C,E,E,3576,100,3576,1,0
D,E,E,3522,100,3522,1,0
E,F,E,1383,100,1383,1,0
E,G,E,3088,100,3088,1,0
E,H,E,3387,100,3387,1,0
A,F,F,2059,100,2059,1,0
B,F,F,1653,100,1653,1,0
C,F,F,2545,100,2545,1,0
D,F,F,3117,100,3117,1,0
E,F,F,1328,100,1328,1,0
F,G,F,1807,100,1807,1,0
F,H,F,2647,100,2647,1,0
A,G,G,3507,100,3507,1,0
B,G,G,2245,100,2245,1,0
C,G,G,1554,100,1554,1,0
D,G,G,3464,100,3464,1,0
E,G,G,3109,100,3109,1,0
F,G,G,1779,100,1779,1,0
G,H,G,2921,100,2921,1,0
A,H,H,3785,100,3785,1,0
B,H,H,2708,100,2708,1,0
C,H,H,3538,100,3538,1,0
D,H,H,1402,100,1402,1,0
E,H,H,3365,100,3365,1,0
F,H,H,2649,100,2649,1,0
G,H,H,2919,100,2919,1,0
A,B,A,1621,100,1621,1,0
A,C,A,3383,100,3383,1,0
A,D,A,3445,100,3445,1,0
A,E,A,1336,100,1336,1,0
A,F,A,2066,100,2066,1,0
A,G,A,3443,100,3443,1,0
A,H,A,3754,100,3754,1,0
A,B,B,1638,100,1638,1,0
B,C,B,1923,100,1923,1,0
B,D,B,2413,100,2413,1,0
B,E,B,2057,100,2057,1,0
B,F,B,1640,100,1640,1,0
B,G,B,2290,100,2290,1,0
B,H,B,2714,100,2714,1,0
A,C,C,3352,100,3352,1,0
B,C,C,1948,100,1948,1,0
C,D,C,3442,100,3442,1,0
C,E,C,3513,100,3513,1,0
C,F,C,2546,100,2546,1,0
C,G,C,1550,100,1550,1,0
C,H,C,3507,100,3507,1,0
A,D,D,3421,100,3421,1,0
B,D,D,2396,100,2396,1,0
C,D,D,3411,100,3411,1,0
D,E,D,3635,100,3635,1,0
D,F,D,3098,100,3098,1,0
D,G,D,3450,100,3450,1,0
D,H,D,1426,100,1426,1,0
A,E,E,1271,100,1271,1,0
B,E,E,2072,100,2072,1,0
C,E,E,3544,100,3544,1,0
D,E,E,3618,100,3618,1,0
E,F,E,1302,100,1302,1,0
E,G,E,3111,100,3111,1,0
E,H,E,3341,100,3341,1,0
A,F,F,2093,100,2093,1,0
B,F,F,1661,100,1661,1,0
C,F,F,2550,100,2550,1,0
D,F,F,3125,100,3125,1,0
E,F,F,1340,100,1340,1,0
F,G,F,1803,100,1803,1,0
F,H,F,2612,100,2612,1,0
A,G,G,3428,100,3428,1,0
B,G,G,2268,100,2268,1,0
C,G,G,1557,100,1557,1,0
D,G,G,3451,100,3451,1,0
E,G,G,3083,100,3083,1,0
F,G,G,1823,100,1823,1,0
G,H,G,2967,100,2967,1,0
A,H,H,3765,100,3765,1,0
B,H,H,2725,100,2725,1,0
C,H,H,3506,100,3506,1,0
D,H,H,1390,100,1390,1,0
E,H,H,3353,100,3353,1,0
F,H,H,2653,100,2653,1,0
G,H,H,2910,100,2910,1,0
A,B,A,1655,100,1655,1,0
A,C,A,3340,100,3340,1,0
A,D,A,3457,100,3457,1,0
A,E,A,1341,100,1341,1,0
A,F,A,2022,100,2022,1,0
A,G,A,3454,100,3454,1,0
A,H,A,3688,100,3688,1,0
A,B,B,1684,100,1684,1,0
B,C,B,1937,100,1937,1,0
B,D,B,2403,100,2403,1,0
B,E,B,2072,100,2072,1,0
B,F,B,1623,100,1623,1,0
B,G,B,2256,100,2256,1,0
B,H,B,2671,100,2671,1,0
A,C,C,3328,100,3328,1,0
B,C,C,1950,100,1950,1,0
C,D,C,3395,100,3395,1,0
C,E,C,3560,100,3560,1,0
C,F,C,2559,100,2559,1,0
C,G,C,1556,100,1556,1,0
C,H,C,3486,100,3486,1,0
A,D,D,3472,100,3472,1,0
B,D,D,2353,100,2353,1,0
C,D,D,3427,100,3427,1,0
D,E,D,3603,100,3603,1,0
D,F,D,3120,100,3120,1,0
D,G,D,3489,100,3489,1,0
D,H,D,1428,100,1428,1,0
A,E,E,1321,100,1321,1,0
B,E,E,2054,100,2054,1,0
C,E,E,3548,100,3548,1,0
D,E,E,3595,100,3595,1,0
E,F,E,1305,100,1305,1,0
E,G,E,3082,100,3082,1,0
E,H,E,3403,100,3403,1,0
A,F,F,2061,100,2061,1,0
B,F,F,1636,100,1636,1,0
C,F,F,2549,100,2549,1,0
D,F,F,3102,100,3102,1,0
E,F,F,1316,100,1316,1,0
F,G,F,1807,100,1807,1,0
F,H,F,2611,100,2611,1,0
A,G,G,3492,100,3492,1,0
B,G,G,2272,100,2272,1,0
C,G,G,1553,100,1553,1,0
D,G,G,3474,100,3474,1,0
E,G,G,3106,100,3106,1,0
F,G,G,1818,100,1818,1,0
G,H,G,2955,100,2955,1,0
A,H,H,3765,100,3765,1,0
B,H,H,2709,100,2709,1,0
C,H,H,3517,100,3517,1,0
D,H,H,1447,100,1447,1,0
E,H,H,3369,100,3369,1,0
F,H,H,2652,100,2652,1,0
G,H,H,2920,100,2920,1,0
A,B,A,1621,100,1621,1,0
A,C,A,3331,100,3331,1,0
A,D,A,3417,100,3417,1,0
A,E,A,1316,100,1316,1,0
A,F,A,2078,100,2078,1,0
A,G,A,3475,100,3475,1,0
A,H,A,3735,100,3735,1,0
A,B,B,1682,100,1682,1,0
B,C,B,1974,100,1974,1,0
B,D,B,2334,100,2334,1,0
B,E,B,2108,100,2108,1,0
B,F,B,1618,100,1618,1,0
B,G,B,2267,100,2267,1,0
B,H,B,2700,100,2700,1,0
A,C,C,3346,100,3346,1,0
B,C,C,1930,100,1930,1,0
C,D,C,3439,100,3439,1,0
C,E,C,3564,100,3564,1,0
C,F,C,2556,100,2556,1,0
C,G,C,1561,100,1561,1,0
C,H,C,3544,100,3544,1,0
A,D,D,3467,100,3467,1,0
B,D,D,2331,100,2331,1,0
C,D,D,3441,100,3441,1,0
D,E,D,3610,100,3610,1,0
D,F,D,3135,100,3135,1,0
D,G,D,3475,100,3475,1,0
D,H,D,1394,100,1394,1,0
A,E,E,1253,100,1253,1,0
B,E,E,2067,100,2067,1,0
C,E,E,3555,100,3555,1,0
D,E,E,3594,100,3594,1,0
E,F,E,1335,100,1335,1,0
E,G,E,3110,100,3110,1,0
E,H,E,3372,100,3372,1,0
A,F,F,2068,100,2068,1,0
B,F,F,1625,100,1625,1,0
C,F,F,2570,100,2570,1,0
D,F,F,3112,100,3112,1,0
E,F,F,1333,100,1333,1,0
F,G,F,1805,100,1805,1,0
F,H,F,2679,100,2679,1,0
A,G,G,3503,100,3503,1,0
B,G,G,2272,100,2272,1,0
C,G,G,1572,100,1572,1,0
D,G,G,3447,100,3447,1,0
E,G,G,3097,100,3097,1,0
F,G,G,1793,100,1793,1,0
G,H,G,2896,100,2896,1,0
A,H,H,3704,100,3704,1,0
B,H,H,2731,100,2731,1,0
C,H,H,3552,100,3552,1,0
D,H,H,1439,100,1439,1,0
E,H,H,3343,100,3343,1,0
F,H,H,2665,100,2665,1,0
G,H,H,2930,100,2930,1,0
A,B,A,1642,100,1642,1,0
A,C,A,3330,100,3330,1,0
A,D,A,3441,100,3441,1,0
A,E,A,1266,100,1266,1,0
A,F,A,2043,100,2043,1,0
A,G,A,3482,100,3482,1,0
A,H,A,3735,100,3735,1,0
A,B,B,1666,100,1666,1,0
B,C,B,1952,100,1952,1,0
B,D,B,2353,100,2353,1,0
B,E,B,2078,100,2078,1,0
B,F,B,1632,100,1632,1,0
B,G,B,2257,100,2257,1,0
B,H,B,2746,100,2746,1,0
A,C,C,3361,100,3361,1,0
B,C,C,1941,100,1941,1,0
C,D,C,3456,100,3456,1,0
C,E,C,3539,100,3539,1,0
C,F,C,2558,100,2558,1,0
C,G,C,1563,100,1563,1,0
C,H,C,3496,100,3496,1,0
A,D,D,3450,100,3450,1,0
B,D,D,2393,100,2393,1,0
C,D,D,3409,100,3409,1,0
D,E,D,3617,100,3617,1,0
D,F,D,3133,100,3133,1,0
D,G,D,3473,100,3473,1,0
D,H,D,1486,100,1486,1,0
A,E,E,1300,100,1300,1,0
B,E,E,2075,100,2075,1,0
C,E,E,3516,100,3516,1,0
D,E,E,3616,100,3616,1,0
E,F,E,1323,100,1323,1,0
E,G,E,3068,100,3068,1,0
E,H,E,3366,100,3366,1,0
A,F,F,2074,100,2074,1,0
B,F,F,1619,100,1619,1,0
C,F,F,2536,100,2536,1,0
D,F,F,3168,100,3168,1,0
E,F,F,1334,100,1334,1,0
F,G,F,1792,100,1792,1,0
F,H,F,2654,100,2654,1,0
A,G,G,3502,100,3502,1,0
B,G,G,2262,100,2262,1,0
C,G,G,1525,100,1525,1,0
D,G,G,3438,100,3438,1,0
E,G,G,3107,100,3107,1,0
F,G,G,1783,100,1783,1,0
G,H,G,2930,100,2930,1,0
A,H,H,3713,100,3713,1,0
B,H,H,2649,100,2649,1,0
C,H,H,3499,100,3499,1,0
D,H,H,1441,100,1441,1,0
E,H,H,3387,100,3387,1,0
F,H,H,2644,100,2644,1,0
G,H,H,2939,100,2939,1,0
A,B,A,1661,100,1661,1,0
A,C,A,3396,100,3396,1,0
A,D,A,3461,100,3461,1,0
A,E,A,1339,100,1339,1,0
A,F,A,2088,100,2088,1,0
A,G,A,3492,100,3492,1,0
A,H,A,3741,100,3741,1,0
A,B,B,1642,100,1642,1,0
B,C,B,1952,100,1952,1,0
B,D,B,2330,100,2330,1,0
B,E,B,2051,100,2051,1,0
B,F,B,1637,100,1637,1,0
B,G,B,2283,100,2283,1,0
B,H,B,2677,100,2677,1,0
A,C,C,3316,100,3316,1,0
B,C,C,1913,100,1913,1,0
C,D,C,3436,100,3436,1,0
C,E,C,3540,100,3540,1,0
C,F,C,2576,100,2576,1,0
C,G,C,1521,100,1521,1,0
C,H,C,3529,100,3529,1,0
A,D,D,3447,100,3447,1,0
B,D,D,2383,100,2383,1,0
C,D,D,3404,100,3404,1,0
D,E,D,3674,100,3674,1,0
D,F,D,3098,100,3098,1,0
D,G,D,3438,100,3438,1,0
D,H,D,1492,100,1492,1,0
A,E,E,1329,100,1329,1,0
B,E,E,2049,100,2049,1,0
C,E,E,3547,100,3547,1,0
D,E,E,3590,100,3590,1,0
E,F,E,1316,100,1316,1,0
E,G,E,3082,100,3082,1,0
E,H,E,3404,100,3404,1,0
A,F,F,2021,100,2021,1,0
B,F,F,1639,100,1639,1,0
C,F,F,2558,100,2558,1,0
D,F,F,3121,100,3121,1,0
E,F,F,1318,100,1318,1,0
F,G,F,1785,100,1785,1,0
F,H,F,2671,100,2671,1,0
A,G,G,3457,100,3457,1,0
B,G,G,2238,100,2238,1,0
