a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,5627,100,5627,1,0
A,C,A,7512,100,7512,1,0
A,D,A,9739,100,9739,1,0
A,E,A,1502,100,1502,1,0
A,F,A,5925,100,5925,1,0
A,G,A,7484,100,7484,1,0
A,H,A,10156,100,10156,1,0
A,B,B,5586,100,5586,1,0
B,C,B,4468,100,4468,1,0
B,D,B,5399,100,5399,1,0
B,E,B,5435,100,5435,1,0
B,F,B,1525,100,1525,1,0
B,G,B,4957,100,4957,1,0
B,H,B,5794,100,5794,1,0
A,C,C,7543,100,7543,1,0
B,C,C,4465,100,4465,1,0
C,D,C,9296,100,9296,1,0
C,E,C,7484,100,7484,1,0
C,F,C,4628,100,4628,1,0
C,G,C,1410,100,1410,1,0
C,H,C,9558,100,9558,1,0
A,D,D,9745,100,9745,1,0
B,D,D,5408,100,5408,1,0
C,D,D,9235,100,9235,1,0
D,E,D,9400,100,9400,1,0
D,F,D,5625,100,5625,1,0
D,G,D,9814,100,9814,1,0
D,H,D,1525,100,1525,1,0
A,E,E,1510,100,1510,1,0
B,E,E,5375,100,5375,1,0
C,E,E,7436,100,7436,1,0
D,E,E,9425,100,9425,1,0
E,F,E,5282,100,5282,1,0
E,G,E,7205,100,7205,1,0
E,H,E,9632,100,9632,1,0
A,F,F,5853,100,5853,1,0
B,F,F,1485,100,1485,1,0
C,F,F,4625,100,4625,1,0
D,F,F,5602,100,5602,1,0
E,F,F,5319,100,5319,1,0
F,G,F,4732,100,4732,1,0
F,H,F,5617,100,5617,1,0
A,G,G,7516,100,7516,1,0
B,G,G,4946,100,4946,1,0
C,G,G,1359,100,1359,1,0
D,G,G,9815,100,9815,1,0
E,G,G,7188,100,7188,1,0
F,G,G,4707,100,4707,1,0
G,H,G,9913,100,9913,1,0
A,H,H,10146,100,10146,1,0
B,H,H,5843,100,5843,1,0
C,H,H,9532,100,9532,1,0
D,H,H,1568,100,1568,1,0
E,H,H,9632,100,9632,1,0
F,H,H,5615,100,5615,1,0
G,H,H,9880,100,9880,1,0
A,B,A,5612,100,5612,1,0
A,C,A,7533,100,7533,1,0
A,D,A,9705,100,9705,1,0
A,E,A,1509,100,1509,1,0
A,F,A,5861,100,5861,1,0
A,G,A,7545,100,7545,1,0
A,H,A,10133,100,10133,1,0
A,B,B,5613,100,5613,1,0
B,C,B,4449,100,4449,1,0
B,D,B,5414,100,5414,1,0
B,E,B,5391,100,5391,1,0
B,F,B,1504,100,1504,1,0
B,G,B,4975,100,4975,1,0
B,H,B,5820,100,5820,1,0
A,C,C,7557,100,7557,1,0
B,C,C,4494,100,4494,1,0
C,D,C,9286,100,9286,1,0
C,E,C,7485,100,7485,1,0
C,F,C,4628,100,4628,1,0
C,G,C,1384,100,1384,1,0
C,H,C,9558,100,9558,1,0
A,D,D,9705,100,9705,1,0
B,D,D,5426,100,5426,1,0
C,D,D,9225,100,9225,1,0
D,E,D,9400,100,9400,1,0
D,F,D,5578,100,5578,1,0
D,G,D,9797,100,9797,1,0
D,H,D,1536,100,1536,1,0
A,E,E,1540,100,1540,1,0
B,E,E,5401,100,5401,1,0
C,E,E,7447,100,7447,1,0
D,E,E,9384,100,9384,1,0
E,F,E,5313,100,5313,1,0
E,G,E,7235,100,7235,1,0
E,H,E,9609,100,9609,1,0
A,F,F,5917,100,5917,1,0
B,F,F,1539,100,1539,1,0
