a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2777,100,2777,1,0
A,C,A,4941,100,4941,1,0
A,D,A,4638,100,4638,1,0
A,E,A,1477,100,1477,1,0
A,F,A,2820,100,2820,1,0
A,G,A,4738,100,4738,1,0
A,H,A,4981,100,4981,1,0
A,B,B,2771,100,2771,1,0
B,C,B,2838,100,2838,1,0
B,D,B,2090,100,2090,1,0
B,E,B,3298,100,3298,1,0
B,F,B,1432,100,1432,1,0
B,G,B,2565,100,2565,1,0
B,H,B,2478,100,2478,1,0
A,C,C,4993,100,4993,1,0
B,C,C,2810,100,2810,1,0
C,D,C,3557,100,3557,1,0
C,E,C,5273,100,5273,1,0
C,F,C,3376,100,3376,1,0
C,G,C,1340,100,1340,1,0
C,H,C,3531,100,3531,1,0
A,D,D,4660,100,4660,1,0
B,D,D,2076,100,2076,1,0
C,D,D,3559,100,3559,1,0
D,E,D,5060,100,5060,1,0
D,F,D,2705,100,2705,1,0
D,G,D,3291,100,3291,1,0
D,H,D,1367,100,1367,1,0
A,E,E,1545,100,1545,1,0
B,E,E,3243,100,3243,1,0
C,E,E,5187,100,5187,1,0
D,E,E,5052,100,5052,1,0
E,F,E,2599,100,2599,1,0
E,G,E,4583,100,4583,1,0
E,H,E,5041,100,5041,1,0
A,F,F,2853,100,2853,1,0
B,F,F,1355,100,1355,1,0
C,F,F,3419,100,3419,1,0
D,F,F,2696,100,2696,1,0
E,F,F,2595,100,2595,1,0
F,G,F,2538,100,2538,1,0
F,H,F,2555,100,2555,1,0
A,G,G,4701,100,4701,1,0
B,G,G,2550,100,2550,1,0
C,G,G,1338,100,1338,1,0
D,G,G,3283,100,3283,1,0
E,G,G,4562,100,4562,1,0
F,G,G,2523,100,2523,1,0
G,H,G,2804,100,2804,1,0
A,H,H,5021,100,5021,1,0
B,H,H,2524,100,2524,1,0
C,H,H,3573,100,3573,1,0
D,H,H,1243,100,1243,1,0
E,H,H,5016,100,5016,1,0
F,H,H,2494,100,2494,1,0
G,H,H,2842,100,2842,1,0
A,B,A,2837,100,2837,1,0
A,C,A,5011,100,5011,1,0
A,D,A,4677,100,4677,1,0
A,E,A,1413,100,1413,1,0
A,F,A,2804,100,2804,1,0
A,G,A,4733,100,4733,1,0
A,H,A,5004,100,5004,1,0
A,B,B,2754,100,2754,1,0
B,C,B,2830,100,2830,1,0
B,D,B,2110,100,2110,1,0
B,E,B,3228,100,3228,1,0
B,F,B,1376,100,1376,1,0
B,G,B,2548,100,2548,1,0
B,H,B,2499,100,2499,1,0
A,C,C,5004,100,5004,1,0
B,C,C,2842,100,2842,1,0
C,D,C,3577,100,3577,1,0
C,E,C,5264,100,5264,1,0
C,F,C,3390,100,3390,1,0
C,G,C,1369,100,1369,1,0
C,H,C,3553,100,3553,1,0
A,D,D,4667,100,4667,1,0
B,D,D,2110,100,2110,1,0
C,D,D,3566,100,3566,1,0
D,E,D,5059,100,5059,1,0
D,F,D,2705,100,2705,1,0
D,G,D,3295,100,3295,1,0
D,H,D,1299,100,1299,1,0
A,E,E,1448,100,1448,1,0
B,E,E,3277,100,3277,1,0
C,E,E,5229,100,5229,1,0
D,E,E,5042,100,5042,1,0
E,F,E,2574,100,2574,1,0
E,G,E,4583,100,4583,1,0
E,H,E,5068,100,5068,1,0
A,F,F,2809,100,2809,1,0
B,F,F,1421,100,1421,1,0
C,F,F,3424,100,3424,1,0
D,F,F,2709,100,2709,1,0
E,F,F,2603,100,2603,1,0
F,G,F,2531,100,2531,1,0
F,H,F,2534,100,2534,1,0
A,G,G,4665,100,4665,1,0
B,G,G,2559,100,2559,1,0
C,G,G,1341,100,1341,1,0
