a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3826,100,3826,1,0
A,C,A,9746,100,9746,1,0
A,D,A,8841,100,8841,1,0
A,E,A,1399,100,1399,1,0
A,F,A,3888,100,3888,1,0
A,G,A,9679,100,9679,1,0
A,H,A,9044,100,9044,1,0
A,B,B,3804,100,3804,1,0
B,C,B,6593,100,6593,1,0
B,D,B,5888,100,5888,1,0
B,E,B,4115,100,4115,1,0
B,F,B,1163,100,1163,1,0
B,G,B,6622,100,6622,1,0
B,H,B,6042,100,6042,1,0
A,C,C,9778,100,9778,1,0
B,C,C,6488,100,6488,1,0
C,D,C,8761,100,8761,1,0
C,E,C,10093,100,10093,1,0
C,F,C,6688,100,6688,1,0
C,G,C,1424,100,1424,1,0
C,H,C,8732,100,8732,1,0
A,D,D,8859,100,8859,1,0
B,D,D,5890,100,5890,1,0
C,D,D,8795,100,8795,1,0
D,E,D,8870,100,8870,1,0
D,F,D,6188,100,6188,1,0
D,G,D,9045,100,9045,1,0
D,H,D,1469,100,1469,1,0
A,E,E,1383,100,1383,1,0
B,E,E,4103,100,4103,1,0
C,E,E,10102,100,10102,1,0
D,E,E,8813,100,8813,1,0
E,F,E,3781,100,3781,1,0
E,G,E,9865,100,9865,1,0
E,H,E,8771,100,8771,1,0
A,F,F,3886,100,3886,1,0
B,F,F,1193,100,1193,1,0
C,F,F,6692,100,6692,1,0
D,F,F,6150,100,6150,1,0
E,F,F,3798,100,3798,1,0
F,G,F,6483,100,6483,1,0
F,H,F,6015,100,6015,1,0
A,G,G,9700,100,9700,1,0
B,G,G,6596,100,6596,1,0
C,G,G,1377,100,1377,1,0
D,G,G,9035,100,9035,1,0
E,G,G,9832,100,9832,1,0
F,G,G,6461,100,6461,1,0
G,H,G,8756,100,8756,1,0
A,H,H,9011,100,9011,1,0
B,H,H,6042,100,6042,1,0
C,H,H,8755,100,8755,1,0
D,H,H,1473,100,1473,1,0
E,H,H,8822,100,8822,1,0
F,H,H,5989,100,5989,1,0
G,H,H,8776,100,8776,1,0
A,B,A,3828,100,3828,1,0
A,C,A,9740,100,9740,1,0
A,D,A,8845,100,8845,1,0
A,E,A,1353,100,1353,1,0
A,F,A,3860,100,3860,1,0
A,G,A,9668,100,9668,1,0
A,H,A,9000,100,9000,1,0
