a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,4756,100,4756,1,0
A,C,A,8609,100,8609,1,0
A,D,A,9488,100,9488,1,0
A,E,A,1532,100,1532,1,0
A,F,A,4838,100,4838,1,0
A,G,A,8801,100,8801,1,0
A,H,A,9772,100,9772,1,0
A,B,B,4764,100,4764,1,0
B,C,B,4975,100,4975,1,0
B,D,B,5600,100,5600,1,0
B,E,B,4949,100,4949,1,0
B,F,B,1296,100,1296,1,0
B,G,B,5312,100,5312,1,0
B,H,B,5940,100,5940,1,0
A,C,C,8577,100,8577,1,0
B,C,C,4976,100,4976,1,0
C,D,C,8309,100,8309,1,0
C,E,C,8673,100,8673,1,0
C,F,C,5286,100,5286,1,0
C,G,C,1356,100,1356,1,0
C,H,C,8463,100,8463,1,0
A,D,D,9475,100,9475,1,0
B,D,D,5648,100,5648,1,0
C,D,D,8351,100,8351,1,0
D,E,D,9586,100,9586,1,0
D,F,D,5777,100,5777,1,0
D,G,D,8714,100,8714,1,0
D,H,D,1532,100,1532,1,0
A,E,E,1515,100,1515,1,0
B,E,E,4942,100,4942,1,0
C,E,E,8735,100,8735,1,0
D,E,E,9524,100,9524,1,0
E,F,E,4638,100,4638,1,0
E,G,E,8674,100,8674,1,0
E,H,E,9573,100,9573,1,0
A,F,F,4824,100,4824,1,0
B,F,F,1320,100,1320,1,0
C,F,F,5301,100,5301,1,0
D,F,F,5750,100,5750,1,0
E,F,F,4657,100,4657,1,0
F,G,F,5328,100,5328,1,0
F,H,F,5702,100,5702,1,0
A,G,G,8803,100,8803,1,0
B,G,G,5384,100,5384,1,0
C,G,G,1369,100,1369,1,0
D,G,G,8733,100,8733,1,0
E,G,G,8656,100,8656,1,0
F,G,G,5339,100,5339,1,0
G,H,G,8594,100,8594,1,0
A,H,H,9753,100,9753,1,0
B,H,H,5970,100,5970,1,0
C,H,H,8414,100,8414,1,0
D,H,H,1556,100,1556,1,0
E,H,H,9582,100,9582,1,0
