a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,7355,100,7355,1,0
A,C,A,8501,100,8501,1,0
A,D,A,9101,100,9101,1,0
A,E,A,1175,100,1175,1,0
A,F,A,7393,100,7393,1,0
A,G,A,8654,100,8654,1,0
A,H,A,9325,100,9325,1,0
A,B,B,7278,100,7278,1,0
B,C,B,7993,100,7993,1,0
B,D,B,12803,100,12803,1,0
B,E,B,7259,100,7259,1,0
B,F,B,1168,100,1168,1,0
B,G,B,8233,100,8233,1,0
B,H,B,13021,100,13021,1,0
A,C,C,8524,100,8524,1,0
B,C,C,8039,100,8039,1,0
C,D,C,6303,100,6303,1,0
C,E,C,8630,100,8630,1,0
C,F,C,8186,100,8186,1,0
C,G,C,1048,100,1048,1,0
C,H,C,6597,100,6597,1,0
A,D,D,9105,100,9105,1,0
B,D,D,12810,100,12810,1,0
C,D,D,6278,100,6278,1,0
D,E,D,9285,100,9285,1,0
D,F,D,12953,100,12953,1,0
D,G,D,6292,100,6292,1,0
D,H,D,1090,100,1090,1,0
A,E,E,1227,100,1227,1,0
B,E,E,7284,100,7284,1,0
C,E,E,8585,100,8585,1,0
D,E,E,9242,100,9242,1,0
E,F,E,7122,100,7122,1,0
E,G,E,8645,100,8645,1,0
E,H,E,9386,100,9386,1,0
A,F,F,7429,100,7429,1,0
B,F,F,1142,100,1142,1,0
C,F,F,8204,100,8204,1,0
D,F,F,12935,100,12935,1,0
E,F,F,7151,100,7151,1,0
F,G,F,8287,100,8287,1,0
F,H,F,13093,100,13093,1,0
A,G,G,8687,100,8687,1,0
B,G,G,8229,100,8229,1,0
C,G,G,1076,100,1076,1,0
D,G,G,6270,100,6270,1,0
E,G,G,8626,100,8626,1,0
F,G,G,8336,100,8336,1,0
G,H,G,6386,100,6386,1,0
A,H,H,9335,100,9335,1,0
B,H,H,13068,100,13068,1,0
C,H,H,6577,100,6577,1,0
D,H,H,1112,100,1112,1,0
E,H,H,9389,100,9389,1,0
F,H,H,13104,100,13104,1,0
G,H,H,6395,100,6395,1,0
A,B,A,7318,100,7318,1,0
A,C,A,8533,100,8533,1,0
A,D,A,9126,100,9126,1,0
A,E,A,1182,100,1182,1,0
A,F,A,7430,100,7430,1,0
A,G,A,8634,100,8634,1,0
A,H,A,9378,100,9378,1,0
A,B,B,7308,100,7308,1,0
B,C,B,8035,100,8035,1,0
B,D,B,12792,100,12792,1,0
B,E,B,7273,100,7273,1,0
B,F,B,1179,100,1179,1,0
B,G,B,8242,100,8242,1,0
B,H,B,13022,100,13022,1,0
A,C,C,8417,100,8417,1,0
B,C,C,7965,100,7965,1,0
C,D,C,6298,100,6298,1,0
C,E,C,8599,100,8599,1,0
C,F,C,8174,100,8174,1,0
C,G,C,1031,100,1031,1,0
C,H,C,6599,100,6599,1,0
A,D,D,9083,100,9083,1,0
B,D,D,12801,100,12801,1,0
C,D,D,6267,100,6267,1,0
D,E,D,9327,100,9327,1,0
D,F,D,12930,100,12930,1,0
D,G,D,6280,100,6280,1,0
D,H,D,1115,100,1115,1,0
A,E,E,1162,100,1162,1,0
B,E,E,7246,100,7246,1,0
C,E,E,8597,100,8597,1,0
D,E,E,9375,100,9375,1,0
E,F,E,7166,100,7166,1,0
E,G,E,8683,100,8683,1,0
E,H,E,9412,100,9412,1,0
A,F,F,7386,100,7386,1,0
B,F,F,1173,100,1173,1,0
C,F,F,8221,100,8221,1,0
D,F,F,12940,100,12940,1,0
E,F,F,7163,100,7163,1,0
F,G,F,8278,100,8278,1,0
F,H,F,13095,100,13095,1,0
A,G,G,8675,100,8675,1,0
B,G,G,8256,100,8256,1,0
C,G,G,1017,100,1017,1,0
D,G,G,6270,100,6270,1,0
E,G,G,8668,100,8668,1,0
F,G,G,8288,100,8288,1,0
G,H,G,6401,100,6401,1,0
A,H,H,9345,100,9345,1,0
B,H,H,13118,100,13118,1,0
C,H,H,6582,100,6582,1,0
D,H,H,1123,100,1123,1,0
E,H,H,9457,100,9457,1,0
F,H,H,13072,100,13072,1,0
G,H,H,6430,100,6430,1,0
A,B,A,7308,100,7308,1,0
A,C,A,8455,100,8455,1,0
A,D,A,9115,100,9115,1,0
A,E,A,1193,100,1193,1,0
A,F,A,7404,100,7404,1,0
A,G,A,8724,100,8724,1,0
A,H,A,9341,100,9341,1,0
A,B,B,7343,100,7343,1,0
B,C,B,7980,100,7980,1,0
B,D,B,12826,100,12826,1,0
B,E,B,7276,100,7276,1,0
B,F,B,1112,100,1112,1,0
B,G,B,8209,100,8209,1,0
B,H,B,13068,100,13068,1,0
A,C,C,8477,100,8477,1,0
B,C,C,7986,100,7986,1,0
C,D,C,6291,100,6291,1,0
C,E,C,8584,100,8584,1,0
C,F,C,8197,100,8197,1,0
C,G,C,1034,100,1034,1,0
C,H,C,6560,100,6560,1,0
A,D,D,9090,100,9090,1,0
B,D,D,12793,100,12793,1,0
C,D,D,6288,100,6288,1,0
D,E,D,9276,100,9276,1,0
D,F,D,12981,100,12981,1,0
D,G,D,6309,100,6309,1,0
D,H,D,1184,100,1184,1,0
A,E,E,1201,100,1201,1,0
B,E,E,7290,100,7290,1,0
C,E,E,8612,100,8612,1,0
D,E,E,9247,100,9247,1,0
E,F,E,7170,100,7170,1,0
E,G,E,8625,100,8625,1,0
E,H,E,9493,100,9493,1,0
A,F,F,7386,100,7386,1,0
B,F,F,1178,100,1178,1,0
C,F,F,8209,100,8209,1,0
D,F,F,12942,100,12942,1,0
