a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,8883,100,8883,1,0
A,C,A,12985,100,12985,1,0
A,D,A,8020,100,8020,1,0
A,E,A,1430,100,1430,1,0
A,F,A,9112,100,9112,1,0
A,G,A,13121,100,13121,1,0
A,H,A,8006,100,8006,1,0
A,B,B,8891,100,8891,1,0
B,C,B,8800,100,8800,1,0
B,D,B,11569,100,11569,1,0
B,E,B,8938,100,8938,1,0
B,F,B,1413,100,1413,1,0
B,G,B,8908,100,8908,1,0
B,H,B,11385,100,11385,1,0
A,C,C,12999,100,12999,1,0
B,C,C,8798,100,8798,1,0
C,D,C,9073,100,9073,1,0
C,E,C,13068,100,13068,1,0
C,F,C,8918,100,8918,1,0
C,G,C,1331,100,1331,1,0
C,H,C,9053,100,9053,1,0
A,D,D,8002,100,8002,1,0
B,D,D,11563,100,11563,1,0
C,D,D,9095,100,9095,1,0
D,E,D,8126,100,8126,1,0
D,F,D,11728,100,11728,1,0
D,G,D,9133,100,9133,1,0
D,H,D,1450,100,1450,1,0
A,E,E,1450,100,1450,1,0
B,E,E,8950,100,8950,1,0
C,E,E,13069,100,13069,1,0
D,E,E,8177,100,8177,1,0
E,F,E,8954,100,8954,1,0
E,G,E,13007,100,13007,1,0
E,H,E,7889,100,7889,1,0
A,F,F,9096,100,9096,1,0
B,F,F,1388,100,1388,1,0
C,F,F,8900,100,8900,1,0
D,F,F,11719,100,11719,1,0
E,F,F,9006,100,9006,1,0
F,G,F,8815,100,8815,1,0
F,H,F,11396,100,11396,1,0
A,G,G,13093,100,13093,1,0
B,G,G,8893,100,8893,1,0
C,G,G,1373,100,1373,1,0
D,G,G,9185,100,9185,1,0
E,G,G,12993,100,12993,1,0
F,G,G,8806,100,8806,1,0
G,H,G,8968,100,8968,1,0
A,H,H,8007,100,8007,1,0
B,H,H,11410,100,11410,1,0
C,H,H,9128,100,9128,1,0
D,H,H,1529,100,1529,1,0
E,H,H,7895,100,7895,1,0
F,H,H,11445,100,11445,1,0
G,H,H,8936,100,8936,1,0
A,B,A,8922,100,8922,1,0
A,C,A,12978,100,12978,1,0
A,D,A,7990,100,7990,1,0
A,E,A,1434,100,1434,1,0
A,F,A,9150,100,9150,1,0
A,G,A,13104,100,13104,1,0
A,H,A,8007,100,8007,1,0
A,B,B,8853,100,8853,1,0
B,C,B,8815,100,8815,1,0
B,D,B,11491,100,11491,1,0
B,E,B,8926,100,8926,1,0
B,F,B,1370,100,1370,1,0
B,G,B,8922,100,8922,1,0
B,H,B,11483,100,11483,1,0
A,C,C,13003,100,13003,1,0
B,C,C,8792,100,8792,1,0
C,D,C,9088,100,9088,1,0
C,E,C,13090,100,13090,1,0
C,F,C,8902,100,8902,1,0
C,G,C,1300,100,1300,1,0
C,H,C,9101,100,9101,1,0
A,D,D,8017,100,8017,1,0
B,D,D,11518,100,11518,1,0
C,D,D,9122,100,9122,1,0
D,E,D,8119,100,8119,1,0
D,F,D,11683,100,11683,1,0
D,G,D,9165,100,9165,1,0
D,H,D,1473,100,1473,1,0
A,E,E,1385,100,1385,1,0
B,E,E,8953,100,8953,1,0
C,E,E,13046,100,13046,1,0
D,E,E,8128,100,8128,1,0
E,F,E,8943,100,8943,1,0
E,G,E,13020,100,13020,1,0
E,H,E,7927,100,7927,1,0
A,F,F,9108,100,9108,1,0
B,F,F,1427,100,1427,1,0
C,F,F,8886,100,8886,1,0
D,F,F,11747,100,11747,1,0
E,F,F,8994,100,8994,1,0
F,G,F,8793,100,8793,1,0
F,H,F,11438,100,11438,1,0
A,G,G,13047,100,13047,1,0
B,G,G,8887,100,8887,1,0
C,G,G,1355,100,1355,1,0
D,G,G,9177,100,9177,1,0
E,G,G,13004,100,13004,1,0
F,G,G,8845,100,8845,1,0
G,H,G,8884,100,8884,1,0
A,H,H,7983,100,7983,1,0
B,H,H,11442,100,11442,1,0
C,H,H,9089,100,9089,1,0
D,H,H,1491,100,1491,1,0
E,H,H,7866,100,7866,1,0
F,H,H,11405,100,11405,1,0
G,H,H,8880,100,8880,1,0
A,B,A,8865,100,8865,1,0
A,C,A,13011,100,13011,1,0
A,D,A,8007,100,8007,1,0
A,E,A,1419,100,1419,1,0
A,F,A,9153,100,9153,1,0
A,G,A,13084,100,13084,1,0
A,H,A,8092,100,8092,1,0
A,B,B,8903,100,8903,1,0
B,C,B,8837,100,8837,1,0
B,D,B,11531,100,11531,1,0
B,E,B,8929,100,8929,1,0
B,F,B,1376,100,1376,1,0
B,G,B,8909,100,8909,1,0
B,H,B,11443,100,11443,1,0
A,C,C,12998,100,12998,1,0
B,C,C,8826,100,8826,1,0
C,D,C,9113,100,9113,1,0
C,E,C,13107,100,13107,1,0
C,F,C,8906,100,8906,1,0
C,G,C,1310,100,1310,1,0
C,H,C,9075,100,9075,1,0
A,D,D,8007,100,8007,1,0
B,D,D,11511,100,11511,1,0
C,D,D,9109,100,9109,1,0
D,E,D,8144,100,8144,1,0
D,F,D,11736,100,11736,1,0
D,G,D,9162,100,9162,1,0
D,H,D,1457,100,1457,1,0
A,E,E,1454,100,1454,1,0
B,E,E,8985,100,8985,1,0
C,E,E,13115,100,13115,1,0
D,E,E,8090,100,8090,1,0
