a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2635,100,2635,1,0
A,C,A,4048,100,4048,1,0
A,D,A,3035,100,3035,1,0
A,E,A,1451,100,1451,1,0
A,F,A,2949,100,2949,1,0
A,G,A,4161,100,4161,1,0
A,H,A,3323,100,3323,1,0
A,B,B,2680,100,2680,1,0
B,C,B,2840,100,2840,1,0
B,D,B,3586,100,3586,1,0
B,E,B,3036,100,3036,1,0
B,F,B,1374,100,1374,1,0
B,G,B,3059,100,3059,1,0
B,H,B,3859,100,3859,1,0
A,C,C,4049,100,4049,1,0
B,C,C,2807,100,2807,1,0
C,D,C,2317,100,2317,1,0
C,E,C,4335,100,4335,1,0
C,F,C,3076,100,3076,1,0
C,G,C,1265,100,1265,1,0
C,H,C,2484,100,2484,1,0
A,D,D,3044,100,3044,1,0
B,D,D,3584,100,3584,1,0
C,D,D,2326,100,2326,1,0
D,E,D,3433,100,3433,1,0
D,F,D,3900,100,3900,1,0
D,G,D,2702,100,2702,1,0
D,H,D,1178,100,1178,1,0
A,E,E,1428,100,1428,1,0
B,E,E,3059,100,3059,1,0
C,E,E,4288,100,4288,1,0
D,E,E,3368,100,3368,1,0
E,F,E,2660,100,2660,1,0
E,G,E,3907,100,3907,1,0
E,H,E,3134,100,3134,1,0
A,F,F,3004,100,3004,1,0
B,F,F,1329,100,1329,1,0
C,F,F,3088,100,3088,1,0
D,F,F,3890,100,3890,1,0
E,F,F,2641,100,2641,1,0
F,G,F,2729,100,2729,1,0
F,H,F,3649,100,3649,1,0
A,G,G,4165,100,4165,1,0
B,G,G,3070,100,3070,1,0
C,G,G,1341,100,1341,1,0
D,G,G,2641,100,2641,1,0
E,G,G,3909,100,3909,1,0
F,G,G,2730,100,2730,1,0
G,H,G,2189,100,2189,1,0
A,H,H,3260,100,3260,1,0
B,H,H,3823,100,3823,1,0
C,H,H,2518,100,2518,1,0
D,H,H,1249,100,1249,1,0
E,H,H,3155,100,3155,1,0
F,H,H,3667,100,3667,1,0
G,H,H,2203,100,2203,1,0
A,B,A,2702,100,2702,1,0
A,C,A,4099,100,4099,1,0
A,D,A,3046,100,3046,1,0
A,E,A,1463,100,1463,1,0
A,F,A,2988,100,2988,1,0
A,G,A,4160,100,4160,1,0
A,H,A,3294,100,3294,1,0
A,B,B,2694,100,2694,1,0
B,C,B,2805,100,2805,1,0
B,D,B,3625,100,3625,1,0
B,E,B,3044,100,3044,1,0
B,F,B,1368,100,1368,1,0
B,G,B,3067,100,3067,1,0
B,H,B,3846,100,3846,1,0
A,C,C,4110,100,4110,1,0
B,C,C,2797,100,2797,1,0
C,D,C,2352,100,2352,1,0
C,E,C,4257,100,4257,1,0
C,F,C,3076,100,3076,1,0
C,G,C,1306,100,1306,1,0
C,H,C,2528,100,2528,1,0
A,D,D,3025,100,3025,1,0
B,D,D,3607,100,3607,1,0
C,D,D,2323,100,2323,1,0
D,E,D,3469,100,3469,1,0
D,F,D,3867,100,3867,1,0
D,G,D,2658,100,2658,1,0
D,H,D,1227,100,1227,1,0
A,E,E,1449,100,1449,1,0
B,E,E,3078,100,3078,1,0
C,E,E,4305,100,4305,1,0
D,E,E,3474,100,3474,1,0
E,F,E,2659,100,2659,1,0
E,G,E,3915,100,3915,1,0
E,H,E,3104,100,3104,1,0
A,F,F,2967,100,2967,1,0
B,F,F,1357,100,1357,1,0
C,F,F,3038,100,3038,1,0
D,F,F,3878,100,3878,1,0
E,F,F,2638,100,2638,1,0
F,G,F,2732,100,2732,1,0
F,H,F,3634,100,3634,1,0
A,G,G,4146,100,4146,1,0
B,G,G,3083,100,3083,1,0
C,G,G,1272,100,1272,1,0
D,G,G,2650,100,2650,1,0
E,G,G,3940,100,3940,1,0
F,G,G,2732,100,2732,1,0
G,H,G,2202,100,2202,1,0
A,H,H,3351,100,3351,1,0
B,H,H,3780,100,3780,1,0
C,H,H,2506,100,2506,1,0
