a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2434,100,2434,1,0
A,C,A,3276,100,3276,1,0
A,D,A,4103,100,4103,1,0
A,E,A,1581,100,1581,1,0
A,F,A,2996,100,2996,1,0
A,G,A,3673,100,3673,1,0
A,H,A,4423,100,4423,1,0
A,B,B,2444,100,2444,1,0
B,C,B,1158,100,1158,1,0
B,D,B,2032,100,2032,1,0
B,E,B,2978,100,2978,1,0
B,F,B,1321,100,1321,1,0
B,G,B,2147,100,2147,1,0
B,H,B,2659,100,2659,1,0
A,C,C,3278,100,3278,1,0
B,C,C,1134,100,1134,1,0
C,D,C,2658,100,2658,1,0
C,E,C,3701,100,3701,1,0
C,F,C,1684,100,1684,1,0
C,G,C,1504,100,1504,1,0
C,H,C,3085,100,3085,1,0
A,D,D,4091,100,4091,1,0
B,D,D,2085,100,2085,1,0
C,D,D,2640,100,2640,1,0
D,E,D,4429,100,4429,1,0
D,F,D,2417,100,2417,1,0
D,G,D,3480,100,3480,1,0
D,H,D,1502,100,1502,1,0
A,E,E,1623,100,1623,1,0
B,E,E,2994,100,2994,1,0
C,E,E,3668,100,3668,1,0
D,E,E,4391,100,4391,1,0
E,F,E,2729,100,2729,1,0
E,G,E,3495,100,3495,1,0
E,H,E,4244,100,4244,1,0
A,F,F,2962,100,2962,1,0
B,F,F,1314,100,1314,1,0
C,F,F,1712,100,1712,1,0
D,F,F,2360,100,2360,1,0
E,F,F,2743,100,2743,1,0
F,G,F,1471,100,1471,1,0
F,H,F,2082,100,2082,1,0
A,G,G,3651,100,3651,1,0
B,G,G,2159,100,2159,1,0
C,G,G,1542,100,1542,1,0
D,G,G,3485,100,3485,1,0
E,G,G,3490,100,3490,1,0
F,G,G,1480,100,1480,1,0
G,H,G,3180,100,3180,1,0
A,H,H,4381,100,4381,1,0
B,H,H,2604,100,2604,1,0
C,H,H,3056,100,3056,1,0
D,H,H,1490,100,1490,1,0
E,H,H,4204,100,4204,1,0
F,H,H,2097,100,2097,1,0
G,H,H,3163,100,3163,1,0
A,B,A,2474,100,2474,1,0
A,C,A,3230,100,3230,1,0
A,D,A,4096,100,4096,1,0
A,E,A,1631,100,1631,1,0
A,F,A,3046,100,3046,1,0
A,G,A,3701,100,3701,1,0
A,H,A,4458,100,4458,1,0
A,B,B,2476,100,2476,1,0
B,C,B,1129,100,1129,1,0
B,D,B,2053,100,2053,1,0
B,E,B,2979,100,2979,1,0
B,F,B,1339,100,1339,1,0
B,G,B,2119,100,2119,1,0
B,H,B,2572,100,2572,1,0
A,C,C,3354,100,3354,1,0
B,C,C,1148,100,1148,1,0
C,D,C,2599,100,2599,1,0
C,E,C,3726,100,3726,1,0
C,F,C,1704,100,1704,1,0
C,G,C,1564,100,1564,1,0
C,H,C,3087,100,3087,1,0
A,D,D,4106,100,4106,1,0
B,D,D,2076,100,2076,1,0
C,D,D,2623,100,2623,1,0
D,E,D,4354,100,4354,1,0
D,F,D,2402,100,2402,1,0
D,G,D,3484,100,3484,1,0
D,H,D,1510,100,1510,1,0
A,E,E,1640,100,1640,1,0
B,E,E,2956,100,2956,1,0
C,E,E,3717,100,3717,1,0
D,E,E,4414,100,4414,1,0
E,F,E,2714,100,2714,1,0
E,G,E,3507,100,3507,1,0
E,H,E,4237,100,4237,1,0
A,F,F,2984,100,2984,1,0
B,F,F,1380,100,1380,1,0
C,F,F,1695,100,1695,1,0
D,F,F,2372,100,2372,1,0
E,F,F,2734,100,2734,1,0
F,G,F,1452,100,1452,1,0
F,H,F,2071,100,2071,1,0
A,G,G,3701,100,3701,1,0
B,G,G,2142,100,2142,1,0
C,G,G,1599,100,1599,1,0
D,G,G,3444,100,3444,1,0
E,G,G,3502,100,3502,1,0
F,G,G,1436,100,1436,1,0
G,H,G,3190,100,3190,1,0
A,H,H,4381,100,4381,1,0
B,H,H,2601,100,2601,1,0
C,H,H,3080,100,3080,1,0
D,H,H,1526,100,1526,1,0
E,H,H,4212,100,4212,1,0
F,H,H,2074,100,2074,1,0
G,H,H,3200,100,3200,1,0
A,B,A,2454,100,2454,1,0
A,C,A,3279,100,3279,1,0
A,D,A,4095,100,4095,1,0
A,E,A,1640,100,1640,1,0
A,F,A,2995,100,2995,1,0
A,G,A,3626,100,3626,1,0
A,H,A,4413,100,4413,1,0
A,B,B,2475,100,2475,1,0
B,C,B,1164,100,1164,1,0
B,D,B,2118,100,2118,1,0
B,E,B,2991,100,2991,1,0
B,F,B,1348,100,1348,1,0
B,G,B,2133,100,2133,1,0
B,H,B,2649,100,2649,1,0
A,C,C,3296,100,3296,1,0
B,C,C,1156,100,1156,1,0
C,D,C,2623,100,2623,1,0
C,E,C,3703,100,3703,1,0
C,F,C,1700,100,1700,1,0
C,G,C,1515,100,1515,1,0
C,H,C,3049,100,3049,1,0
A,D,D,4065,100,4065,1,0
B,D,D,2071,100,2071,1,0
C,D,D,2631,100,2631,1,0
D,E,D,4421,100,4421,1,0
D,F,D,2396,100,2396,1,0
D,G,D,3477,100,3477,1,0
D,H,D,1530,100,1530,1,0
A,E,E,1599,100,1599,1,0
B,E,E,2986,100,2986,1,0
C,E,E,3714,100,3714,1,0
D,E,E,4399,100,4399,1,0
E,F,E,2738,100,2738,1,0
E,G,E,3474,100,3474,1,0
E,H,E,4198,100,4198,1,0
A,F,F,2966,100,2966,1,0
B,F,F,1336,100,1336,1,0
C,F,F,1695,100,1695,1,0
D,F,F,2366,100,2366,1,0
E,F,F,2755,100,2755,1,0
F,G,F,1454,100,1454,1,0
F,H,F,2013,100,2013,1,0
A,G,G,3737,100,3737,1,0
B,G,G,2071,100,2071,1,0
C,G,G,1579,100,1579,1,0
D,G,G,3467,100,3467,1,0
E,G,G,3505,100,3505,1,0
F,G,G,1443,100,1443,1,0
G,H,G,3191,100,3191,1,0
A,H,H,4396,100,4396,1,0
B,H,H,2606,100,2606,1,0
C,H,H,3067,100,3067,1,0
D,H,H,1487,100,1487,1,0
E,H,H,4247,100,4247,1,0
F,H,H,2042,100,2042,1,0
G,H,H,3184,100,3184,1,0
A,B,A,2473,100,2473,1,0
A,C,A,3313,100,3313,1,0
A,D,A,4069,100,4069,1,0
A,E,A,1574,100,1574,1,0
A,F,A,2967,100,2967,1,0
A,G,A,3665,100,3665,1,0
A,H,A,4449,100,4449,1,0
A,B,B,2467,100,2467,1,0
B,C,B,1111,100,1111,1,0
B,D,B,2080,100,2080,1,0
B,E,B,2983,100,2983,1,0
B,F,B,1355,100,1355,1,0
B,G,B,2113,100,2113,1,0
B,H,B,2574,100,2574,1,0
A,C,C,3243,100,3243,1,0
B,C,C,1140,100,1140,1,0
C,D,C,2582,100,2582,1,0
C,E,C,3684,100,3684,1,0
C,F,C,1703,100,1703,1,0
C,G,C,1574,100,1574,1,0
C,H,C,3055,100,3055,1,0
A,D,D,4096,100,4096,1,0
B,D,D,2112,100,2112,1,0
C,D,D,2623,100,2623,1,0
D,E,D,4453,100,4453,1,0
D,F,D,2398,100,2398,1,0
D,G,D,3446,100,3446,1,0
D,H,D,1514,100,1514,1,0
A,E,E,1631,100,1631,1,0
B,E,E,3006,100,3006,1,0
C,E,E,3735,100,3735,1,0
D,E,E,4431,100,4431,1,0
E,F,E,2792,100,2792,1,0
E,G,E,3557,100,3557,1,0
E,H,E,4261,100,4261,1,0
A,F,F,2969,100,2969,1,0
B,F,F,1307,100,1307,1,0
C,F,F,1698,100,1698,1,0
D,F,F,2391,100,2391,1,0
E,F,F,2794,100,2794,1,0
F,G,F,1470,100,1470,1,0
F,H,F,2062,100,2062,1,0
A,G,G,3746,100,3746,1,0
B,G,G,2123,100,2123,1,0
C,G,G,1535,100,1535,1,0
D,G,G,3468,100,3468,1,0
E,G,G,3521,100,3521,1,0
F,G,G,1496,100,1496,1,0
G,H,G,3190,100,3190,1,0
A,H,H,4416,100,4416,1,0
B,H,H,2592,100,2592,1,0
C,H,H,3020,100,3020,1,0
D,H,H,1479,100,1479,1,0
E,H,H,4183,100,4183,1,0
F,H,H,2057,100,2057,1,0
G,H,H,3165,100,3165,1,0
A,B,A,2471,100,2471,1,0
A,C,A,3263,100,3263,1,0
A,D,A,4063,100,4063,1,0
A,E,A,1599,100,1599,1,0
A,F,A,3013,100,3013,1,0
A,G,A,3729,100,3729,1,0
A,H,A,4382,100,4382,1,0
A,B,B,2459,100,2459,1,0
B,C,B,1111,100,1111,1,0
B,D,B,2090,100,2090,1,0
B,E,B,2983,100,2983,1,0
B,F,B,1343,100,1343,1,0
B,G,B,2148,100,2148,1,0
B,H,B,2577,100,2577,1,0
A,C,C,3258,100,3258,1,0
B,C,C,1131,100,1131,1,0
C,D,C,2632,100,2632,1,0
C,E,C,3697,100,3697,1,0
C,F,C,1687,100,1687,1,0
C,G,C,1583,100,1583,1,0
C,H,C,3026,100,3026,1,0
A,D,D,4049,100,4049,1,0
B,D,D,2095,100,2095,1,0
C,D,D,2606,100,2606,1,0
D,E,D,4401,100,4401,1,0
D,F,D,2427,100,2427,1,0
D,G,D,3452,100,3452,1,0
D,H,D,1535,100,1535,1,0
A,E,E,1578,100,1578,1,0
B,E,E,3021,100,3021,1,0
C,E,E,3672,100,3672,1,0
