a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3952,100,3952,1,0
A,C,A,4012,100,4012,1,0
A,D,A,1852,100,1852,1,0
A,E,A,1598,100,1598,1,0
A,F,A,4163,100,4163,1,0
A,G,A,4434,100,4434,1,0
A,H,A,2296,100,2296,1,0
A,B,B,3897,100,3897,1,0
B,C,B,1561,100,1561,1,0
B,D,B,4350,100,4350,1,0
B,E,B,4262,100,4262,1,0
B,F,B,1315,100,1315,1,0
B,G,B,2084,100,2084,1,0
B,H,B,4446,100,4446,1,0
A,C,C,4012,100,4012,1,0
B,C,C,1572,100,1572,1,0
C,D,C,3742,100,3742,1,0
C,E,C,4410,100,4410,1,0
C,F,C,2010,100,2010,1,0
C,G,C,1418,100,1418,1,0
C,H,C,3878,100,3878,1,0
A,D,D,1855,100,1855,1,0
B,D,D,4349,100,4349,1,0
C,D,D,3764,100,3764,1,0
D,E,D,2580,100,2580,1,0
D,F,D,4521,100,4521,1,0
D,G,D,4116,100,4116,1,0
D,H,D,1384,100,1384,1,0
A,E,E,1616,100,1616,1,0
B,E,E,4251,100,4251,1,0
C,E,E,4417,100,4417,1,0
D,E,E,2575,100,2575,1,0
E,F,E,3928,100,3928,1,0
E,G,E,4272,100,4272,1,0
E,H,E,2040,100,2040,1,0
A,F,F,4149,100,4149,1,0
B,F,F,1367,100,1367,1,0
C,F,F,2016,100,2016,1,0
D,F,F,4502,100,4502,1,0
E,F,F,3948,100,3948,1,0
F,G,F,1518,100,1518,1,0
F,H,F,4232,100,4232,1,0
A,G,G,4323,100,4323,1,0
B,G,G,2109,100,2109,1,0
C,G,G,1456,100,1456,1,0
D,G,G,4088,100,4088,1,0
E,G,G,4223,100,4223,1,0
F,G,G,1503,100,1503,1,0
G,H,G,3821,100,3821,1,0
A,H,H,2286,100,2286,1,0
B,H,H,4502,100,4502,1,0
C,H,H,3976,100,3976,1,0
D,H,H,1406,100,1406,1,0
E,H,H,1962,100,1962,1,0
F,H,H,4225,100,4225,1,0
G,H,H,3790,100,3790,1,0
A,B,A,3907,100,3907,1,0
A,C,A,4061,100,4061,1,0
A,D,A,1882,100,1882,1,0
A,E,A,1593,100,1593,1,0
A,F,A,4166,100,4166,1,0
A,G,A,4451,100,4451,1,0
A,H,A,2299,100,2299,1,0
A,B,B,3947,100,3947,1,0
B,C,B,1542,100,1542,1,0
B,D,B,4301,100,4301,1,0
B,E,B,4204,100,4204,1,0
B,F,B,1352,100,1352,1,0
B,G,B,2118,100,2118,1,0
B,H,B,4521,100,4521,1,0
A,C,C,3988,100,3988,1,0
B,C,C,1520,100,1520,1,0
C,D,C,3737,100,3737,1,0
C,E,C,4402,100,4402,1,0
C,F,C,2046,100,2046,1,0
C,G,C,1441,100,1441,1,0
C,H,C,3937,100,3937,1,0
A,D,D,1876,100,1876,1,0
B,D,D,4319,100,4319,1,0
C,D,D,3728,100,3728,1,0
D,E,D,2615,100,2615,1,0
D,F,D,4491,100,4491,1,0
D,G,D,4091,100,4091,1,0
D,H,D,1356,100,1356,1,0
A,E,E,1577,100,1577,1,0
B,E,E,4269,100,4269,1,0
C,E,E,4430,100,4430,1,0
D,E,E,2555,100,2555,1,0
E,F,E,3951,100,3951,1,0
E,G,E,4235,100,4235,1,0
E,H,E,1967,100,1967,1,0
A,F,F,4143,100,4143,1,0
B,F,F,1336,100,1336,1,0
C,F,F,2000,100,2000,1,0
D,F,F,4520,100,4520,1,0
E,F,F,3907,100,3907,1,0
F,G,F,1511,100,1511,1,0
F,H,F,4209,100,4209,1,0
A,G,G,4412,100,4412,1,0
B,G,G,2140,100,2140,1,0
C,G,G,1465,100,1465,1,0
D,G,G,4085,100,4085,1,0
E,G,G,4219,100,4219,1,0
F,G,G,1508,100,1508,1,0
G,H,G,3814,100,3814,1,0
A,H,H,2246,100,2246,1,0
B,H,H,4438,100,4438,1,0
C,H,H,3946,100,3946,1,0
D,H,H,1366,100,1366,1,0
E,H,H,2018,100,2018,1,0
F,H,H,4188,100,4188,1,0
G,H,H,3824,100,3824,1,0
A,B,A,3940,100,3940,1,0
A,C,A,4037,100,4037,1,0
