experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,T,kind,seed_id,experiment_uid,delta_vs_B0_trackmedian_err3d_p50_mm,delta_vs_B0_trackmedian_err3d_p95_mm,delta_vs_B0_sample_err3d_rmse_mm,delta_vs_B0_legacy_deltaR_error_rms_mm,delta_vs_B0_trackmedian_radius_error_abs_mm,verdict,screening_score,L,I,R
X_A0_L1_I1_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I1/S03.,34,17,40661,868.6149228747181,3639.5369229736093,4610.114334941371,2098.3387526675315,40661,602.610273939774,2741.448519323954,3641.802866501766,1636.9954920538196,40661,391.35373979592373,2254.7844621177705,2983.3000301237425,1312.7342762119854,1060.2314040565493,3826.202275612951,1922.3177723141985,2517.523305621264,2252.209274704177,1699.8816965728752,1539.4663429817388,511.89610378533666,783.386527582142,361.0978830096782,705.2836398657234,4246.554094293879,2808.3964100065823,35.398127574735554,nan,nan,nan,nan,nan,17,2263.3978046400457,538.864590099051,4921.995717680409,A0,,,T11,imu_only,S03,X_A0_L1_I1_T11__S03,954.3935568481244,3594.4001376174733,1957.0727678195672,2183.3184507330316,723.6543608166226,IMU_ONLY_DRIFTS_AS_EXPECTED,4375.473927560185,L1,I1,
X_A0_L1_I3_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I3/S03.,34,17,40661,478.34206569273164,2426.552087913054,3289.7575914342115,1413.5095957670153,40661,366.50954413315344,1855.5670638043573,2649.0912850845116,1139.1424261702766,40661,182.60936823924112,1230.2516383982793,1798.442641084837,836.8774762319312,640.3256654428727,2301.7039845844274,1090.5076860689887,1657.3502999623536,1025.38724515766,1184.6328584044609,844.5377557160609,320.904257085112,455.68022611943456,252.9584778229289,478.1957093951929,2624.753244238442,1853.1851524063486,21.94929236523344,nan,nan,nan,nan,nan,17,2606.677263820709,380.9425501872207,3515.6399617879383,A0,,,T11,imu_only,S03,X_A0_L1_I3_T11__S03,534.4878182344478,2069.90184658895,1272.243610919051,2526.597909913695,395.94805935391514,IMU_ONLY_DRIFTS_AS_EXPECTED,3498.4362577816355,L1,I3,
X_A0_L1_I4_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I4/S03.,34,17,40661,606.5337332501689,2565.9787001037494,3207.855214356394,1433.8601767636183,40661,433.568811195906,2275.705383939669,2886.6670630089607,1261.1591124976862,40661,143.20062013844483,1215.2771856590832,1603.2652568214473,682.2262817223058,714.1383519272945,2826.91533231587,1373.894392259845,2464.6931010073577,1190.9564403647428,1499.881854159499,1419.0498667326378,312.26968775291704,793.1790826818631,330.09524361915203,595.9423030159378,3171.859196186733,2699.1898766881873,26.44364360752703,nan,nan,nan,nan,nan,17,948.3236216385899,591.4865919542999,1811.4810470015198,A0,,,T11,imu_only,S03,X_A0_L1_I4_T11__S03,608.3005047188695,2595.1131943203923,1292.594191915654,868.2442677315757,733.4469159163436,IMU_ONLY_DRIFTS_AS_EXPECTED,2763.974794725794,L1,I4,
X_A0_L1_I7_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I7/S03.,34,17,40661,693.8817725413412,3083.6656376283245,4247.925394303575,1878.8365159722473,40661,519.1571287394273,2551.1823140031884,3438.725754147489,1552.1067224364433,40661,258.1733144005675,1612.360649904254,2525.473569811997,1058.7688019196328,718.1711095283924,2888.678826373328,1385.1321876539623,2332.900255983651,1342.3878653130596,1582.9828749215758,1539.245431390272,393.3588322343388,813.9894455333604,335.40115292346684,612.3249985028173,3231.4700000264934,2620.3997662267284,26.943088453756424,nan,nan,nan,nan,nan,17,1509.3258430422143,829.0343890946149,3067.4986914391884,A0,,,T11,imu_only,S03,X_A0_L1_I7_T11__S03,612.3332623199675,2656.8766883778503,1737.570531124283,1429.2464891352001,754.257278767841,IMU_ONLY_DRIFTS_AS_EXPECTED,3192.7315116552877,L1,I7,
X_A0_L1_I8_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I8/S03.,34,17,40661,585.5038610050492,2546.82899569328,3141.168413553613,1465.9172746045867,40661,378.2209744534726,2007.3702028428265,2603.455896305221,1187.5690198600726,40661,200.09848881463267,1426.0742845848913,1957.028306964506,859.4144978139046,709.4929979727889,2710.7471053953122,1272.3505026114121,2000.8297480566532,1369.1469147738749,1282.9218467299715,1182.8823841697626,362.42169046703543,617.6884013628297,311.5914006376237,609.37065521046,3047.353436550596,2195.779609596573,25.4171590716212,nan,nan,nan,nan,nan,17,666.4513662376568,342.6401434422012,1164.1761128729295,A0,,,T11,imu_only,S03,X_A0_L1_I8_T11__S03,603.655150764364,2478.9449673998347,1324.6512897566224,586.3720123306426,557.9562345973103,IMU_ONLY_DRIFTS_AS_EXPECTED,2433.6146419089227,L1,I8,
X_A0_L1_I1+I3+I7_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I1+I3+I7/S03.,34,17,40661,374.90505433977967,1789.662781676276,2259.3104484971536,1003.4726338645913,40661,263.85766894919607,1533.130858753842,1982.4146455067385,838.7782509788616,40661,142.65885419661686,921.5492531730126,1326.830305368191,550.8251742612915,438.0788388401971,1913.2900086748512,890.0669105599061,1686.3392860730173,647.3602267634287,939.2181632927181,901.2461973620345,212.19955348126183,410.3481448699547,263.0650626886393,513.0075737171271,2140.3587599972498,1911.423249192169,17.84600865939965,nan,nan,nan,nan,nan,17,343.5962585682071,295.83865751084863,724.0965112528728,A0,,,T11,imu_only,S03,X_A0_L1_I1+I3+I7_T11__S03,332.2409916317722,1681.4878706793734,862.206649016627,263.51690466119294,350.61597810443527,IMU_ONLY_DRIFTS_AS_EXPECTED,1553.4217953091174,L1,I1+I3+I7,
X_A0_L1_I1+I2+I3+I8_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I1+I2+I3+I8/S03.,34,17,40661,257.3171625160654,1193.1923176134487,1590.4398748865624,710.6175004254198,40661,181.79720822509273,933.5234154401995,1250.0061632433005,569.0766470527155,40661,72.23553650158647,623.5860627534125,889.2703849162855,425.5925301154975,284.8550747382705,1156.0969282034516,545.210310986053,872.2396642429044,436.0718533814896,514.0216922328583,454.23581017430706,169.64092200680096,149.80591806156357,196.60189222099984,382.4264005935984,1319.0907242696876,1001.6897028767651,10.998127481858177,nan,nan,nan,nan,nan,17,208.59687297446305,94.48707632678799,431.1298640437547,A0,,,T11,imu_only,S03,X_A0_L1_I1+I2+I3+I8_T11__S03,179.01722752984563,924.2947902079738,569.3515155774555,128.51751906744894,90.07375129604415,IMU_ONLY_DRIFTS_AS_EXPECTED,910.4097697223843,L1,I1+I2+I3+I8,
X_A0_L2_I0_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I0/S03.,34,17,40661,11176.854388144497,47368.05793320335,57770.81543167709,26210.352173172505,40661,9158.555487765669,41846.41354041686,51906.97991948051,23156.690863806638,40661,4500.331453348287,21668.104125934897,28405.3818438155,12278.038494801318,13930.372218536693,52082.96365395455,25576.08606825379,44678.24238818901,20889.35691589526,85069.87029180283,84993.98594628758,4820.5529557109985,82568.19956120363,506.84397107700806,939.6696876286758,57835.92926034122,49783.91170212149,482.4009970306829,nan,nan,nan,nan,nan,17,172945.99858685507,116434.39520590611,324487.9284449792,A0,,,T11,imu_only,S03,X_A0_L2_I0_T11__S03,13824.53437132827,51851.16151595907,26069.08618832454,172865.91923294807,82508.4673944381,IMU_ONLY_DRIFTS_AS_EXPECTED,194505.70828882116,L2,I0,
X_A0_L2_I1_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I1/S03.,34,17,40661,5965.892485056998,23478.649501914457,29265.851235927785,13616.015035192942,40661,4662.657700156397,19547.249180942643,24840.44829328247,11446.753939505817,40661,1763.0428400795972,11743.060532999272,17150.093359865736,7373.444899570916,6158.121085631579,23725.79980057945,11729.934729960483,20410.83887206653,9130.637084396109,23425.881254776425,22964.113443853654,2482.546243626316,22382.559405669042,429.33154416558165,765.3385916301515,26510.267479482995,22270.26778244807,227.66039589627195,nan,nan,nan,nan,nan,17,63311.292485661834,21741.859326743597,118668.30085536197,A0,,,T11,imu_only,S03,X_A0_L2_I1_T11__S03,6052.283238423154,23493.997662583974,13474.749050344979,63231.21313175482,22322.827238903523,IMU_ONLY_DRIFTS_AS_EXPECTED,69971.3354586322,L2,I1,
X_A0_L2_I3_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I3/S03.,34,17,40661,3345.124828221082,14479.799526705154,18336.932383207786,8271.164105228832,40661,2373.272644637314,12214.104614674265,15305.241712197012,6892.48676541751,40661,1131.4691276369322,7520.67715497706,10459.974802655166,4572.284094866627,3927.322768642007,15448.019909159266,7579.240507626491,12978.849448046636,5832.351286040453,13078.837773223808,13041.710419951276,1232.6785131851116,11439.067894926196,454.10123072004706,839.4096573700158,17444.754781112068,14369.574777039743,145.50542282984676,nan,nan,nan,nan,nan,17,19062.8144747845,11411.438879672298,38919.21663529676,A0,,,T11,imu_only,S03,X_A0_L2_I3_T11__S03,3821.484921433582,15216.217771163789,8129.898120380868,18982.735120877485,11379.335728160677,IMU_ONLY_DRIFTS_AS_EXPECTED,28397.633816659996,L2,I3,
X_A0_L2_I4_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I4/S03.,34,17,40661,4261.894827810748,16333.080338499578,20462.51081020686,9515.893004717676,40661,2660.364025762258,11973.867489222348,15362.850229636593,6973.962997822208,40661,1492.372576929638,10186.894467743767,15002.441562073556,6474.261331012326,4835.568782782315,17075.80855857706,8300.782125975558,11222.512128333557,8752.45945527926,11229.225553962839,11199.049116206854,2389.5160164070926,7057.334322752813,491.2825957065403,969.2005723590348,19024.587772103114,12501.163287605483,158.68079073564724,nan,nan,nan,nan,nan,17,24238.258460691603,4552.767162378806,56696.71955648329,A0,,,T11,imu_only,S03,X_A0_L2_I4_T11__S03,4729.73093557389,16844.006420581583,9374.627019869713,24158.179106784588,6997.602155987293,IMU_ONLY_DRIFTS_AS_EXPECTED,31307.549862144813,L2,I4,
X_A0_L2_I7_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I7/S03.,34,17,40661,5409.5672015876835,22779.701775054025,27986.079550207098,12749.9964568946,40661,4416.159108250464,19730.317191473998,24882.628758683084,11057.352854978484,40661,1743.2525069762266,10290.803886007965,13994.148499645156,6348.019966203956,6404.501964595192,24823.386097611612,12154.110579611064,20757.218701993,8057.520854095379,27745.504380610637,27666.23832452473,2275.6938758596084,26436.363411273873,453.83229346292296,889.2394192126156,27931.487568056305,23180.518433973735,232.97946842902599,nan,nan,nan,nan,nan,17,36932.15805899382,23459.046581628492,61055.796141946914,A0,,,T11,imu_only,S03,X_A0_L2_I7_T11__S03,6298.6641173867665,24591.583959616135,12608.730472046636,36852.0787050868,26376.631244508353,IMU_ONLY_DRIFTS_AS_EXPECTED,54163.379445691855,L2,I7,
X_A0_L2_I8_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I8/S03.,34,17,40661,3916.6062066759314,16594.92415953762,20454.77837253018,9046.288801106657,40661,2847.1126667010135,13180.17996669923,17083.907872272193,7337.699863455716,40661,1301.72405649766,8720.492495719953,13177.96370278905,5290.888563074229,4388.349559212406,17617.859497561338,8468.97502052522,12515.137621923013,6456.804215370644,12238.876087038294,11441.282419830954,1912.1707077003325,9659.970853659828,605.8338409575231,1205.535269175206,19681.80620641962,14179.024031729301,164.15508678684125,nan,nan,nan,nan,nan,17,21165.098628244854,5749.406867093512,39338.41453942378,A0,,,T11,imu_only,S03,X_A0_L2_I8_T11__S03,4282.511712003981,17386.05735956586,8905.022816258694,21085.01927433784,9600.238686894309,IMU_ONLY_DRIFTS_AS_EXPECTED,30200.15484996018,L2,I8,
X_A0_L2_I1+I3+I7_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I1+I3+I7/S03.,34,17,40661,2514.306973050237,11260.407146807016,15077.525131371674,6565.01907472019,40661,1851.9954092557687,9119.52642401038,12493.589533866038,5357.686557049551,40661,766.3050003867517,6229.230011744328,8849.130324337932,3794.03086543197,2875.585526471161,11537.897021071016,5489.191898475294,7538.163600117205,5668.022315792319,8111.776780839051,7266.39726595167,1298.1949738511512,4954.952897382181,578.7361416191612,1127.2244768015553,12714.14263756336,8324.384564357091,105.99607927608878,nan,nan,nan,nan,nan,17,12707.66016060595,6489.856607071386,21921.08295017897,A0,,,T11,imu_only,S03,X_A0_L2_I1+I3+I7_T11__S03,2769.747679262736,11306.094883075539,6423.753089872225,12627.580806698936,4895.220730616661,IMU_ONLY_DRIFTS_AS_EXPECTED,18286.688044961273,L2,I1+I3+I7,
X_A0_L2_I1+I2+I3+I8_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I1+I2+I3+I8/S03.,34,17,40661,1826.9073604263183,7721.171654653843,10301.106364656414,4604.599497752796,40661,1480.895883723638,6425.234396529081,8706.816809729355,3882.6028819329917,40661,489.1345881772718,3869.4454636929704,5479.222234214141,2475.425497952004,2143.7674508719374,7619.024125295249,3829.272148817444,6504.382589475263,2996.4970657590243,4397.194990015315,4020.797244712336,702.6421394441791,3033.593064263994,543.7020759246047,993.2980241185421,8630.936392229702,7302.416105249045,71.98964793318353,nan,nan,nan,nan,nan,17,6712.3768157737595,4350.587199069885,14140.305139491555,A0,,,T11,imu_only,S03,X_A0_L2_I1+I2+I3+I8_T11__S03,2037.9296036635126,7387.221987299771,4463.333512904832,6632.297461866746,2973.8608974984745,IMU_ONLY_DRIFTS_AS_EXPECTED,11025.886197898904,L2,I1+I2+I3+I8,
X_A0_L3_I0_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L3/I0/S03.,34,17,40661,7417.188584818111,29984.240247412712,38289.9288157241,17424.81791741097,40661,5267.583183733248,23345.28953653399,32180.892283734676,14031.504485553167,40661,2921.2540053850457,15815.068490722344,23859.658122885,10331.561417657438,7843.393642114148,30944.669261486742,15167.731805871194,20176.62261281509,13069.461312193907,30740.898609384254,30636.89610514205,3416.39521294066,27810.808017652103,408.29634350036173,773.2040732252389,34122.76563695344,22308.702575161144,284.4841695942167,nan,nan,nan,nan,nan,17,103074.6483866071,48502.96323993876,178370.38057378875,A0,,,T11,imu_only,S03,X_A0_L3_I0_T11__S03,7737.555794905723,30712.867123491265,17283.551932563005,102994.56903270009,27751.075850886584,IMU_ONLY_DRIFTS_AS_EXPECTED,104731.68576308554,L3,I0,
X_A0_L3_I1_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L3/I1/S03.,34,17,40661,4224.554971588571,20851.8358018851,25918.74937299692,11239.7909917782,40661,2750.711827399195,14775.787346994213,18921.382846783596,8330.310732339098,40661,1738.0623236249978,13309.776389907263,17424.946097621352,7545.78191054674,5307.54696611645,23159.27901723647,11167.798819188356,15386.67330662424,12586.56843453789,12220.846424028621,12189.023819158901,2935.0317613701122,10441.125311087904,522.1008871643503,977.9800885148798,25962.73790785812,16954.70179554048,216.46228372877022,nan,nan,nan,nan,nan,17,41137.85686381893,18016.768753204673,81537.00143421437,A0,,,T11,imu_only,S03,X_A0_L3_I1_T11__S03,5201.709118908025,22927.476879240992,11098.525006930236,41057.77750991192,10381.393144322385,IMU_ONLY_DRIFTS_AS_EXPECTED,47430.35708236642,L3,I1,
X_A0_L3_I3_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L3/I3/S03.,34,17,40661,2246.4400967837514,9825.584311962992,12494.813997007783,5643.437263347112,40661,1620.2302658161468,7817.474811954582,10311.23124064017,4511.817739296721,40661,994.540156413083,5599.353586353557,7840.996753413177,3389.9682642618013,2094.590546773962,10200.885708928008,4775.516693430674,7175.97714883948,4324.389666284224,6023.6665740196,5504.270838850733,1173.507406450572,4015.808897598619,469.6448578948772,912.1968234466827,11518.924305374774,8236.27793297471,96.03314712079138,nan,nan,nan,nan,nan,17,8214.869982526505,3351.3893796355505,16981.08276188416,A0,,,T11,imu_only,S03,X_A0_L3_I3_T11__S03,1988.7526995655373,9969.083570932531,5502.171278499148,8134.790628619491,3956.0767308330996,IMU_ONLY_DRIFTS_AS_EXPECTED,13423.213981466626,L3,I3,
X_A0_L3_I4_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L3/I4/S03.,34,17,40661,3301.3942937129373,13681.790748732497,17615.914021876237,7829.140306246299,40661,2004.498397995567,10002.885965977162,13613.854723290839,5787.296266919811,40661,1286.7687656323117,8762.079020652618,11803.416706835844,5272.820863047255,3637.662636938352,14312.92365430439,6788.573018782693,9233.221731322184,8064.6330756089665,9325.919734492376,9325.898653698328,2103.9929310633643,6046.99136082385,542.1144989703499,973.1212638814877,16369.304564456983,10415.040102371993,136.54384522263257,nan,nan,nan,nan,nan,17,13820.251701210247,7448.484557647983,27103.964846341638,A0,,,T11,imu_only,S03,X_A0_L3_I4_T11__S03,3531.824789729927,14081.121516308913,7687.874321398334,13740.172347303233,5987.259194058331,IMU_ONLY_DRIFTS_AS_EXPECTED,21344.857787203986,L3,I4,
