a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2188,100,2188,1,0
A,C,A,2474,100,2474,1,0
A,D,A,2397,100,2397,1,0
A,E,A,1448,100,1448,1,0
A,F,A,2629,100,2629,1,0
A,G,A,2782,100,2782,1,0
A,H,A,2912,100,2912,1,0
A,B,B,2131,100,2131,1,0
B,C,B,695,100,695,1,0
B,D,B,1562,100,1562,1,0
B,E,B,2461,100,2461,1,0
B,F,B,1463,100,1463,1,0
B,G,B,1604,100,1604,1,0
B,H,B,2001,100,2001,1,0
A,C,C,2470,100,2470,1,0
B,C,C,682,100,682,1,0
C,D,C,2256,100,2256,1,0
C,E,C,2707,100,2707,1,0
C,F,C,1644,100,1644,1,0
C,G,C,1528,100,1528,1,0
C,H,C,2636,100,2636,1,0
A,D,D,2454,100,2454,1,0
B,D,D,1575,100,1575,1,0
C,D,D,2225,100,2225,1,0
D,E,D,2812,100,2812,1,0
D,F,D,2212,100,2212,1,0
D,G,D,2606,100,2606,1,0
D,H,D,1256,100,1256,1,0
A,E,E,1466,100,1466,1,0
B,E,E,2414,100,2414,1,0
C,E,E,2704,100,2704,1,0
D,E,E,2816,100,2816,1,0
E,F,E,2063,100,2063,1,0
E,G,E,2150,100,2150,1,0
E,H,E,2553,100,2553,1,0
A,F,F,2677,100,2677,1,0
B,F,F,1483,100,1483,1,0
C,F,F,1626,100,1626,1,0
D,F,F,2236,100,2236,1,0
E,F,F,2053,100,2053,1,0
F,G,F,490,100,490,1,0
F,H,F,1712,100,1712,1,0
A,G,G,2783,100,2783,1,0
B,G,G,1579,100,1579,1,0
C,G,G,1527,100,1527,1,0
D,G,G,2628,100,2628,1,0
E,G,G,2203,100,2203,1,0
F,G,G,458,100,458,1,0
G,H,G,2197,100,2197,1,0
A,H,H,2872,100,2872,1,0
B,H,H,2034,100,2034,1,0
C,H,H,2632,100,2632,1,0
D,H,H,1281,100,1281,1,0
E,H,H,2575,100,2575,1,0
F,H,H,1707,100,1707,1,0
G,H,H,2165,100,2165,1,0
A,B,A,2142,100,2142,1,0
A,C,A,2494,100,2494,1,0
A,D,A,2385,100,2385,1,0
A,E,A,1410,100,1410,1,0
A,F,A,2679,100,2679,1,0
A,G,A,2845,100,2845,1,0
A,H,A,2879,100,2879,1,0
A,B,B,2212,100,2212,1,0
B,C,B,655,100,655,1,0
B,D,B,1552,100,1552,1,0
B,E,B,2467,100,2467,1,0
B,F,B,1472,100,1472,1,0
B,G,B,1596,100,1596,1,0
B,H,B,2052,100,2052,1,0
A,C,C,2447,100,2447,1,0
B,C,C,648,100,648,1,0
C,D,C,2248,100,2248,1,0
C,E,C,2681,100,2681,1,0
C,F,C,1629,100,1629,1,0
C,G,C,1554,100,1554,1,0
C,H,C,2632,100,2632,1,0
A,D,D,2411,100,2411,1,0
B,D,D,1565,100,1565,1,0
C,D,D,2241,100,2241,1,0
D,E,D,2758,100,2758,1,0
D,F,D,2201,100,2201,1,0
D,G,D,2661,100,2661,1,0
D,H,D,1267,100,1267,1,0
A,E,E,1480,100,1480,1,0
B,E,E,2407,100,2407,1,0
C,E,E,2703,100,2703,1,0
D,E,E,2806,100,2806,1,0
E,F,E,2039,100,2039,1,0
E,G,E,2143,100,2143,1,0
E,H,E,2533,100,2533,1,0
A,F,F,2669,100,2669,1,0
B,F,F,1502,100,1502,1,0
C,F,F,1645,100,1645,1,0
D,F,F,2256,100,2256,1,0
E,F,F,2044,100,2044,1,0
F,G,F,479,100,479,1,0
F,H,F,1717,100,1717,1,0
A,G,G,2765,100,2765,1,0
B,G,G,1617,100,1617,1,0
C,G,G,1513,100,1513,1,0
D,G,G,2610,100,2610,1,0
E,G,G,2160,100,2160,1,0
F,G,G,480,100,480,1,0
G,H,G,2208,100,2208,1,0
A,H,H,2892,100,2892,1,0
B,H,H,2013,100,2013,1,0
C,H,H,2614,100,2614,1,0
D,H,H,1280,100,1280,1,0
E,H,H,2551,100,2551,1,0
F,H,H,1715,100,1715,1,0
G,H,H,2206,100,2206,1,0
A,B,A,2145,100,2145,1,0
A,C,A,2452,100,2452,1,0
A,D,A,2408,100,2408,1,0
A,E,A,1383,100,1383,1,0
A,F,A,2614,100,2614,1,0
A,G,A,2815,100,2815,1,0
A,H,A,2871,100,2871,1,0
A,B,B,2198,100,2198,1,0
B,C,B,697,100,697,1,0
B,D,B,1564,100,1564,1,0
B,E,B,2480,100,2480,1,0
B,F,B,1479,100,1479,1,0
B,G,B,1602,100,1602,1,0
B,H,B,2064,100,2064,1,0
A,C,C,2401,100,2401,1,0
B,C,C,689,100,689,1,0
C,D,C,2261,100,2261,1,0
C,E,C,2650,100,2650,1,0
C,F,C,1659,100,1659,1,0
C,G,C,1522,100,1522,1,0
C,H,C,2667,100,2667,1,0
A,D,D,2398,100,2398,1,0
B,D,D,1566,100,1566,1,0
C,D,D,2209,100,2209,1,0
D,E,D,2829,100,2829,1,0
D,F,D,2232,100,2232,1,0
D,G,D,2624,100,2624,1,0
D,H,D,1339,100,1339,1,0
A,E,E,1414,100,1414,1,0
