a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,1768,100,1768,1,0
A,C,A,3652,100,3652,1,0
A,D,A,4649,100,4649,1,0
A,E,A,1514,100,1514,1,0
A,F,A,2357,100,2357,1,0
A,G,A,4059,100,4059,1,0
A,H,A,4661,100,4661,1,0
A,B,B,1732,100,1732,1,0
B,C,B,1990,100,1990,1,0
B,D,B,3228,100,3228,1,0
B,E,B,2198,100,2198,1,0
B,F,B,1375,100,1375,1,0
B,G,B,2370,100,2370,1,0
B,H,B,3341,100,3341,1,0
A,C,C,3626,100,3626,1,0
B,C,C,2000,100,2000,1,0
C,D,C,2905,100,2905,1,0
C,E,C,3964,100,3964,1,0
C,F,C,2522,100,2522,1,0
C,G,C,1325,100,1325,1,0
C,H,C,3083,100,3083,1,0
A,D,D,4646,100,4646,1,0
B,D,D,3216,100,3216,1,0
C,D,D,2911,100,2911,1,0
D,E,D,4943,100,4943,1,0
D,F,D,3553,100,3553,1,0
D,G,D,3212,100,3212,1,0
D,H,D,1352,100,1352,1,0
A,E,E,1553,100,1553,1,0
B,E,E,2213,100,2213,1,0
C,E,E,3964,100,3964,1,0
D,E,E,4951,100,4951,1,0
E,F,E,1776,100,1776,1,0
E,G,E,3749,100,3749,1,0
E,H,E,4520,100,4520,1,0
A,F,F,2335,100,2335,1,0
B,F,F,1389,100,1389,1,0
C,F,F,2516,100,2516,1,0
D,F,F,3606,100,3606,1,0
E,F,F,1765,100,1765,1,0
F,G,F,2124,100,2124,1,0
F,H,F,3053,100,3053,1,0
A,G,G,3993,100,3993,1,0
B,G,G,2462,100,2462,1,0
C,G,G,1357,100,1357,1,0
D,G,G,3197,100,3197,1,0
E,G,G,3811,100,3811,1,0
F,G,G,2101,100,2101,1,0
G,H,G,2775,100,2775,1,0
A,H,H,4625,100,4625,1,0
B,H,H,3308,100,3308,1,0
C,H,H,3097,100,3097,1,0
D,H,H,1414,100,1414,1,0
E,H,H,4527,100,4527,1,0
F,H,H,3092,100,3092,1,0
G,H,H,2734,100,2734,1,0
A,B,A,1767,100,1767,1,0
A,C,A,3693,100,3693,1,0
A,D,A,4624,100,4624,1,0
A,E,A,1579,100,1579,1,0
A,F,A,2360,100,2360,1,0
A,G,A,4046,100,4046,1,0
A,H,A,4655,100,4655,1,0
A,B,B,1749,100,1749,1,0
B,C,B,1963,100,1963,1,0
B,D,B,3273,100,3273,1,0
B,E,B,2194,100,2194,1,0
B,F,B,1407,100,1407,1,0
B,G,B,2433,100,2433,1,0
B,H,B,3326,100,3326,1,0
A,C,C,3703,100,3703,1,0
B,C,C,2000,100,2000,1,0
C,D,C,2926,100,2926,1,0
C,E,C,3958,100,3958,1,0
C,F,C,2531,100,2531,1,0
C,G,C,1310,100,1310,1,0
C,H,C,3070,100,3070,1,0
A,D,D,4662,100,4662,1,0
B,D,D,3258,100,3258,1,0
C,D,D,2936,100,2936,1,0
D,E,D,4961,100,4961,1,0
D,F,D,3587,100,3587,1,0
D,G,D,3160,100,3160,1,0
D,H,D,1391,100,1391,1,0
A,E,E,1554,100,1554,1,0
B,E,E,2217,100,2217,1,0
C,E,E,3929,100,3929,1,0
D,E,E,4949,100,4949,1,0
E,F,E,1758,100,1758,1,0
E,G,E,3813,100,3813,1,0
E,H,E,4494,100,4494,1,0
A,F,F,2385,100,2385,1,0
B,F,F,1418,100,1418,1,0
C,F,F,2531,100,2531,1,0
D,F,F,3605,100,3605,1,0
E,F,F,1769,100,1769,1,0
F,G,F,2135,100,2135,1,0
F,H,F,3055,100,3055,1,0
A,G,G,4056,100,4056,1,0
B,G,G,2415,100,2415,1,0
C,G,G,1320,100,1320,1,0
D,G,G,3184,100,3184,1,0
E,G,G,3829,100,3829,1,0
F,G,G,2129,100,2129,1,0
G,H,G,2785,100,2785,1,0
A,H,H,4694,100,4694,1,0
B,H,H,3309,100,3309,1,0
C,H,H,3120,100,3120,1,0
D,H,H,1424,100,1424,1,0
E,H,H,4506,100,4506,1,0
F,H,H,3025,100,3025,1,0
G,H,H,2768,100,2768,1,0
A,B,A,1746,100,1746,1,0
A,C,A,3674,100,3674,1,0
A,D,A,4636,100,4636,1,0
A,E,A,1581,100,1581,1,0
