a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,1920,100,1920,1,0
A,C,A,4598,100,4598,1,0
A,D,A,3955,100,3955,1,0
A,E,A,1225,100,1225,1,0
A,F,A,2188,100,2188,1,0
A,G,A,4983,100,4983,1,0
A,H,A,4122,100,4122,1,0
A,B,B,1898,100,1898,1,0
B,C,B,3156,100,3156,1,0
B,D,B,2107,100,2107,1,0
B,E,B,2398,100,2398,1,0
B,F,B,1346,100,1346,1,0
B,G,B,3577,100,3577,1,0
B,H,B,2453,100,2453,1,0
A,C,C,4640,100,4640,1,0
B,C,C,3146,100,3146,1,0
C,D,C,2420,100,2420,1,0
C,E,C,4758,100,4758,1,0
C,F,C,3296,100,3296,1,0
C,G,C,1400,100,1400,1,0
C,H,C,2670,100,2670,1,0
A,D,D,3960,100,3960,1,0
B,D,D,2121,100,2121,1,0
C,D,D,2370,100,2370,1,0
D,E,D,4265,100,4265,1,0
D,F,D,2574,100,2574,1,0
D,G,D,2835,100,2835,1,0
D,H,D,1521,100,1521,1,0
A,E,E,1200,100,1200,1,0
B,E,E,2379,100,2379,1,0
C,E,E,4807,100,4807,1,0
D,E,E,4236,100,4236,1,0
E,F,E,1973,100,1973,1,0
E,G,E,4764,100,4764,1,0
E,H,E,4041,100,4041,1,0
A,F,F,2175,100,2175,1,0
B,F,F,1294,100,1294,1,0
C,F,F,3331,100,3331,1,0
D,F,F,2553,100,2553,1,0
E,F,F,1948,100,1948,1,0
F,G,F,3187,100,3187,1,0
F,H,F,2066,100,2066,1,0
A,G,G,4978,100,4978,1,0
B,G,G,3565,100,3565,1,0
C,G,G,1437,100,1437,1,0
D,G,G,2905,100,2905,1,0
E,G,G,4804,100,4804,1,0
F,G,G,3166,100,3166,1,0
G,H,G,2319,100,2319,1,0
A,H,H,4125,100,4125,1,0
B,H,H,2436,100,2436,1,0
C,H,H,2631,100,2631,1,0
D,H,H,1524,100,1524,1,0
E,H,H,3988,100,3988,1,0
F,H,H,2056,100,2056,1,0
G,H,H,2302,100,2302,1,0
A,B,A,1887,100,1887,1,0
A,C,A,4589,100,4589,1,0
A,D,A,3961,100,3961,1,0
A,E,A,1189,100,1189,1,0
A,F,A,2180,100,2180,1,0
A,G,A,4984,100,4984,1,0
A,H,A,4092,100,4092,1,0
A,B,B,1852,100,1852,1,0
B,C,B,3149,100,3149,1,0
B,D,B,2081,100,2081,1,0
B,E,B,2408,100,2408,1,0
B,F,B,1300,100,1300,1,0
B,G,B,3552,100,3552,1,0
B,H,B,2429,100,2429,1,0
A,C,C,4686,100,4686,1,0
B,C,C,3135,100,3135,1,0
C,D,C,2432,100,2432,1,0
C,E,C,4807,100,4807,1,0
C,F,C,3288,100,3288,1,0
C,G,C,1438,100,1438,1,0
C,H,C,2615,100,2615,1,0
A,D,D,3950,100,3950,1,0
B,D,D,2063,100,2063,1,0
C,D,D,2365,100,2365,1,0
D,E,D,4341,100,4341,1,0
D,F,D,2545,100,2545,1,0
D,G,D,2866,100,2866,1,0
D,H,D,1467,100,1467,1,0
A,E,E,1206,100,1206,1,0
B,E,E,2392,100,2392,1,0
C,E,E,4782,100,4782,1,0
D,E,E,4357,100,4357,1,0
E,F,E,1934,100,1934,1,0
E,G,E,4730,100,4730,1,0
E,H,E,4061,100,4061,1,0
A,F,F,2229,100,2229,1,0
B,F,F,1384,100,1384,1,0
C,F,F,3280,100,3280,1,0
D,F,F,2535,100,2535,1,0
E,F,F,1988,100,1988,1,0
F,G,F,3185,100,3185,1,0
F,H,F,2024,100,2024,1,0
A,G,G,4938,100,4938,1,0
B,G,G,3580,100,3580,1,0
C,G,G,1396,100,1396,1,0
D,G,G,2890,100,2890,1,0
E,G,G,4758,100,4758,1,0
F,G,G,3209,100,3209,1,0
G,H,G,2367,100,2367,1,0
A,H,H,4099,100,4099,1,0
B,H,H,2451,100,2451,1,0
C,H,H,2621,100,2621,1,0
D,H,H,1528,100,1528,1,0
E,H,H,3977,100,3977,1,0
F,H,H,2031,100,2031,1,0
G,H,H,2338,100,2338,1,0
A,B,A,1938,100,1938,1,0
A,C,A,4629,100,4629,1,0
A,D,A,3973,100,3973,1,0
A,E,A,1156,100,1156,1,0
A,F,A,2165,100,2165,1,0
A,G,A,4918,100,4918,1,0
A,H,A,4088,100,4088,1,0
A,B,B,1931,100,1931,1,0
B,C,B,3122,100,3122,1,0
B,D,B,2088,100,2088,1,0
B,E,B,2347,100,2347,1,0
B,F,B,1316,100,1316,1,0
B,G,B,3560,100,3560,1,0
B,H,B,2421,100,2421,1,0
A,C,C,4621,100,4621,1,0
B,C,C,3109,100,3109,1,0
C,D,C,2396,100,2396,1,0
C,E,C,4818,100,4818,1,0
C,F,C,3336,100,3336,1,0
C,G,C,1432,100,1432,1,0
C,H,C,2709,100,2709,1,0
A,D,D,3963,100,3963,1,0
B,D,D,2069,100,2069,1,0
C,D,D,2413,100,2413,1,0
D,E,D,4362,100,4362,1,0
D,F,D,2529,100,2529,1,0
D,G,D,2850,100,2850,1,0
D,H,D,1480,100,1480,1,0
A,E,E,1234,100,1234,1,0
B,E,E,2372,100,2372,1,0
C,E,E,4793,100,4793,1,0
D,E,E,4324,100,4324,1,0
E,F,E,1940,100,1940,1,0
E,G,E,4765,100,4765,1,0
E,H,E,4029,100,4029,1,0
A,F,F,2177,100,2177,1,0
B,F,F,1307,100,1307,1,0
C,F,F,3309,100,3309,1,0
D,F,F,2575,100,2575,1,0
E,F,F,1950,100,1950,1,0
F,G,F,3218,100,3218,1,0
F,H,F,2081,100,2081,1,0
A,G,G,4975,100,4975,1,0
B,G,G,3553,100,3553,1,0
C,G,G,1416,100,1416,1,0
D,G,G,2871,100,2871,1,0
E,G,G,4765,100,4765,1,0
F,G,G,3202,100,3202,1,0
G,H,G,2313,100,2313,1,0
A,H,H,4063,100,4063,1,0
B,H,H,2414,100,2414,1,0
C,H,H,2647,100,2647,1,0
D,H,H,1515,100,1515,1,0
E,H,H,4006,100,4006,1,0
F,H,H,2037,100,2037,1,0
G,H,H,2328,100,2328,1,0
A,B,A,1892,100,1892,1,0
A,C,A,4616,100,4616,1,0
A,D,A,3974,100,3974,1,0
A,E,A,1227,100,1227,1,0
A,F,A,2217,100,2217,1,0
A,G,A,5016,100,5016,1,0
A,H,A,4081,100,4081,1,0
A,B,B,1898,100,1898,1,0
B,C,B,3160,100,3160,1,0
B,D,B,2053,100,2053,1,0
B,E,B,2376,100,2376,1,0
B,F,B,1341,100,1341,1,0
B,G,B,3577,100,3577,1,0
B,H,B,2485,100,2485,1,0
A,C,C,4685,100,4685,1,0
B,C,C,3082,100,3082,1,0
C,D,C,2440,100,2440,1,0
C,E,C,4784,100,4784,1,0
C,F,C,3312,100,3312,1,0
C,G,C,1393,100,1393,1,0
C,H,C,2705,100,2705,1,0
A,D,D,3959,100,3959,1,0
B,D,D,2118,100,2118,1,0
C,D,D,2399,100,2399,1,0
D,E,D,4320,100,4320,1,0
D,F,D,2525,100,2525,1,0
D,G,D,2845,100,2845,1,0
D,H,D,1544,100,1544,1,0
A,E,E,1166,100,1166,1,0
B,E,E,2416,100,2416,1,0
C,E,E,4747,100,4747,1,0
D,E,E,4289,100,4289,1,0
E,F,E,1967,100,1967,1,0
E,G,E,4794,100,4794,1,0
E,H,E,3966,100,3966,1,0
A,F,F,2247,100,2247,1,0
B,F,F,1289,100,1289,1,0
C,F,F,3317,100,3317,1,0
D,F,F,2544,100,2544,1,0
E,F,F,1937,100,1937,1,0
F,G,F,3218,100,3218,1,0
F,H,F,2048,100,2048,1,0
A,G,G,4904,100,4904,1,0
B,G,G,3560,100,3560,1,0
C,G,G,1386,100,1386,1,0
D,G,G,2886,100,2886,1,0
E,G,G,4776,100,4776,1,0
F,G,G,3211,100,3211,1,0
G,H,G,2330,100,2330,1,0
A,H,H,4092,100,4092,1,0
B,H,H,2448,100,2448,1,0
C,H,H,2659,100,2659,1,0
D,H,H,1560,100,1560,1,0
E,H,H,4011,100,4011,1,0
F,H,H,2073,100,2073,1,0
G,H,H,2345,100,2345,1,0
A,B,A,1895,100,1895,1,0
A,C,A,4618,100,4618,1,0
A,D,A,3955,100,3955,1,0
A,E,A,1227,100,1227,1,0
A,F,A,2164,100,2164,1,0
A,G,A,4926,100,4926,1,0
A,H,A,4095,100,4095,1,0
A,B,B,1930,100,1930,1,0
B,C,B,3124,100,3124,1,0
