a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,2151,100,2151,1,0
A,C,A,3729,100,3729,1,0
A,D,A,4712,100,4712,1,0
A,E,A,1293,100,1293,1,0
A,F,A,2582,100,2582,1,0
A,G,A,4237,100,4237,1,0
A,H,A,4975,100,4975,1,0
A,B,B,2159,100,2159,1,0
B,C,B,1962,100,1962,1,0
B,D,B,2663,100,2663,1,0
B,E,B,2657,100,2657,1,0
B,F,B,1370,100,1370,1,0
B,G,B,2630,100,2630,1,0
B,H,B,3101,100,3101,1,0
A,C,C,3715,100,3715,1,0
B,C,C,1957,100,1957,1,0
C,D,C,2953,100,2953,1,0
C,E,C,4194,100,4194,1,0
C,F,C,2639,100,2639,1,0
C,G,C,1434,100,1434,1,0
C,H,C,3492,100,3492,1,0
A,D,D,4735,100,4735,1,0
B,D,D,2654,100,2654,1,0
C,D,D,2953,100,2953,1,0
D,E,D,4985,100,4985,1,0
D,F,D,2926,100,2926,1,0
D,G,D,3303,100,3303,1,0
D,H,D,1433,100,1433,1,0
A,E,E,1323,100,1323,1,0
B,E,E,2630,100,2630,1,0
C,E,E,4128,100,4128,1,0
D,E,E,5023,100,5023,1,0
E,F,E,2265,100,2265,1,0
E,G,E,4228,100,4228,1,0
E,H,E,4843,100,4843,1,0
A,F,F,2570,100,2570,1,0
B,F,F,1437,100,1437,1,0
C,F,F,2623,100,2623,1,0
D,F,F,2940,100,2940,1,0
E,F,F,2245,100,2245,1,0
F,G,F,2474,100,2474,1,0
F,H,F,2689,100,2689,1,0
A,G,G,4236,100,4236,1,0
B,G,G,2616,100,2616,1,0
C,G,G,1416,100,1416,1,0
D,G,G,3306,100,3306,1,0
E,G,G,4191,100,4191,1,0
F,G,G,2482,100,2482,1,0
G,H,G,3247,100,3247,1,0
A,H,H,4997,100,4997,1,0
B,H,H,3158,100,3158,1,0
C,H,H,3533,100,3533,1,0
D,H,H,1460,100,1460,1,0
E,H,H,4858,100,4858,1,0
F,H,H,2743,100,2743,1,0
G,H,H,3257,100,3257,1,0
A,B,A,2136,100,2136,1,0
A,C,A,3730,100,3730,1,0
A,D,A,4747,100,4747,1,0
A,E,A,1320,100,1320,1,0
A,F,A,2569,100,2569,1,0
A,G,A,4193,100,4193,1,0
A,H,A,4983,100,4983,1,0
A,B,B,2167,100,2167,1,0
B,C,B,1936,100,1936,1,0
B,D,B,2638,100,2638,1,0
B,E,B,2641,100,2641,1,0
B,F,B,1404,100,1404,1,0
B,G,B,2579,100,2579,1,0
B,H,B,3133,100,3133,1,0
A,C,C,3781,100,3781,1,0
B,C,C,1980,100,1980,1,0
C,D,C,2968,100,2968,1,0
C,E,C,4198,100,4198,1,0
C,F,C,2629,100,2629,1,0
C,G,C,1405,100,1405,1,0
C,H,C,3542,100,3542,1,0
A,D,D,4754,100,4754,1,0
B,D,D,2722,100,2722,1,0
C,D,D,2936,100,2936,1,0
D,E,D,4928,100,4928,1,0
D,F,D,2950,100,2950,1,0
D,G,D,3279,100,3279,1,0
D,H,D,1492,100,1492,1,0
A,E,E,1361,100,1361,1,0
B,E,E,2627,100,2627,1,0
C,E,E,4146,100,4146,1,0
D,E,E,5054,100,5054,1,0
E,F,E,2270,100,2270,1,0
E,G,E,4199,100,4199,1,0
E,H,E,4833,100,4833,1,0
A,F,F,2593,100,2593,1,0
B,F,F,1412,100,1412,1,0
C,F,F,2631,100,2631,1,0
D,F,F,2943,100,2943,1,0
E,F,F,2291,100,2291,1,0
F,G,F,2455,100,2455,1,0
F,H,F,2653,100,2653,1,0
A,G,G,4239,100,4239,1,0
B,G,G,2591,100,2591,1,0
C,G,G,1448,100,1448,1,0
D,G,G,3306,100,3306,1,0
E,G,G,4194,100,4194,1,0
F,G,G,2473,100,2473,1,0
G,H,G,3246,100,3246,1,0
A,H,H,5008,100,5008,1,0
B,H,H,3160,100,3160,1,0
C,H,H,3469,100,3469,1,0
D,H,H,1479,100,1479,1,0
E,H,H,4877,100,4877,1,0
F,H,H,2726,100,2726,1,0
G,H,H,3274,100,3274,1,0
A,B,A,2171,100,2171,1,0
A,C,A,3673,100,3673,1,0
A,D,A,4727,100,4727,1,0
A,E,A,1348,100,1348,1,0
A,F,A,2551,100,2551,1,0
A,G,A,4217,100,4217,1,0
A,H,A,4979,100,4979,1,0
A,B,B,2193,100,2193,1,0
B,C,B,1941,100,1941,1,0
B,D,B,2676,100,2676,1,0
B,E,B,2665,100,2665,1,0
B,F,B,1389,100,1389,1,0
B,G,B,2593,100,2593,1,0
B,H,B,3136,100,3136,1,0
A,C,C,3715,100,3715,1,0
B,C,C,1945,100,1945,1,0
C,D,C,2961,100,2961,1,0
C,E,C,4116,100,4116,1,0
C,F,C,2616,100,2616,1,0
C,G,C,1458,100,1458,1,0
C,H,C,3478,100,3478,1,0
A,D,D,4742,100,4742,1,0
B,D,D,2657,100,2657,1,0
C,D,D,2934,100,2934,1,0
D,E,D,4954,100,4954,1,0
D,F,D,2918,100,2918,1,0
D,G,D,3279,100,3279,1,0
D,H,D,1401,100,1401,1,0
A,E,E,1346,100,1346,1,0
B,E,E,2611,100,2611,1,0
C,E,E,4198,100,4198,1,0
D,E,E,4983,100,4983,1,0
E,F,E,2283,100,2283,1,0
E,G,E,4184,100,4184,1,0
E,H,E,4915,100,4915,1,0
A,F,F,2549,100,2549,1,0
B,F,F,1405,100,1405,1,0
C,F,F,2646,100,2646,1,0
D,F,F,2969,100,2969,1,0
E,F,F,2283,100,2283,1,0
F,G,F,2457,100,2457,1,0
F,H,F,2653,100,2653,1,0
A,G,G,4220,100,4220,1,0
B,G,G,2583,100,2583,1,0
C,G,G,1426,100,1426,1,0
D,G,G,3290,100,3290,1,0
E,G,G,4181,100,4181,1,0
F,G,G,2479,100,2479,1,0
G,H,G,3229,100,3229,1,0
A,H,H,4973,100,4973,1,0
B,H,H,3115,100,3115,1,0
C,H,H,3529,100,3529,1,0
D,H,H,1396,100,1396,1,0
E,H,H,4889,100,4889,1,0
F,H,H,2655,100,2655,1,0
G,H,H,3250,100,3250,1,0
A,B,A,2201,100,2201,1,0
