session_id,capture,anchor_id,anchor,range_column,n_rows,duration_s,median_range_mm,mean_range_mm,std_range_mm,mad_range_mm,p95_abs_residual_mm,max_abs_residual_mm,slope_mm_per_min,slope_ci95_low_mm_per_min,slope_ci95_high_mm_per_min,slope_se_mm_per_min,drift_over_capture_mm,r2,location,height,facing,source_tr_all
ID02,static_ID02_BSF66F_120s_20260528_111027,2,C,range_mm,1196,119.982309,2245.0,2249.346989966555,29.121946911960453,29.651999999999997,58.0,104.0,0.8782837539087056,-1.9766642406016792,3.7332317484190902,1.4566061196481555,1.7563085458525713,0.0003044029738855647,edge,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv
ID02,static_ID02_BSF66F_120s_20260528_111027,3,D,range_mm,1201,119.982309,2450.0,2448.89342214821,17.658061211743423,16.3086,36.0,56.0,-2.123671014803689,-3.8494089880190043,-0.3979330415883733,0.8804785577629161,-4.246715865208663,0.00482853786449744,edge,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv
ID02,static_ID02_BSF66F_120s_20260528_111027,4,E,range_mm,1201,119.982309,1699.0,1698.353039134055,21.286482351409934,22.238999999999997,41.0,74.0,-0.7416269003237995,-2.826591903517881,1.3433381028702818,1.0637576546908578,-1.4830351319560386,0.00040521951134131484,edge,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv
ID02,static_ID02_BSF66F_120s_20260528_111027,5,F,range_mm,1195,119.982309,1736.0,1748.8560669456067,88.97086751594284,71.1648,148.0,578.0,7.162160172771058,-1.5553082462829995,15.879628591825115,4.447687968905131,14.322208582615175,0.0021688825539669665,edge,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv
ID02,static_ID02_BSF66F_120s_20260528_111027,6,G,range_mm,1174,119.982309,2269.0,2287.0885860306644,91.37396616405158,28.1694,67.0,534.0,-12.157336368972423,-21.114085082125523,-3.200587655819323,4.569769751608725,-24.311088147316454,0.006002688770590292,edge,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv
ID02,static_ID02_BSF66F_120s_20260528_111027,7,H,range_mm,1187,119.982309,2199.0,2198.82898062342,43.67061248906181,41.5128,76.70000000000005,438.0,1.9603400715576318,-2.3585439105076325,6.279224053622896,2.203512235747584,3.920102136845165,0.0006674574453588988,edge,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv
ID03,static_ID03_BSF66F_120s_20260528_111354,0,A,range_mm,1200,119.987588,2209.0,2208.2225,31.904043532912876,35.5824,59.049999999999955,80.0,1.1138238618762113,-2.011155109379798,4.238802833132221,1.5943770261510253,2.2274173107228625,0.0004072089146539559,edge,high,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv
ID03,static_ID03_BSF66F_120s_20260528_111354,1,B,range_mm,1201,119.987588,2435.0,2435.606161532057,22.941454546808554,23.7216,44.0,103.0,-0.13763485124619934,-2.385118500734528,2.1098487982421297,1.1466753313715963,-0.2752412304295042,1.2015766910455916e-05,edge,high,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv
ID03,static_ID03_BSF66F_120s_20260528_111354,2,C,range_mm,1198,119.987588,2544.0,2545.033388981636,22.26023548483587,22.238999999999997,44.0,68.0,3.5170495067945686,1.3426478159310657,5.691451197658072,1.1093886177875014,7.033371453281165,0.008333434819880692,edge,high,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv
ID03,static_ID03_BSF66F_120s_20260528_111354,3,D,range_mm,1201,119.987588,2978.0,2977.9966694421314,23.063753127101492,22.238999999999997,46.0,83.0,2.3047665059920504,0.0490575630000456,4.5604754489840555,1.1508719096897984,4.609056232619562,0.003333730323519579,edge,high,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv
ID03,static_ID03_BSF66F_120s_20260528_111354,4,E,range_mm,1198,119.987588,1555.0,1554.0317195325542,24.691464981913438,25.2042,50.0,91.0,2.328309301347664,-0.09291064126856474,4.749529243963893,1.235316297253178,4.65613695311119,0.002961459317166293,edge,high,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv
ID03,static_ID03_BSF66F_120s_20260528_111354,5,F,range_mm,1188,119.987588,1594.0,1607.1565656565656,84.61914517187837,37.065,101.64999999999986,584.0,-19.658706075326766,-27.880332897632893,-11.437079253020638,4.194707562401086,-39.31334541965675,0.018182457426674237,edge,high,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv
ID03,static_ID03_BSF66F_120s_20260528_111354,6,G,range_mm,1156,119.987588,2240.0,2261.1167820069204,104.23870178680352,23.7216,77.0,565.0,5.175396246558625,-5.209123276671862,15.559915769789113,5.298224246546167,10.349721876147045,0.0008261554830746309,edge,high,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv
ID03,static_ID03_BSF66F_120s_20260528_111354,7,H,range_mm,1173,119.987588,2140.0,2139.391304347826,33.93182311691795,28.1694,59.0,384.0,-1.0513158449997533,-4.415739243904177,2.313107553904671,1.7165425504614409,-2.1024142077950376,0.0003202294592042909,edge,high,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv
ID04,static_ID04_BSF66F_120s_20260528_111732,0,A,range_mm,1199,119.981468,2464.0,2462.699749791493,18.254934322717244,17.7912,36.0,58.0,-0.5801998631546493,-2.372052278845421,1.2116525525361226,0.9142104161687611,-1.1602205219115655,0.00033637418095378013,edge,low,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv
ID04,static_ID04_BSF66F_120s_20260528_111732,1,B,range_mm,1200,119.981468,1336.0,1336.935,24.598152539028888,23.7216,49.0,121.0,1.1877255414761454,-1.2215474708839869,3.5969985538362774,1.2292209246735368,2.3750842341233804,0.0007787125291297547,edge,low,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv
ID04,static_ID04_BSF66F_120s_20260528_111732,2,C,range_mm,1198,119.981468,1450.0,1451.661101836394,19.400497544210513,19.273799999999998,38.0,65.0,-1.0603303350094317,-2.9616730393623985,0.841012369343535,0.9700728083433504,-2.1203331693227234,0.0009979502924813977,edge,low,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv
ID04,static_ID04_BSF66F_120s_20260528_111732,3,D,range_mm,1201,119.981468,2568.0,2570.9691923397168,21.542318596699534,20.7564,41.0,214.0,0.12090524300247954,-1.9895374718788328,2.231347957883792,1.0767564871843431,0.24177314240557038,1.0515538666044932e-05,edge,low,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv
ID04,static_ID04_BSF66F_120s_20260528_111732,4,E,range_mm,1200,119.981468,2810.0,2810.1725,25.398151056392535,26.686799999999998,51.0,83.0,0.9340369663086625,-1.5564103348171583,3.424484267434483,1.2706363781254189,1.8677854397329978,0.00045085085234020106,edge,low,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv
ID04,static_ID04_BSF66F_120s_20260528_111732,5,F,range_mm,1178,119.981468,2276.0,2288.1782682512735,83.94658623776122,42.9954,104.0,581.0,1.629560848742541,-6.594703408412061,9.853825105897142,4.1960531924258175,3.2586183804576003,0.0001282319297789547,edge,low,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv
ID04,static_ID04_BSF66F_120s_20260528_111732,6,G,range_mm,1171,119.981468,2205.0,2227.189581554227,103.72889643854204,25.2042,349.5,547.0,-9.197102848986798,-19.421157665595167,1.0269519676215726,5.216354498269577,-18.39136501947364,0.0026521618875054997,edge,low,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv
ID04,static_ID04_BSF66F_120s_20260528_111732,7,H,range_mm,1187,119.981468,3093.0,3094.379949452401,31.760233314893714,25.2042,56.0,337.0,-1.5473592778359324,-4.694307287726084,1.599588732054219,1.60558571933171,-3.094240627969584,0.0007831712252340806,edge,low,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv
ID05,static_ID05_BSF66F_120s_20260528_112057,0,A,range_mm,1196,119.889071,3074.0,3063.823578595318,56.71279352197849,34.099799999999995,80.0,329.0,2.2907396691595157,-3.285710781571372,7.867190119890403,2.845127780985147,4.577244180639695,0.0005426350801798208,edge,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv
ID05,static_ID05_BSF66F_120s_20260528_112057,1,B,range_mm,1197,119.889071,1617.0,1617.8563074352548,29.431302632895118,25.2042,51.0,335.0,0.5636486580346152,-2.3251126842443055,3.4524100003135363,1.473857827693327,1.1262552330361117,0.0001223727488577353,edge,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv
ID05,static_ID05_BSF66F_120s_20260528_112057,2,C,range_mm,1199,119.889071,1741.0,1741.630525437865,21.70669065803402,20.7564,43.0,117.0,2.2885007845607896,0.1631790494835701,4.413822519638009,1.0843478240189897,4.572770550729404,0.003707299772972794,edge,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv
ID05,static_ID05_BSF66F_120s_20260528_112057,3,D,range_mm,1200,119.889071,2588.0,2588.383333333333,21.513167802276097,22.238999999999997,41.0,64.0,0.8886358662959389,-1.220981968207195,2.9982537007990726,1.0763356298485376,1.7756288077916722,0.0005686543819417578,edge,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv
ID05,static_ID05_BSF66F_120s_20260528_112057,4,E,range_mm,1200,119.889071,2478.0,2478.7458333333334,25.22131174170412,25.2042,49.049999999999955,126.0,0.4587344793288694,-2.0150773833359454,2.932546341993684,1.2621489095228646,0.916620842706781,0.00011025463884117848,edge,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv
ID05,static_ID05_BSF66F_120s_20260528_112057,5,F,range_mm,1189,119.889071,1481.0,1502.2565180824222,102.68361576708119,53.373599999999996,309.99999999999955,504.0,-14.580728845777347,-24.64195486322179,-4.519502828332902,5.133278580328799,-29.134500597052476,0.006751125202724362,edge,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv
ID05,static_ID05_BSF66F_120s_20260528_112057,6,G,range_mm,1121,119.889071,1586.0,1601.7297056199823,94.37578907541102,32.6172,73.0,587.0,6.615264019976838,-2.9565317182592956,16.18705975821297,4.883569254202109,13.218297629579142,0.0016371105409259679,edge,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv
ID05,static_ID05_BSF66F_120s_20260528_112057,7,H,range_mm,1193,119.889071,2565.0,2563.751047778709,50.22863952959869,23.7216,47.399999999999864,904.0,1.740474415834114,-3.1856564427011764,6.666605274369404,2.5133320706812707,3.4777310135603274,0.0004024843036795067,edge,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv
ID06,static_ID06_BSF66F_120s_20260528_112429,0,A,range_mm,1198,119.986527,3018.5,3017.9858096828048,22.08423619049046,24.462899999999998,41.5,66.5,3.3857068786279414,1.2263557123444984,5.545058044911384,1.1017097787160424,6.770653496776287,0.007834606678631784,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv
ID06,static_ID06_BSF66F_120s_20260528_112429,1,B,range_mm,1200,119.986527,1996.0,1997.4075,23.10273671559281,23.7216,45.0,108.0,1.195755328377687,-1.067448726678542,3.458959383433916,1.1546959464572597,2.3912421498963865,0.0008943427015269956,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv
ID06,static_ID06_BSF66F_120s_20260528_112429,2,C,range_mm,1200,119.986527,2239.0,2238.9616666666666,25.959523568218444,28.1694,48.0,75.0,-6.877923476662132,-9.391465200730545,-4.364381752593719,1.2824192469736801,-13.754302515607579,0.02344733433542434,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv
ID06,static_ID06_BSF66F_120s_20260528_112429,3,D,range_mm,1200,119.986527,2869.0,2868.7566666666667,27.909719732658647,28.1694,54.049999999999955,147.0,-0.6409277235411762,-3.375030349245105,2.0931749021627524,1.3949503192366983,-1.2817115267620314,0.00017618433566035652,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv
ID06,static_ID06_BSF66F_120s_20260528_112429,4,E,range_mm,1200,119.986527,2493.0,2492.3441666666668,26.82770426205385,28.1694,52.0,86.0,-0.5465731941786272,-3.1777581692128543,2.0846117808556004,1.3424413137929732,-1.0930236553465016,0.000138353175201944,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv
ID06,static_ID06_BSF66F_120s_20260528_112429,5,F,range_mm,1194,119.986527,1373.0,1383.7294807370183,70.14137209208162,31.1346,81.0,527.0,-5.046777758429792,-11.93122594347682,1.837670426617235,3.512473563799504,-10.09242226291393,0.0017289182849647977,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv
ID06,static_ID06_BSF66F_120s_20260528_112429,6,G,range_mm,1152,119.986527,1553.0,1570.0086805555557,93.505681242628,28.1694,65.45000000000005,575.0,3.9784114874060377,-5.2998327373859775,13.256655712198054,4.733798073873477,7.955929622512579,0.0006138121006314945,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv
ID06,static_ID06_BSF66F_120s_20260528_112429,7,H,range_mm,1176,119.889225,2469.0,2470.154761904762,35.168228275609096,29.651999999999997,60.0,482.0,1.9435671777577945,-1.55373548564476,5.4408698411603496,1.784338093572732,3.8835460446136536,0.001009573743810166,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv
ID07,static_ID07_BSF66F_120s_20260528_112810,0,A,range_mm,1201,119.978592,2365.0,2365.4104912572857,25.175795372035807,28.1694,46.0,73.0,-0.1706909510887687,-2.6371060122313685,2.2957241100538313,1.258375031195204,-0.34132099964618895,1.5345285194867664e-05,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv
ID07,static_ID07_BSF66F_120s_20260528_112810,1,B,range_mm,1197,119.978592,1993.0,1997.6499582289057,30.529856273137046,28.1694,65.0,124.0,-1.5870450135276624,-4.582867748510671,1.4087777214553459,1.5284809872362286,-3.173523769394498,0.0009013612216060007,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv
ID07,static_ID07_BSF66F_120s_20260528_112810,2,C,range_mm,1200,119.978592,1284.0,1284.4758333333334,24.477596885837375,27.428099999999997,44.0,179.0,-1.169707750011813,-3.566922051456137,1.2275065514325112,1.2230685211450634,-2.3389981482984217,0.000762895216583015,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv
ID07,static_ID07_BSF66F_120s_20260528_112810,3,D,range_mm,1199,119.978592,1806.0,1806.7014178482068,20.19382946880625,19.273799999999998,36.0,302.0,1.0099914236363754,-0.9679147268846633,2.9878975741574143,1.0091357910821626,2.0196224823327977,0.0008361394601746897,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv
