a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,1639,100,1639,1,0
A,C,A,1929,100,1929,1,0
A,D,A,2892,100,2892,1,0
A,E,A,1303,100,1303,1,0
A,F,A,2676,100,2676,1,0
A,G,A,2571,100,2571,1,0
A,H,A,3236,100,3236,1,0
A,B,B,1630,100,1630,1,0
B,C,B,2363,100,2363,1,0
B,D,B,4089,100,4089,1,0
B,E,B,2241,100,2241,1,0
B,F,B,1535,100,1535,1,0
B,G,B,2782,100,2782,1,0
B,H,B,4303,100,4303,1,0
A,C,C,1932,100,1932,1,0
B,C,C,2348,100,2348,1,0
C,D,C,2063,100,2063,1,0
C,E,C,2270,100,2270,1,0
C,F,C,3127,100,3127,1,0
C,G,C,1314,100,1314,1,0
C,H,C,2641,100,2641,1,0
A,D,D,2895,100,2895,1,0
B,D,D,4089,100,4089,1,0
C,D,D,2047,100,2047,1,0
D,E,D,2954,100,2954,1,0
D,F,D,4807,100,4807,1,0
D,G,D,2392,100,2392,1,0
D,H,D,1616,100,1616,1,0
A,E,E,1380,100,1380,1,0
B,E,E,2220,100,2220,1,0
C,E,E,2279,100,2279,1,0
D,E,E,2822,100,2822,1,0
E,F,E,2538,100,2538,1,0
E,G,E,2127,100,2127,1,0
E,H,E,2561,100,2561,1,0
A,F,F,2675,100,2675,1,0
B,F,F,1533,100,1533,1,0
C,F,F,3141,100,3141,1,0
D,F,F,4808,100,4808,1,0
E,F,F,2527,100,2527,1,0
F,G,F,2939,100,2939,1,0
F,H,F,4581,100,4581,1,0
A,G,G,2575,100,2575,1,0
B,G,G,2832,100,2832,1,0
C,G,G,1328,100,1328,1,0
D,G,G,2414,100,2414,1,0
E,G,G,2129,100,2129,1,0
F,G,G,2881,100,2881,1,0
G,H,G,2105,100,2105,1,0
A,H,H,3262,100,3262,1,0
B,H,H,4322,100,4322,1,0
C,H,H,2658,100,2658,1,0
D,H,H,1545,100,1545,1,0
E,H,H,2552,100,2552,1,0
F,H,H,4566,100,4566,1,0
G,H,H,2111,100,2111,1,0
A,B,A,1603,100,1603,1,0
A,C,A,1945,100,1945,1,0
A,D,A,2884,100,2884,1,0
A,E,A,1355,100,1355,1,0
A,F,A,2678,100,2678,1,0
A,G,A,2581,100,2581,1,0
A,H,A,3262,100,3262,1,0
A,B,B,1638,100,1638,1,0
B,C,B,2336,100,2336,1,0
B,D,B,4057,100,4057,1,0
B,E,B,2247,100,2247,1,0
B,F,B,1551,100,1551,1,0
B,G,B,2835,100,2835,1,0
B,H,B,4369,100,4369,1,0
A,C,C,1916,100,1916,1,0
B,C,C,2391,100,2391,1,0
C,D,C,2056,100,2056,1,0
C,E,C,2314,100,2314,1,0
C,F,C,3100,100,3100,1,0
C,G,C,1313,100,1313,1,0
